,air_store_id,air_genre_name,air_area_name,latitude,longitude,latlong_m,1_close_st,2_close_st,3_close_st,4_close_st,5_close_st
387,air_45326ebb8dc72cfb,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.34156430000002,[  34.7375965  135.3415643],hyogo__nishinomiya-kana__nishinomiya,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,osaka__toyonaka-kana__toyonaka,hyogo__naoki-kana__nagio____2006-03-06
388,air_232dcee6f7c51d37,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735,[  35.6921398  139.6854735],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__chofu-kana__NONE____1976-12-13,kanagawa__hiyoshi-kana__hiyoshi
389,air_4dea8d17f6f59c56,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735,[  35.6921398  139.6854735],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__chofu-kana__NONE____1976-12-13,kanagawa__hiyoshi-kana__hiyoshi
390,air_5b6d18c470bbfaf9,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167,[  35.7080677  139.752167 ],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
391,air_e58f669b6f1a08ce,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167,[  35.7080677  139.752167 ],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
392,air_b1a72bf1ebf4b8ef,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167,[  35.7080677  139.752167 ],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
393,air_d4b5a4b04c5f2d04,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,34.5732536,135.48310080000002,[  34.5732536  135.4831008],osaka__sakai-kana__sakai,osaka__yao-kana__yao,osaka__osaka-kana__osaka,osaka__kawachinagano-kana__kawachinagano,osaka__ikomayama-kana__ikomayama
394,air_d98380a4aeb0290b,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,34.5732536,135.48310080000002,[  34.5732536  135.4831008],osaka__sakai-kana__sakai,osaka__yao-kana__yao,osaka__osaka-kana__osaka,osaka__kawachinagano-kana__kawachinagano,osaka__ikomayama-kana__ikomayama
395,air_0382c794b73b51ad,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,[  35.6021252  139.6719581],tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__tokyo-kana__tonokyo,tokyo__chofu-kana__NONE____1976-12-13
396,air_bac5f4441db21db9,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,[  35.6021252  139.6719581],tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__tokyo-kana__tonokyo,tokyo__chofu-kana__NONE____1976-12-13
397,air_275732a5db46f4d3,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,[  35.6021252  139.6719581],tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__tokyo-kana__tonokyo,tokyo__chofu-kana__NONE____1976-12-13
398,air_ebe02c3090271fa9,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,[  35.6021252  139.6719581],tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__tokyo-kana__tonokyo,tokyo__chofu-kana__NONE____1976-12-13
399,air_ab9746a0f83084b7,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,[  35.6021252  139.6719581],tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__tokyo-kana__tonokyo,tokyo__chofu-kana__NONE____1976-12-13
400,air_b0a6a4c5e95c74cf,Cafe/Sweets,Fukuoka-ken Kitakyūshū-shi Konyamachi,33.8810679,130.881838,[  33.8810679  130.881838 ],fukuoka__sone-kana__sone____2006-03-15,fukuoka__kokura-kana__cochla____1977-02-16,yamaguchi__shimonoseki-kana__shimonoseki,fukuoka__higashitani-kana__higashitani,fukuoka__yawata-kana__yahata
401,air_452100f5305dde64,Cafe/Sweets,Fukuoka-ken Kitakyūshū-shi Konyamachi,33.8810679,130.881838,[  33.8810679  130.881838 ],fukuoka__sone-kana__sone____2006-03-15,fukuoka__kokura-kana__cochla____1977-02-16,yamaguchi__shimonoseki-kana__shimonoseki,fukuoka__higashitani-kana__higashitani,fukuoka__yawata-kana__yahata
402,air_ca1315af9e073bd1,Cafe/Sweets,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.71596340000002,[  35.7248234  139.7159634],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
403,air_e08b9cf82057a170,Cafe/Sweets,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.71596340000002,[  35.7248234  139.7159634],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
404,air_63b13c56b7201bd9,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.586993799999995,130.3948938,[  33.5869938  130.3948938],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
405,air_105a7954e32dba9b,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.586993799999995,130.3948938,[  33.5869938  130.3948938],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
406,air_95d28905941fd4cb,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285,[  35.7043442  139.7914285],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima
407,air_eceb97ad6a7d4c07,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285,[  35.7043442  139.7914285],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima
408,air_036d4f1ee7285390,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.79976729999999,135.3600729,[  34.7997673  135.3600729],hyogo__nishinomiya-kana__nishinomiya,hyogo__naoki-kana__nagio____2006-03-06,osaka__toyonaka-kana__toyonaka,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31
409,air_74cf22153214064c,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.79976729999999,135.3600729,[  34.7997673  135.3600729],hyogo__nishinomiya-kana__nishinomiya,hyogo__naoki-kana__nagio____2006-03-06,osaka__toyonaka-kana__toyonaka,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31
410,air_0e7c11b9abc50163,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,[  35.6692904  139.7070557],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda
411,air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,[  35.6692904  139.7070557],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda
412,air_17bed6dbf7c8b0fc,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,37.3718999,138.55898359999998,[  37.3718999  138.5589836],niigata__kashiwazaki-kana__kashiwazaki,niigata__oguni-kana__oguni,niigata__sakurazaka-toge-kana__sakurazakatakege____1984-10-29,niigata__kawatani-kana__kawatani,niigata__nagaoka-kana__nagaoka
413,air_a239a44805932bab,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,37.3718999,138.55898359999998,[  37.3718999  138.5589836],niigata__kashiwazaki-kana__kashiwazaki,niigata__oguni-kana__oguni,niigata__sakurazaka-toge-kana__sakurazakatakege____1984-10-29,niigata__kawatani-kana__kawatani,niigata__nagaoka-kana__nagaoka
414,air_56cebcbd6906e04c,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,[  34.6951242  135.1978525],hyogo__kobe-kana__koube,hyogo__kobe-airport-kana__kobuteuko,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__kobe-shioya-kana__kouteoshaoya____2004-03-01
415,air_4beac252540f865e,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,[  34.6951242  135.1978525],hyogo__kobe-kana__koube,hyogo__kobe-airport-kana__kobuteuko,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__kobe-shioya-kana__kouteoshaoya____2004-03-01
416,air_63a88d81295195ed,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,[  34.6951242  135.1978525],hyogo__kobe-kana__koube,hyogo__kobe-airport-kana__kobuteuko,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__kobe-shioya-kana__kouteoshaoya____2004-03-01
417,air_86cfbf2624576fad,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
418,air_96929a799b12a43e,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
419,air_d69b08a175bc0387,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
420,air_fd6aac1043520e83,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
421,air_9483d65e9cc9a6b7,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
422,air_ffcc2d5087e1b476,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
423,air_c66dbd2c37832d00,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
424,air_a11473cc1eb9a27f,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
425,air_e0118664da63a2d0,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
426,air_5878b6f2a9da12c1,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
427,air_af63df35857b16e6,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
428,air_5a9a6cbeeb434c08,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
429,air_05c325d315cc17f5,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
430,air_cb7467aed805e7fe,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
431,air_b2a639cc7e02edf1,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
432,air_e053c561f32acc28,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
433,air_a257c9749d8d0ff6,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
434,air_abcdc8115988a010,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
435,air_db1233ad855b34d5,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
436,air_1408dd53f31a8a65,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
437,air_c2c8435bdb3516d4,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
438,air_e88bbe2ede3467aa,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455,[  34.7202277  135.265455 ],hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__kobe-kana__koube,hyogo__nishinomiya-kana__nishinomiya,hyogo__kobe-airport-kana__kobuteuko
439,air_91d72e16c4bcba55,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455,[  34.7202277  135.265455 ],hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__kobe-kana__koube,hyogo__nishinomiya-kana__nishinomiya,hyogo__kobe-airport-kana__kobuteuko
440,air_48e9fc98b62495a7,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
441,air_6ced51c24fb54262,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
442,air_1d25ca6c76df48b4,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
443,air_6411203a47b5ec77,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
444,air_8cc350fd70ee0757,Izakaya,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,34.7337339,135.4063757,[  34.7337339  135.4063757],osaka__toyonaka-kana__toyonaka,hyogo__nishinomiya-kana__nishinomiya,hyogo__ashiya-kana__ashiya____2004-03-01,osaka__osaka-kana__osaka,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31
445,air_cc1a0e985ce63711,Izakaya,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,34.7337339,135.4063757,[  34.7337339  135.4063757],osaka__toyonaka-kana__toyonaka,hyogo__nishinomiya-kana__nishinomiya,hyogo__ashiya-kana__ashiya____2004-03-01,osaka__osaka-kana__osaka,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31
446,air_5c817ef28f236bdf,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
447,air_87ca98aa7664de94,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
448,air_f6bfd27e2e174d16,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
449,air_b9e27558fb8bd5c4,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
450,air_229d7e508d9f1b5e,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
451,air_68301bcb11e2f389,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
452,air_1033310359ceeac1,Izakaya,Tōkyō-to Kōtō-ku Tomioka,35.6712704,139.7969871,[  35.6712704  139.7969871],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
453,air_084d98859256acf0,Izakaya,Tōkyō-to Kōtō-ku Tomioka,35.6712704,139.7969871,[  35.6712704  139.7969871],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
454,air_4d21676ed11f0bac,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
455,air_b60cc7d6aee68194,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
456,air_ecab54b57a71b10d,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
457,air_03963426c9312048,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
458,air_c47aa7493b15f297,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
459,air_97159fc4e90053fe,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
460,air_f96765e800907c77,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
461,air_28a9fa1ec0839375,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
462,air_421670f21da5ba31,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
