visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Shizuoka-ken Numazu-shi Miyukichō,total_area_visitors,total_genre_visitors
2017-01-19,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.0957297400534483,-1.0786589035932344,0.0,-0.5596988943149286,-0.914005908979168,1,25.0,1,1,0.32165936856984545,0.3216593685698456
2017-01-20,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-1.2847238284285607,-1.5760067950728254,0.0,-1.3581094102218327,-0.9482603882341579,1,11.0,1,1,1.1103441008846124,1.1103441008846127
2017-01-21,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.994932892920055,-0.816896855446081,0.0,0.987221480254698,-1.1309509442607715,1,22.0,1,1,1.7181538173025859,1.718153817302586
2017-01-24,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-1.7635088523121785,-1.589094897480183,0.0,1.0371221374988793,-1.8160405293605713,1,32.0,1,1,0.12685175172364271,0.1268517517236429
2017-01-25,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-1.6879112169621335,-1.4189495661845335,0.0,1.0371221374988793,-1.770367890353918,1,20.0,1,1,0.38161931194140974,0.38161931194140997
2017-01-26,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.5493155521537176,-1.2095399276668108,0.0,1.0371221374988793,-1.6904407720922745,1,17.0,1,1,0.47118603233046846,0.4711860323304687
2017-01-27,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.7681399868699201,-0.7252801385945775,0.0,-0.1105929791172951,-1.3136415002873847,1,6.0,1,1,1.4059142781685063,1.4059142781685066
2017-01-28,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.8815364398949875,-0.7514563434092928,0.0,0.7876188512779718,-0.9710967077374847,1,21.0,1,1,1.892062532724675,1.8920625327246752
2017-01-31,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.994932892920055,-1.0393945963711615,0.0,0.6628672081675181,-1.0624419857507914,1,13.0,1,1,0.14501389224697964,0.14501389224697983
2017-02-01,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-0.8563372281116394,-0.9870421867417307,0.0,0.5381155650570646,-0.811242471214198,1,17.0,1,1,0.26219701808933144,0.26219701808933166
2017-02-02,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.2595246166452123,-1.274980439703599,0.0,1.1119731233651517,-1.3022233405357213,1,16.0,1,1,0.25423553183252623,0.25423553183252645
2017-02-03,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-1.2469250107535381,-0.9216016747049425,0.0,1.1119731233651517,-1.427823097804018,1,12.0,1,1,1.0921819603612757,1.0921819603612757
2017-02-04,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-1.1209289518367966,-0.8692492650755118,0.0,0.8375195085221536,-1.1994599027707513,1,17.0,1,1,1.7758745926644237,1.775874592664424
2017-02-07,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-1.3099230402119089,-1.0917470060005918,0.0,0.887420165766335,-1.393568618549028,1,18.0,1,1,0.06639421546102808,0.06639421546102828
2017-02-08,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-1.2091261930785155,-1.1571875180373803,0.0,0.6129665509233367,-1.2108780625224147,1,18.0,1,1,0.3751506043577555,0.3751506043577557
2017-02-09,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.3855206755619538,-1.9162974576641245,0.0,-1.3830597388439234,-0.8911695894758414,1,16.0,1,1,0.16715677589871916,0.16715677589871933
2017-02-10,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-1.2343254048618637,-1.0917470060005918,0.0,0.9373208230105167,-1.0624419857507914,1,15.0,1,1,1.2805208696238242,1.2805208696238242
2017-02-11,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-1.4737179168036731,-1.3796852589624606,1.0,1.087022794743061,-1.4506594173073446,1,1.0,1,1,1.6798391646917108,1.679839164691711
2017-02-14,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-1.3729210696702796,-1.2095399276668108,0.0,0.5381155650570646,-1.256550701529068,1,14.0,1,1,0.24204450600179325,0.24204450600179345
2017-02-15,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-1.3729210696702796,-1.0917470060005918,0.0,1.1868241092314242,-1.599095494078968,1,27.0,1,1,0.598569812439352,0.5985698124393521
2017-02-16,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-1.1083293459451222,-0.9870421867417307,0.0,1.087022794743061,-1.3707322990457014,1,23.0,1,1,0.6085216702603585,0.6085216702603587
2017-02-17,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.36495259833634724,-0.4373418856327089,0.0,-0.9339538236462899,-0.8340787907175247,1,17.0,1,1,1.3700875900128828,1.370087590012883
2017-02-18,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.8059388045449427,-0.7645444458166504,0.0,0.1389103071036124,-0.9025877492275047,1,16.0,1,1,1.8323513857986358,1.832351385798636
2017-02-19,air_96ec3cfe78cb0652,0,0,0,1,0,0,0,-1.0705305282700999,-1.0001302891490884,0.0,1.0121718088767886,-1.0053511869924745,1,4.0,1,1,0.5149742067428972,0.5149742067428974
2017-02-21,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-0.9193352575700101,-0.8561611626681541,0.0,1.2367247664756056,-0.9596785479858214,1,31.0,1,1,0.2738904510290141,0.2738904510290143
2017-02-22,air_96ec3cfe78cb0652,0,0,0,0,0,0,1,-1.0957297400534483,-1.1440994156300226,0.0,-0.5347485656928378,-1.3136415002873847,1,7.0,1,1,0.5856323972720435,0.5856323972720437
2017-02-23,air_96ec3cfe78cb0652,0,0,0,0,1,0,0,-0.32715378066132467,-0.38498947600327843,0.0,-0.8341525091579267,-0.2631708031343581,1,23.0,1,1,0.5381122761767373,0.5381122761767375
2017-02-24,air_96ec3cfe78cb0652,1,0,0,0,0,0,0,-0.8563372281116394,-1.131011313222665,0.0,-1.033755138134653,-0.6171337554359214,1,10.0,1,1,1.4636350535303442,1.4636350535303444
2017-02-25,air_96ec3cfe78cb0652,0,0,1,0,0,0,0,-0.9697336811367067,-0.9216016747049425,0.0,0.8375195085221536,-0.8226606309658614,1,15.0,1,1,2.047560311177902,2.047560311177902
2017-02-28,air_96ec3cfe78cb0652,0,0,0,0,0,1,0,-1.0201321047034033,-1.1833637228520957,0.0,0.4133639219466108,-0.776987991959208,1,20.0,1,1,0.35002216335971403,0.3500221633597142
