visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,total_area_visitors,total_genre_visitors
2016-12-06,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.7151520396257203,-0.4727479973542207,0.0,0.8150947909581967,-0.6972710630529567,1,7.0,1,1,0.10889934551766584,0.10889934551766603
2016-12-07,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.142633596430934,-1.231687021926582,0.0,-0.8920082234766914,-0.957729436147888,1,9.0,1,1,0.47971334050993913,0.4797133405099393
2016-12-08,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.0001397441625295,-0.8843759428849929,0.0,0.8394819768786951,-1.193382249900445,1,11.0,1,1,0.5940669287092195,0.5940669287092197
2016-12-09,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.6762900799161555,-0.43415787746071116,0.0,0.9126435346401904,-1.0941600125309474,1,13.0,1,1,1.7941371689129038,1.7941371689129038
2016-12-10,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.0130937307323844,-1.1030532889482156,0.0,0.8638691627991933,-0.8709099784495776,1,4.0,1,1,2.2954941365012096,2.2954941365012096
2016-12-11,air_0f2f96335f274801,0,0,0,1,0,0,0,-1.2333115024199186,-1.2702771418200918,0.0,0.8882563487196922,-1.131368351544509,1,4.0,1,1,0.727179644860292,0.7271796448602922
2016-12-12,air_0f2f96335f274801,0,1,0,0,0,0,0,-1.2074035292802088,-1.3217306350114384,0.0,0.5712229317532127,-1.2429933685851937,1,4.0,1,1,-0.08691511337638284,-0.08691511337638264
2016-12-13,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.8965078516036897,-0.70428871671528,0.0,-0.6481363642717074,-1.1437711312156962,1,5.0,1,1,0.31242303507683455,0.3124230350768347
2016-12-14,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.0649096770118043,-1.2188236486287451,0.0,-1.1846544545226723,-0.9081183174631392,1,24.0,1,1,0.761357234142324,0.7613572341423243
2016-12-15,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.3110354218390485,-1.373184128202785,0.0,0.4248998162302224,-1.1809794702292578,1,13.0,1,1,0.8304833357729003,0.8304833357729005
2016-12-16,air_0f2f96335f274801,1,0,0,0,0,0,0,-1.4923912338170178,-1.4117742480962947,0.0,0.8394819768786951,-1.379423944968253,1,19.0,1,1,1.9118314237337362,1.9118314237337362
2016-12-17,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.2462654889897737,-0.987282929267686,0.0,0.9370307205606888,-1.5654656400360611,1,10.0,1,1,2.6002657221289542,2.6002657221289547
2016-12-18,air_0f2f96335f274801,0,0,0,1,0,0,0,-1.0519556904419494,-0.7557422099066267,0.0,0.5956101176737111,-1.1685766905580703,1,4.0,1,1,0.7957917977798602,0.7957917977798604
2016-12-19,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.81878393218456,-0.6528352235239337,0.0,0.7663204191172002,-0.9825349954902625,1,9.0,1,1,0.2833849329048824,0.28338493290488265
2016-12-20,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.8705998784639799,-0.8071957030979732,0.0,-0.4042645050667234,-0.8337016394360159,1,13.0,1,1,0.7772896441835722,0.7772896441835724
2016-12-21,air_0f2f96335f274801,0,0,0,0,0,0,1,-0.7540139993352852,-0.4856113706520575,0.0,0.6443844895147078,-0.9205210971343264,1,14.0,1,1,1.1702034337491896,1.1702034337491898
2016-12-22,air_0f2f96335f274801,0,0,0,0,1,0,0,-0.22290054997123188,-0.07398342512128546,0.0,-0.6481363642717074,-0.7468821817377056,1,20.0,1,1,1.922624346664904,1.9226243466649042
2016-12-24,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.0001397441625295,-1.1416434088417255,0.0,0.8150947909581967,-0.895715537791952,1,6.0,1,1,1.7494236310552076,1.7494236310552076
2016-12-26,air_0f2f96335f274801,0,1,0,0,0,0,0,-1.2203575158500637,-1.2574137685222553,0.0,-0.9407825953176883,-1.0941600125309474,1,13.0,1,1,0.5079805196153793,0.5079805196153794
2016-12-27,air_0f2f96335f274801,0,0,0,0,0,1,0,-0.6762900799161555,-0.2540706512909981,0.0,-1.2090416404431705,-0.8833127581207648,1,14.0,1,1,1.032979127910053,1.0329791279100533
2016-12-28,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.3369433949787584,-1.463227741287641,0.0,0.9370307205606888,-1.317410046612317,1,13.0,1,1,1.8344821427270317,1.834482142727032
2016-12-29,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.5571611666662926,-1.6433149674573542,1.0,0.010317655581749505,-1.4786461823377508,1,1.0,1,1,1.5438441466520068,1.543844146652007
2017-01-05,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.2462654889897737,-1.3345940083092749,0.0,0.9370307205606888,-1.1065627922021344,1,10.0,1,1,-0.28375746969244753,-0.2837574696924473
2017-01-06,air_0f2f96335f274801,1,0,0,0,0,0,0,-1.5312531935265827,-1.540407981074661,0.0,0.8882563487196922,-1.379423944968253,1,9.0,1,1,0.5920111338651876,0.5920111338651877
2017-01-07,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.5830691398060026,-1.5532713543724979,0.0,0.8638691627991933,-1.553062860364874,1,11.0,1,1,1.1370537418891733,1.1370537418891735
2017-01-08,air_0f2f96335f274801,0,0,0,1,0,0,0,-1.6089771129457124,-1.9005824334140866,0.0,-1.2578160122841675,-1.3670211652970659,1,2.0,1,1,0.3661306753771707,0.3661306753771709
2017-01-11,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.2203575158500637,-1.2574137685222553,0.0,0.9370307205606888,-1.08175723285976,1,16.0,1,1,0.027181500467393555,0.027181500467393753
2017-01-12,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.3369433949787584,-1.1159166622460523,0.0,0.7419332331967013,-1.4786461823377508,1,8.0,1,1,0.01767344931374552,0.01767344931374572
2017-01-13,air_0f2f96335f274801,1,0,0,0,0,0,0,-1.3110354218390485,-1.0387364224590325,0.0,0.3761254443892255,-1.3918267246394402,1,13.0,1,1,1.1000494346965972,1.1000494346965974
2017-01-14,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.803286911493537,-1.8619923135205767,0.0,-0.47742606282821853,-1.7267017757614949,1,2.0,1,1,1.4107314305009344,1.4107314305009344
2017-01-15,air_0f2f96335f274801,0,0,0,1,0,0,0,-2.0235046831810712,-2.067806286285963,0.0,0.7175460472762031,-1.8507295724733666,1,4.0,1,1,0.037974423398561594,0.03797442339856179
2017-01-16,air_0f2f96335f274801,0,1,0,0,0,0,0,-1.6996550189346973,-1.6433149674573542,0.0,1.0101922783221842,-1.8135212334598052,1,2.0,1,1,-0.3328395715937117,-0.33283957159371147
2017-01-17,air_0f2f96335f274801,0,0,0,0,0,1,0,-1.414667314397888,-1.2702771418200918,0.0,0.9614179064811871,-1.4786461823377508,1,2.0,1,1,0.02846637224491356,0.028466372244913756
2017-01-18,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.3628513681184682,-1.3474573816071116,0.0,0.9614179064811871,-1.4290350636530018,1,7.0,1,1,0.31679159912040256,0.3167915991204027
2017-01-19,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.2851274486993385,-1.2702771418200918,0.0,0.10786639926374299,-1.267798927927568,1,6.0,1,1,0.3101102658772985,0.31011026587729873
2017-01-20,air_0f2f96335f274801,1,0,0,0,0,0,0,-1.725562992074407,-2.1835766459664923,0.0,-1.2578160122841675,-1.2926044872699425,1,8.0,1,1,1.1247189728249813,1.1247189728249816
2017-01-21,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.3498973815486133,-1.2574137685222553,0.0,1.0345794642426824,-1.4166322839818146,1,6.0,1,1,1.7525073233212556,1.7525073233212556
2017-01-22,air_0f2f96335f274801,0,0,0,1,0,0,0,-1.3369433949787584,-1.013009675863359,0.0,1.0101922783221842,-1.4538406229953762,1,2.0,1,1,0.2435539078017623,0.2435539078017625
2017-01-23,air_0f2f96335f274801,0,1,0,0,0,0,0,-1.5960231263758575,-1.6561783407551907,0.0,0.4248998162302224,-1.5406600806936868,1,2.0,1,1,-0.3436324945248797,-0.34363249452487954
2017-01-24,air_0f2f96335f274801,0,0,0,0,0,1,0,-1.7903329249236821,-1.681905087350864,0.0,1.0345794642426824,-1.801118453788618,1,10.0,1,1,0.10889934551766584,0.10889934551766603
2017-01-25,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.6089771129457124,-1.4503643679898046,0.0,1.0833538360836792,-1.7142989960903074,1,10.0,1,1,0.37204108555376275,0.3720410855537629
2017-01-26,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.5182992069567278,-1.2960038884157652,0.0,1.0589666501631807,-1.739104555432682,1,4.0,1,1,0.46455185353520306,0.46455185353520323
2017-01-27,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.9742317710228194,-0.6142451036304237,0.0,0.010317655581749505,-1.3918267246394402,1,10.0,1,1,1.4300045071637344,1.4300045071637346
2017-01-28,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.0260477173022393,-0.9229660627785029,0.0,0.9614179064811871,-0.9949377751614497,1,6.0,1,1,1.932132397818552,1.9321323978185523
2017-01-29,air_0f2f96335f274801,0,0,0,1,0,0,0,-1.0778636635816592,-1.1287800355438888,0.0,-0.5505876205897138,-0.9701322158190753,1,2.0,1,1,0.5072095965488672,0.5072095965488674
2017-01-30,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.6633360933463006,-0.16402703820614176,0.0,0.6687716754352064,-0.7344794020665183,1,12.0,1,1,-0.2806737774263995,-0.2806737774263993
2017-01-31,air_0f2f96335f274801,0,0,0,0,0,1,0,-1.3498973815486133,-1.3860475015006215,0.0,1.0101922783221842,-1.2181878092428196,1,10.0,1,1,0.1276584734694579,0.1276584734694581
2017-02-01,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.3369433949787584,-1.3088672617136017,0.0,0.49806137399171757,-1.2926044872699425,1,2.0,1,1,0.2486933949118423,0.2486933949118425
2017-02-02,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.5312531935265827,-1.4246376213941314,0.0,1.0833538360836792,-1.4538406229953762,1,1.0,1,1,0.2404702155357143,0.2404702155357145
2017-02-03,air_0f2f96335f274801,1,0,0,0,0,0,0,-1.155587583000789,-0.9101026894806663,0.0,1.0833538360836792,-1.441437843324189,1,17.0,1,1,1.1059598448731893,1.1059598448731895
2017-02-04,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.0519556904419494,-0.9486928093741761,0.0,1.0833538360836792,-1.019743334503824,1,4.0,1,1,1.8121253737981837,1.812125373798184
2017-02-06,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.9871857575926746,-0.6528352235239337,0.0,0.229802328866235,-1.1561739108868834,1,6.0,1,1,-0.30945490524284763,-0.3094549052428474
2017-02-07,air_0f2f96335f274801,0,0,0,0,0,1,0,-1.3887593412581782,-1.3860475015006215,0.0,1.0589666501631807,-1.2926044872699425,1,2.0,1,1,0.046454577130193624,0.04645457713019382
2017-02-08,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.2980814352691934,-1.2574137685222553,0.0,1.0589666501631807,-1.329812826283504,1,6.0,1,1,0.3653597523106587,0.3653597523106589
2017-02-09,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.803286911493537,-1.9777626732011064,0.0,-1.2578160122841675,-1.441437843324189,1,12.0,1,1,0.15052919110931398,0.15052919110931418
2017-02-10,air_0f2f96335f274801,1,0,0,0,0,0,0,-1.5571611666662926,-1.4760911145854778,0.0,-0.28232857546423135,-1.379423944968253,1,12.0,1,1,1.300489431989718,1.3004894319897182
2017-02-11,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.5830691398060026,-1.373184128202785,1.0,0.5224485599122158,-1.7639101147750562,1,7.0,1,1,1.7129332725736395,1.7129332725736395
2017-02-13,air_0f2f96335f274801,0,1,0,0,0,0,0,-1.2980814352691934,-1.154506782139562,0.0,0.6931588613557047,-1.441437843324189,1,2.0,1,1,-0.20692213739675125,-0.20692213739675105
2017-02-14,air_0f2f96335f274801,0,0,0,0,0,1,0,-1.3239894084089034,-1.154506782139562,0.0,0.9126435346401904,-1.30500726694113,1,5.0,1,1,0.22787847211601825,0.22787847211601844
2017-02-15,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.2721734621294836,-1.0258730491611958,0.0,1.1565153938451744,-1.4166322839818146,1,5.0,1,1,0.5961227235532515,0.5961227235532517
2017-02-16,air_0f2f96335f274801,0,0,0,0,1,0,0,-1.1685415695706438,-0.9101026894806663,0.0,1.1565153938451744,-1.4042295043106274,1,8.0,1,1,0.6064016977734116,0.6064016977734117
2017-02-17,air_0f2f96335f274801,1,0,0,0,0,0,0,-0.4042563619492014,-0.022529931929938667,0.0,0.7419332331967013,-0.9701322158190753,1,9.0,1,1,1.3930001999711583,1.3930001999711585
2017-02-18,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.0649096770118043,-1.2960038884157652,0.0,-0.5505876205897138,-0.77168774108008,1,2.0,1,1,1.8704585524975919,1.870458552497592
2017-02-19,air_0f2f96335f274801,0,0,0,1,0,0,0,-1.3110354218390485,-1.193096902033072,0.0,1.0833538360836792,-1.3670211652970659,1,4.0,1,1,0.5097793401039072,0.5097793401039075
2017-02-20,air_0f2f96335f274801,0,1,0,0,0,0,0,-0.8317379187544149,-0.13830029161046858,0.0,0.10786639926374299,-1.3422156059546912,1,2.0,1,1,-0.32872798190564767,-0.32872798190564745
2017-02-21,air_0f2f96335f274801,0,0,0,0,0,1,0,-1.3239894084089034,-1.398910874798458,0.0,1.1077410220041775,-1.1189655718733218,1,3.0,1,1,0.26077118962053036,0.26077118962053053
2017-02-22,air_0f2f96335f274801,0,0,0,0,0,0,1,-1.2074035292802088,-1.3088672617136017,0.0,-0.2091670177027362,-1.4290350636530018,1,6.0,1,1,0.5827600570670435,0.5827600570670437
2017-02-23,air_0f2f96335f274801,0,0,0,0,1,0,0,-0.5078882545080409,-0.5756549837369138,0.0,-0.8920082234766914,-0.5236321476563358,1,19.0,1,1,0.5336779551657793,0.5336779551657795
2017-02-24,air_0f2f96335f274801,1,0,0,0,0,0,0,-1.155587583000789,-1.2188236486287451,0.0,-0.4042645050667234,-0.9205210971343264,1,13.0,1,1,1.4896225576406625,1.4896225576406628
2017-02-25,air_0f2f96335f274801,0,0,1,0,0,0,0,-1.142633596430934,-1.0387364224590325,0.0,0.7175460472762031,-1.131368351544509,1,11.0,1,1,2.092741370008553,2.092741370008553
2017-02-27,air_0f2f96335f274801,0,1,0,0,0,0,0,-1.3110354218390485,-1.4246376213941314,0.0,-0.7700722938741994,-1.0321461141750115,1,4.0,1,1,-0.09847895937406288,-0.09847895937406267
2017-02-28,air_0f2f96335f274801,0,0,0,0,0,1,0,-1.4017133278280332,-1.373184128202785,0.0,0.8882563487196922,-1.1685766905580703,1,3.0,1,1,0.3394053424047546,0.33940534240475484
