visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-11-18,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.4831177317258608,-0.4921925720732724,0.0,0.9391914041316413,-0.6331923120403691,1,71.0,1,1,1.3569965436973432,1.3569965436973428
2016-11-21,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.3200363234923125,-0.6171938602188652,0.0,-1.2715107833476873,-0.14298787856702602,1,22.0,1,1,-0.17361589448547127,-0.17361589448547127
2016-11-22,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.14441019154849097,-0.042187934749137866,0.0,0.3742341784424795,-0.13103167287255407,1,47.0,1,1,1.1328765050016225,1.1328765050016223
2016-11-23,air_2aab19554f91ff82,0,0,0,0,0,0,1,-0.47057300801558793,-0.6171938602188652,1.0,-1.2469474257090283,-0.3462433753730463,1,4.0,1,1,0.557460173768351,0.5574601737683509
2016-11-24,air_2aab19554f91ff82,0,0,0,0,1,0,0,-1.5494192470990626,-1.3797017179069817,0.0,-1.2715107833476873,-1.2549150081529017,1,23.0,1,1,-0.054684859458533686,-0.05468485945853369
2016-11-25,air_2aab19554f91ff82,1,0,0,0,0,0,0,-1.1981669832114197,-1.1046988839866774,0.0,1.012881477047619,-1.3266522423197324,1,48.0,1,1,1.26779826742714,1.2677982674271397
2016-11-26,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.8594594430340496,-0.8171959212518138,0.0,0.3251074631651611,-0.9799222771800509,1,14.0,1,1,1.9011809854802635,1.901180985480263
2016-11-28,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.5082071791464069,-0.7046947619207802,0.0,-0.46091998127193357,-0.23863752412280018,1,36.0,1,1,-0.14313357038192845,-0.14313357038192842
2016-11-29,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.5834755214080446,-0.6671943754771023,0.0,0.12860060205588747,-0.4658054323177641,1,27.0,1,1,0.2871169386861105,0.28711693868611043
2016-11-30,air_2aab19554f91ff82,0,0,0,0,0,0,1,-0.7967358244826849,-0.9796975958410845,0.0,-0.06790625905338614,-0.7886229860685022,1,41.0,1,1,0.4465245024407033,0.4465245024407032
2016-12-01,air_2aab19554f91ff82,0,0,0,0,1,0,0,-0.6461991399594094,-0.39219154155679803,0.0,-0.5100466965492519,-0.6571047234293126,1,42.0,1,1,0.3765650700719165,0.3765650700719164
2016-12-02,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.458028284305315,-0.5171928297023909,0.0,0.8163746159383451,-0.32233096398410277,1,26.0,1,1,1.4436962688115182,1.443696268811518
2016-12-03,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.5458413502772256,-0.4671923144441537,0.0,0.3742341784424795,-0.6810171348182562,1,12.0,1,1,2.2007572690880326,2.200757269088032
2016-12-05,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.30749159978203955,-0.16718922289473073,0.0,0.5953043971904123,-0.3940681981509334,1,22.0,1,1,-0.09915907003583388,-0.09915907003583387
2016-12-06,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.5458413502772256,-0.3171907686694421,0.0,0.8163746159383451,-0.5255864607901231,1,56.0,1,1,0.22240446374498268,0.22240446374498263
2016-12-07,air_2aab19554f91ff82,0,0,0,0,0,0,1,-0.9598172327162334,-1.0546983687284404,0.0,-0.9030604187677993,-0.7766667803740305,1,40.0,1,1,0.5829453955598376,0.5829453955598375
2016-12-08,air_2aab19554f91ff82,0,0,0,0,1,0,0,-0.8218252719032308,-0.7171948907353395,0.0,0.8409379735770043,-1.0038346885689944,1,55.0,1,1,0.694130922003088,0.6941309220030879
2016-12-09,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.5082071791464069,-0.2796903822257646,0.0,0.9146280464929821,-0.9081850430132201,1,50.0,1,1,1.860954311868211,1.8609543118682106
2016-12-10,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.8343699956135038,-0.9296970805828475,0.0,0.8655013312156634,-0.6929733405127281,1,9.0,1,1,2.3484216424092934,2.348421642409293
2016-12-12,air_2aab19554f91ff82,0,1,0,0,0,0,0,-1.0225408512675982,-1.1421992704303552,0.0,0.5707410395517531,-1.0516595113468816,1,45.0,1,1,0.032014865655641406,0.032014865655641385
2016-12-13,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.7214674822210472,-0.5421930873315094,0.0,-0.6574268423812072,-0.9560098657911071,1,48.0,1,1,0.4202897153024082,0.42028971530240816
2016-12-14,air_2aab19554f91ff82,0,0,0,0,0,0,1,-0.8845488904545957,-1.042198239913881,0.0,-1.1978207104317098,-0.7288419575961433,1,61.0,1,1,0.8567866022605174,0.8567866022605173
2016-12-15,air_2aab19554f91ff82,0,0,0,0,1,0,0,-1.1228986409497819,-1.1921997856885924,0.0,0.423360893719798,-0.9918784828745226,1,56.0,1,1,0.9239976283576733,0.9239976283576732
2016-12-16,air_2aab19554f91ff82,1,0,0,0,0,0,0,-1.2985247728936036,-1.2297001721322702,0.0,0.8409379735770043,-1.1831777739860712,1,50.0,1,1,1.975387954814298,1.9753879548142976
2016-12-17,air_2aab19554f91ff82,0,0,1,0,0,0,0,-1.060175022398417,-0.8171959212518138,0.0,0.9391914041316413,-1.362520859403148,1,11.0,1,1,2.644749809514226,2.644749809514226
2016-12-19,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.6461991399594094,-0.4921925720732724,0.0,0.767247900661027,-0.800579191762974,1,57.0,1,1,0.3920560872392907,0.39205608723929064
2016-12-20,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.6963780348005013,-0.6421941178479837,0.0,-0.41179326599461513,-0.6571047234293126,1,62.0,1,1,0.8722776194278916,0.8722776194278915
2016-12-21,air_2aab19554f91ff82,0,0,0,0,0,0,1,-0.5834755214080446,-0.3296908974840016,0.0,0.6444311124677307,-0.7407981632906151,1,76.0,1,1,1.2543060911845882,1.254306091184588
2016-12-22,air_2aab19554f91ff82,0,0,0,0,1,0,0,-0.06914184928685327,0.07031322458189555,0.0,-0.6574268423812072,-0.5734112835680102,1,71.0,1,1,1.985881869669616,1.9858818696696157
2016-12-23,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.14441019154849097,-0.0046875483054599106,1.0,-0.2152864048853415,-0.3462433753730463,1,24.0,1,1,1.6578221028831264,1.6578221028831261
2016-12-24,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.8218252719032308,-0.9671974670265252,0.0,0.8163746159383451,-0.7168857519016715,1,32.0,1,1,1.8174795217533222,1.8174795217533217
2016-12-26,air_2aab19554f91ff82,0,1,0,0,0,0,0,-1.0350855749778711,-1.0796986263575588,0.0,-0.9521871340451177,-0.9081850430132201,1,50.0,1,1,0.6104294582761467,0.6104294582761466
2016-12-27,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.5082071791464069,-0.1046885788219343,0.0,-1.2223840680703688,-0.7049295462071997,1,58.0,1,1,1.1208834594526877,1.1208834594526875
2016-12-28,air_2aab19554f91ff82,0,0,0,0,0,0,1,-1.1479880883703277,-1.2797006873905075,0.0,0.9391914041316413,-1.1233967455137122,1,74.0,1,1,1.9001815650178522,1.900181565017852
2017-01-05,air_2aab19554f91ff82,0,0,0,0,1,0,0,-1.060175022398417,-1.1546993992449146,0.0,0.9391914041316413,-0.9201412487076919,1,34.0,1,1,-0.1593741528961111,-0.1593741528961111
2017-01-06,air_2aab19554f91ff82,1,0,0,0,0,0,0,-1.3361589440244221,-1.354701460277863,0.0,0.890064688854323,-1.1831777739860712,1,35.0,1,1,0.6921320810782656,0.6921320810782654
2017-01-07,air_2aab19554f91ff82,0,0,1,0,0,0,0,-1.386337838865514,-1.3672015890924225,0.0,0.8655013312156634,-1.3505646537086762,1,3.0,1,1,1.2220747812718258,1.2220747812718256
2017-01-09,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.9974514038470523,-1.0671984975429996,1.0,-0.7311169152971848,-0.9081850430132201,1,2.0,1,1,-0.12289530601810084,-0.12289530601810082
2017-01-10,air_2aab19554f91ff82,0,0,0,0,0,1,0,-0.8845488904545957,-0.8671964365100511,0.0,0.9146280464929821,-0.9440536600966354,1,43.0,1,1,-0.07342399312874444,-0.07342399312874444
2017-01-11,air_2aab19554f91ff82,0,0,0,0,0,0,1,-1.0350855749778711,-1.0796986263575588,0.0,0.9391914041316413,-0.8962288373187483,1,47.0,1,1,0.14295053698328908,0.14295053698328902
2017-01-12,air_2aab19554f91ff82,0,0,0,0,1,0,0,-1.1479880883703277,-0.9421972093974067,0.0,0.7426845430223674,-1.2788274195418454,1,38.0,1,1,0.1337058977059851,0.13370589770598507
2017-01-13,air_2aab19554f91ff82,1,0,0,0,0,0,0,-1.1228986409497819,-0.8671964365100511,0.0,0.3742341784424795,-1.195133979680543,1,57.0,1,1,1.186095644625021,1.1860956446250208
2017-01-14,air_2aab19554f91ff82,0,0,1,0,0,0,0,-1.5995981419401544,-1.6672046806418452,0.0,-0.4854833389105927,-1.5179515334312812,1,13.0,1,1,1.4881704793888184,1.4881704793888182
2017-01-16,air_2aab19554f91ff82,0,1,0,0,0,0,0,-1.4992403522579707,-1.4547024907943376,0.0,1.012881477047619,-1.6016449732925835,1,28.0,1,1,-0.20709647997624783,-0.2070964799762478
2017-01-17,air_2aab19554f91ff82,0,0,0,0,0,1,0,-1.2232564306319655,-1.0921987551721182,0.0,0.9637547617703004,-1.2788274195418454,1,44.0,1,1,0.14419981256130313,0.14419981256130307
2017-01-18,air_2aab19554f91ff82,0,0,0,0,0,0,1,-1.1730775357908738,-1.1671995280594738,0.0,0.9637547617703004,-1.2310025967639582,1,37.0,1,1,0.424537252267656,0.42453725226765593
2017-01-19,air_2aab19554f91ff82,0,0,0,0,1,0,0,-1.097809193529236,-1.0921987551721182,0.0,0.10403724441722813,-1.075571922735825,1,27.0,1,1,0.41804101926198295,0.41804101926198284
2017-01-20,air_2aab19554f91ff82,1,0,0,0,0,0,0,-1.5243297996785166,-1.9797079010058274,0.0,-1.2715107833476873,-1.0994843341247686,1,46.0,1,1,1.2100817357228908,1.2100817357228906
2017-01-21,air_2aab19554f91ff82,0,0,1,0,0,0,0,-1.1605328120806007,-1.0796986263575588,0.0,1.0374448346862781,-1.2190463910694864,1,6.0,1,1,1.8204777831405559,1.8204777831405554
2017-01-23,air_2aab19554f91ff82,0,1,0,0,0,0,0,-1.398882562575787,-1.4672026196088968,0.0,0.423360893719798,-1.3386084480142044,1,37.0,1,1,-0.21759039483156584,-0.2175903948315658
2017-01-24,air_2aab19554f91ff82,0,0,0,0,0,1,0,-1.5870534182298814,-1.4922028772380154,0.0,1.0374448346862781,-1.5896887675981117,1,55.0,1,1,0.22240446374498268,0.22240446374498263
2017-01-25,air_2aab19554f91ff82,0,0,0,0,0,0,1,-1.41142728628606,-1.2672005585759483,0.0,1.0865715499635964,-1.5059953277368092,1,51.0,1,1,0.47825610212226016,0.47825610212226005
2017-01-26,air_2aab19554f91ff82,0,0,0,0,1,0,0,-1.3236142203141494,-1.1171990128012368,0.0,1.0620081923249374,-1.529907739125753,1,68.0,1,1,0.5682039437392717,0.5682039437392716
2017-01-27,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.7967358244826849,-0.45469218562959446,0.0,0.005783813862591435,-1.195133979680543,1,63.0,1,1,1.5069096130590292,1.506909613059029
2017-01-28,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.8469147193237767,-0.7546952771790174,0.0,0.9637547617703004,-0.8125353974574459,1,12.0,1,1,1.9951265089469201,1.9951265089469197
2017-01-30,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.49566245543613396,-0.017187677120019375,0.0,0.66899447010639,-0.5614550778735383,1,42.0,1,1,-0.15637589150887737,-0.15637589150887737
2017-01-31,air_2aab19554f91ff82,0,0,0,0,0,1,0,-1.1605328120806007,-1.2046999145031518,0.0,1.012881477047619,-1.027747099957938,1,51.0,1,1,0.2406438871839878,0.24064388718398774
2017-02-01,air_2aab19554f91ff82,0,0,0,0,0,0,1,-1.1479880883703277,-1.129699141615796,0.0,0.4970509666357756,-1.0994843341247686,1,64.0,1,1,0.35832564663291133,0.3583256466329113
2017-02-02,air_2aab19554f91ff82,0,0,0,0,1,0,0,-1.3361589440244221,-1.2422003009468296,0.0,1.0865715499635964,-1.2549150081529017,1,35.0,1,1,0.35033028293362145,0.35033028293362134
2017-02-03,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.9723619564265064,-0.7421951483644582,0.0,1.0865715499635964,-1.24295880245843,1,56.0,1,1,1.1918423122838857,1.1918423122838855
2017-02-04,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.8720041667443228,-0.7796955348081359,0.0,1.0865715499635964,-0.8364478088463894,1,30.0,1,1,1.8784441699604078,1.8784441699604073
2017-02-06,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.809280548192958,-0.4921925720732724,0.0,0.22685403261052417,-0.9679660714855789,1,36.0,1,1,-0.1843596644563921,-0.1843596644563921
2017-02-07,air_2aab19554f91ff82,0,0,0,0,0,1,0,-1.1981669832114197,-1.2046999145031518,0.0,1.0620081923249374,-1.0994843341247686,1,45.0,1,1,0.16168967065349982,0.1616896706534998
2017-02-08,air_2aab19554f91ff82,0,0,0,0,0,0,1,-1.1103539172395092,-1.0796986263575588,0.0,1.0620081923249374,-1.135352951208184,1,40.0,1,1,0.4717598691165871,0.471759869116587
2017-02-09,air_2aab19554f91ff82,0,0,0,0,1,0,0,-1.5995981419401544,-1.779705839972879,0.0,-1.2715107833476873,-1.24295880245843,1,48.0,1,1,0.2628809924726379,0.26288099247263785
2017-02-10,air_2aab19554f91ff82,1,0,0,0,0,0,0,-1.3612483914449682,-1.2922008162050667,0.0,-0.2889764778013191,-1.1831777739860712,1,79.0,1,1,1.380982634795213,1.3809826347952125
2017-02-11,air_2aab19554f91ff82,0,0,1,0,0,0,0,-1.386337838865514,-1.1921997856885924,1.0,0.5216143242744347,-1.5538201505146962,1,10.0,1,1,1.782000095337723,1.7820000953377226
2017-02-13,air_2aab19554f91ff82,0,1,0,0,0,0,0,-1.1103539172395092,-0.9796975958410845,0.0,0.6935578277450491,-1.24295880245843,1,41.0,1,1,-0.0846674733308709,-0.0846674733308709
2017-02-14,air_2aab19554f91ff82,0,0,0,0,0,1,0,-1.135443364660055,-0.9796975958410845,0.0,0.9146280464929821,-1.1114405398192404,1,47.0,1,1,0.33808738226908375,0.33808738226908364
2017-02-15,air_2aab19554f91ff82,0,0,0,0,0,0,1,-1.085264469818963,-0.8546963076954915,0.0,1.1602616228795741,-1.2190463910694864,1,43.0,1,1,0.6961297629279105,0.6961297629279104
2017-02-16,air_2aab19554f91ff82,0,0,0,0,1,0,0,-0.9849066801367794,-0.7421951483644582,0.0,1.1602616228795741,-1.2070901853750147,1,39.0,1,1,0.706123967552023,0.7061239675520228
2017-02-17,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.24476798123067475,0.12031373984013297,0.0,0.7426845430223674,-0.7886229860685022,1,70.0,1,1,1.4709304764122246,1.4709304764122242
2017-02-18,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.8845488904545957,-1.1171990128012368,0.0,-0.5591734118265704,-0.5973236949569537,1,12.0,1,1,1.9351612812022456,1.9351612812022452
2017-02-20,air_2aab19554f91ff82,0,1,0,0,0,0,0,-0.6587438636696823,0.007812580509099111,0.0,0.10403724441722813,-1.1473091569026557,1,34.0,1,1,-0.20309879812660286,-0.20309879812660284
2017-02-21,air_2aab19554f91ff82,0,0,0,0,0,1,0,-1.135443364660055,-1.217200043317711,0.0,1.1111349076022554,-0.9320974544021637,1,46.0,1,1,0.37006883706624344,0.37006883706624333
2017-02-22,air_2aab19554f91ff82,0,0,0,0,0,0,1,-1.0225408512675982,-1.129699141615796,0.0,-0.2152864048853415,-1.2310025967639582,1,48.0,1,1,0.6831372969165644,0.6831372969165643
2017-02-23,air_2aab19554f91ff82,0,0,0,0,1,0,0,-0.3451257709128583,-0.4171917991859165,0.0,-0.9030604187677993,-0.358199581067518,1,22.0,1,1,0.6354149698364276,0.6354149698364275
2017-02-24,air_2aab19554f91ff82,1,0,0,0,0,0,0,-0.9723619564265064,-1.042198239913881,0.0,-0.41179326599461513,-0.7407981632906151,1,87.0,1,1,1.564875999878881,1.5648759998788808
2017-02-25,air_2aab19554f91ff82,0,0,1,0,0,0,0,-0.9598172327162334,-0.8671964365100511,0.0,0.7181211853837083,-0.9440536600966354,1,11.0,1,1,2.1512859561986764,2.151285956198676
2017-02-27,air_2aab19554f91ff82,0,1,0,0,0,0,0,-1.1228986409497819,-1.2422003009468296,0.0,-0.7802436305745032,-0.8484040145408612,1,41.0,1,1,0.020771385453514955,0.020771385453514934
2017-02-28,air_2aab19554f91ff82,0,0,0,0,0,1,0,-1.2107117069216926,-1.1921997856885924,0.0,0.890064688854323,-0.9799222771800509,1,35.0,1,1,0.4465245024407033,0.4465245024407032
