visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,total_area_visitors,total_genre_visitors
2016-09-22,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.7373893511438389,0.5329687114354532,1.0,-1.2433463541012137,0.8012684947592164,1,27.0,1,1,0.5478283497526296,0.5478283497526296
2016-09-23,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.8850421654654047,0.8636186271301565,0.0,0.6159455007205871,0.9452630885155834,1,56.0,1,1,0.8751934603270222,0.8751934603270222
2016-09-24,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.9588685726261877,0.9462811060538322,0.0,0.913432197492075,0.9932612864343723,1,49.0,1,1,1.5065404592919218,1.5065404592919218
2016-09-25,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.032694979786971,0.9108543293722567,0.0,-0.995440773458307,1.0412594843531615,1,62.0,1,1,0.49114945250256015,0.49114945250256015
2016-09-26,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.3403050096235665,1.3241667239906358,0.0,0.41762103620626173,1.257251374987712,1,22.0,1,1,0.021705850615213244,0.021705850615213244
2016-09-27,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.35260941081703,1.371402426232736,0.0,0.6655266168491685,1.2692509244674095,1,24.0,1,1,0.44590800088591276,0.44590800088591276
2016-09-28,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.0203905785935068,0.5802044136775535,0.0,-1.2433463541012137,1.2332522760283176,1,14.0,1,1,0.524190962110224,0.524190962110224
2016-09-29,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.7250849499503753,0.39126160470915194,0.0,-1.2433463541012137,0.933263539035886,1,22.0,1,1,0.6067947361293836,0.6067947361293836
2016-09-30,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.8235201594980855,0.7809561482064804,0.0,-1.144184121844051,0.921263989556189,1,50.0,1,1,1.5530527382011716,1.5530527382011716
2016-10-01,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.9342597702392602,0.9462811060538322,0.0,-0.5740012863653654,1.0892576822719504,1,51.0,1,1,1.5761817949265364,1.5761817949265364
2016-10-02,air_60a7057184ec7ec7,0,0,0,1,0,0,0,1.1434345905281451,1.21788639394591,0.0,0.3680399200776803,1.1492554296704367,1,41.0,1,1,0.45302463372448654,0.45302463372448654
2016-10-03,air_60a7057184ec7ec7,0,1,0,0,0,0,0,1.291087404849711,1.4186381284748364,0.0,-0.07819012507955185,1.3052495729065012,1,11.0,1,1,-0.2825302032338145,-0.2825302032338145
2016-10-04,air_60a7057184ec7ec7,0,0,0,0,0,1,0,1.2664786024627832,1.052561436098558,0.0,-0.995440773458307,1.389246419264382,1,37.0,1,1,0.2901045748128518,0.2901045748128518
2016-10-05,air_60a7057184ec7ec7,0,0,0,0,0,0,1,1.1803477941085367,1.0879882127801335,0.0,-0.35088626378674936,1.1612549791501343,1,25.0,1,1,0.17471345664454885,0.17471345664454885
2016-10-06,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.8973465666588687,0.8400007760091059,0.0,0.7398982910420405,0.9572626379952804,1,22.0,1,1,0.49521609983888804,0.49521609983888804
2016-10-07,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.872737764271941,0.8400007760091059,0.0,-0.6235824024939468,0.8852653411170971,1,44.0,1,1,1.2930414741347094,1.2930414741347094
2016-10-08,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.9342597702392602,0.8281918504485811,0.0,-1.1689746799083418,0.8612662421577026,1,54.0,1,1,1.4638406622604794,1.4638406622604794
2016-10-09,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.4789969260810989,0.45030623251177754,0.0,0.4919927103991337,0.5612775051652712,1,60.0,1,1,0.977113809193739,0.977113809193739
2016-10-10,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.35595291414646063,0.4030705302696768,1.0,1.384452800713598,0.3092869660916285,1,19.0,1,1,0.22325905922196262,0.22325905922196262
2016-10-11,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.34364851295299664,0.3676437535881014,0.0,-0.6483729605582376,0.3572851640104174,1,19.0,1,1,-0.04208967947343,-0.04208967947343
2016-10-12,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.45438812369417086,0.4621151580723024,0.0,-0.0038184508866798625,0.47728065880738996,1,27.0,1,1,0.43879136804733904,0.43879136804733904
2016-10-13,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.34364851295299664,0.04880276345392341,0.0,-1.2433463541012137,0.5372784062058763,1,33.0,1,1,0.46192042477270373,0.46192042477270373
2016-10-14,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.39286611772685176,0.45030623251177754,0.0,-0.27651458959387737,0.4292824608886011,1,28.0,1,1,1.3992826357962747,1.3992826357962747
2016-10-15,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.3805617165333882,0.521159785874928,0.0,0.24408712975622693,0.08129552597738046,1,53.0,1,1,1.713685307986122,1.713685307986122
2016-10-16,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.3805617165333882,0.22593664686180012,0.0,-1.2433463541012137,0.40528336192920666,1,48.0,1,1,0.4311664042917243,0.4311664042917243
2016-10-17,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.7127805487569113,0.7101025948433299,0.0,-0.053399567015261266,0.7772693957998215,1,11.0,1,1,-0.19153896908347873,-0.19153896908347873
2016-10-18,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.7250849499503753,0.7219115204038548,0.0,0.7398982910420405,0.7772693957998215,1,20.0,1,1,0.35034178848220815,0.35034178848220815
2016-10-19,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.6266497404026646,0.3794526791486267,0.0,-1.2433463541012137,0.8612662421577026,1,44.0,1,1,0.44285801538366687,0.44285801538366687
2016-10-20,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.5528233332418815,0.4739240836328277,0.0,-0.40046737991533077,0.5612775051652712,1,20.0,1,1,0.5917989740766746,0.5917989740766746
2016-10-21,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.3805617165333882,0.06061168901444869,0.0,-1.2433463541012137,0.60927570308406,1,57.0,1,1,1.4150408942245452,1.4150408942245452
2016-10-22,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.2944309081791415,-0.02205078990922702,0.0,-1.2433463541012137,0.5012797577667848,1,54.0,1,1,1.7848516363718596,1.7848516363718596
2016-10-23,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.34364851295299664,0.21412772130127525,0.0,-1.144184121844051,0.5492779556855737,1,34.0,1,1,0.6111155489242319,0.6111155489242319
2016-10-24,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.23290890221182242,0.3204080513460011,0.0,1.3348716845850168,0.28528786713223403,1,10.0,1,1,-0.07919783641742169,-0.07919783641742169
2016-10-25,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.528214530854954,0.4148794558302021,0.0,-0.7971163089439817,0.41728291140890367,1,13.0,1,1,0.37525000341721626,0.37525000341721626
2016-10-26,air_60a7057184ec7ec7,0,0,0,0,0,0,1,0.5651277344353456,0.4739240836328277,0.0,-0.9458596573297257,0.6212752525637575,1,15.0,1,1,0.6398362457370474,0.6398362457370474
2016-10-27,air_60a7057184ec7ec7,0,0,0,0,1,0,0,0.4420837225007073,0.3676437535881014,0.0,-0.20214291540100524,0.4292824608886011,1,25.0,1,1,0.6489862022437851,0.6489862022437851
2016-10-28,air_60a7057184ec7ec7,1,0,0,0,0,0,0,0.40517051892031575,0.45030623251177754,0.0,-1.1937652379726325,0.4532815598479955,1,59.0,1,1,1.3489578750092175,1.3489578750092175
2016-10-29,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.23290890221182242,0.1432741679381244,0.0,0.7151077329777499,0.29728741661193125,1,63.0,1,1,1.9073593873787362,1.9073593873787362
2016-10-30,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.0237340819229371,0.07242061457497355,0.0,0.3680399200776803,0.05729642701798602,1,24.0,1,1,0.6672861152572604,0.6672861152572604
2016-10-31,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.13622313359209245,-0.32908285448288016,0.0,-1.2433463541012137,0.0452968775382888,1,27.0,1,1,0.03543078537531976,0.03543078537531976
2016-11-01,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.30848475030058603,-0.4825988867697067,0.0,-0.07819012507955185,-0.3746873542511154,1,9.0,1,1,0.22707154109976999,0.22707154109976999
2016-11-02,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.48074636700907936,-0.399936407846031,0.0,0.46720215233484313,-0.45868420060899634,1,37.0,1,1,1.0058345060065546,1.0058345060065546
2016-11-03,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.3453979538809773,-0.28184715224077983,1.0,0.9630133136206567,-0.4466846511292991,1,14.0,1,1,0.6921943301922686,0.6921943301922686
2016-11-04,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.30848475030058603,-0.15194897107500344,0.0,1.1117566620064008,-0.4466846511292991,1,22.0,1,1,0.7791189170062766,0.7791189170062766
2016-11-05,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-0.03778792404438201,0.23774557242232539,0.0,0.8390605232992033,-0.31468960685262903,1,46.0,1,1,1.5888900678525608,1.5888900678525608
2016-11-06,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.03603848311640109,0.22593664686180012,0.0,0.4919927103991337,-0.026700419339894938,1,31.0,1,1,0.39482074372329407,0.39482074372329407
2016-11-07,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.27157154672019446,-0.1283311199539533,0.0,1.1613377781349818,-0.24269230997444552,1,21.0,1,1,-0.1267267771607535,-0.1267267771607535
2016-11-08,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.2592671455267307,-0.5416435145723323,0.0,-1.2433463541012137,-0.170695013096262,1,18.0,1,1,-0.004981522529438314,-0.004981522529438314
2016-11-09,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.30848475030058603,-0.37631855672498044,0.0,0.24408712975622693,-0.2306927604947483,1,13.0,1,1,0.20190916070624138,0.20190916070624138
2016-11-10,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.5914859777502538,-0.8722934302670353,0.0,-1.2433463541012137,-0.3746873542511154,1,23.0,1,1,0.3795708162120646,0.3795708162120646
2016-11-11,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.21004954075287535,-0.17556682219605357,0.0,0.19450601362764552,-0.2186932110150511,1,27.0,1,1,1.0157469588888537,1.0157469588888537
2016-11-12,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-0.2838759479136582,-0.1283311199539533,0.0,0.19450601362764552,-0.4106860026902072,1,46.0,1,1,1.9492966880346172,1.9492966880346172
2016-11-13,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.06064728550332865,0.21412772130127525,0.0,0.14492489749906412,-0.24269230997444552,1,54.0,1,1,0.48606614333215037,0.48606614333215037
2016-11-14,air_60a7057184ec7ec7,0,1,0,0,0,0,0,0.13447369266411177,-0.0810954177118526,0.0,-1.2433463541012137,0.2732883176525366,1,46.0,1,1,-0.2006889255902164,-0.2006889255902164
2016-11-15,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.14677809385757531,-0.02205078990922702,0.0,-0.9458596573297257,0.1052946249367751,1,15.0,1,1,0.13531781057387274,0.13531781057387274
2016-11-16,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.2592671455267307,-0.1991846733171037,0.0,1.0621755458778195,-0.31468960685262903,1,45.0,1,1,0.5254617894028265,0.5254617894028265
2016-11-17,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.27157154672019446,-0.09290434327237787,0.0,0.07055322330619213,-0.47068375008869356,1,28.0,1,1,0.5587574644690108,0.5587574644690108
2016-11-18,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.13622313359209245,-0.010241864348702159,0.0,-0.5492107283010749,-0.3386887058120237,1,29.0,1,1,1.4254616780238851,1.4254616780238851
2016-11-19,air_60a7057184ec7ec7,0,0,1,0,0,0,0,0.41747492011377973,0.21412772130127525,0.0,-1.0946030057154699,0.4532815598479955,1,46.0,1,1,1.7647725651487407,1.7647725651487407
2016-11-20,air_60a7057184ec7ec7,0,0,0,1,0,0,0,0.19599569863143088,0.09603846569602412,0.0,-0.995440773458307,0.15329282285556398,1,52.0,1,1,0.6543236768727154,0.6543236768727154
2016-11-21,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.0008747204639904579,-0.14014004551447815,0.0,-1.069812447651179,-0.0027013203805002868,1,16.0,1,1,-0.13155592087264284,-0.13155592087264284
2016-11-22,air_60a7057184ec7ec7,0,0,0,0,0,1,0,0.048342884309865095,0.07242061457497355,0.0,-0.17735235733671464,0.06929597649768324,1,44.0,1,1,1.1974752617310047,1.1974752617310047
2016-11-23,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.30848475030058603,-0.5652613656933824,1.0,-1.1193935637797603,-0.1226968151774729,1,31.0,1,1,0.6121322107583139,0.6121322107583139
2016-11-24,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.8252696004260665,-0.9785737603117614,0.0,0.29366824588480833,-0.8666688829187031,1,14.0,1,1,-0.010573162616889117,-0.010573162616889117
2016-11-25,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.8867916063933856,-0.8604845047065103,0.0,-0.450048496043912,-0.9026675313577949,1,35.0,1,1,1.33472460933207,1.33472460933207
2016-11-26,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-0.7268343908783558,-0.5888792168144326,0.0,-0.32609570572245866,-0.854669333439006,1,55.0,1,1,1.9790340466815146,1.9790340466815146
2016-11-27,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.5176595705894709,-0.8132488024644098,0.0,-1.2433463541012137,-0.2906905078932346,1,21.0,1,1,0.4077831821078391,0.4077831821078391
2016-11-28,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.6283991813306453,-0.8250577280249348,0.0,-1.0450218895868884,-0.6866756407232443,1,12.0,1,1,-0.10054773493314294,-0.10054773493314294
2016-11-29,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.7268343908783558,-0.6006881423749578,0.0,0.2688776878205175,-0.8906679818780977,1,14.0,1,1,0.3371251846391426,0.3371251846391426
2016-11-30,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.45613756462215177,-0.4471721100881313,0.0,-0.6235824024939468,-0.6026787943653634,1,33.0,1,1,0.49928274717521587,0.49928274717521587
2016-12-01,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.30848475030058603,-0.5534524401328571,0.0,-1.1193935637797603,-0.11069726569777569,1,8.0,1,1,0.4281164187894784,0.4281164187894784
2016-12-02,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.6283991813306453,-0.6715416957381085,0.0,0.9630133136206567,-0.6866756407232443,1,35.0,1,1,1.5136570921304955,1.5136570921304955
2016-12-03,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-0.7514431932652835,-0.435363184527606,0.0,0.6903171749134591,-0.9146670808374923,1,52.0,1,1,2.2837784314475833,2.2837784314475833
2016-12-04,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.6653123849110367,-0.8132488024644098,0.0,-1.218555796036923,-0.674676091243547,1,20.0,1,1,0.5437617024163018,0.5437617024163018
2016-12-05,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.5299639717829346,-0.5534524401328571,0.0,-0.450048496043912,-0.5666801459262717,1,18.0,1,1,-0.05581461423353652,-0.05581461423353652
2016-12-06,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.6653123849110367,-0.6124970679354829,0.0,0.3184588039490989,-0.8666688829187031,1,18.0,1,1,0.27129633088233546,0.27129633088233546
2016-12-07,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.9729224147476322,-0.8841023558275604,0.0,0.09534378137048294,-1.0706612240735567,1,24.0,1,1,0.638057087527404,0.638057087527404
2016-12-08,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.7514431932652835,-0.7423952491012591,0.0,0.5663643845920057,-0.8306702344796114,1,24.0,1,1,0.7511607165690225,0.7511607165690225
2016-12-09,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.5299639717829346,-0.5062167378907568,0.0,0.07055322330619213,-0.5666801459262717,1,56.0,1,1,1.9381134078597155,1.9381134078597155
2016-12-10,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-0.7514431932652835,-0.6361149190565331,0.0,0.4919927103991337,-0.722674289162336,1,86.0,1,1,2.4339902174331938,2.4339902174331938
2016-12-11,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.8990960075868494,-0.718777397980209,0.0,0.8638510813634939,-1.0346625756344647,1,23.0,1,1,0.8828184240826369,0.8828184240826369
2016-12-12,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.7022255884914282,-0.5888792168144326,0.0,-0.6979540766868189,-0.8186706849999141,1,10.0,1,1,0.07762225148972127,0.07762225148972127
2016-12-13,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.5422683729763985,-0.8368666535854601,0.0,-1.2433463541012137,-0.35068825529172093,1,27.0,1,1,0.47259537403056434,0.47259537403056434
2016-12-14,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.7268343908783558,-0.8014398769038846,0.0,-1.218555796036923,-0.6386774428044553,1,34.0,1,1,0.9166224300658622,0.9166224300658622
2016-12-15,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-1.0836620254888067,-1.2619879737643642,0.0,-0.6979540766868189,-0.8666688829187031,1,18.0,1,1,0.9849929384078743,0.9849929384078743
2016-12-16,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-1.3051412469711556,-1.3918861549301405,0.0,0.07055322330619213,-1.2386549167893184,1,57.0,1,1,2.0545211878621004,2.0545211878621004
2016-12-17,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-1.1451840314561257,-1.037618388114387,0.0,0.4424115942705523,-1.2506544662690156,1,73.0,1,1,2.735430451238496,2.735430451238496
2016-12-18,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.9606180135541684,-0.8604845047065103,0.0,0.3928304781419709,-1.0586616745938595,1,38.0,1,1,0.9506806015076079,0.9506806015076079
2016-12-19,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.5299639717829346,-0.31727392892235484,0.0,-0.40046737991533077,-0.8906679818780977,1,23.0,1,1,0.44387467721774887,0.44387467721774887
2016-12-20,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.33309355268751356,-0.37631855672498044,0.0,-0.6483729605582376,-0.2906905078932346,1,37.0,1,1,0.9323806884941326,0.9323806884941326
2016-12-21,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.07470112762477313,-0.06928649215132773,0.0,-0.5740012863653654,-0.31468960685262903,1,51.0,1,1,1.3209996745719634,1.3209996745719634
2016-12-22,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.11161433120516469,-0.02205078990922702,0.0,-1.1937652379726325,-0.2186932110150511,1,70.0,1,1,2.065196137119961,2.065196137119961
2016-12-23,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.862182804006458,-1.049427313674912,1.0,-0.5244201702367841,-0.6386774428044553,1,64.0,1,1,1.7314768900825563,1.7314768900825563
2016-12-24,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-0.9360092111672409,-1.1084719414775377,0.0,-0.4252579379796214,-0.6506769922841524,1,23.0,1,1,1.8938886180771501,1.8938886180771501
2016-12-25,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.7268343908783558,-0.6124970679354829,0.0,0.4919927103991337,-0.8666688829187031,1,55.0,1,1,0.7570065221149938,0.7570065221149938
2016-12-26,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.41922436104176025,-0.47078996120918143,0.0,-1.2433463541012137,-0.2786909584135374,1,19.0,1,1,0.666015287964658,0.666015287964658
2016-12-27,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.7391387920718198,-0.6361149190565331,0.0,-0.7475351928154003,-0.6386774428044553,1,52.0,1,1,1.1852753197220212,1.1852753197220212
2016-12-28,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-1.2190104386169087,-1.3918861549301405,0.0,-0.7475351928154003,-1.0346625756344647,1,38.0,1,1,1.9780173848474327,1.9780173848474327
2016-12-29,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-1.2190104386169087,-1.4036950804906654,1.0,-0.995440773458307,-1.0586616745938595,1,56.0,1,1,1.6905562512607573,1.6905562512607573
2016-12-30,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-1.2436192410038365,-1.1911344204012135,1.0,0.9630133136206567,-1.2986526641878047,1,69.0,1,1,1.1657045794159433,1.1657045794159433
2016-12-31,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-1.1574884326495896,-0.9549559091907113,1.0,0.19450601362764552,-1.2386549167893184,1,57.0,1,1,-0.7956902639866859,-0.7956902639866859
2017-01-01,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-1.0590532231018792,-0.8250577280249348,1.0,0.6655266168491685,-1.0226630261547676,1,98.0,1,1,-1.5119285260974296,-1.5119285260974296
2017-01-02,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-1.0467488219084153,-1.1675165692801632,1.0,-1.2433463541012137,-1.0106634766750704,1,68.0,1,1,-1.0343516295374269,-1.0343516295374269
2017-01-03,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.9483136123607047,-0.7069684724196837,1.0,0.7646888491063311,-0.9386661797968868,1,61.0,1,1,-0.8419483774374152,-0.8419483774374152
2017-01-04,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.849878402812994,-0.5888792168144326,0.0,0.8142699652349127,-0.9746648282359784,1,26.0,1,1,-0.5244957197453219,-0.5244957197453219
2017-01-05,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.8990960075868494,-1.0021916114328115,0.0,-0.9706502153940163,-0.9026675313577949,1,34.0,1,1,-0.11706848973697485,-0.11706848973697485
2017-01-06,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.9237048099737771,-0.8841023558275604,0.0,0.8142699652349127,-0.8666688829187031,1,49.0,1,1,0.7491273929008586,0.7491273929008586
2017-01-07,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-1.0713576242953429,-1.155707643719638,0.0,-0.995440773458307,-1.1546580704314373,1,49.0,1,1,1.2882123304228201,1.2882123304228201
2017-01-08,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.6899211872979645,-0.8368666535854601,0.0,-1.069812447651179,-0.5186819480074826,1,53.0,1,1,0.5257159548613469,0.5257159548613469
2017-01-09,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.7268343908783558,-1.0021916114328115,1.0,-0.4996296121724934,-0.6386774428044553,1,38.0,1,1,-0.07996033279298316,-0.07996033279298316
2017-01-10,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-1.0467488219084153,-1.0258094625538619,0.0,-0.4996296121724934,-0.8666688829187031,1,22.0,1,1,-0.029635572005925943,-0.029635572005925943
2017-01-11,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-1.2559236421973001,-1.4155040060511905,0.0,0.24408712975622693,-1.1186594219923458,1,39.0,1,1,0.1904717150728193,0.1904717150728193
2017-01-12,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-1.1574884326495896,-1.2737968993248892,0.0,-0.7475351928154003,-1.2026562683502264,1,13.0,1,1,0.18106759310756113,0.18106759310756113
2017-01-13,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-1.0959664266822704,-1.3210326015669898,0.0,-0.30130514765816807,-0.8426697839593086,1,44.0,1,1,1.2516125043958692,1.2516125043958692
2017-01-14,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-1.4527940612927213,-1.6516825172616927,0.0,-0.6235824024939468,-1.2266553673096212,1,48.0,1,1,1.558898543747143,1.558898543747143
2017-01-15,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-1.686577683968534,-1.6398735917011678,0.0,0.16971545556335493,-1.5386436537817498,1,47.0,1,1,0.2011466643306799,0.2011466643306799
2017-01-16,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-1.5758380732273596,-1.2619879737643642,0.0,-0.20214291540100524,-1.6106409506599335,1,21.0,1,1,-0.16561409231438864,-0.16561409231438864
2017-01-17,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-1.3297500493580832,-1.143898718159113,0.0,0.5663643845920057,-1.3466508621065938,1,27.0,1,1,0.19174254236542174,0.19174254236542174
2017-01-18,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-1.0467488219084153,-0.6479238446170581,0.0,0.14492489749906412,-1.2866531147081075,1,5.0,1,1,0.4769161868254127,0.4769161868254127
2017-01-19,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.9729224147476322,-0.9195291325091358,0.0,-0.40046737991533077,-0.9266666303171894,1,14.0,1,1,0.4703078849038799,0.4703078849038799
2017-01-20,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-1.2190104386169087,-1.3092236760064646,0.0,-0.9706502153940163,-1.1906567188705293,1,43.0,1,1,1.2760123884138366,1.2760123884138366
2017-01-21,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-1.2559236421973001,-1.3328415271275147,0.0,0.29366824588480833,-1.2026562683502264,1,54.0,1,1,1.896938603579396,1.896938603579396
2017-01-22,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-1.4281852589057937,-1.6280646661406426,0.0,-0.6731635186225282,-1.2026562683502264,1,18.0,1,1,0.40447903114707273,0.40447903114707273
2017-01-23,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-1.6619688815816065,-1.8406253262300947,0.0,-0.053399567015261266,-1.586641851700539,1,12.0,1,1,-0.17628904157224926,-0.17628904157224926
2017-01-24,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-1.6127512768077512,-1.7343449961853687,0.0,-0.27651458959387737,-1.4666463569035664,1,24.0,1,1,0.27129633088233546,0.27129633088233546
2017-01-25,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-1.6127512768077512,-1.3446504526880398,0.0,0.6159455007205871,-1.682638247538117,1,19.0,1,1,0.5315617604073183,0.5315617604073183
2017-01-26,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-1.354358851745011,-1.1202808670380626,0.0,1.1117566620064008,-1.502645005342658,1,8.0,1,1,0.6230613254746951,0.6230613254746951
2017-01-27,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.9729224147476322,-0.6951595468591586,0.0,-0.7227446347511095,-1.1546580704314373,1,32.0,1,1,1.5779609531361798,1.5779609531361798
2017-01-28,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-1.0959664266822704,-0.8132488024644098,0.0,1.0621755458778195,-1.2866531147081075,1,55.0,1,1,2.0746002590852193,2.0746002590852193
2017-01-29,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.5545727741698625,-0.210993598877629,0.0,-0.9458596573297257,-0.9146670808374923,1,33.0,1,1,0.6652527915890966,0.6652527915890966
2017-01-30,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.8006607980391389,-0.5652613656933824,0.0,-0.12777124120813327,-0.7586729376014278,1,22.0,1,1,-0.11401850423472897,-0.11401850423472897
