visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Fukuoka-ken Fukuoka-shi Takatori,total_area_visitors,total_genre_visitors
2016-11-02,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.475251106843271,-0.3945553446558612,0.0,0.454464665877907,-0.4531528407105198,1,7.0,1,1,0.9163447526489973,0.9163447526489973
2016-11-03,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.3400885640239004,-0.2760235740377498,1.0,0.9436825120876539,-0.4412062917153423,1,54.0,1,1,0.6027842497347857,0.6027842497347856
2016-11-04,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.3032260523458904,-0.14563862635782712,0.0,1.0904478659505779,-0.4412062917153423,1,4.0,1,1,0.6896867554046888,0.6896867554046887
2016-11-05,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-0.03290096670714928,0.24551621668194046,0.0,0.8213780505352172,-0.3097942527683888,1,42.0,1,1,1.499252202961154,1.499252202961154
2016-11-06,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,0.04082405664887122,0.23366303962012913,0.0,0.4789255581883943,-0.023077076884127187,1,42.0,1,1,0.30548620402195953,0.3054862040219594
2016-11-07,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-0.26636354066788015,-0.12193227223420494,0.0,1.1393696505715523,-0.2381149587973234,1,14.0,1,1,-0.21592882999745877,-0.21592882999745888
2016-11-08,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-0.2540760367752101,-0.5367934693975948,0.0,-1.2333369035457198,-0.166435664826258,1,12.0,1,1,-0.09421450188084016,-0.09421450188084027
2016-11-09,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.3032260523458904,-0.3708489905322385,0.0,0.23431663508352082,-0.22616840980214586,1,19.0,1,1,0.11262362564927995,0.11262362564927986
2016-11-10,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.5858386418773015,-0.8686824271283063,0.0,-1.2333369035457198,-0.36952699774427666,1,40.0,1,1,0.29024015039566076,0.29024015039566065
2016-11-11,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.20492602120452985,-0.1693449804814493,0.0,0.18539485046254608,-0.21422186080696834,1,23.0,1,1,0.9262546875060915,0.9262546875060914
2016-11-12,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-0.2786510445605501,-0.12193227223420494,0.0,0.18539485046254608,-0.4053666447298095,1,61.0,1,1,1.8595672703293484,1.8595672703293484
2016-11-13,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,0.06539906443421124,0.22180986255831825,0.0,0.13647306584157134,-0.2381149587973234,1,34.0,1,1,0.39670842488598057,0.39670842488598046
2016-11-15,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,0.15141159168290153,-0.015253678677904463,0.0,-0.9398061958198716,0.1083349620628263,1,7.0,1,1,0.046049191481108614,0.04604919148110851
2016-11-16,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.2540760367752101,-0.1930513346050715,0.0,1.0415260813296032,-0.3097942527683888,1,14.0,1,1,0.43609406342058576,0.43609406342058565
2016-11-17,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.26636354066788015,-0.08637274104877145,0.0,0.06309038891010937,-0.46509938970569736,1,44.0,1,1,0.4693812805046714,0.4693812805046713
2016-11-18,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.13120099784850958,-0.0034005016160935796,0.0,-0.5484319188520742,-0.33368735075874406,1,18.0,1,1,1.3358653282659854,1.3358653282659854
2016-11-19,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,0.42173667732164305,0.22180986255831825,0.0,-1.086571549682796,0.4547848829229758,1,49.0,1,1,1.6750900214511333,1.6750900214511333
2016-11-20,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,0.20056160725358202,0.1032780919402069,0.0,-0.9887279804408463,0.15612115804353643,1,35.0,1,1,0.5649232165628104,0.5649232165628103
2016-11-21,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,0.00396154497086097,-0.13378544929601582,0.0,-1.0621106573723083,0.00081602110622809,1,2.0,1,1,-0.22075674697912004,-0.22075674697912015
2016-11-22,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,0.053111560541541446,0.07957173781658429,0.0,-0.18151853419476408,0.0724953150772935,1,4.0,1,1,1.1079368265528187,1.1079368265528187
2016-11-23,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.3032260523458904,-0.5604998235212169,1.0,-1.111032441993283,-0.11864946884554765,1,62.0,1,1,0.5227424681967171,0.5227424681967171
2016-11-24,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.8193012158380326,-0.9753610206846066,0.0,0.28323841970449554,-0.8593355065465573,1,31.0,1,1,-0.09980472154381638,-0.09980472154381649
2016-11-25,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.8807387353013828,-0.8568292500664952,0.0,-0.4505883496101247,-0.89517515353209,1,17.0,1,1,1.2451513091895077,1.2451513091895077
2016-11-26,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-0.7210011846966721,-0.5842061776448391,0.0,-0.32828388805768804,-0.8473889575513798,1,40.0,1,1,1.889297074900631,1.889297074900631
2016-11-27,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.5121136185212812,-0.8094165418192507,0.0,-1.2333369035457198,-0.28590115477803374,1,57.0,1,1,0.3184453496043135,0.31844534960431337
2016-11-28,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-0.6227011535553117,-0.8212697188810618,0.0,-1.037649765061821,-0.6801372716188937,1,6.0,1,1,-0.18975643793897917,-0.18975643793897928
2016-11-30,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.45067609905793093,-0.44196805290310553,0.0,-0.6218145957835362,-0.5965114286526506,1,30.0,1,1,0.40992167136210617,0.40992167136210605
2016-12-01,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.3032260523458904,-0.5486466464594056,0.0,-1.111032441993283,-0.10670291985037013,1,44.0,1,1,0.3387734211060452,0.3387734211060451
2016-12-02,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.6227011535553117,-0.6671784170775171,0.0,0.9436825120876539,-0.6801372716188937,1,35.0,1,1,1.4240383384047468,1.4240383384047466
2016-12-03,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-0.7455761924820122,-0.4301148758412942,0.0,0.674612696672293,-0.9071217025272676,1,65.0,1,1,2.193964046532835,2.193964046532835
2016-12-04,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.6595636652333218,-0.8094165418192507,0.0,-1.2088760112352326,-0.6681907226237161,1,38.0,1,1,0.4543893277721443,0.4543893277721442
2016-12-07,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.9667512625500732,-0.8805356041901174,0.0,0.08755128122059684,-1.0624268394645762,1,61.0,1,1,0.5486607593614251,0.548660759361425
2016-12-08,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.7455761924820122,-0.738297479448384,0.0,0.5523082351198563,-0.8234958595610246,1,13.0,1,1,0.6617356570898076,0.6617356570898076
2016-12-09,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.5244011224139512,-0.5012339382121612,0.0,0.06309038891010937,-0.5606717816671181,1,42.0,1,1,1.8483868310033962,1.848386831003396
2016-12-10,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-0.7455761924820122,-0.6316188858920837,0.0,0.4789255581883943,-0.7159769186044264,1,47.0,1,1,2.3441376747518783,2.344137674751878
2016-12-11,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.8930262391940529,-0.7145911253247618,0.0,0.8458389428457044,-1.0265871924790435,1,47.0,1,1,0.7933599200635205,0.7933599200635204
2016-12-12,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-0.696426176911332,-0.5842061776448391,0.0,-0.6951972727149982,-0.8115493105658471,1,18.0,1,1,-0.011631711405055102,-0.01163171140505521
2016-12-14,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.7210011846966721,-0.7975633647574396,0.0,-1.2088760112352326,-0.6323510756381835,1,43.0,1,1,0.8271553389351495,0.8271553389351494
2016-12-15,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-1.0773387975841036,-1.259837270168074,0.0,-0.6951972727149982,-0.8593355065465573,1,29.0,1,1,0.8955084793597223,0.8955084793597222
2016-12-16,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-1.2985138676521648,-1.3902222178479964,0.0,0.06309038891010937,-1.2296785253970621,1,41.0,1,1,1.9647650403508101,1.9647650403508101
2016-12-17,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-1.1387763170474539,-1.0346269059936624,0.0,0.43000377356741953,-1.2416250743922397,1,34.0,1,1,2.6455013347650502,2.6455013347650507
2016-12-18,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.9544637586574031,-0.8568292500664952,0.0,0.3810819889464448,-1.0504802904693986,1,59.0,1,1,0.8612048587005501,0.86120485870055
2016-12-19,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-0.5244011224139512,-0.3115831052231829,0.0,-0.40166656498915015,-0.8832286045369124,1,4.0,1,1,0.35452767651988726,0.35452767651988715
2016-12-21,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.06976347838515909,-0.06266638692514925,0.0,-0.5728928111625615,-0.3097942527683888,1,54.0,1,1,1.2314298609258387,1.2314298609258387
2016-12-22,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.10662599006316933,-0.015253678677904463,0.0,-1.1844151189247452,-0.21422186080696834,1,25.0,1,1,1.9754372778892193,1.9754372778892193
2016-12-23,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.8561637275160429,-1.0464800830554735,1.0,-0.5239710265415869,-0.6323510756381835,1,45.0,1,1,1.6418028043670476,1.6418028043670476
2016-12-24,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-0.9298887508720631,-1.1057459683645292,0.0,-0.42612745729963747,-0.6442976246333609,1,40.0,1,1,1.8041732754871296,1.8041732754871296
2016-12-25,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.7210011846966721,-0.6079125317684615,0.0,0.4789255581883943,-0.8593355065465573,1,36.0,1,1,0.6675799776465555,0.6675799776465555
2016-12-26,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-0.4138135873799207,-0.46567440702672774,0.0,-1.2333369035457198,-0.2739546057828562,1,36.0,1,1,0.5766118576763062,0.5766118576763061
2016-12-27,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-0.7332886885893423,-0.6316188858920837,0.0,-0.7441190573359729,-0.6323510756381835,1,16.0,1,1,1.0957399836517796,1.0957399836517796
2016-12-28,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-1.2125013404034741,-1.3902222178479964,0.0,-0.7441190573359729,-1.0265871924790435,1,71.0,1,1,1.8882806713255447,1.8882806713255444
2016-12-29,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-1.2125013404034741,-1.4020753949098075,1.0,-0.9887279804408463,-1.0504802904693986,1,15.0,1,1,1.6008925604698125,1.6008925604698125
2016-12-30,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-1.2370763481888145,-1.1887182077972072,1.0,0.9436825120876539,-1.2894112703729501,1,22.0,1,1,1.0761742148313629,1.0761742148313629
2017-01-02,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-1.0404762859060936,-1.1650118536735847,1.0,-1.2333369035457198,-1.0026940944886882,1,10.0,1,1,-1.1233231216560078,-1.123323121656008
2017-01-03,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-0.9421762547647331,-0.7027379482629504,1.0,0.7479953736037549,-0.9310148005176229,1,37.0,1,1,-0.9309687450708716,-0.9309687450708717
2017-01-04,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.8438762236233726,-0.5842061776448391,0.0,0.7969171582247299,-0.9668544475031556,1,30.0,1,1,-0.6135967287500853,-0.6135967287500854
2017-01-05,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.8930262391940529,-0.9990673748082288,0.0,-0.964267088130359,-0.89517515353209,1,17.0,1,1,-0.2062729960341362,-0.20627299603413632
2017-01-06,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.917601246979393,-0.8805356041901174,0.0,0.7969171582247299,-0.8593355065465573,1,37.0,1,1,0.6597028499396346,0.6597028499396345
2017-01-07,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-1.0650512936914336,-1.1531586766117736,0.0,-0.9887279804408463,-1.1460526824308193,1,39.0,1,1,1.1986508456292964,1.1986508456292964
2017-01-08,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.684138673018662,-0.8331228959428731,0.0,-1.0621106573723083,-0.5128855856864077,1,23.0,1,1,0.4363481643143574,0.4363481643143573
2017-01-09,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-0.7210011846966721,-0.9990673748082288,1.0,-0.49951013423109947,-0.6323510756381835,1,30.0,1,1,-0.16917426554347584,-0.16917426554347595
2017-01-13,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-1.0896263014767738,-1.3191031554771298,0.0,-0.3038229957472008,-0.8354424085562021,1,59.0,1,1,1.1620603169261794,1.1620603169261792
2017-01-14,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-1.4459639143642053,-1.6509921132078413,0.0,-0.6218145957835362,-1.2177319764018844,1,45.0,1,1,1.4692682974960998,1.4692682974960998
2017-01-15,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-1.6794264883249364,-1.6391389361460302,0.0,0.16093395815205883,-1.5283422502765016,1,13.0,1,1,0.11186132296796501,0.11186132296796492
2017-01-16,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-1.5688389532909057,-1.259837270168074,0.0,-0.2059794265052513,-1.600021544247567,1,34.0,1,1,-0.25480626674452067,-0.2548062667445208
2017-01-17,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-1.3230888754375048,-1.1413054995499625,0.0,0.5523082351198563,-1.33719746635366,1,17.0,1,1,0.1024595898984141,0.102459589898414
2017-01-18,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-1.0404762859060936,-0.6434720629538948,0.0,0.13647306584157134,-1.2774647213777723,1,21.0,1,1,0.3875607927102013,0.3875607927102012
2017-01-19,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.9667512625500732,-0.916095135375551,0.0,-0.40166656498915015,-0.9190682515224452,1,24.0,1,1,0.3809541694721385,0.3809541694721384
2017-01-20,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-1.2125013404034741,-1.3072499784153186,0.0,-0.964267088130359,-1.181892329416352,1,62.0,1,1,1.1864540027282573,1.1864540027282573
2017-01-21,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-1.2493638520814845,-1.3309563325389406,0.0,0.28323841970449554,-1.1938388784115295,1,27.0,1,1,1.8072224862123893,1.8072224862123893
2017-01-22,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-1.4213889065788652,-1.6272857590842191,0.0,-0.6707363804045109,-1.1938388784115295,1,29.0,1,1,0.31514203798528206,0.315142037985282
2017-01-23,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-1.6548514805395964,-1.8406429461968197,0.0,-0.059214072642327344,-1.5761284462572118,1,6.0,1,1,-0.2654785042829298,-0.2654785042829299
2017-01-24,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-1.605701464968916,-1.7339643526405195,0.0,-0.2793621034367134,-1.456662956305436,1,25.0,1,1,0.1819931696489394,0.1819931696489393
2017-01-25,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-1.605701464968916,-1.3428095096007517,0.0,0.601230019740831,-1.6717008382186322,1,16.0,1,1,0.44219248487110524,0.4421924848711052
2017-01-26,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-1.347663883222845,-1.1175991454263403,0.0,1.0904478659505779,-1.4925026032909687,1,34.0,1,1,0.5336688066288979,0.5336688066288978
2017-01-27,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.9667512625500732,-0.6908847712011393,0.0,-0.7196581650254855,-1.1460526824308193,1,31.0,1,1,1.4883258645289732,1.4883258645289732
2017-01-28,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-1.0896263014767738,-0.8094165418192507,0.0,1.0415260813296032,-1.2774647213777723,1,36.0,1,1,1.9848390109587701,1.9848390109587701
2017-01-29,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.5489761301992915,-0.2049045116668828,0.0,-0.9398061958198716,-0.9071217025272676,1,33.0,1,1,0.5758495549949912,0.5758495549949911
2017-01-31,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-1.0896263014767738,-0.9753610206846066,0.0,0.08755128122059684,-0.9190682515224452,1,22.0,1,1,0.2005425348942696,0.2005425348942695
2017-02-01,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-1.0773387975841036,-1.2835436242916962,0.0,-0.9398061958198716,-0.7518165655899592,1,24.0,1,1,0.320224055860715,0.3202240558607149
2017-02-02,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-1.0896263014767738,-1.1057459683645292,0.0,1.1393696505715523,-1.1579992314259966,1,33.0,1,1,0.31209282726002235,0.31209282726002224
2017-02-03,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-1.101913805369444,-0.8449760730046842,0.0,1.0659869736400907,-1.2774647213777723,1,22.0,1,1,1.1679046374829272,1.1679046374829272
2017-02-04,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-0.7332886885893423,-0.5367934693975948,0.0,-0.4750492419206121,-0.8115493105658471,1,42.0,1,1,1.8661738935674113,1.8661738935674113
2017-02-05,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.7455761924820122,-0.916095135375551,0.0,-1.2333369035457198,-0.5965114286526506,1,34.0,1,1,0.2460265948793943,0.24602659487939418
2017-02-06,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-1.0036137742280833,-1.1531586766117736,0.0,0.8947607274666789,-0.727923467599604,1,10.0,1,1,-0.23168308541130084,-0.23168308541130095
2017-02-07,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-0.9913262703354133,-0.9042419583137399,0.0,0.5767691274303437,-0.9310148005176229,1,26.0,1,1,0.12024665246242934,0.12024665246242924
2017-02-08,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-1.1264888131547839,-1.1294523224881514,0.0,-0.9887279804408463,-0.9429613495128003,1,32.0,1,1,0.43558586163304247,0.43558586163304236
2017-02-09,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-1.384526394900855,-1.53246034258973,0.0,-0.8419626265779223,-1.1460526824308193,1,19.0,1,1,0.2231575144399461,0.22315751443994603
2017-02-10,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-1.6671389844322664,-1.876202477382253,0.0,-0.49951013423109947,-1.5402887992716792,1,39.0,1,1,1.3602590140680635,1.3602590140680635
2017-02-11,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-1.593413961076246,-1.7339643526405195,1.0,-0.6462754880940236,-1.564181897262034,1,28.0,1,1,1.768090948571556,1.7680909485715557
2017-02-12,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-1.4091014026861952,-1.2835436242916962,0.0,0.18539485046254608,-1.3849836623343705,1,45.0,1,1,0.4681107760358132,0.4681107760358131
2017-02-13,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-1.384526394900855,-1.1768650307353958,0.0,0.7479953736037549,-1.456662956305436,1,14.0,1,1,-0.13029682879641394,-0.13029682879641405
2017-02-14,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-1.2493638520814845,-1.1531586766117736,0.0,0.1120121735310841,-1.181892329416352,1,30.0,1,1,0.29964188346521164,0.2996418834652116
2017-02-15,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-1.1264888131547839,-0.9279483124373621,0.0,1.310595896744964,-1.265518172382595,1,37.0,1,1,0.6637684642399808,0.6637684642399808
2017-02-16,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.6595636652333218,-0.2523172199141272,0.0,1.1882914351925273,-1.0982664864501086,1,32.0,1,1,0.6739324999908467,0.6739324999908466
2017-02-17,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-0.18035101341918983,-0.14563862635782712,0.0,-0.6462754880940236,-0.33368735075874406,1,23.0,1,1,1.4517353358258562,1.451735335825856
2017-02-18,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-0.9053137430867229,-1.0346269059936624,0.0,0.9681434043981412,-0.7876562125754919,1,53.0,1,1,1.923854796453575,1.923854796453575
2017-02-19,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-0.9790387664427433,-0.8686824271283063,0.0,1.310595896744964,-1.2894112703729501,1,43.0,1,1,0.5783905639327077,0.5783905639327076
2017-02-21,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-1.0896263014767738,-1.093892791302718,0.0,0.3321602043254703,-1.0385337414742208,1,10.0,1,1,0.33216679786798237,0.3321667978679823
2017-02-22,air_3982a2c4ea2ed431,0,0,0,0,0,0,1,-0.7947262080526926,-0.5604998235212169,0.0,-1.2333369035457198,-1.0385337414742208,1,43.0,1,1,0.6505552177638553,0.6505552177638552
2017-02-23,air_3982a2c4ea2ed431,0,0,0,0,1,0,0,-0.7824387041600223,-0.8094165418192507,0.0,-0.6951972727149982,-0.6323510756381835,1,34.0,1,1,0.6020219470534708,0.6020219470534707
2017-02-24,air_3982a2c4ea2ed431,1,0,0,0,0,0,0,-1.1264888131547839,-1.1175991454263403,0.0,0.3076993120149828,-1.0504802904693986,1,15.0,1,1,1.547277271883995,1.547277271883995
2017-02-25,air_3982a2c4ea2ed431,0,0,1,0,0,0,0,-1.2125013404034741,-1.093892791302718,0.0,-0.3038229957472008,-1.3133043683633052,1,63.0,1,1,2.1436520695660493,2.1436520695660493
2017-02-26,air_3982a2c4ea2ed431,0,0,0,1,0,0,0,-1.0281887820134235,-0.9753610206846066,0.0,-0.3772056726786628,-1.0385337414742208,1,48.0,1,1,0.7260231832140343,0.7260231832140341
2017-02-27,air_3982a2c4ea2ed431,0,1,0,0,0,0,0,-0.9913262703354133,-0.7620038335720061,0.0,1.1393696505715523,-1.1341061334356415,1,2.0,1,1,-0.023066251624779186,-0.023066251624779294
2017-02-28,air_3982a2c4ea2ed431,0,0,0,0,0,1,0,-0.9790387664427433,-0.7264443023865729,0.0,1.3595176813659384,-1.1460526824308193,1,24.0,1,1,0.40992167136210617,0.40992167136210605
