visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai,total_area_visitors,total_genre_visitors
2016-10-22,air_298513175efdf261,0,0,1,0,0,0,0,0.2972107619953438,-0.016575244747535755,0.0,-1.2753486133893748,0.5029919970160622,1,30.0,1,1,1.760031489987105,1.760031489987105
2016-10-23,air_298513175efdf261,0,0,0,1,0,0,0,0.3455982373358504,0.21429423566457023,0.0,-1.1769002073877206,0.5503324202646326,1,35.0,1,1,0.5971552015566226,0.5971552015566226
2016-10-24,air_298513175efdf261,0,1,0,0,0,0,0,0.23672641781971032,0.31818550185001776,0.0,1.284309942653628,0.2899600923974947,1,27.0,1,1,-0.08677117336264761,-0.08677117336264761
2016-10-25,air_298513175efdf261,0,0,0,0,0,1,0,0.5270512698627507,0.4105332940148603,0.0,-0.832330786381932,0.42014625633106345,1,20.0,1,1,0.3634719629980502,0.3634719629980502
2016-10-27,air_298513175efdf261,0,0,0,0,1,0,0,0.442373188016864,0.3643593979324388,0.0,-0.24164035037200826,0.43198136214320626,1,44.0,1,1,0.6346754629200141,0.6346754629200141
2016-10-28,air_298513175efdf261,1,0,0,0,0,0,0,0.40608258151148385,0.44516371607667626,0.0,-1.2261244103885476,0.45565157376749144,1,27.0,1,1,1.3281707635561224,1.3281707635561224
2016-10-29,air_298513175efdf261,0,0,1,0,0,0,0,0.23672641781971032,0.14503339154093828,0.0,0.6690074051432907,0.3017951982096373,1,45.0,1,1,1.8814057582901567,1.8814057582901567
2016-10-30,air_298513175efdf261,0,0,0,1,0,0,0,0.031079647622556203,0.07577254741730631,0.0,0.32443798413750186,0.06509308196678458,1,46.0,1,1,0.6528060590150758,0.6528060590150758
2016-10-31,air_298513175efdf261,0,1,0,0,0,0,0,-0.12617964723409067,-0.3167055692832737,0.0,-1.2753486133893748,0.05325797615464199,1,23.0,1,1,0.02679686606614137,0.02679686606614137
2016-11-01,air_298513175efdf261,0,0,0,0,0,1,0,-0.2955358109258644,-0.4667707315511427,0.0,-0.11857984286994085,-0.3609707272703503,1,37.0,1,1,0.2166644973949815,0.2166644973949815
2016-11-03,air_298513175efdf261,0,0,0,0,1,0,0,-0.33182641743124436,-0.2705316732008527,1.0,0.9151284201474256,-0.43198136214320626,1,43.0,1,1,0.677483814811132,0.677483814811132
2016-11-04,air_298513175efdf261,1,0,0,0,0,0,0,-0.2955358109258644,-0.14355345897419422,0.0,1.0628010291499064,-0.43198136214320626,1,34.0,1,1,0.7636041462626748,0.7636041462626748
2016-11-05,air_298513175efdf261,0,0,1,0,0,0,0,-0.02940469655307726,0.23738118370578076,0.0,0.7920679126453581,-0.30179519820963707,1,51.0,1,1,1.565883023469153,1.565883023469153
2016-11-06,air_298513175efdf261,0,0,0,1,0,0,0,0.04317651645768307,0.2258377096851753,0.0,0.4474984916395693,-0.017752658718213996,1,24.0,1,1,0.38286162826638,0.38286162826638
2016-11-07,air_298513175efdf261,0,1,0,0,0,0,0,-0.2592452044204842,-0.1204665109329837,0.0,1.1120252321507331,-0.23078456333678132,1,28.0,1,1,-0.1338603604428772,-0.1338603604428772
2016-11-08,air_298513175efdf261,0,0,0,0,0,1,0,-0.2471483355853576,-0.5244881016541693,0.0,-1.2753486133893748,-0.15977392846392555,1,29.0,1,1,-0.013241533643786456,-0.013241533643786456
2016-11-09,air_298513175efdf261,0,0,0,0,0,0,1,-0.2955358109258644,-0.36287946536569476,0.0,0.20137747663543443,-0.21894945752463874,1,15.0,1,1,0.1917349277642717,0.1917349277642717
2016-11-10,air_298513175efdf261,0,0,0,0,1,0,0,-0.5737637941337782,-0.8477053742311175,0.0,-1.2753486133893748,-0.3609707272703503,1,25.0,1,1,0.36775279818716194,0.36775279818716194
2016-11-11,air_298513175efdf261,1,0,0,0,0,0,0,-0.19876086024485076,-0.16664040701540475,0.0,0.1521532736346074,-0.20711435171249615,1,30.0,1,1,0.9980428263252081,0.9980428263252081
2016-11-12,air_298513175efdf261,0,0,1,0,0,0,0,-0.2713420732556109,-0.1204665109329837,0.0,0.1521532736346074,-0.3964760447067783,1,47.0,1,1,1.9229550410080063,1.9229550410080063
2016-11-13,air_298513175efdf261,0,0,0,1,0,0,0,0.06737025412793636,0.21429423566457023,0.0,0.1029290706337804,-0.23078456333678132,1,30.0,1,1,0.47326279490703466,0.47326279490703466
2016-11-14,air_298513175efdf261,0,1,0,0,0,0,0,0.1399514671386967,-0.07429261485056225,0.0,-1.2753486133893748,0.2781249865853519,1,26.0,1,1,-0.20713818632708472,-0.20713818632708472
2016-11-15,air_298513175efdf261,0,0,0,0,0,1,0,0.1520483359738231,-0.016575244747535755,0.0,-0.9800033953844128,0.11243350521535517,1,20.0,1,1,0.12575970308501958,0.12575970308501958
2016-11-17,air_298513175efdf261,0,0,0,0,1,0,0,-0.2592452044204842,-0.08583608887116773,0.0,0.029092766132539985,-0.45565157376749144,1,35.0,1,1,0.545281551617974,0.545281551617974
2016-11-18,air_298513175efdf261,1,0,0,0,0,0,0,-0.12617964723409067,-0.005031770726930703,0.0,-0.5862097713777972,-0.3254654098339225,1,30.0,1,1,1.4039667277868664,1.4039667277868664
2016-11-19,air_298513175efdf261,0,0,1,0,0,0,0,0.4181794503466107,0.21429423566457023,0.0,-1.1276760043868939,0.45565157376749144,1,36.0,1,1,1.7401381970494678,1.7401381970494678
2016-11-20,air_298513175efdf261,0,0,0,1,0,0,0,0.20043581131433014,0.09885949545851724,0.0,-1.02922759838524,0.15977392846392555,1,42.0,1,1,0.6399635534477405,0.6399635534477405
2016-11-21,air_298513175efdf261,0,1,0,0,0,0,0,0.006885909952302905,-0.13200998495358876,0.0,-1.1030639028864802,0.005917552906071402,1,33.0,1,1,-0.13864482330129624,-0.13864482330129624
2016-11-22,air_298513175efdf261,0,0,0,0,0,1,0,0.05527338529280993,0.07577254741730631,0.0,-0.21702824887159486,0.07692818777892718,1,35.0,1,1,1.1780897181025565,1.1780897181025565
2016-11-23,air_298513175efdf261,0,0,0,0,0,0,1,-0.2955358109258644,-0.5475750496953797,1.0,-1.1522881058873073,-0.11243350521535496,1,31.0,1,1,0.5981624568952372,0.5981624568952372
2016-11-24,air_298513175efdf261,0,0,0,0,1,0,0,-0.8036043020011854,-0.9515966404165652,0.0,0.25060167963626145,-0.8462100655681984,1,33.0,1,1,-0.01878143800616641,-0.01878143800616641
2016-11-25,air_298513175efdf261,1,0,0,0,0,0,0,-0.8640886461768188,-0.8361619002105122,0.0,-0.4877613653761431,-0.8817153830046264,1,31.0,1,1,1.314069188815519,1.314069188815519
2016-11-26,air_298513175efdf261,0,0,1,0,0,0,0,-0.7068293513201718,-0.5706619977365902,0.0,-0.3647008578740757,-0.8343749597560558,1,27.0,1,1,1.9524172596624814,1.9524172596624814
2016-11-27,air_298513175efdf261,0,0,0,1,0,0,0,-0.5011825811230181,-0.789988004128091,0.0,-1.2753486133893748,-0.2781249865853519,1,27.0,1,1,0.39570413383371533,0.39570413383371533
2016-11-28,air_298513175efdf261,0,1,0,0,0,0,0,-0.6100544006391584,-0.8015314781486962,0.0,-1.0784518013860669,-0.6686834783860589,1,37.0,1,1,-0.10792353547355288,-0.10792353547355288
2016-11-29,air_298513175efdf261,0,0,0,0,0,1,0,-0.7068293513201718,-0.5822054717571957,0.0,0.22598957813584783,-0.8698802771924837,1,33.0,1,1,0.3256998878000051,0.3256998878000051
2016-12-01,air_298513175efdf261,0,0,0,0,1,0,0,-0.2955358109258644,-0.5360315756747742,0.0,-1.1522881058873073,-0.10059839940321237,1,18.0,1,1,0.4158492406060061,0.4158492406060061
2016-12-02,air_298513175efdf261,1,0,0,0,0,0,0,-0.6100544006391584,-0.6514663158808275,0.0,0.9151284201474256,-0.6686834783860589,1,29.0,1,1,1.4913461284116774,1.4913461284116774
2016-12-03,air_298513175efdf261,0,0,1,0,0,0,0,-0.7310230889904252,-0.42059683546872123,0.0,0.6443953036428771,-0.893550488816769,1,51.0,1,1,2.254342047412189,2.254342047412189
2016-12-04,air_298513175efdf261,0,0,0,1,0,0,0,-0.6463450071445382,-0.789988004128091,0.0,-1.2507365118889613,-0.6568483725739163,1,27.0,1,1,0.5304245353734096,0.5304245353734096
2016-12-05,air_298513175efdf261,0,1,0,0,0,0,0,-0.5132794499581447,-0.5360315756747742,0.0,-0.4877613653761431,-0.5503324202646326,1,40.0,1,1,-0.06360430057451329,-0.06360430057451329
2016-12-06,air_298513175efdf261,0,0,0,0,0,1,0,-0.6463450071445382,-0.5937489457778009,0.0,0.27521378113667483,-0.8462100655681984,1,37.0,1,1,0.2604801046247138,0.2604801046247138
2016-12-08,air_298513175efdf261,0,0,0,0,1,0,0,-0.7310230889904252,-0.7207271600044592,0.0,0.5213347961408097,-0.8107047481317705,1,37.0,1,1,0.7359046244507751,0.7359046244507751
2016-12-09,air_298513175efdf261,1,0,0,0,0,0,0,-0.5132794499581447,-0.4898576795923532,0.0,0.029092766132539985,-0.5503324202646326,1,36.0,1,1,1.9118752322832464,1.9118752322832464
2016-12-10,air_298513175efdf261,0,0,1,0,0,0,0,-0.7310230889904252,-0.6168358938190115,0.0,0.4474984916395693,-0.7041887958224867,1,37.0,1,1,2.403164023692487,2.403164023692487
2016-12-11,air_298513175efdf261,0,0,0,1,0,0,0,-0.8761855150119455,-0.6976402119632487,0.0,0.8166800141457715,-1.0119015469381956,1,28.0,1,1,0.8663441908013575,0.8663441908013575
2016-12-12,air_298513175efdf261,0,1,0,0,0,0,0,-0.6826356136499184,-0.5706619977365902,0.0,-0.733882380380278,-0.798869642319628,1,32.0,1,1,0.06859796261864463,0.06859796261864463
2016-12-13,air_298513175efdf261,0,0,0,0,0,1,0,-0.5253763187932714,-0.8130749521693017,0.0,-1.2753486133893748,-0.3373005156460651,1,19.0,1,1,0.459916661670392,0.459916661670392
2016-12-15,air_298513175efdf261,0,0,0,0,1,0,0,-1.057638547538846,-1.2286400169110925,0.0,-0.733882380380278,-0.8462100655681984,1,19.0,1,1,0.9675733523321184,0.9675733523321184
2016-12-16,air_298513175efdf261,1,0,0,0,0,0,0,-1.2753821865711263,-1.3556182311377507,0.0,0.029092766132539985,-1.2130983457446203,1,32.0,1,1,2.0272059685546107,2.0272059685546107
2016-12-17,air_298513175efdf261,0,0,1,0,0,0,0,-1.1181228917144794,-1.0093140105195917,0.0,0.39827428863874226,-1.224933451556763,1,36.0,1,1,2.701815231591697,2.701815231591697
2016-12-18,air_298513175efdf261,0,0,0,1,0,0,0,-0.936669859187579,-0.8361619002105122,0.0,0.34905008563791523,-1.0355717585624806,1,42.0,1,1,0.9335784846538778,0.9335784846538778
2016-12-19,air_298513175efdf261,0,1,0,0,0,0,0,-0.5132794499581447,-0.30516209526266824,0.0,-0.4385371623753162,-0.8698802771924837,1,26.0,1,1,0.4314616983545314,0.4314616983545314
2016-12-20,air_298513175efdf261,0,0,0,0,0,1,0,-0.3197295485961177,-0.36287946536569476,0.0,-0.6846581773794511,-0.2781249865853519,1,23.0,1,1,0.9154478885588162,0.9154478885588162
2016-12-22,air_298513175efdf261,0,0,0,0,1,0,0,-0.10198590956383716,-0.016575244747535755,0.0,-1.2261244103885476,-0.20711435171249615,1,30.0,1,1,2.0377821496100634,2.0377821496100634
2016-12-23,air_298513175efdf261,1,0,0,0,0,0,0,-0.8398949085065656,-1.020857484540197,1.0,-0.5615976698773837,-0.6213430551374884,1,15.0,1,1,1.7071505847098418,1.7071505847098418
2016-12-24,air_298513175efdf261,0,0,1,0,0,0,0,-0.9124761215173256,-1.0785748546432234,0.0,-0.46314926387572974,-0.633178160949631,1,23.0,1,1,1.868059625053514,1.868059625053514
2016-12-25,air_298513175efdf261,0,0,0,1,0,0,0,-0.7068293513201718,-0.5937489457778009,0.0,0.4474984916395693,-0.8462100655681984,1,24.0,1,1,0.7416963426478086,0.7416963426478086
2016-12-26,air_298513175efdf261,0,1,0,0,0,0,0,-0.40440763044200445,-0.4552272575305372,0.0,-1.2753486133893748,-0.2662898807732093,1,17.0,1,1,0.6515469898418076,0.6515469898418076
2016-12-27,air_298513175efdf261,0,0,0,0,0,1,0,-0.7189262201552986,-0.6168358938190115,0.0,-0.783106583381105,-0.6213430551374884,1,93.0,1,1,1.1660026540391821,1.1660026540391821
2016-12-28,air_298513175efdf261,0,0,0,0,0,0,1,-1.1907041047252394,-1.3556182311377507,0.0,-0.783106583381105,-1.0119015469381956,1,21.0,1,1,1.951410004323867,1.951410004323867
2016-12-29,air_298513175efdf261,0,0,0,0,1,0,0,-1.1907041047252394,-1.367161705158356,1.0,-1.02922759838524,-1.0355717585624806,1,34.0,1,1,1.6666085573306066,1.6666085573306066
2016-12-30,air_298513175efdf261,1,0,0,0,0,0,0,-1.214897842395493,-1.1593791727874607,1.0,0.9151284201474256,-1.2722738748053335,1,31.0,1,1,1.1466129887708523,1.1466129887708523
2017-01-01,air_298513175efdf261,0,0,0,1,0,0,0,-1.0334448098685927,-0.8015314781486962,1.0,0.6197832021424637,-1.0000664411260527,1,27.0,1,1,-1.5062457593051832,-1.5062457593051832
2017-01-02,air_298513175efdf261,0,1,0,0,0,0,0,-1.0213479410334658,-1.13629222474625,1.0,-1.2753486133893748,-0.98823133531391,1,19.0,1,1,-1.0330875639910047,-1.0330875639910047
2017-01-03,air_298513175efdf261,0,0,0,0,0,1,0,-0.9245729903524523,-0.6860967379426433,1.0,0.7182316081441176,-0.9172207004410543,1,22.0,1,1,-0.8424644911582037,-0.8424644911582037
2017-01-04,air_298513175efdf261,0,0,0,0,0,0,1,-0.8277980396714387,-0.5706619977365902,0.0,0.7674558111449448,-0.9527260178774823,1,14.0,1,1,-0.5279490116758145,-0.5279490116758145
2017-01-05,air_298513175efdf261,0,0,0,0,1,0,0,-0.8761855150119455,-0.9746835884577757,0.0,-1.0046154968848262,-0.8817153830046264,1,28.0,1,1,-0.1242914347260391,-0.1242914347260391
2017-01-06,air_298513175efdf261,1,0,0,0,0,0,0,-0.900379252682199,-0.8592488482517228,0.0,0.7674558111449448,-0.8462100655681984,1,30.0,1,1,0.733890113773546,0.733890113773546
2017-01-07,air_298513175efdf261,0,0,1,0,0,0,0,-1.0455416787037193,-1.1247487507256446,0.0,-1.02922759838524,-1.1302526050596218,1,21.0,1,1,1.267987257073904,1.267987257073904
2017-01-08,air_298513175efdf261,0,0,0,1,0,0,0,-0.6705387448147918,-0.8130749521693017,0.0,-1.1030639028864802,-0.502991997016062,1,25.0,1,1,0.5125457531130015,0.5125457531130015
2017-01-09,air_298513175efdf261,0,1,0,0,0,0,0,-0.7068293513201718,-0.9746835884577757,1.0,-0.5369855683769701,-0.6213430551374884,1,34.0,1,1,-0.08752661486660852,-0.08752661486660852
2017-01-10,air_298513175efdf261,0,0,0,0,0,1,0,-1.0213479410334658,-0.9977705364989865,0.0,-0.5369855683769701,-0.8462100655681984,1,26.0,1,1,-0.03766747560518897,-0.03766747560518897
2017-01-11,air_298513175efdf261,0,0,0,0,0,0,1,-1.2269947112306197,-1.3787051791789613,0.0,0.20137747663543443,-1.0947472876231938,1,14.0,1,1,0.18040330520485817,0.18040330520485817
2017-01-12,air_298513175efdf261,0,0,0,0,1,0,0,-1.130219760549606,-1.2401834909316978,0.0,-0.783106583381105,-1.1775930283081921,1,37.0,1,1,0.17108619332267372,0.17108619332267372
2017-01-13,air_298513175efdf261,1,0,0,0,0,0,0,-1.0697354163739725,-1.286357387014119,0.0,-0.3400887563736623,-0.8225398539439132,1,37.0,1,1,1.2317260648837807,1.2317260648837807
2017-01-14,air_298513175efdf261,0,0,1,0,0,0,0,-1.4205446125926466,-1.6095746595910672,0.0,-0.6600460758790375,-1.2012632399324774,1,36.0,1,1,1.5361689909800242,1.5361689909800242
2017-01-15,air_298513175efdf261,0,0,0,1,0,0,0,-1.650385120460054,-1.598031185570462,0.0,0.12754117213419403,-1.5089759910481861,1,31.0,1,1,0.1909794862603108,0.1909794862603108
2017-01-16,air_298513175efdf261,0,1,0,0,0,0,0,-1.5415133009439135,-1.2286400169110925,0.0,-0.24164035037200826,-1.579986625921042,1,27.0,1,1,-0.1723878771448832,-0.1723878771448832
2017-01-17,air_298513175efdf261,0,0,0,0,0,1,0,-1.2995759242413798,-1.1132052767050395,0.0,0.5213347961408097,-1.3196142980539038,1,32.0,1,1,0.18166237437812635,0.18166237437812635
2017-01-19,air_298513175efdf261,0,0,0,0,1,0,0,-0.9487667280227056,-0.8938792703135388,0.0,-0.4385371623753162,-0.9053855946289117,1,29.0,1,1,0.45765033715850933,0.45765033715850933
2017-01-20,air_298513175efdf261,1,0,0,0,0,0,0,-1.1907041047252394,-1.2748139129935137,0.0,-1.0046154968848262,-1.1657579224960497,1,42.0,1,1,1.2559001930105296,1.2559001930105296
2017-01-21,air_298513175efdf261,0,0,1,0,0,0,0,-1.2269947112306197,-1.2979008610347242,0.0,0.25060167963626145,-1.1775930283081921,1,29.0,1,1,1.8710813910693576,1.8710813910693576
2017-01-22,air_298513175efdf261,0,0,0,1,0,0,0,-1.3963508749223934,-1.5864877115498568,0.0,-0.7092702788798646,-1.1775930283081921,1,27.0,1,1,0.3924305539832181,0.3924305539832181
2017-01-23,air_298513175efdf261,0,1,0,0,0,0,0,-1.6261913827898005,-1.7942702439207523,0.0,-0.09396774136952744,-1.5563164142967567,1,26.0,1,1,-0.18296405820033584,-0.18296405820033584
2017-01-24,air_298513175efdf261,0,0,0,0,0,1,0,-1.5778039074492938,-1.6903789777353044,0.0,-0.3154766548732488,-1.4379653561753303,1,26.0,1,1,0.2604801046247138,0.2604801046247138
2017-01-25,air_298513175efdf261,0,0,0,0,0,0,1,-1.5778039074492938,-1.3094443350553295,0.0,0.5705589991416367,-1.6509972607938976,1,18.0,1,1,0.5183374713100352,0.5183374713100352
2017-01-26,air_298513175efdf261,0,0,0,0,1,0,0,-1.3237696619116333,-1.0901183286638287,0.0,1.0628010291499064,-1.4734706736117582,1,26.0,1,1,0.6089904517853434,0.6089904517853434
2017-01-27,air_298513175efdf261,1,0,0,0,0,0,0,-0.9487667280227056,-0.674553263922038,0.0,-0.7584944818806915,-1.1302526050596218,1,33.0,1,1,1.5550550285790468,1.5550550285790468
2017-01-28,air_298513175efdf261,0,0,1,0,0,0,0,-1.0697354163739725,-0.789988004128091,0.0,1.0135768261490796,-1.2604387689931906,1,30.0,1,1,2.047099261492248,2.047099261492248
2017-01-29,air_298513175efdf261,0,0,0,1,0,0,0,-0.5374731876283982,-0.20127082907722071,0.0,-0.9800033953844128,-0.893550488816769,1,26.0,1,1,0.6507915483378467,0.6507915483378467
2017-01-30,air_298513175efdf261,0,1,0,0,0,0,0,-0.779410564330932,-0.5475750496953797,0.0,-0.16780404587076786,-0.7396941132589148,1,29.0,1,1,-0.1212696687101955,-0.1212696687101955
2017-01-31,air_298513175efdf261,0,0,0,0,0,1,0,-1.0697354163739725,-0.9515966404165652,0.0,0.0537048676329536,-0.9053855946289117,1,39.0,1,1,0.2788625145544291,0.2788625145544291
2017-02-01,air_298513175efdf261,0,0,0,0,0,0,1,-1.057638547538846,-1.251726964952303,0.0,-0.9800033953844128,-0.7396941132589148,1,16.0,1,1,0.3974668306762908,0.3974668306762908
2017-02-02,air_298513175efdf261,0,0,0,0,1,0,0,-1.0697354163739725,-1.0785748546432234,0.0,1.1120252321507331,-1.1420877108717642,1,35.0,1,1,0.3894087879673745,0.3894087879673745
2017-02-03,air_298513175efdf261,1,0,0,0,0,0,0,-1.0818322852090994,-0.824618426189907,0.0,1.038188927649493,-1.2604387689931906,1,40.0,1,1,1.2375177830808142,1.2375177830808142
2017-02-04,air_298513175efdf261,0,0,1,0,0,0,0,-0.7189262201552986,-0.5244881016541693,0.0,-0.5123734668765566,-0.798869642319628,1,30.0,1,1,1.9295022007090008,1.9295022007090008
2017-02-05,air_298513175efdf261,0,0,0,1,0,0,0,-0.7310230889904252,-0.8938792703135388,0.0,-1.2753486133893748,-0.5858377377010604,1,31.0,1,1,0.3239371909574296,0.3239371909574296
2017-02-06,air_298513175efdf261,0,1,0,0,0,0,0,-0.9850573345280857,-1.1247487507256446,0.0,0.8659042171465984,-0.7160239016346295,1,29.0,1,1,-0.1494728181914025,-0.1494728181914025
2017-02-07,air_298513175efdf261,0,0,0,0,0,1,0,-0.9729604656929591,-0.8823357962929335,0.0,0.5459468976412233,-0.9172207004410543,1,22.0,1,1,0.19928934280388075,0.19928934280388075
2017-02-09,air_298513175efdf261,0,0,0,0,1,0,0,-1.360060268417013,-1.4941399193850142,0.0,-0.8815549893827589,-1.1302526050596218,1,33.0,1,1,0.30127394583860256,0.30127394583860256
2017-02-10,air_298513175efdf261,1,0,0,0,0,0,0,-1.638288251624927,-1.828900665982568,0.0,-0.5369855683769701,-1.5208110968603288,1,25.0,1,1,1.4281408559136153,1.4281408559136153
2017-02-11,air_298513175efdf261,0,0,1,0,0,0,0,-1.5657070386141672,-1.6903789777353044,1.0,-0.6846581773794511,-1.5444813084846138,1,20.0,1,1,1.832302060532698,1.832302060532698
2017-02-12,air_298513175efdf261,0,0,0,1,0,0,0,-1.3842540060872668,-1.251726964952303,0.0,0.1521532736346074,-1.3669547213024744,1,38.0,1,1,0.5440224824447059,0.5440224824447059
2017-02-13,air_298513175efdf261,0,1,0,0,0,0,0,-1.360060268417013,-1.1478356987668552,0.0,0.7182316081441176,-1.4379653561753303,1,28.0,1,1,-0.0489990981646025,-0.0489990981646025
2017-02-14,air_298513175efdf261,0,0,0,0,0,1,0,-1.2269947112306197,-1.1247487507256446,0.0,0.078316969133367,-1.1657579224960497,1,28.0,1,1,0.3770699100693464,0.3770699100693464
2017-02-15,air_298513175efdf261,0,0,0,0,0,0,1,-1.1060260228793526,-0.9054227443341439,0.0,1.284309942653628,-1.2486036631810482,1,14.0,1,1,0.7379191351280041,0.7379191351280041
2017-02-16,air_298513175efdf261,0,0,0,0,1,0,0,-0.6463450071445382,-0.24744472515964175,0.0,1.1612494351515605,-1.082912181811051,1,32.0,1,1,0.7479916885141494,0.7479916885141494
2017-02-17,air_298513175efdf261,1,0,0,0,0,0,0,-0.17456712257459747,-0.14355345897419422,0.0,-0.6846581773794511,-0.3254654098339225,1,32.0,1,1,1.5187938363889235,1.5187938363889235
2017-02-18,air_298513175efdf261,0,0,1,0,0,0,0,-0.8882823838470721,-1.0093140105195917,0.0,0.9397405216478389,-0.7751994306953427,1,38.0,1,1,1.9866639411753757,1.9866639411753757
2017-02-19,air_298513175efdf261,0,0,0,1,0,0,0,-0.9608635968578325,-0.8477053742311175,0.0,1.284309942653628,-1.2722738748053335,1,26.0,1,1,0.653309686684383,0.653309686684383
2017-02-20,air_298513175efdf261,0,1,0,0,0,0,0,-0.45279510578251125,-0.24744472515964175,0.0,-0.9800033953844128,-0.6095079493253458,1,20.0,1,1,-0.16835885579042506,-0.16835885579042506
2017-02-21,air_298513175efdf261,0,0,0,0,0,1,0,-1.0697354163739725,-1.0670313806226182,0.0,0.2998258826370885,-1.0237366527503378,1,43.0,1,1,0.4093020809050116,0.4093020809050116
2017-02-23,air_298513175efdf261,0,0,0,0,1,0,0,-0.7673136954958052,-0.789988004128091,0.0,-0.733882380380278,-0.6213430551374884,1,22.0,1,1,0.6767283733071711,0.6767283733071711
2017-02-24,air_298513175efdf261,1,0,0,0,0,0,0,-1.1060260228793526,-1.0901183286638287,0.0,0.27521378113667483,-1.0355717585624806,1,34.0,1,1,1.61347583821869,1.61347583821869
2017-02-25,air_298513175efdf261,0,0,1,0,0,0,0,-1.1907041047252394,-1.0670313806226182,0.0,-0.3400887563736623,-1.2959440864296186,1,47.0,1,1,2.2044829081507693,2.2044829081507693
2017-02-26,air_298513175efdf261,0,0,0,1,0,0,0,-1.009251072198339,-0.9515966404165652,0.0,-0.4139250608749027,-1.0237366527503378,1,23.0,1,1,0.7996135246181445,0.7996135246181445
2017-02-27,air_298513175efdf261,0,1,0,0,0,0,0,-0.9729604656929591,-0.7438141080456697,0.0,1.1120252321507331,-1.1184174992474791,1,34.0,1,1,0.0572663400592311,0.0572663400592311
2017-02-28,air_298513175efdf261,0,0,0,0,0,1,0,-0.9608635968578325,-0.709183685983854,0.0,1.3335341456544547,-1.1302526050596218,1,27.0,1,1,0.4863571143090236,0.4863571143090236
