visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-12-09,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.48536857974066727,-0.25381408007148226,0.0,0.9062785894409429,-0.8864960242107154,1,11.0,1,1,1.7690331273926119,1.7690331273926119
2016-12-10,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.815478778007693,-0.9096821201089558,0.0,0.856408639886108,-0.6685897267650063,1,14.0,1,1,2.246704104226411,2.246704104226411
2016-12-11,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-1.0313200614899791,-1.073649130118324,0.0,0.8813436146635256,-0.9228137404516669,1,11.0,1,1,0.7524826938641989,0.7524826938641989
2016-12-14,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-0.8662649623564661,-1.0231977424231335,0.0,-1.23812924141694,-0.7049074430059578,1,13.0,1,1,0.7850456051501524,0.7850456051501524
2016-12-15,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-1.1074993380131386,-1.1745519055087046,0.0,0.407579093892598,-0.9712373621062689,1,11.0,1,1,0.8509059294803891,0.8509059294803891
2016-12-16,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-1.285250983233845,-1.2123904462800972,0.0,0.8314736651086909,-1.164931848724677,1,15.0,1,1,1.8811670624976247,1.8811670624976247
2016-12-17,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-1.0440166075771722,-0.7961664977947776,0.0,0.93121356421836,-1.3465204299294344,1,10.0,1,1,2.5370771326861163,2.5370771326861163
2016-12-18,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.8535684162692729,-0.5691352531664212,0.0,0.5821239173345185,-0.9591314566926183,1,13.0,1,1,0.8178533503555492,0.8178533503555492
2016-12-19,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-0.6250305866997935,-0.4682324777760408,0.0,0.7566687407764394,-0.7775428754878607,1,11.0,1,1,0.32965451498568993,0.32965451498568993
2016-12-21,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-0.561547856263827,-0.30426546776667235,0.0,0.631993866889353,-0.7170133484196083,1,11.0,1,1,1.1745763709843782,1.1745763709843782
2016-12-22,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-0.04098946668890195,0.09934563379484973,0.0,-0.6895597963137607,-0.5475306726285013,1,12.0,1,1,1.8914500871142415,1.8914500871142415
2016-12-23,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.11716874321206168,0.023668552252064587,1.0,-0.24073025032025042,-0.31751846976914166,1,11.0,1,1,1.569983150885242,1.569983150885242
2016-12-24,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.8027822319204997,-0.9475206608803483,0.0,0.8065386903312738,-0.6928015375923072,1,8.0,1,1,1.7264320254094847,1.7264320254094847
2016-12-25,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-1.0567131536643655,-1.1241005178135144,0.0,-0.14099035121058134,-0.8017546863151618,1,8.0,1,1,0.6312899037397856,0.6312899037397856
2016-12-26,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-1.0186235154027856,-1.0610362831945264,0.0,-0.9887794936427676,-0.8864960242107154,1,15.0,1,1,0.5436393605790987,0.5436393605790987
2016-12-28,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-1.1328924301875254,-1.2628418339752876,0.0,0.93121356421836,-1.1044023216564243,1,12.0,1,1,1.8074720527452035,1.8074720527452035
2016-12-29,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-1.3487337136698114,-1.4394216909084534,1.0,-0.01631547732349515,-1.261779092033881,1,15.0,1,1,1.5305648898548772,1.5305648898548772
2016-12-30,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-1.1328924301875254,-1.161939058584907,1.0,0.93121356421836,-1.0317668891745213,1,12.0,1,1,1.0249828462045465,1.0249828462045465
2017-01-06,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-1.3233406214954246,-1.3385189155180728,0.0,0.8813436146635256,-1.164931848724677,1,6.0,1,1,0.6237000522370445,0.6237000522370445
2017-01-07,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-1.374126805844198,-1.3511317624418706,0.0,0.856408639886108,-1.334414524515784,1,14.0,1,1,1.1429927953761976,1.1429927953761976
2017-01-08,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-1.3995198980185846,-1.6916786293844048,0.0,-1.3129341657491918,-1.1528259433110264,1,8.0,1,1,0.4084910370464195,0.4084910370464195
2017-01-09,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-0.9805338771412058,-1.048423436270729,1.0,-0.7643647206460124,-0.8864960242107154,1,9.0,1,1,-0.17494819298686765,-0.17494819298686765
2017-01-11,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-1.0186235154027856,-1.0610362831945264,0.0,0.93121356421836,-0.8743901187970647,1,11.0,1,1,0.08555509730076033,0.08555509730076033
2017-01-12,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-1.1328924301875254,-0.9222949670327533,0.0,0.7317337659990218,-1.261779092033881,1,6.0,1,1,0.07649624228135973,0.07649624228135973
2017-01-13,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-1.1074993380131386,-0.8466178854899679,0.0,0.35770914433776346,-1.1770377541383272,1,8.0,1,1,1.1077367109763683,1.1077367109763683
2017-01-14,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-1.5899680893264838,-1.653840088613012,0.0,-0.51501497287184,-1.5038972003068911,1,3.0,1,1,1.4037409195832689,1.4037409195832689
2017-01-15,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-1.80580937280877,-1.8556456393937732,0.0,0.7067987912216047,-1.624956254443396,1,10.0,1,1,0.09583812191737723,0.09583812191737723
2017-01-16,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-1.4883957206289373,-1.4394216909084534,0.0,1.0060184885506118,-1.5886385382024444,1,12.0,1,1,-0.2574572238392461,-0.2574572238392461
2017-01-18,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-1.158285522361912,-1.1493262116611094,0.0,0.9561485389957771,-1.2133554703792788,1,14.0,1,1,0.36148292451331365,0.36148292451331365
2017-01-19,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-1.082106245838752,-1.073649130118324,0.0,0.08342442178617368,-1.0559787000018224,1,9.0,1,1,0.35511724260778893,0.35511724260778893
2017-01-20,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-1.5137888128033241,-1.9691612617079512,0.0,-1.3129341657491918,-1.0801905108291234,1,10.0,1,1,1.1312407672429212,1.1312407672429212
2017-01-21,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-1.1455889762747185,-1.0610362831945264,0.0,1.030953463328029,-1.2012495649656285,1,8.0,1,1,1.7293700324428039,1.7293700324428039
2017-01-22,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-1.1328924301875254,-0.8213921916423726,0.0,1.0060184885506118,-1.2375672812065799,1,2.0,1,1,0.2917052574719847,0.2917052574719847
2017-01-25,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-1.3995198980185846,-1.25022898705149,0.0,1.0808234128828633,-1.4917912948932404,1,13.0,1,1,0.4141222171936144,0.4141222171936144
2017-01-26,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-1.3106440754082316,-1.0988748239659192,0.0,1.055888438105446,-1.5160031057205414,1,10.0,1,1,0.5022624281931878,0.5022624281931878
2017-01-27,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.7773891397461129,-0.43039393700464806,0.0,-0.01631547732349515,-1.1770377541383272,1,12.0,1,1,1.4221034635415133,1.4221034635415133
2017-01-28,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.8281753240948861,-0.7331022631757897,0.0,0.9561485389957771,-0.7896487809015114,1,16.0,1,1,1.900508942133642,1.900508942133642
2017-01-29,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.8789615084436594,-0.9349078139565508,0.0,-0.5898198972040918,-0.7654369700742103,1,8.0,1,1,0.5429048588207689,0.5429048588207689
2017-01-30,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-0.47267203365347404,0.01105570532826684,0.0,0.6569288416667705,-0.5354247672148507,1,8.0,1,1,-0.20775593819226443,-0.20775593819226443
2017-02-01,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-1.1328924301875254,-1.1114876708897168,0.0,0.48238401822484966,-1.0801905108291234,1,15.0,1,1,0.29660193586084993,0.29660193586084993
2017-02-02,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-1.3233406214954246,-1.225003293203895,0.0,1.0808234128828633,-1.2375672812065799,1,4.0,1,1,0.28876725043866563,0.28876725043866563
2017-02-03,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.9551407849668191,-0.7204894162519923,0.0,1.0808234128828633,-1.2254613757929294,1,10.0,1,1,1.1133678911235632,1.1133678911235632
2017-02-04,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.8535684162692729,-0.7583279570233847,0.0,1.0808234128828633,-0.8138605917288122,1,5.0,1,1,1.78617150175364,1.78617150175364
2017-02-05,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.9805338771412058,-1.1997775993562996,0.0,-0.6895597963137607,-0.9349196458653173,1,7.0,1,1,0.22511043138341819,0.22511043138341819
2017-02-06,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-0.7900856858333064,-0.4682324777760408,0.0,0.20809929567325988,-0.9470255512789678,1,6.0,1,1,-0.23517733716990946,-0.23517733716990946
2017-02-08,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-1.0948027919259455,-1.0610362831945264,0.0,1.055888438105446,-1.1165082270700748,1,9.0,1,1,0.4077565352880897,0.4077565352880897
2017-02-10,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-1.3487337136698114,-1.275454680899085,0.0,-0.3155351746525021,-1.164931848724677,1,8.0,1,1,1.2987071681421105,1.2987071681421105
2017-02-11,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-1.374126805844198,-1.1745519055087046,1.0,0.5073189930022668,-1.5402149165478425,1,8.0,1,1,1.691665608848542,1.691665608848542
2017-02-12,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-1.2598578910594582,-1.0358105893469314,0.0,1.055888438105446,-1.3949440515840366,1,4.0,1,1,0.4390952769768269,0.4390952769768269
2017-02-13,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-1.0948027919259455,-0.9601335078041459,0.0,0.6818638164441876,-1.2254613757929294,1,11.0,1,1,-0.13748860331204898,-0.13748860331204898
2017-02-15,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-1.0694096997515588,-0.8340050385661701,0.0,1.1556283372151153,-1.2012495649656285,1,6.0,1,1,0.6276173949481366,0.6276173949481366
2017-02-16,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-0.9678373310540125,-0.7204894162519923,0.0,1.1556283372151153,-1.1891436595519778,1,6.0,1,1,0.637410751725867,0.637410751725867
2017-02-17,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.21874111190960813,0.14979702149004026,0.0,0.7317337659990218,-0.7654369700742103,1,16.0,1,1,1.386847379141684,1.386847379141684
2017-02-18,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.8662649623564661,-1.0988748239659192,0.0,-0.5898198972040918,-0.5717424834558021,1,10.0,1,1,1.8417488014672598,1.8417488014672598
2017-02-19,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-1.1074993380131386,-0.9979720485755386,0.0,1.0808234128828633,-1.1528259433110264,1,12.0,1,1,0.5453531980152014,0.5453531980152014
2017-02-20,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-0.6377271327869868,0.036281399175861886,0.0,0.08342442178617368,-1.1286141324837253,1,7.0,1,1,-0.2535398811281539,-0.2535398811281539
2017-02-22,air_3cad29d1a23209d2,0,0,0,0,0,0,1,-1.0059269693155923,-1.1114876708897168,0.0,-0.24073025032025042,-1.2133554703792788,1,7.0,1,1,0.6148860311370872,0.6148860311370872
2017-02-23,air_3cad29d1a23209d2,0,0,0,0,1,0,0,-0.32031348060715437,-0.39255539623325525,0.0,-0.9389095440879331,-0.32962437518279214,1,18.0,1,1,0.5681227525234246,0.5681227525234246
2017-02-24,air_3cad29d1a23209d2,1,0,0,0,0,0,0,-0.9551407849668191,-1.0231977424231335,0.0,-0.4402100485395883,-0.7170133484196083,1,13.0,1,1,1.4789049328523496,1.4789049328523496
2017-02-25,air_3cad29d1a23209d2,0,0,1,0,0,0,0,-0.9424442388796259,-0.8466178854899679,0.0,0.7067987912216047,-0.9228137404516669,1,9.0,1,1,2.053530141785679,2.053530141785679
2017-02-26,air_3cad29d1a23209d2,0,0,0,1,0,0,0,-0.8027822319204997,-0.6574251816330043,0.0,0.7816037155538567,-0.9470255512789678,1,3.0,1,1,0.6876017052117351,0.6876017052117351
2017-02-27,air_3cad29d1a23209d2,0,1,0,0,0,0,0,-1.1074993380131386,-1.225003293203895,0.0,-0.8142346702008469,-0.8259664971424628,1,21.0,1,1,-0.03416868930699351,-0.03416868930699351
