visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,total_area_visitors,total_genre_visitors
2016-09-20,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.4914570113554543,0.05324589791455702,0.0,-1.3094033967952936,0.7420359867048991,1,3.0,1,1,-0.48827282310165815,-0.48827282310165826
2016-09-21,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.6167918058158938,0.4387928375586472,0.0,-1.2846122165173561,0.7420359867048991,1,13.0,1,1,0.988482669371105,0.9884826693711046
2016-09-22,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.5290574496935858,0.15274188233883806,1.0,-1.3094033967952936,0.8020381191290405,1,20.0,1,1,0.5320868511979409,0.5320868511979407
2016-09-23,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.7045261619382014,0.30198585897526053,0.0,-1.3094033967952936,0.9580436634318078,1,11.0,1,1,0.861962167587972,0.8619621675879717
2016-09-24,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.8298609563986409,0.5258518239298934,0.0,-1.3094033967952936,1.126049634219404,1,16.0,1,1,1.498150277768746,1.4981502777687457
2016-09-25,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,1.055463586427432,1.0855167363164762,0.0,-0.46650326734541975,1.0660475017952626,1,17.0,1,1,0.4749733453322756,0.47497334533227537
2016-09-26,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,1.2810662164562228,1.2969457032180747,0.0,-0.5408768081792321,1.258054325552515,1,9.0,1,1,0.0019300927139624812,0.0019300927139623272
2016-09-27,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.306133175348311,1.259634709058969,0.0,-0.7392062504027319,1.3660581639159697,1,20.0,1,1,0.429384986390175,0.42938498639017486
2016-09-28,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.4189344903627064,1.3591306934832506,0.0,-0.7887886109586068,1.510063281733909,1,8.0,1,1,0.5082682142225737,0.5082682142225735
2016-09-29,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.1807983808878715,1.0233317460513003,0.0,-1.1358651348497313,1.2340534725828585,1,8.0,1,1,0.5915053864483192,0.591505386448319
2016-09-30,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.7797270386144648,0.6253478083541748,0.0,-0.7144150701247944,0.8860411045228384,1,28.0,1,1,1.5450192085912426,1.5450192085912424
2016-10-01,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.5666578880317177,0.26467486481615493,0.0,-1.3094033967952936,0.7420359867048991,1,18.0,1,1,1.5683256168144515,1.568325616814451
2016-10-02,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.9927961891972122,0.9860207518921952,0.0,0.9465940084970158,0.8620402515531819,1,15.0,1,1,0.4365561889203931,0.4365561889203929
2016-10-03,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,0.9426622714130362,0.8492137733088081,0.0,-1.3094033967952936,1.0420466488256062,1,16.0,1,1,-0.3046388154528598,-0.3046388154528599
2016-10-04,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,1.218398819226003,1.5332486662257427,0.0,0.22764978043682943,0.9940449428862927,1,7.0,1,1,0.27238687385361526,0.27238687385361504
2016-10-05,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,1.1055975042116077,0.8367767752557728,0.0,-1.1358651348497313,1.210052619613202,1,11.0,1,1,0.1561109471136509,0.15611094711365073
2016-10-06,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,1.3562670931324867,1.4461896798544966,0.0,0.7482645662735163,1.1980521931283734,1,27.0,1,1,0.4790711753495431,0.47907117534954285
2016-10-07,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.7797270386144648,0.6502218044602451,0.0,0.12848505932507948,0.9100419574924948,1,24.0,1,1,1.2830142018622042,1.2830142018622037
2016-10-08,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.7546600797223769,0.699969796672386,0.0,-1.2598210362394187,0.8140385456138686,1,16.0,1,1,1.4551230625874376,1.4551230625874374
2016-10-09,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.8925283536288606,0.7497177888845266,0.0,-1.3094033967952936,0.8620402515531819,1,11.0,1,1,0.9646640323957378,0.9646640323957375
2016-10-10,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,0.4037226552331463,-0.008939092350618856,1.0,-1.3094033967952936,0.7180351337352422,1,14.0,1,1,0.20502879294478127,0.2050287929447811
2016-10-11,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.30345481966479504,0.05324589791455702,0.0,-1.2598210362394187,0.5740300159173028,1,22.0,1,1,-0.06235461568192089,-0.06235461568192104
2016-10-12,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.3410552580029265,0.4387928375586472,0.0,0.7234733859955785,0.27401935379659587,1,11.0,1,1,0.42221378385995695,0.4222137838599568
2016-10-13,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.16558654575831144,-0.18305706509311157,0.0,-1.3094033967952936,0.4660261775538485,1,14.0,1,1,0.4455201920831657,0.44552019208316546
2016-10-14,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.05278523074391584,-0.021376090403654208,0.0,-0.3177561856777949,0.1420146624634848,1,17.0,1,1,1.3900700110633166,1.3900700110633164
2016-10-15,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.19065350465039924,0.3766078472934713,0.0,1.368044073221953,0.046011250584858665,1,8.0,1,1,1.7068834942733075,1.7068834942733073
2016-10-16,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.2783878607727068,0.40148184339954157,0.0,-0.020262022342545247,0.15401508894831303,1,9.0,1,1,0.4145303525775805,0.41453035257758025
2016-10-17,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,0.29092134021875093,-0.021376090403654208,0.0,-1.3094033967952936,0.5140278834931615,1,15.0,1,1,-0.21294986881650027,-0.2129498688165004
2016-10-18,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.717059641384245,0.8243397772027378,0.0,0.15327623960301706,0.6340321483414443,1,3.0,1,1,0.3330859809843896,0.3330859809843894
2016-10-19,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.7045261619382014,0.5258518239298934,0.0,-0.8383709715144817,0.838039398583525,1,12.0,1,1,0.42631161387722444,0.4263116138772242
2016-10-20,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.8423944358446845,0.9984577499452301,0.0,1.1697146309984532,0.6700334277959292,1,7.0,1,1,0.5763946382596454,0.5763946382596452
2016-10-21,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,0.3786556963410585,0.21492687260401394,0.0,-0.0946355631763576,0.47802660403867675,1,29.0,1,1,1.405949102380228,1.4059491023802277
2016-10-22,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.19065350465039924,-0.17062006704007623,0.0,-1.2846122165173561,0.39402361864487867,1,13.0,1,1,1.7785955195754883,1.778595519575488
2016-10-23,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,0.3661222168950148,0.3268598550813308,0.0,-0.1194267434542952,0.39402361864487867,1,10.0,1,1,0.5958593308416659,0.5958593308416656
2016-10-24,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.03494912537839171,-0.07112408261579474,0.0,1.1201322704425785,0.05801167706968691,1,7.0,1,1,-0.09974731458948652,-0.09974731458948666
2016-10-25,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.1477504403927873,-0.30742704562346335,0.0,-0.7144150701247944,-0.1699964261420505,1,13.0,1,1,0.3581851898401528,0.35818518984015263
2016-10-26,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,0.4914570113554543,0.7497177888845266,0.0,1.070549909886703,0.1420146624634848,1,8.0,1,1,0.6248002553386174,0.624800255338617
2016-10-27,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,0.47892353190941017,0.45122983561168256,0.0,0.5747263043279538,0.21401722137245444,1,7.0,1,1,0.6340203728774692,0.6340203728774689
2016-10-28,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.3733530704215785,-0.6059149988963074,0.0,-1.3094033967952936,-0.15799599965722225,1,17.0,1,1,1.3393593645996318,1.3393593645996313
2016-10-29,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,0.04025175129787194,0.14030488428580315,0.0,-1.3094033967952936,0.022010397615201974,1,13.0,1,1,1.9020426488456708,1.9020426488456703
2016-10-30,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.4109535087597102,-0.7675959735857647,0.0,-1.3094033967952936,-0.21799813208136365,1,12.0,1,1,0.6524606079551727,0.6524606079551725
2016-10-31,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.11015000205465536,-0.07112408261579474,0.0,-0.3425473659557324,-0.19399727911170697,1,5.0,1,1,0.01576026902224018,0.015760269022240023
2016-11-01,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.22295131706905094,-0.4069230300477448,0.0,-0.4912944476233572,0.034010824100030215,1,10.0,1,1,0.2088705085859695,0.20887050858596934
2016-11-02,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.5362883032201496,-0.9292769482752221,0.0,-1.3094033967952936,-0.33800239692964645,1,21.0,1,1,0.9936049568926892,0.993604956892689
2016-11-03,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-0.2856187142992707,-0.03381308845668956,1.0,1.0457587296087658,-0.36200324989930294,1,9.0,1,1,0.6775598168109359,0.6775598168109357
2016-11-04,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.1477504403927873,-0.10843507677490034,0.0,0.9713851887749532,-0.3500028234144747,1,21.0,1,1,0.765150933430028,0.7651509334300278
2016-11-05,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.07254956371652366,-0.021376090403654208,0.0,0.3763968621044541,-0.025991308324111194,1,20.0,1,1,1.5811313356184122,1.5811313356184118
2016-11-06,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.04748260482443562,0.14030488428580315,0.0,1.0457587296087658,-0.18199685262687873,1,14.0,1,1,0.3779059967982525,0.3779059967982523
2016-11-07,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.5237548237741058,-0.6556629911084482,0.0,0.7730557465514537,-0.38600410286895964,1,16.0,1,1,-0.14764070291630002,-0.14764070291630016
2016-11-08,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.6616230976805891,-0.7551589755327296,0.0,-0.8631621517924192,-0.6380130590503535,1,16.0,1,1,-0.024961916774355265,-0.024961916774355417
2016-11-09,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.5989557004503694,-0.6307889950023778,0.0,0.17806741988095445,-0.42200538232344437,1,7.0,1,1,0.18351518535412709,0.1835151853541269
2016-11-10,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-0.6992235360187211,-0.8297809638509406,0.0,-1.1854474954056062,-0.4580066617779293,1,15.0,1,1,0.3625391342334995,0.3625391342334993
2016-11-11,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.7744244126949847,-0.9417139463282572,0.0,-1.3094033967952936,-0.6860147649896666,1,25.0,1,1,1.0035934175597787,1.0035934175597785
2016-11-12,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.19788435817696315,-0.10843507677490034,0.0,0.2524409607147668,-0.1699964261420505,1,16.0,1,1,1.9443015208987413,1.944301520898741
2016-11-13,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.19788435817696315,-0.1333090728809706,0.0,0.5747263043279538,-0.2780002645055051,1,11.0,1,1,0.46985105781069125,0.46985105781069103
2016-11-14,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.18535087873091924,-0.3696120358886392,0.0,-1.3094033967952936,0.010009971130373736,1,6.0,1,1,-0.22216998635535207,-0.2221699863553522
2016-11-15,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,0.01518479240578413,-0.046250086509724474,0.0,-0.9127445123482941,0.15401508894831303,1,3.0,1,1,0.11641321882137232,0.11641321882137215
2016-11-16,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.3357526320834465,-0.6059149988963074,0.0,-1.1606563151276688,-0.0859934407482526,1,11.0,1,1,0.5095487861029698,0.5095487861029696
2016-11-17,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-0.32321915263740264,-0.17062006704007623,0.0,0.6986822057176412,-0.4340058088082727,1,10.0,1,1,0.5430997693693472,0.543099769369347
2016-11-18,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.48615438543597383,-0.493982016418991,0.0,0.9218028282190784,-0.6380130590503535,1,12.0,1,1,1.4164497917994758,1.4164497917994756
2016-11-19,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.6741565771266331,-0.9541509443812923,0.0,-1.3094033967952936,-0.42200538232344437,1,16.0,1,1,1.75836248386523,1.7583624838652299
2016-11-20,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.19788435817696315,0.0905568920736622,0.0,0.40118804238239175,-0.30200111747516156,1,15.0,1,1,0.6393987747751326,0.6393987747751324
2016-11-21,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.32321915263740264,-0.6183519969493427,0.0,-1.3094033967952936,-0.145995573172394,1,10.0,1,1,-0.15250687606180516,-0.1525068760618053
2016-11-22,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.1477504403927873,-0.046250086509724474,0.0,0.35160568182651675,-0.13399514668756557,1,15.0,1,1,1.1867151964564187,1.1867151964564184
2016-11-23,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.47362090598992995,-0.6183519969493427,1.0,-1.2846122165173561,-0.3500028234144747,1,14.0,1,1,0.5968837883459828,0.5968837883459825
2016-11-24,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.5515001383497098,-1.3770088781844885,0.0,-1.3094033967952936,-1.262035236261424,1,11.0,1,1,-0.030596433048098032,-0.03059643304809818
2016-11-25,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-1.200562713860479,-1.1033949210177143,0.0,0.9961763690528911,-1.3340377951703937,1,3.0,1,1,1.3250169595391956,1.3250169595391952
2016-11-26,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.8621587688172924,-0.8173439657979055,0.0,0.3020233212706418,-0.9860254271103738,1,29.0,1,1,1.9742669029000097,1.9742669029000093
2016-11-27,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.5738887415582816,-0.7302849794266592,0.0,-1.1854474954056062,-0.33800239692964645,1,14.0,1,1,0.39096782997829255,0.3909678299782923
2016-11-28,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.5112213443280619,-0.7054109833205888,0.0,-0.4912944476233572,-0.24199898505102013,1,13.0,1,1,-0.12126092218014071,-0.12126092218014085
2016-11-29,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.5864222210043255,-0.6680999891614833,0.0,0.10369387904714208,-0.47000708826275756,1,17.0,1,1,0.3197680334282703,0.31976803342827015
2016-11-30,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.7994913715870726,-0.9790249404873627,0.0,-0.0946355631763576,-0.7940186033531211,1,13.0,1,1,0.4831690053668105,0.48316900536681034
2016-12-01,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-0.6490896182345453,-0.3944860319947095,0.0,-0.5408768081792321,-0.66201391202001,1,25.0,1,1,0.4114569800646299,0.41145698006462966
2016-12-02,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.461087426543886,-0.5188560125250612,0.0,0.7978469268293911,-0.32600197044481827,1,32.0,1,1,1.505321480298964,1.5053214802989638
2016-12-03,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.5488217826661936,-0.4691080203129205,0.0,0.35160568182651675,-0.6860147649896666,1,20.0,1,1,2.2813480398189907,2.2813480398189903
2016-12-04,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.44855394709784213,-0.4566710222598854,0.0,0.47556158321620406,-0.49400794123241415,1,22.0,1,1,0.5279890211806735,0.5279890211806733
2016-12-05,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.31068567319135876,-0.17062006704007623,0.0,0.5747263043279538,-0.3980045293537879,1,24.0,1,1,-0.07618479199019859,-0.07618479199019873
2016-12-06,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.5488217826661936,-0.31986404367649823,0.0,0.7978469268293911,-0.5300092206868989,1,18.0,1,1,0.2534344100237532,0.25343441002375305
2016-12-07,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.962426604385644,-1.0536469288055739,0.0,-0.9375356926262316,-0.7820181768682928,1,9.0,1,1,0.6230074547060628,0.6230074547060626
2016-12-08,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-0.8245583304791606,-0.717847981373624,0.0,0.8226381071073285,-1.0100262800800301,1,7.0,1,1,0.7369783520613142,0.736978352061314
2016-12-09,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.5112213443280619,-0.2825530495173931,0.0,0.8970116479411411,-0.914022868201404,1,19.0,1,1,1.933032488351256,1.9330324883512555
2016-12-10,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.8370918099252045,-0.9292769482752221,0.0,0.8474292873852659,-0.698015191474495,1,16.0,1,1,2.4327116360818075,2.432711636081807
2016-12-11,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-1.0501609605079518,-1.0909579229646793,0.0,0.8722204676632037,-0.9500241476558888,1,20.0,1,1,0.8696455988703484,0.8696455988703482
2016-12-12,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-1.0250940016158638,-1.14070591517682,0.0,0.5499351240500164,-1.0580279860193433,1,8.0,1,1,0.05827525545139014,0.05827525545138998
2016-12-13,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.7242904949108089,-0.5437300086311315,0.0,-0.6896238898468569,-0.9620245741407171,1,25.0,1,1,0.4562769958784928,0.4562769958784926
2016-12-14,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.8872257277093804,-1.0412099307525384,0.0,-1.2350298559614812,-0.7340164709289798,1,14.0,1,1,0.9037088108888842,0.903708810888884
2016-12-15,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.1253618371842151,-1.1904539073889608,0.0,0.40118804238239175,-0.998025853595202,1,23.0,1,1,0.9726035780541935,0.9726035780541933
2016-12-16,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-1.3008305494288308,-1.227764901548066,0.0,0.8226381071073285,-1.1900326773524545,1,32.0,1,1,2.050332872595537,2.0503328725955368
2016-12-17,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-1.0626944399539955,-0.8173439657979055,0.0,0.9218028282190784,-1.3700390746248787,1,28.0,1,1,2.7364632861117584,2.736463286111758
2016-12-18,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.8746922482633365,-0.5934780008432723,0.0,0.5747263043279538,-0.9860254271103738,1,18.0,1,1,0.9380281372834993,0.938028137283499
2016-12-19,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.6490896182345453,-0.493982016418991,0.0,0.7482645662735163,-0.8060190298379494,1,13.0,1,1,0.4273360713815413,0.4273360713815411
2016-12-20,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.6992235360187211,-0.643225993055413,0.0,-0.4417120870674822,-0.66201391202001,1,22.0,1,1,0.9195879022057957,0.9195879022057954
2016-12-21,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.5864222210043255,-0.3323010417295336,0.0,0.6243086648838289,-0.746016897413808,1,18.0,1,1,1.3111867832309179,1.3111867832309176
2016-12-22,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-0.07254956371652366,0.06568289596759193,0.0,-0.6896238898468569,-0.5780109266262121,1,17.0,1,1,2.061089676390864,2.0610896763908637
2016-12-23,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.1477504403927873,-0.008939092350618856,1.0,-0.24338264484398253,-0.3500028234144747,1,14.0,1,1,1.7248115005988527,1.7248115005988525
2016-12-24,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.8245583304791606,-0.9665879424343276,0.0,0.7978469268293911,-0.7220160444441515,1,15.0,1,1,1.888468586913472,1.8884685869134719
2016-12-25,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-1.0752279194000396,-1.14070591517682,0.0,-0.14421792373223258,-0.830019882807606,1,4.0,1,1,0.7428689827111362,0.742868982711136
2016-12-26,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-1.0376274810619077,-1.078520924911644,0.0,-0.9871180531821065,-0.914022868201404,1,18.0,1,1,0.6511800360747766,0.6511800360747764
2016-12-27,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.5112213443280619,-0.10843507677490034,0.0,-1.2598210362394187,-0.7100156179593232,1,24.0,1,1,1.1744217064046163,1.1744217064046159
2016-12-28,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-1.1504287960763033,-1.277512893760207,0.0,0.9218028282190784,-1.130030544928313,1,22.0,1,1,1.973242445395693,1.9732424453956925
2016-12-29,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.3634979466590504,-1.4516308665026993,1.0,-0.020262022342545247,-1.2860360892310807,1,23.0,1,1,1.683577086050099,1.6835770860500985
2016-12-30,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-1.1504287960763033,-1.1780169093359256,1.0,0.9218028282190784,-1.0580279860193433,1,4.0,1,1,1.1547008994465164,1.1547008994465162
2017-01-04,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-0.8370918099252045,-0.7054109833205888,0.0,0.8474292873852659,-0.9380237211710606,1,14.0,1,1,-0.548459701480274,-0.5484597014802741
2017-01-05,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.0626944399539955,-1.1531429132298552,0.0,0.9218028282190784,-0.9260232946862322,1,14.0,1,1,-0.1379083566252898,-0.13790835662528994
2017-01-06,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-1.3384309877669625,-1.3521348820784178,0.0,0.8722204676632037,-1.1900326773524545,1,34.0,1,1,0.7349294370526804,0.7349294370526802
2017-01-07,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-1.3885649055511384,-1.3645718801314533,0.0,0.8474292873852659,-1.3580386481400504,1,22.0,1,1,1.2781480287166989,1.2781480287166986
2017-01-08,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-1.4136318644432262,-1.7003708275634029,0.0,-1.3094033967952936,-1.1780322508676262,1,5.0,1,1,0.509804900479049,0.5098049004790488
2017-01-09,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-1.0000270427237758,-1.066083926858609,1.0,-0.7639974306806693,-0.914022868201404,1,5.0,1,1,-0.10051565771772417,-0.10051565771772432
2017-01-10,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-0.8872257277093804,-0.8670919580100462,0.0,0.8970116479411411,-0.9500241476558888,1,16.0,1,1,-0.04980501125403928,-0.049805011254039425
2017-01-11,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-1.0376274810619077,-1.078520924911644,0.0,0.9218028282190784,-0.9020224417165756,1,11.0,1,1,0.17199003843056232,0.17199003843056215
2017-01-12,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.1504287960763033,-0.9417139463282572,0.0,0.7234733859955785,-1.2860360892310807,1,8.0,1,1,0.1625138065156313,0.16251380651563113
2017-01-13,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-1.1253618371842151,-0.8670919580100462,0.0,0.35160568182651675,-1.2020331038372827,1,29.0,1,1,1.2412675585612918,1.2412675585612916
2017-01-14,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-1.6016340561338853,-1.6630598334042972,0.0,-0.5160856279012946,-1.5260446189276464,1,17.0,1,1,1.5509098392410647,1.5509098392410643
2017-01-15,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-1.8147032067166327,-1.8620518022528603,0.0,0.6986822057176412,-1.6460488837759293,1,10.0,1,1,0.1827468422258894,0.18274684222588924
2017-01-16,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-1.5013662205655338,-1.4516308665026993,0.0,0.9961763690528911,-1.6100476043214442,1,10.0,1,1,-0.18682620245642018,-0.18682620245642031
2017-01-17,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-1.2256296727525668,-1.0909579229646793,0.0,0.9465940084970158,-1.2860360892310807,1,21.0,1,1,0.17327061031095842,0.17327061031095822
2017-01-18,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-1.1754957549683913,-1.1655799112828902,0.0,0.9465940084970158,-1.2380343832917675,1,7.0,1,1,0.4606309402718395,0.46063094027183926
2017-01-19,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.1002948782921274,-1.0909579229646793,0.0,0.07890269876920449,-1.0820288389889998,1,14.0,1,1,0.45397196649377985,0.45397196649377963
2017-01-20,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-1.5264331794576218,-1.9739847847301766,0.0,-1.3094033967952936,-1.1060296919586565,1,31.0,1,1,1.2658545386648965,1.2658545386648963
2017-01-21,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-1.1629622755223472,-1.078520924911644,0.0,1.0209675493308283,-1.2260339568069394,1,14.0,1,1,1.891541959426423,1.8915419594264224
2017-01-22,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-1.1504287960763033,-0.8422179619039758,0.0,0.9961763690528911,-1.262035236261424,1,8.0,1,1,0.3876383430892627,0.38763834308926254
2017-01-23,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-1.4010983849971823,-1.4640678645557346,0.0,0.40118804238239175,-1.3460382216552222,1,12.0,1,1,-0.19758300625174727,-0.1975830062517474
2017-01-24,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-1.5891005766878414,-1.488941860661805,0.0,1.0209675493308283,-1.598047177836616,1,20.0,1,1,0.2534344100237532,0.25343441002375305
2017-01-25,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-1.4136318644432262,-1.2650758957071717,0.0,1.070549909886703,-1.514044192442818,1,22.0,1,1,0.515695531128871,0.5156955311288708
2017-01-26,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.3258975083209186,-1.1158319190707497,0.0,1.0457587296087658,-1.5380450454124748,1,11.0,1,1,0.607896706517389,0.6078967065173888
2017-01-27,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.7994913715870726,-0.4566710222598854,0.0,-0.020262022342545247,-1.2020331038372827,1,21.0,1,1,1.570118417447006,1.5701184174470055
2017-01-28,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.8496252893712484,-0.7551589755327296,0.0,0.9465940084970158,-0.8180194563227777,1,18.0,1,1,2.0705659083057952,2.070565908305795
2017-01-29,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.8997592071554242,-0.9541509443812923,0.0,-0.5904591687351071,-0.7940186033531211,1,13.0,1,1,0.650411692946539,0.6504116929465388
2017-01-30,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.498687864882018,-0.021376090403654208,0.0,0.6490998451617664,-0.5660105001413838,1,9.0,1,1,-0.1348349841123392,-0.13483498411233935
2017-01-31,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-1.1629622755223472,-1.2028909054419958,0.0,0.9961763690528911,-1.0340271330496866,1,13.0,1,1,0.272130759477536,0.27213075947753584
