visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-09-18,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.080091547118751,0.8109742609482622,0.0,-1.4709585788800563,1.220230104376893,1,21.0,1,1,0.8561787425500577,0.8561787425500577
2016-09-19,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.9056177950597721,0.6456823321714568,1.0,-1.4709585788800563,0.9548929259000347,1,15.0,1,1,-0.13623549575693047,-0.13623549575693047
2016-09-20,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.6031966248242081,0.20490385543330913,0.0,-1.4709585788800563,0.8741381324505563,1,19.0,1,1,-0.46450533959027646,-0.46450533959027646
2016-09-21,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.7660387934125888,0.678740717926818,0.0,-1.4195557692435035,0.90874732964319,1,37.0,1,1,0.9971193087055329,0.9971193087055329
2016-09-22,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.8009335438243848,0.7007796417637253,1.0,-1.3424515547886744,1.0241113202853023,1,35.0,1,1,0.5453997243726969,0.5453997243726969
2016-09-23,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.789301960353786,0.678740717926818,0.0,-1.0597361017876346,0.9779657240284575,1,25.0,1,1,0.8718951366177545,0.8718951366177545
2016-09-24,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.7311440430007929,0.5465071749053737,0.0,-1.1625417210607398,0.8626017333863453,1,24.0,1,1,1.5015648602332228,1.5015648602332228
2016-09-25,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.1266178810011456,1.1195191946649656,0.0,-0.41720098133072575,1.127938911863203,1,44.0,1,1,0.48887140377436783,0.48887140377436783
2016-09-26,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,1.080091547118751,1.0644218850726972,0.0,-0.7513192439683183,1.1164025127989923,1,27.0,1,1,0.020674954693139947,0.020674954693139947
2016-09-27,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,1.324354800001322,1.3178695091971322,0.0,-0.4686037909672784,1.208693705312682,1,41.0,1,1,0.4437501433864639,0.4437501433864639
2016-09-28,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.1731442148835403,0.9872856516435214,0.0,-1.3424515547886744,1.3009848978263716,1,32.0,1,1,0.5218251332711515,0.5218251332711515
2016-09-29,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.789301960353786,0.6346628702530034,0.0,-1.4709585788800563,0.90874732964319,1,14.0,1,1,0.604209457013111,0.604209457013111
2016-09-30,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.7544072099419901,0.821993722866716,0.0,-0.34009676687589646,0.758774141808444,1,42.0,1,1,1.5479535717556185,1.5479535717556185
2016-10-01,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.940512545471568,0.7889353371113549,0.0,-0.9826318873328055,0.9895021230926685,1,33.0,1,1,1.571021182403367,1.571021182403367
2016-10-02,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,1.2429337157071316,1.174616504257234,0.0,0.2767369487627359,1.2894484987621606,1,19.0,1,1,0.4508478697396173,0.4508478697396173
2016-10-03,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.8939862115891734,0.7779158751929014,0.0,-1.4709585788800563,0.9433565268358238,1,21.0,1,1,-0.2827528469041691,-0.2827528469041691
2016-10-04,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.8823546281185749,0.9211688801327991,0.0,-0.9826318873328055,0.9779657240284575,1,35.0,1,1,0.28836063429778347,0.28836063429778347
2016-10-05,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,1.0219336297657582,0.932188342051253,0.0,-1.2653473403338455,0.9318201277716124,1,30.0,1,1,0.17327607128593864,0.17327607128593864
2016-10-06,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.9056177950597721,0.9101494182143457,0.0,0.7393622354917103,0.8741381324505563,1,30.0,1,1,0.4929272474047412,0.4929272474047412
2016-10-07,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.7078808760595958,0.7779158751929014,0.0,0.6108552114003285,0.5395825595884309,1,32.0,1,1,1.2886330696386201,1.2886330696386201
2016-10-08,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,1.1731442148835403,1.1635970423387807,0.0,-0.365798171694173,1.058720517477936,1,37.0,1,1,1.4589785021143022,1.4589785021143022
2016-10-10,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.2775122876474474,0.24898170310712414,1.0,0.8421678547648158,0.36653657362526254,1,36.0,1,1,0.22169270462352095,0.22169270462352095
2016-10-11,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.2658807041768486,0.14980654584104067,0.0,-0.4686037909672784,0.33192737643262876,1,24.0,1,1,-0.04295109225834256,-0.04295109225834256
2016-10-12,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.3124070380592429,0.49140986531310527,0.0,0.353841163217565,0.2857817801757838,1,24.0,1,1,0.4366524170333104,0.4366524170333104
2016-10-13,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.1263017025296654,0.09470923624877221,0.0,-0.6999164343317655,0.35500017456105115,1,18.0,1,1,0.4597200276810591,0.4597200276810591
2016-10-14,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.17282803641205968,0.21592331735176298,0.0,-0.49430519578555476,0.2280997848547277,1,45.0,1,1,1.3945919844821248,1.3945919844821248
2016-10-15,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.3007754545886445,0.48039040339465144,0.0,1.2276889270389613,0.08966299608419308,1,54.0,1,1,1.7081593951553673,1.7081593951553673
2016-10-16,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.6497229587066028,0.7779158751929014,0.0,0.2767369487627359,0.5511189586526419,1,39.0,1,1,0.42904771022636035,0.42904771022636035
2016-10-17,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.6497229587066028,0.6456823321714568,0.0,-0.4686037909672784,0.7126285455515993,1,35.0,1,1,-0.19200334567456454,-0.19200334567456454
2016-10-18,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.7776703768831872,0.8770910324589845,0.0,0.04542430539824886,0.7703105408726554,1,29.0,1,1,0.3484378180726893,0.3484378180726893
2016-10-19,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.789301960353786,0.7007796417637253,0.0,-0.23729114760279119,0.747237742744233,1,20.0,1,1,0.44070826066368385,0.44070826066368385
2016-10-20,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.7660387934125888,0.7338380275190864,0.0,0.3281397583992887,0.747237742744233,1,37.0,1,1,0.5892535336261091,0.5892535336261091
2016-10-21,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.2658807041768486,0.14980654584104067,0.0,-0.725617839150042,0.3896093717536849,1,34.0,1,1,1.4103083785498216,1.4103083785498216
2016-10-22,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.14956486947086256,-0.026504844854218158,0.0,-1.4195557692435035,0.2280997848547277,1,48.0,1,1,1.7791366586869015,1.7791366586869015
2016-10-23,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.2658807041768486,0.017573002819596454,0.0,-1.2653473403338455,0.35500017456105115,1,38.0,1,1,0.6085187908703827,0.6085187908703827
2016-10-24,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,0.04488061823547525,0.17184546967794836,0.0,1.2276889270389613,0.08966299608419308,1,21.0,1,1,-0.07996066538549972,-0.07996066538549972
2016-10-25,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.03324903476487647,-0.07058269252803316,0.0,-1.2910487451521218,0.02044460169892577,1,11.0,1,1,0.3732798603087263,0.3732798603087263
2016-10-26,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,0.5566702909418139,0.579565560660735,0.0,-0.4686037909672784,0.5280461605242195,1,28.0,1,1,0.6371631865098948,0.6371631865098948
2016-10-27,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,0.2426175372356515,0.29305955078093876,0.0,0.8935706644013683,0.17041778953367157,1,33.0,1,1,0.6462888346782348,0.6462888346782348
2016-10-28,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,0.03324903476487647,-0.026504844854218158,0.0,-1.44525717406178,0.12427219327682663,1,46.0,1,1,1.344400919556254,1.344400919556254
2016-10-29,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.1263017025296654,0.11674816008567991,0.0,0.559452401763776,0.03198100076313696,1,41.0,1,1,1.9013189480518997,1.9013189480518997
2016-10-30,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.16448788423529978,-0.11466054020184777,0.0,0.5851538065820523,-0.2448925767779325,1,37.0,1,1,0.6645401310149152,0.6645401310149152
2016-10-31,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.14122471729410266,-0.07058269252803316,0.0,-0.8027220536048709,-0.21028337958529875,1,21.0,1,1,0.03436342694565013,0.03436342694565013
2016-11-01,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.22264580158829284,-0.09262161636494047,0.0,-0.23729114760279119,-0.12952858613582025,1,39.0,1,1,0.225495058026996,0.225495058026996
2016-11-02,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-0.29243530241188465,-0.16975784979411623,0.0,1.2019875222206848,-0.4064021636768897,1,31.0,1,1,1.0021891132434997,1.0021891132434997
2016-11-03,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.25754055200008874,-0.27995246897865317,1.0,0.713660830673434,-0.2333561777137213,1,33.0,1,1,0.6893821732509521,0.6893821732509521
2016-11-04,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.2342773850588916,-0.2028162355494774,0.0,0.9963762836744738,-0.3141109711631998,1,25.0,1,1,0.7760758308501833,0.7760758308501833
2016-11-05,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-0.19938263464709569,-0.026504844854218158,0.0,1.1248833077658555,-0.3717929664842559,1,28.0,1,1,1.583695693748284,1.583695693748284
2016-11-06,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.3389616362942789,-0.45626385967391236,0.0,-0.9569304825145292,-0.33718376929162236,1,25.0,1,1,0.3927986077798982,0.3927986077798982
2016-11-07,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.3505932197648777,-0.24689408322329198,0.0,1.02207768849275,-0.5102297552547908,1,35.0,1,1,-0.12736333781548867,-0.12736333781548867
2016-11-08,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.31569846935308177,-0.5774779407769027,0.0,-1.4709585788800563,-0.10645578800739787,1,8.0,1,1,-0.005941519131185405,-0.005941519131185405
2016-11-09,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-0.6762775569416386,-0.7427698695537082,0.0,0.04542430539824886,-0.5909845487042692,1,25.0,1,1,0.20039952556406065,0.20039952556406065
2016-11-10,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.7111723073534345,-0.8419450268197914,0.0,-1.1882431258790165,-0.6717393421537479,1,23.0,1,1,0.377589194165998,0.377589194165998
2016-11-11,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.2342773850588916,-0.2248551593863847,0.0,0.6365566162186048,-0.3141109711631998,1,33.0,1,1,1.0120752320925348,1.0120752320925348
2016-11-12,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-0.15285630076470122,-0.10364107828339392,0.0,0.9706748788561976,-0.2333561777137213,1,43.0,1,1,1.9431448354901253,1.9431448354901253
2016-11-13,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.02490888258811657,0.11674816008567991,0.0,0.48234818730894674,-0.164137783328454,1,41.0,1,1,0.4838015992364011,0.4838015992364011
2016-11-14,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.0481720495293137,-0.18077731171257008,0.0,-1.3938543644252273,0.2165633857905165,1,19.0,1,1,-0.20112899384290464,-0.20112899384290464
2016-11-15,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.0216174512942777,0.07267031241186492,0.0,-1.0597361017876346,-0.014164595493707986,1,7.0,1,1,0.13398508611669643,0.13398508611669643
2016-11-17,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.455277471000265,-0.2248551593863847,0.0,0.6879594258551578,-0.5909845487042692,1,27.0,1,1,0.5562998041293253,0.5562998041293253
2016-11-18,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.28080371894128586,-0.10364107828339392,0.0,0.8678692595830921,-0.5333025533832131,1,39.0,1,1,1.4207014778526534,1.4207014778526534
2016-11-19,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,0.009985867823679339,-0.15873838787566238,0.0,-1.44525717406178,0.12427219327682663,1,45.0,1,1,1.759110930761933,1.759110930761933
2016-11-20,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,0.13793328600026378,-0.0154853829357647,0.0,-1.1625417210607398,0.2280997848547277,1,26.0,1,1,0.6516121294431,0.6516121294431
2016-11-21,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.059803632999912475,-0.3570887024078289,0.0,-1.4709585788800563,0.13580859234103804,1,23.0,1,1,-0.13217965212655708,-0.13217965212655708
2016-11-22,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,0.14956486947086256,0.07267031241186492,0.0,0.37954256803584147,0.2396361839189389,1,62.0,1,1,1.1933207443248455,1.1933207443248455
2016-11-23,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-0.5832248891768499,-0.5444195550215418,1.0,-1.4709585788800563,-0.4640841589979458,1,29.0,1,1,0.6095327517779761,0.6095327517779761
2016-11-24,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.757698641235829,-0.6215557884507176,0.0,-0.6228122198769366,-0.7178849384105926,1,24.0,1,1,-0.011518304122948813,-0.011518304122948813
2016-11-25,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.66464597347104,-0.6325752503691712,0.0,0.5080495921272232,-0.6948121402821703,1,27.0,1,1,1.3302054668499472,1.3302054668499472
2016-11-26,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-0.5250669718238568,-0.39014708816319005,0.0,0.4566467824906705,-0.6602029430895365,1,27.0,1,1,1.9728031920372309,1.9728031920372309
2016-11-27,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.4901722214120609,-0.8199061029828841,0.0,-1.4709585788800563,-0.164137783328454,1,33.0,1,1,0.4057266093517134,0.4057266093517134
2016-11-28,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.548330138765054,-0.6546141742060787,0.0,-0.8541248632414237,-0.3141109711631998,1,33.0,1,1,-0.10125384444496,-0.10125384444496
2016-11-29,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.6762775569416386,-0.6656336361245324,0.0,-0.1344855283296857,-0.5102297552547908,1,52.0,1,1,0.3352563262739758,0.3352563262739758
2016-11-30,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-0.6879091404122372,-0.8309255649013377,0.0,0.01972290057997237,-0.5794481496400581,1,30.0,1,1,0.49698309103511457,0.49698309103511457
2016-12-01,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.3040668858824832,-0.4783027835108197,0.0,-1.3167501499703982,-0.2448925767779325,1,18.0,1,1,0.4260058275035803,0.4260058275035803
2016-12-02,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.5250669718238568,-0.5884974026953566,0.0,0.8935706644013683,-0.4871569571263682,1,48.0,1,1,1.5086625865863763,1.5086625865863763
2016-12-03,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-0.5832248891768499,-0.43422493583700467,0.0,0.9192720692196451,-0.7640305346674376,1,49.0,1,1,2.276737974088336,2.276737974088336
2016-12-04,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.5134353883532581,-0.5334000931030881,0.0,-0.7770206487865946,-0.49869335619057936,1,16.0,1,1,0.5413438807423235,0.5413438807423235
2016-12-05,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.12959313382350407,-0.27995246897865317,0.0,0.4309453776723942,-0.037237393622130355,1,23.0,1,1,-0.056639564510852745,-0.056639564510852745
2016-12-06,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.5366985552944553,-0.6215557884507176,0.0,-0.1344855283296857,-0.6948121402821703,1,43.0,1,1,0.26960235750730654,0.26960235750730654
2016-12-07,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-0.815856558588822,-0.8088866410644304,0.0,0.9449734740379213,-0.8909309243737611,1,16.0,1,1,0.6353887549216064,0.6353887549216064
2016-12-08,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.66464597347104,-0.7427698695537082,0.0,0.7650636403099865,-0.6025209477684804,1,21.0,1,1,0.7481919058913662,0.7481919058913662
2016-12-09,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.5715933057062511,-0.44524439775545854,0.0,-0.23729114760279119,-0.6486665440253254,1,36.0,1,1,1.9319912655065985,1.9319912655065985
2016-12-10,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-0.8856460594124136,-0.9080617983305135,0.0,-0.005978504238303896,-0.8447853281169162,1,40.0,1,1,2.4265506981852534,2.4265506981852534
2016-12-11,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-1.0717513949419912,-1.0513148032704116,0.0,0.12252851985307789,-0.983222116887451,1,28.0,1,1,0.8794998434247047,0.8794998434247047
2016-12-12,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-1.08338297841259,-1.172528884373402,0.0,-0.5457080054221074,-1.0870497084653519,1,25.0,1,1,0.07644280461077402,0.07644280461077402
2016-12-13,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.874014475941815,-1.0953926509442264,0.0,-1.4709585788800563,-0.6371301449611142,1,41.0,1,1,0.4703666172107892,0.4703666172107892
2016-12-14,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-0.8856460594124136,-0.9851980317596895,0.0,-1.2139445306972927,-0.9486129196948172,1,22.0,1,1,0.9132140436021834,0.9132140436021834
2016-12-15,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-1.2113303965891744,-1.2496651178025782,0.0,-0.16018693314796217,-1.144731703786408,1,25.0,1,1,0.981402914637836,0.981402914637836
2016-12-16,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-1.2229619800597733,-1.359859736987115,0.0,0.1996327343079069,-1.0755133094011409,1,41.0,1,1,2.0480897894260366,2.0480897894260366
2016-12-17,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-1.0019618941183996,-0.9190812602489674,0.0,0.01972290057997237,-1.202413699107464,1,36.0,1,1,2.7271901072866807,2.7271901072866807
2016-12-18,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.9205408098242093,-0.8419450268197914,0.0,0.8678692595830921,-1.0293677131442958,1,28.0,1,1,0.9471817340065606,0.9471817340065606
2016-12-19,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.7925933916476247,-0.6325752503691712,0.0,0.8164664499465395,-0.9255401215663949,1,38.0,1,1,0.44172222157127716,0.44172222157127716
2016-12-20,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.7111723073534345,-0.852964488738245,0.0,-1.239645935515569,-0.5448389524474243,1,35.0,1,1,0.9289304376698803,0.9289304376698803
2016-12-21,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-0.6297512230592441,-0.5113611692661807,0.0,0.559452401763776,-0.6948121402821703,1,22.0,1,1,1.316516994597437,1.316516994597437
2016-12-22,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.09469838341170818,0.07267031241186492,0.0,-1.44525717406178,-0.1526013842642426,1,31.0,1,1,2.058736378955767,2.058736378955767
2016-12-23,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.5250669718238568,-0.5995168646138103,1.0,-0.7513192439683183,-0.49869335619057936,1,44.0,1,1,1.725903711038251,1.725903711038251
2016-12-24,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-0.932172393294808,-1.040295341351958,0.0,-0.4686037909672784,-0.7524941356032264,1,32.0,1,1,1.887883966026288,1.887883966026288
2016-12-25,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.9089092263536107,-0.8750034125751526,0.0,0.559452401763776,-0.8447853281169162,1,45.0,1,1,0.754022181110028,0.754022181110028
2016-12-26,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.7693302247064275,-0.8419450268197914,0.0,-1.3938543644252273,-0.8101761309242825,1,28.0,1,1,0.6632726798804235,0.6632726798804235
2016-12-27,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.6879091404122372,-0.7758282553090693,0.0,-1.3938543644252273,-0.7640305346674376,1,37.0,1,1,1.1811532134337253,1.1811532134337253
2016-12-28,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-1.292751480883365,-1.4149570465793835,0.0,-0.26299255242106745,-1.1101225065937743,1,37.0,1,1,1.9717892311296374,1.9717892311296374
2016-12-29,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-1.2345935635303718,-1.3157818893133002,1.0,-0.6228122198769366,-1.190877300043253,1,38.0,1,1,1.6850917845076185,1.6850917845076185
2016-12-30,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-1.1764356461773788,-1.216606732047217,1.0,-0.10878412351140941,-1.0639769103369294,1,78.0,1,1,1.1616344659625533,1.1616344659625533
2016-12-31,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-1.1066461453537872,-0.9962174936781432,1.0,0.9192720692196451,-1.2716320934927317,1,26.0,1,1,-0.7945496150119108,-0.7945496150119108
2017-01-01,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.9670671437066037,-0.8639839506566989,1.0,0.3024383535810124,-1.0293677131442958,1,40.0,1,1,-1.5088850744114237,-1.5088850744114237
2017-01-02,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.932172393294808,-0.8860228744936062,1.0,0.4566467824906705,-1.0639769103369294,1,48.0,1,1,-1.032576938069449,-1.032576938069449
2017-01-03,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.7228038908240331,-0.6325752503691712,1.0,-0.1344855283296857,-0.7063485393463815,1,16.0,1,1,-0.8406848363074081,-0.8406848363074081
2017-01-06,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-1.08338297841259,-1.0733537271073188,0.0,0.4309453776723942,-0.9486129196948172,1,23.0,1,1,0.7461639840761796,0.7461639840761796
2017-01-07,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-1.1299093122949844,-1.0623342651888652,0.0,0.4566467824906705,-1.2947048916211539,1,38.0,1,1,1.2838167553275517,1.2838167553275517
2017-01-08,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-1.1415408957655828,-1.4480154323347445,0.0,-1.4709585788800563,-0.8101761309242825,1,38.0,1,1,0.5233460746325416,0.5233460746325416
2017-01-09,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.8391197255300191,-0.9190812602489674,1.0,-0.8798262680597001,-0.8101761309242825,1,45.0,1,1,-0.08072113606619473,-0.08072113606619473
2017-01-10,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-0.7693302247064275,-0.8309255649013377,0.0,0.48234818730894674,-0.7524941356032264,1,49.0,1,1,-0.030530071140324064,-0.030530071140324064
2017-01-11,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-1.0019618941183996,-1.040295341351958,0.0,-0.23729114760279119,-0.833248929052705,1,24.0,1,1,0.1889924653536355,0.1889924653536355
2017-01-13,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-1.1066461453537872,-1.1174315747811336,0.0,0.2767369487627359,-0.9255401215663949,1,26.0,1,1,1.2473141626541913,1.2473141626541913
2017-01-14,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-1.467225232942344,-1.470054356171652,0.0,0.5337509969454995,-1.4446780794559,1,32.0,1,1,1.5537838469742802,1.5537838469742802
2017-01-15,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-1.6533305684719217,-1.7014630564591795,0.0,0.4309453776723942,-1.5254328729053785,1,20.0,1,1,0.19963905488336564,0.19963905488336564
2017-01-16,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-1.4206988990599496,-1.503112741927013,0.0,0.01972290057997237,-1.35238688694221,1,34.0,1,1,-0.1661473425309342,-0.1661473425309342
2017-01-17,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-1.2462251470009704,-1.3268013512317538,0.0,-0.031679909056580385,-1.133195304722197,1,36.0,1,1,0.19025991648812718,0.19025991648812718
2017-01-18,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-1.2229619800597733,-1.0953926509442264,0.0,0.713660830673434,-1.3639232860064212,1,20.0,1,1,0.47467595106806093,0.47467595106806093
2017-01-19,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-1.1299093122949844,-1.1284510366995872,0.0,-0.4686037909672784,-1.0755133094011409,1,28.0,1,1,0.4680852051687042,0.4680852051687042
2017-01-20,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-1.3392778147657594,-1.216606732047217,0.0,-0.9826318873328055,-1.2831684925569427,1,28.0,1,1,1.2716492244364315,1.2716492244364315
2017-01-21,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-1.292751480883365,-1.3488402750686612,0.0,0.07112571021652513,-1.144731703786408,1,32.0,1,1,1.890925848749068,1.890925848749068
2017-01-22,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-1.3974357321187525,-1.5141322038454665,0.0,-1.1625417210607398,-1.2947048916211539,1,33.0,1,1,0.402431236402035,0.402431236402035
2017-01-23,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-1.6068042345895273,-1.7345214422145403,0.0,-1.1882431258790165,-1.3639232860064212,1,16.0,1,1,-0.17679393206066432,-0.17679393206066432
2017-01-24,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-1.5486463172365341,-1.5251516657639204,0.0,-0.6742150295134892,-1.3293140888137878,1,15.0,1,1,0.26960235750730654,0.26960235750730654
2017-01-25,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-1.4788568164129425,-1.4039375846609297,0.0,-0.1344855283296857,-1.4446780794559,1,24.0,1,1,0.5291763498512033,0.5291763498512033
2017-01-26,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-1.3858041486481536,-1.216606732047217,0.0,1.0991819029475793,-1.548505671033801,1,21.0,1,1,0.6204328315346046,0.6204328315346046
2017-01-27,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-1.0252250610595968,-0.7978671791459766,0.0,-0.16018693314796217,-1.2716320934927317,1,38.0,1,1,1.5727956139916555,1.5727956139916555
2017-01-28,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-0.9554355602360052,-0.852964488738245,0.0,0.9963762836744738,-1.0062949150158733,1,36.0,1,1,2.0681155173510053,2.0681155173510053
2017-01-29,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-1.0368566445301954,-1.0072369555965968,0.0,-0.7770206487865946,-1.0755133094011409,1,36.0,1,1,0.6625122091997284,0.6625122091997284
2017-01-30,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.8274881420594206,-0.6986920218798935,0.0,-0.6228122198769366,-0.9024673234379723,1,21.0,1,1,-0.11468882647057184,-0.11468882647057184
