visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-09-21,air_57ed725a1930a5b9,0,0,0,0,0,0,1,0.5668932596873844,0.391735591362837,0.0,-1.2767192872637234,0.6923851487037844,1,12.0,1,1,1.0252254088323958,1.0252254088323958
2016-09-22,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.48062193253877766,0.10956912646569482,1.0,-1.3011732974276802,0.7511778493529961,1,5.0,1,1,0.5850137678848042,0.5850137678848042
2016-09-23,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.6531645868359907,0.2567864124989867,0.0,-1.3011732974276802,0.904038871040946,1,12.0,1,1,0.9031914298042756,0.9031914298042756
2016-09-24,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.7764093399054284,0.4776123415489236,0.0,-1.3011732974276802,1.0686584328587387,1,57.0,1,1,1.5168197777918273,1.5168197777918273
2016-09-25,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.9982498954304163,1.0296771641737668,0.0,-0.4697369518531489,1.0098657322095272,1,34.0,1,1,0.5299255546798026,0.5299255546798026
2016-09-26,air_57ed725a1930a5b9,0,1,0,0,0,0,0,1.2200904509554038,1.2382349860542634,0.0,-0.5430989823450193,1.198002374287004,1,11.0,1,1,0.07365681122851107,0.07365681122851107
2016-09-27,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.2447394015692916,1.2014306645459405,0.0,-0.7387310636566737,1.3038292354555854,1,3.0,1,1,0.4859537970542856,0.4859537970542856
2016-09-28,air_57ed725a1930a5b9,0,0,0,0,0,0,1,1.3556596793317854,1.2995755219014682,0.0,-0.7876390839845873,1.444931717013693,1,15.0,1,1,0.5620397596872027,0.5620397596872027
2016-09-29,air_57ed725a1930a5b9,0,0,0,0,1,0,0,1.121494648499854,0.968336628326562,0.0,-1.1299952262799824,1.1744852940273196,1,16.0,1,1,0.6423252722057028,0.6423252722057028
2016-09-30,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.727111438677653,0.5757571989044513,0.0,-0.714277053492717,0.8334876302618923,1,48.0,1,1,1.5620266971483983,1.5620266971483983
2016-10-01,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.517595358459609,0.2199820909906637,0.0,-1.3011732974276802,0.6923851487037844,1,34.0,1,1,1.5845066406535782,1.5845066406535782
2016-10-02,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.9366275188956975,0.9315323068182394,0.0,0.9241416274923887,0.8099705500022077,1,19.0,1,1,0.4928707027481872,0.4928707027481872
2016-10-03,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.8873296176679222,0.7965831279543887,0.0,-1.3011732974276802,0.9863486519498426,1,10.0,1,1,-0.2220409071857802,-0.2220409071857802
2016-10-04,air_57ed725a1930a5b9,0,0,0,0,0,1,0,1.158468074420685,1.4713290222736415,0.0,0.21497533273764158,0.9393144914304731,1,3.0,1,1,0.3345229688270838,0.3345229688270838
2016-10-07,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.727111438677653,0.6002934132433332,0.0,0.11715929208181429,0.8570047105215769,1,16.0,1,1,1.309312606974781,1.309312606974781
2016-10-08,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.7024624880637655,0.6493658419210973,0.0,-1.2522652770997664,0.7629363894828382,1,21.0,1,1,1.475318343628418,1.475318343628418
2016-10-09,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.8380317164401472,0.698438270598861,0.0,-1.3011732974276802,0.8099705500022077,1,16.0,1,1,1.0022514006347942,1.0022514006347942
2016-10-10,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.35737717946934,-0.04991626673703731,1.0,-1.3011732974276802,0.6688680684440995,1,13.0,1,1,0.2695534617736514,0.2695534617736514
2016-10-11,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.25878137701379017,0.011424269110167492,0.0,-1.2522652770997664,0.5277655868859916,1,4.0,1,1,0.011651692329607888,0.011651692329607888
2016-10-13,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.12321214863740855,-0.221669767109211,0.0,-1.3011732974276802,0.42193872571741087,1,7.0,1,1,0.5015168348655641,0.5015168348655641
2016-10-14,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.01229187087491459,-0.062184373906478435,0.0,-0.3230128908694081,0.10445814221166798,1,16.0,1,1,1.4125721276908825,1.4125721276908825
2016-10-15,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.147861099251296,0.3303950555156322,0.0,1.3398598002796545,0.010389821172929496,1,39.0,1,1,1.7181511399536047,1.7181511399536047
2016-10-16,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.2341324263999023,0.354931269854514,0.0,-0.02956476890192643,0.11621668234151025,1,11.0,1,1,0.471625920974061,0.471625920974061
2016-10-17,air_57ed725a1930a5b9,0,1,0,0,0,0,0,0.24645690170684625,-0.062184373906478435,0.0,-1.3011732974276802,0.46897288623678,1,4.0,1,1,-0.13360332724232465,-0.13360332724232465
2016-10-18,air_57ed725a1930a5b9,0,0,0,0,0,1,0,0.6654890621429342,0.7720469136155069,0.0,0.14161330224577123,0.5865582875352033,1,4.0,1,1,0.39306963487903623,0.39306963487903623
2016-10-20,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.7887338152123718,0.9438004139876801,0.0,1.144227718968,0.6218339079247304,1,5.0,1,1,0.6277503637792674,0.6277503637792674
2016-10-21,air_57ed725a1930a5b9,1,0,0,0,0,0,0,0.33272822885545256,0.1709096623128996,0.0,-0.10292679939379679,0.43369726584725315,1,11.0,1,1,1.4278881331559503,1.4278881331559503
2016-10-22,air_57ed725a1930a5b9,0,0,1,0,0,0,0,0.147861099251296,-0.20940165993976986,0.0,-1.2767192872637234,0.35138748493835675,1,56.0,1,1,1.7873201968926202,1.7873201968926202
2016-10-23,air_57ed725a1930a5b9,0,0,0,1,0,0,0,0.32040375354850903,0.2813226268378685,0.0,-0.12738080955775372,0.35138748493835675,1,32.0,1,1,0.6465248220912859,0.6465248220912859
2016-10-27,air_57ed725a1930a5b9,0,0,0,0,1,0,0,0.4313240313110028,0.40400369853227813,0.0,0.5573314750330367,0.17500938299072188,1,4.0,1,1,0.6833326416766906,0.6833326416766906
2016-10-28,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.4067402895611736,-0.6387854108702035,0.0,-1.3011732974276802,-0.18950536103439017,1,6.0,1,1,1.3636597231411502,1.3636597231411502
2016-10-29,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-3.2604432029134095e-05,0.09730101929625412,0.0,-1.3011732974276802,-0.013127259086755282,1,34.0,1,1,1.906389787766211,1.906389787766211
2016-10-30,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.4437137154820048,-0.798270804072936,0.0,-1.3011732974276802,-0.2482980616836018,1,22.0,1,1,0.701118970603866,0.701118970603866
2016-10-31,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-0.14792630811535426,-0.1112568025842421,0.0,-0.3474669010333649,-0.22478098142391703,1,15.0,1,1,0.08699655792389263,0.08699655792389263
2016-11-01,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-0.25884658587784826,-0.44249569615914836,0.0,-0.4941909620171057,-0.0013687189569129977,1,3.0,1,1,0.27325894696681297,0.27325894696681297
2016-11-04,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.18489973403618568,-0.14806112409256506,0.0,0.9485956376563454,-0.37764200311186735,1,6.0,1,1,0.8098132029366046,0.8098132029366046
2016-11-05,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.1109528821945231,-0.062184373906478435,0.0,0.3616993937213823,-0.06016141960612462,1,26.0,1,1,1.5968582579641168,1.5968582579641168
2016-11-06,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.08630393158063543,0.09730101929625412,0.0,1.0219576681482159,-0.21302244129407474,1,25.0,1,1,0.4363002954659209,0.4363002954659209
2016-11-07,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-0.5546339932444987,-0.6878578395479673,0.0,0.7529635563446913,-0.4129176235013944,1,8.0,1,1,-0.0706100789585784,-0.0706100789585784
2016-11-08,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-0.6902032216208801,-0.7860026969034951,0.0,-0.8610011144764578,-0.6598469662280831,1,3.0,1,1,0.04771841487638026,0.04771841487638026
2016-11-11,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.8011234993833741,-0.9700243044451095,0.0,-1.3011732974276802,-0.7068811267474524,1,9.0,1,1,1.0398003172588313,1.0398003172588313
2016-11-12,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.23419763526396079,-0.14806112409256506,0.0,0.23942934290159829,-0.20126390116423246,1,36.0,1,1,1.9471501248909882,1.9471501248909882
2016-11-13,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.23419763526396079,-0.1725973384314469,0.0,0.5573314750330367,-0.3070907623328134,1,25.0,1,1,0.5249849077555873,0.5249849077555873
2016-11-14,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-0.22187315995701706,-0.4056913746508254,0.0,-1.3011732974276802,-0.024885799216597566,1,5.0,1,1,-0.1424964917059124,-0.1424964917059124
2016-11-18,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.5176605673236674,-0.528372446345235,0.0,0.8996876173284319,-0.6598469662280831,1,12.0,1,1,1.4380164593505917,1.4380164593505917
2016-11-19,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.7025276969278239,-0.9822924116145504,0.0,-1.3011732974276802,-0.44819324389092124,1,14.0,1,1,1.7678046415419693,1.7678046415419693
2016-11-20,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.23419763526396079,0.048228590618490025,0.0,0.38615340388533925,-0.330607842592498,1,15.0,1,1,0.6885203209471167,0.6885203209471167
2016-11-21,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-0.3574423883333985,-0.6510535180396446,0.0,-1.3011732974276802,-0.17774682090454788,1,1.0,1,1,-0.07530369353658303,-0.07530369353658303
2016-11-25,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-1.2201556598194623,-1.1295096976478418,0.0,0.9730496478203026,-1.341842293758938,1,10.0,1,1,1.349825911753347,1.349825911753347
2016-11-26,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.8873948265319804,-0.8473432327506999,0.0,0.2883373632295119,-1.0008446299935108,1,20.0,1,1,1.9760529093976482,1.9760529093976482
2016-11-27,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.6039318944722738,-0.761466482564613,0.0,-1.1789032466078961,-0.36588346298202507,1,27.0,1,1,0.44889894512267015,0.44889894512267015
2016-12-03,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.5792829438583862,-0.503836232006353,0.0,0.33724538355742556,-0.7068811267474524,1,11.0,1,1,2.2722446925043607,2.2722446925043607
2016-12-04,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.48068714140283614,-0.49156812483691203,0.0,0.4595154343772096,-0.5187444846699752,1,14.0,1,1,0.5810612503454319,0.5810612503454319
2016-12-09,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.542309517937555,-0.31981462446473874,0.0,0.8752336071644753,-0.9302933892144567,1,10.0,1,1,1.9362807016577142,1.9362807016577142
2016-12-10,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.8627458759180929,-0.9577561972756685,0.0,0.8263255868365614,-0.7186396668772949,1,30.0,1,1,2.4182408091149257,2.4182408091149257
2016-12-11,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-1.072261956136137,-1.117241590478401,0.0,0.8507795970005185,-0.9655690096039836,1,24.0,1,1,0.9106024001905987,0.9106024001905987
2016-12-12,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-1.0476130055222495,-1.1663140191561647,0.0,0.5328774648690799,-1.0713958707725646,1,10.0,1,1,0.1280039273948804,0.1280039273948804
2016-12-16,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-1.3187514622750125,-1.2521907693422514,0.0,0.8018715766726047,-1.2007398122008301,1,6.0,1,1,2.049421516222247,2.049421516222247
2016-12-17,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-1.0845864314430806,-0.8473432327506999,0.0,0.8996876173284319,-1.377117914148465,1,28.0,1,1,2.7112211717208985,2.7112211717208985
2016-12-18,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.8997193018389243,-0.6265173037007625,0.0,0.5573314750330367,-1.0008446299935108,1,22.0,1,1,0.9765600366288741,0.9765600366288741
2016-12-19,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-0.6778787463139364,-0.528372446345235,0.0,0.7285095461807345,-0.8244665280458757,1,5.0,1,1,0.48397753828459944,0.48397753828459944
2016-12-22,air_57ed725a1930a5b9,0,0,0,0,1,0,0,-0.1109528821945231,0.023692376279608192,0.0,-0.6898230433287601,-0.6010542655788715,1,13.0,1,1,2.0597968747630993,2.0597968747630993
2016-12-23,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.18489973403618568,-0.04991626673703731,1.0,-0.24965086037753773,-0.37764200311186735,1,27.0,1,1,1.7354434041883584,1.7354434041883584
2016-12-24,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.8504214006111492,-0.9945605187839913,0.0,0.777417566508648,-0.7421567471369794,1,23.0,1,1,1.8932970734170402,1.8932970734170402
2016-12-25,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-1.0969109067500247,-1.1663140191561647,0.0,-0.15183481972171045,-0.8479836083055604,1,22.0,1,1,0.7883213888162677,0.7883213888162677
2016-12-26,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-1.0599374808291933,-1.10497348330896,0.0,-0.9832711652962418,-0.9302933892144567,1,6.0,1,1,0.6998838088728121,0.6998838088728121
2016-12-27,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-0.542309517937555,-0.14806112409256506,0.0,-1.2522652770997664,-0.7303982070071371,1,1.0,1,1,1.2045708921814144,1.2045708921814144
2016-12-30,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-1.170857758591687,-1.2031183406644876,1.0,0.8996876173284319,-1.0713958707725646,1,15.0,1,1,1.1855494015231853,1.1855494015231853
2016-12-31,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-1.133884332670856,-1.0068286259534323,1.0,0.8752336071644753,-1.2007398122008301,1,25.0,1,1,-0.7207992141853241,-0.7207992141853241
2017-01-01,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.9983151042944743,-0.761466482564613,1.0,0.8752336071644753,-1.1419471115516184,1,17.0,1,1,-1.416936365807273,-1.416936365807273
2017-01-02,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-1.0229640549083618,-0.8228070184118178,1.0,0.2883373632295119,-0.9302933892144567,1,20.0,1,1,-0.9527625872772368,-0.9527625872772368
2017-01-03,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-0.9243682524528118,-0.7737345897340542,1.0,0.7040555360167774,-0.9655690096039836,1,25.0,1,1,-0.7657591011956842,-0.7657591011956842
2017-01-07,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-1.405022789423619,-1.3871399482061022,0.0,0.8263255868365614,-1.3653593740186227,1,18.0,1,1,1.3046189923967761,1.3046189923967761
2017-01-08,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-1.4296717400375063,-1.718378841781008,0.0,-1.3011732974276802,-1.1889812720709878,1,15.0,1,1,0.5635219537644673,0.5635219537644673
2017-01-09,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-1.0229640549083618,-1.0927053761395191,1.0,-0.7631850738206305,-0.9302933892144567,1,6.0,1,1,-0.02515612725579679,-0.02515612725579679
2017-01-13,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-1.1462088079777994,-0.8964156614284637,0.0,0.33724538355742556,-1.2124983523306725,1,3.0,1,1,1.2690463345424254,1.2690463345424254
2017-01-14,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-1.6145388696416627,-1.681574520272685,0.0,-0.5186449721810624,-1.5299789358364153,1,22.0,1,1,1.5677084411112459,1.5677084411112459
2017-01-15,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-1.824054949859707,-1.8778642349837404,0.0,0.6796015258528206,-1.6475643371348385,1,40.0,1,1,0.24806164765331445,0.24806164765331445
2017-01-16,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-1.5159430671861125,-1.4730166983921889,0.0,0.9730496478203026,-1.6122887167453115,1,1.0,1,1,-0.10840602792882616,-0.10840602792882616
2017-01-17,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-1.2448046104333497,-1.117241590478401,0.0,0.9241416274923887,-1.294808133239569,1,7.0,1,1,0.23892145084351596,0.23892145084351596
2017-01-18,air_57ed725a1930a5b9,0,0,0,0,0,0,1,-1.195506709205575,-1.1908502334950466,0.0,0.9241416274923887,-1.2477739727201995,1,3.0,1,1,0.5160917432919995,0.5160917432919995
2017-01-19,air_57ed725a1930a5b9,0,0,0,0,1,0,0,-1.121559857363912,-1.117241590478401,0.0,0.06825127175390064,-1.094912951032249,1,4.0,1,1,0.5096689022905195,0.5096689022905195
2017-01-20,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-1.5405920178000003,-1.988277199508709,0.0,-1.3011732974276802,-1.118430031291934,1,3.0,1,1,1.2927614397786593,1.2927614397786593
2017-01-21,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-1.1831822338986309,-1.10497348330896,0.0,0.9975036579842592,-1.2360154325903572,1,36.0,1,1,1.8962614615715696,1.8962614615715696
2017-01-22,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-1.170857758591687,-0.8718794470895818,0.0,0.9730496478203026,-1.271291052979884,1,24.0,1,1,0.4456875246219302,0.4456875246219302
2017-01-24,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-1.6022143943347191,-1.5098210199005118,0.0,0.9975036579842592,-1.6005301766154691,1,4.0,1,1,0.3162425752074869,0.3162425752074869
2017-01-25,air_57ed725a1930a5b9,0,0,0,0,0,0,1,-1.4296717400375063,-1.2889950908505743,0.0,1.0464116783121726,-1.5182203957065727,1,9.0,1,1,0.5692036977273149,0.5692036977273149
2017-01-26,air_57ed725a1930a5b9,0,0,0,0,1,0,0,-1.3434004128888999,-1.1417778048172829,0.0,1.0219576681482159,-1.5417374759662577,1,8.0,1,1,0.658135342363192,0.658135342363192
2017-01-27,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.8257724499972615,-0.49156812483691203,0.0,-0.02956476890192643,-1.2124983523306725,1,14.0,1,1,1.5862358670770536,1.5862358670770536
2017-01-28,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.8750703512250366,-0.7860026969034951,0.0,0.9241416274923887,-0.8362250681757181,1,41.0,1,1,2.0689370715728974,2.0689370715728974
2017-01-29,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.9243682524528118,-0.9822924116145504,0.0,-0.5920070026729329,-0.8127079879160334,1,25.0,1,1,0.6991427118341799,0.6991427118341799
2017-01-31,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-1.1831822338986309,-1.2276545550033695,0.0,0.9730496478203026,-1.04787879051288,1,6.0,1,1,0.33427593648087306,0.33427593648087306
2017-02-01,air_57ed725a1930a5b9,0,0,0,0,0,0,1,-1.170857758591687,-1.154045911986724,0.0,0.4595154343772096,-1.118430031291934,1,5.0,1,1,0.45062817154614554,0.45062817154614554
2017-02-02,air_57ed725a1930a5b9,0,0,0,0,1,0,0,-1.3557248881958437,-1.2644588765116926,0.0,1.0464116783121726,-1.271291052979884,1,12.0,1,1,0.4427231364674009,0.4427231364674009
2017-02-03,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.9983151042944743,-0.7737345897340542,0.0,1.0464116783121726,-1.2595325128500419,1,3.0,1,1,1.274728078505273,1.274728078505273
2017-02-04,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.8997193018389243,-0.8105389112423769,0.0,1.0464116783121726,-0.8597421484354026,1,15.0,1,1,1.953572965892468,1.953572965892468
2017-02-05,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-1.0229640549083618,-1.2399226621728106,0.0,-0.6898230433287601,-0.9773275497338259,1,20.0,1,1,0.3784947264526008,0.3784947264526008
2017-02-07,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-1.2201556598194623,-1.2276545550033695,0.0,1.0219576681482159,-1.118430031291934,1,6.0,1,1,0.25621371507826984,0.25621371507826984
2017-02-08,air_57ed725a1930a5b9,0,0,0,0,0,0,1,-1.133884332670856,-1.10497348330896,0.0,1.0219576681482159,-1.1537056516814608,1,5.0,1,1,0.562780856725835,0.562780856725835
2017-02-09,air_57ed725a1930a5b9,0,0,0,0,1,0,0,-1.6145388696416627,-1.7919874847976536,0.0,-1.3011732974276802,-1.2595325128500419,1,6.0,1,1,0.35626181529363155,0.35626181529363155
2017-02-10,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-1.3803738388097313,-1.3135313051894562,0.0,-0.3230128908694081,-1.2007398122008301,1,32.0,1,1,1.4617315645868256,1.4617315645868256
2017-02-11,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-1.405022789423619,-1.2153864478339287,1.0,0.4839694445411663,-1.5652545562259421,1,26.0,1,1,1.858218480255111,1.858218480255111
2017-02-12,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-1.2941025116611249,-1.080437268970078,0.0,1.0219576681482159,-1.4241520746678344,1,16.0,1,1,0.5944009970408135,0.5944009970408135
2017-02-13,air_57ed725a1930a5b9,0,1,0,0,0,0,0,-1.133884332670856,-1.0068286259534323,0.0,0.655147515688864,-1.2595325128500419,1,6.0,1,1,0.012639821714450966,0.012639821714450966
2017-02-14,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-1.1585332832847435,-1.0068286259534323,0.0,0.8752336071644753,-1.1301885714217763,1,4.0,1,1,0.4306185515030732,0.4306185515030732
2017-02-15,air_57ed725a1930a5b9,0,0,0,0,0,0,1,-1.1092353820569683,-0.8841475542590226,0.0,1.1197737088040434,-1.2360154325903572,1,1.0,1,1,0.7846159036231061,0.7846159036231061
2017-02-16,air_57ed725a1930a5b9,0,0,0,0,1,0,0,-1.0106395796014183,-0.7737345897340542,0.0,1.1197737088040434,-1.2242568924605146,1,10.0,1,1,0.7944971974715369,0.7944971974715369
2017-02-17,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.2834955364917359,0.0727648049573723,0.0,0.7040555360167774,-0.8127079879160334,1,14.0,1,1,1.5506632092227028,1.5506632092227028
2017-02-18,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.912043777145868,-1.1417778048172829,0.0,-0.5920070026729329,-0.6245713458385561,1,40.0,1,1,2.0096493084823126,2.0096493084823126
2017-02-19,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-1.1462088079777994,-1.0436329474617552,0.0,1.0464116783121726,-1.1889812720709878,1,8.0,1,1,0.7016130352962875,0.7016130352962875
2017-02-21,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-1.1585332832847435,-1.2399226621728106,0.0,1.0708656884761294,-0.9538104694741414,1,3.0,1,1,0.4622386918180517,0.4622386918180517
2017-02-22,air_57ed725a1930a5b9,0,0,0,0,0,0,1,-1.0476130055222495,-1.154045911986724,0.0,-0.24965086037753773,-1.2477739727201995,1,18.0,1,1,0.7717702216201461,0.7717702216201461
2017-02-23,air_57ed725a1930a5b9,0,0,0,0,1,0,0,-0.3820913389472859,-0.45476380332858907,0.0,-0.9343631449683282,-0.38940054324170964,1,20.0,1,1,0.7245870434938891,0.7245870434938891
2017-02-24,air_57ed725a1930a5b9,1,0,0,0,0,0,0,-0.9983151042944743,-1.068169161800637,0.0,-0.4452829416891921,-0.765673827396664,1,15.0,1,1,1.6435473713979523,1.6435473713979523
2017-02-25,air_57ed725a1930a5b9,0,0,1,0,0,0,0,-0.9859906289875306,-0.8964156614284637,0.0,0.6796015258528206,-0.9655690096039836,1,38.0,1,1,2.2233322879546282,2.2233322879546282
2017-02-26,air_57ed725a1930a5b9,0,0,0,1,0,0,0,-0.8504214006111492,-0.7123940538868494,0.0,0.7529635563446913,-0.9890860898636682,1,26.0,1,1,0.8451388284447446,0.8451388284447446
2017-02-28,air_57ed725a1930a5b9,0,0,0,0,0,1,0,-1.232480135126406,-1.2153864478339287,0.0,0.8507795970005185,-1.0008446299935108,1,3.0,1,1,0.5378305897585473,0.5378305897585473
