visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Musashino-shi Midorichō,total_area_visitors,total_genre_visitors
2016-11-25,air_35512c42db0868da,1,0,0,0,0,0,0,-1.5092436198111754,-1.3232729604968445,0.0,0.9316655246512665,-1.5239419697016736,1,8.0,1,1,1.2166252340081594,1.2166252340081594
2016-11-26,air_35512c42db0868da,0,0,1,0,0,0,0,-1.1029527884448986,-1.0177944160285297,0.0,0.4562617927445371,-1.2687366799874797,1,11.0,1,1,1.8823803138040855,1.8823803138040858
2016-11-27,air_35512c42db0868da,0,0,0,1,0,0,0,-0.7459093305775644,-0.9566987071348667,0.0,-1.0450131501188185,-0.5031208108448977,1,15.0,1,1,0.2588308450473139,0.25883084504731396
2016-11-28,air_35512c42db0868da,0,1,0,0,0,0,0,-0.6351027402049434,-0.8711647146837387,0.0,-0.3694394258303085,-0.387118406429355,1,9.0,1,1,-0.26641971100469897,-0.26641971100469886
2016-11-29,air_35512c42db0868da,0,0,0,0,0,1,0,-0.7459093305775644,-0.8467264311262734,0.0,0.4312405436968146,-0.561122013052669,1,10.0,1,1,0.1858210177560841,0.1858210177560842
2016-11-30,air_35512c42db0868da,0,0,0,0,0,0,1,-0.979834354697542,-1.2377389680457165,0.0,-0.044163188209914786,-1.0367318711563942,1,2.0,1,1,0.3533759451366762,0.3533759451366763
2016-12-01,air_35512c42db0868da,0,0,0,0,1,0,0,-0.7828448607017715,-0.6878775880027498,0.0,-0.2943756786871407,-0.7583261005590917,1,9.0,1,1,0.2798408672893944,0.2798408672893945
2016-12-02,air_35512c42db0868da,1,0,0,0,0,0,0,-0.5981672100807366,-0.6267818791090869,0.0,0.781538030364931,-0.514721051286452,1,6.0,1,1,1.401513429738468,1.401513429738468
2016-12-03,air_35512c42db0868da,0,0,1,0,0,0,0,-0.7705330173270356,-0.590124453772889,0.0,0.6814530341740405,-0.8859287454161886,1,14.0,1,1,2.1972680221572674,2.1972680221572674
2016-12-04,air_35512c42db0868da,0,0,0,1,0,0,0,-0.6227908968302078,-0.529028744879226,0.0,0.38119804560136933,-0.7351256196759831,1,13.0,1,1,0.39933536879122733,0.39933536879122744
2016-12-05,air_35512c42db0868da,0,1,0,0,0,0,0,-0.4258014028344373,-0.24798848396837636,0.0,0.6063892870308726,-0.47992032996178907,1,13.0,1,1,-0.22019766207212182,-0.22019766207212174
2016-12-06,air_35512c42db0868da,0,0,0,0,0,1,0,-0.7582211739523,-0.5412478866579589,0.0,0.8065592794126535,-0.7119251387928746,1,12.0,1,1,0.11780107074734843,0.11780107074734854
2016-12-07,air_35512c42db0868da,0,0,0,0,0,0,1,-1.1152646318196342,-1.4210260947267053,0.0,-1.2201618934528766,-0.9207294667408515,1,11.0,1,1,0.4967693469388757,0.4967693469388758
2016-12-08,air_35512c42db0868da,0,0,0,0,1,0,0,-1.1152646318196342,-0.920041281798669,0.0,0.8065592794126535,-1.2455361991043712,1,10.0,1,1,0.6136375956604485,0.6136375956604486
2016-12-09,air_35512c42db0868da,1,0,0,0,0,0,0,-0.8074685474512427,-0.35796075997696997,0.0,0.906644275603544,-1.1875349968965998,1,6.0,1,1,1.8400976440418986,1.8400976440418986
2016-12-10,air_35512c42db0868da,0,0,1,0,0,0,0,-1.0413935715712204,-1.1644241173733207,0.0,0.9566867736989889,-0.8743285049746344,1,18.0,1,1,2.352479561470637,2.3524795614706373
2016-12-11,air_35512c42db0868da,0,0,0,1,0,0,0,-1.2753185956911979,-1.2866155351606468,0.0,0.881623026555821,-1.280336920429034,1,7.0,1,1,0.7496774896779199,0.74967748967792
2016-12-12,air_35512c42db0868da,0,1,0,0,0,0,0,-1.2753185956911979,-1.335492102275577,0.0,0.5813680379831501,-1.4311400461692396,1,10.0,1,1,-0.08231939110846846,-0.08231939110846836
2016-12-13,air_35512c42db0868da,0,0,0,0,0,1,0,-0.9305869811985993,-0.6267818791090869,0.0,-0.2943756786871407,-1.0947330733641656,1,7.0,1,1,0.3258002909439455,0.32580029094394564
2016-12-14,air_35512c42db0868da,0,0,0,0,0,0,1,-0.9921461980722777,-1.127766692037123,0.0,-0.9949706520233733,-0.816327302766863,1,11.0,1,1,0.7846066516553787,0.7846066516553789
2016-12-15,air_35512c42db0868da,0,0,0,0,1,0,0,-1.2876304390659334,-1.3843686693905075,0.0,0.4312405436968146,-1.2107354777797084,1,12.0,1,1,0.8552528514443745,0.8552528514443746
2016-12-16,air_35512c42db0868da,1,0,0,0,0,0,0,-1.5338673065606467,-1.3599303858330423,0.0,0.756516781317208,-1.5123417292601196,1,7.0,1,1,1.9603800213778095,1.9603800213778095
2016-12-17,air_35512c42db0868da,0,0,1,0,0,0,0,-1.3122541258154048,-0.9078221400199363,0.0,0.9316655246512665,-1.6515446145587709,1,19.0,1,1,2.663953141209481,2.663953141209481
2016-12-18,air_35512c42db0868da,0,0,0,1,0,0,0,-1.1152646318196342,-0.73675415511768,0.0,0.5563467889354275,-1.280336920429034,1,9.0,1,1,0.8197984389108636,0.8197984389108637
2016-12-19,air_35512c42db0868da,0,1,0,0,0,0,0,-0.7951567040765071,-0.5534670284366912,0.0,0.7314955322694855,-1.02513163071484,1,4.0,1,1,0.2961236345270068,0.2961236345270069
2016-12-20,air_35512c42db0868da,0,0,0,0,0,1,0,-0.869027764324921,-0.651220162666552,0.0,-0.2693544296394182,-0.9207294667408515,1,14.0,1,1,0.8008894188929911,0.8008894188929913
2016-12-21,air_35512c42db0868da,0,0,0,0,0,0,1,-0.8444040775754498,-0.38239904353443505,0.0,0.5313255398877048,-1.0367318711563942,1,8.0,1,1,1.202443468994755,1.2024434689947552
2016-12-22,air_35512c42db0868da,0,0,0,0,1,0,0,-0.41348955945970167,-0.15023534973851554,0.0,-0.9949706520233733,-0.7699263410006459,1,16.0,1,1,1.9714102830549018,1.9714102830549018
2016-12-23,air_35512c42db0868da,1,0,0,0,0,0,0,-0.3765540293354946,-0.23576934218964404,1.0,0.005879309885530447,-0.46832008952023485,1,10.0,1,1,1.6265832930067554,1.6265832930067554
2016-12-24,air_35512c42db0868da,0,0,1,0,0,0,0,-1.0167698848217488,-1.2133006844882512,0.0,0.831580528460376,-0.8859287454161886,1,5.0,1,1,1.7944008456653735,1.7944008456653735
2016-12-25,air_35512c42db0868da,0,0,0,1,0,0,0,-1.2876304390659334,-1.2621772516031815,0.0,-0.044163188209914786,-1.0947330733641656,1,7.0,1,1,0.6196779770550467,0.6196779770550468
2016-12-26,air_35512c42db0868da,0,1,0,0,0,0,0,-1.3245659691901404,-1.4943409453991008,0.0,-1.145098146309709,-1.1643345160134912,1,8.0,1,1,0.5256581275217364,0.5256581275217365
2016-12-27,air_35512c42db0868da,0,0,0,0,0,1,0,-0.9675225113228064,-0.8222881475688083,0.0,-1.2952256405960445,-0.8279275432084173,1,5.0,1,1,1.0622015705288674,1.0622015705288677
2016-12-28,air_35512c42db0868da,0,0,0,0,0,0,1,-1.3368778125648761,-1.5554366542927638,0.0,0.9316655246512665,-1.3615386035199137,1,12.0,1,1,1.8813298126919815,1.8813298126919817
2016-12-29,air_35512c42db0868da,0,0,0,0,1,0,0,-1.5708028366848537,-1.665408930301357,1.0,0.33115554750592413,-1.4775410079354565,1,9.0,1,1,1.5843006232445682,1.5843006232445684
2016-12-30,air_35512c42db0868da,1,0,0,0,0,0,0,-1.3122541258154048,-1.39658781116924,1.0,0.9566867736989889,-1.2571364395459255,1,20.0,1,1,1.041979424120865,1.041979424120865
2016-12-31,air_35512c42db0868da,0,0,1,0,0,0,0,-1.3368778125648761,-1.0300135578072622,1.0,0.9566867736989889,-1.4195398057276851,1,9.0,1,1,-0.9846998464058265,-0.9846998464058264
2017-01-01,air_35512c42db0868da,0,0,0,1,0,0,0,-1.1398883185691056,-0.858945572905006,1.0,0.9817080227467114,-1.407939565286131,1,7.0,1,1,-1.7247778798831126,-1.7247778798831126
2017-01-02,air_35512c42db0868da,0,1,0,0,0,0,0,-1.1891356920680483,-0.9811369906923318,1.0,0.2811130494104789,-1.1875349968965998,1,11.0,1,1,-1.2313049824722466,-1.2313049824722464
2017-01-03,air_35512c42db0868da,0,0,0,0,0,1,0,-1.0660172583206915,-0.8467264311262734,1.0,0.6063892870308726,-1.2223357182212626,1,7.0,1,1,-1.0324976470065597,-1.0324976470065597
2017-01-04,air_35512c42db0868da,0,0,0,0,0,0,1,-1.0290817281964846,-0.7856307222326104,0.0,0.906644275603544,-1.152734275571937,1,8.0,1,1,-0.7044786747520777,-0.7044786747520776
2017-01-05,air_35512c42db0868da,0,0,0,0,1,0,0,-1.263006752316462,-1.3843686693905075,0.0,0.9566867736989889,-1.2223357182212626,1,9.0,1,1,-0.2834903540763894,-0.2834903540763893
2017-01-06,air_35512c42db0868da,1,0,0,0,0,0,0,-1.5092436198111754,-1.5309983707352985,0.0,0.831580528460376,-1.4195398057276851,1,10.0,1,1,0.6115365934362404,0.6115365934362407
2017-01-07,air_35512c42db0868da,0,0,1,0,0,0,0,-1.6077383668090606,-1.4699026618416355,0.0,0.9316655246512665,-1.5703429314678907,1,7.0,1,1,1.1685648081294002,1.1685648081294002
2017-01-08,air_35512c42db0868da,0,0,0,1,0,0,0,-1.6077383668090606,-1.787600348088683,0.0,-1.2952256405960445,-1.4775410079354565,1,5.0,1,1,0.38068897405138086,0.38068897405138097
2017-01-09,air_35512c42db0868da,0,1,0,0,0,0,0,-1.0413935715712204,-1.1155475502583905,1.0,-0.6196519163075344,-0.9323297071824058,1,7.0,1,1,-0.24514706348459245,-0.24514706348459234
2017-01-10,air_35512c42db0868da,0,0,0,0,0,1,0,-1.0413935715712204,-0.9933561324710646,0.0,1.006729271794434,-1.0019311498317314,1,5.0,1,1,-0.19314725843544317,-0.19314725843544306
2017-01-11,air_35512c42db0868da,0,0,0,0,0,0,1,-1.2260712221922552,-1.2377389680457165,0.0,1.006729271794434,-1.1411340351303827,1,11.0,1,1,0.03428623233507839,0.03428623233507849
2017-01-12,air_35512c42db0868da,0,0,0,0,1,0,0,-1.3984370294385544,-1.0911092667009252,0.0,1.031750520842157,-1.5471424505847824,1,5.0,1,1,0.02456909704811615,0.024569097048116256
2017-01-13,air_35512c42db0868da,1,0,0,0,0,0,0,-1.3984370294385544,-0.9811369906923318,0.0,0.4812830417922596,-1.4659407674939022,1,6.0,1,1,1.1307467680936552,1.1307467680936554
2017-01-14,air_35512c42db0868da,0,0,1,0,0,0,0,-1.8170397041795667,-1.8975726240972761,0.0,-0.5696094182120893,-1.628344133675662,1,6.0,1,1,1.448260729227097,1.448260729227097
2017-01-15,air_35512c42db0868da,0,0,0,1,0,0,0,-1.9894055114258664,-2.068640608999533,0.0,0.4312405436968146,-1.8139479807405305,1,5.0,1,1,0.04531649401217066,0.04531649401217076
2017-01-16,air_35512c42db0868da,0,1,0,0,0,0,0,-1.7185449571816815,-1.5798749378502288,0.0,1.031750520842157,-1.9415506255976278,1,13.0,1,1,-0.3336517821793566,-0.3336517821793565
2017-01-17,air_35512c42db0868da,0,0,0,0,0,1,0,-1.4230607161880258,-1.249958109824449,0.0,0.9817080227467114,-1.5703429314678907,1,5.0,1,1,0.03559935872520842,0.03559935872520853
2017-01-18,air_35512c42db0868da,0,0,0,0,0,0,1,-1.4353725595627613,-1.3232729604968445,0.0,1.006729271794434,-1.581943171909445,1,6.0,1,1,0.33026492067038765,0.33026492067038776
2017-01-19,air_35512c42db0868da,0,0,0,0,1,0,0,-1.2999422824406692,-1.249958109824449,0.0,0.10596430607642068,-1.2687366799874797,1,5.0,1,1,0.32343666344171146,0.32343666344171157
2017-01-20,air_35512c42db0868da,1,0,0,0,0,0,0,-1.6939212704322102,-2.1541746014506606,0.0,-1.2952256405960445,-1.2455361991043712,1,8.0,1,1,1.1559587947841519,1.1559587947841519
2017-01-21,air_35512c42db0868da,0,0,1,0,0,0,0,-1.3122541258154048,-1.2621772516031815,0.0,1.081793018937602,-1.3151376417536969,1,8.0,1,1,1.7975523490016856,1.7975523490016856
2017-01-22,air_35512c42db0868da,0,0,0,1,0,0,0,-1.3245659691901404,-1.1522049755945882,0.0,1.006729271794434,-1.4311400461692396,1,16.0,1,1,0.2554167164329758,0.2554167164329759
2017-01-23,air_35512c42db0868da,0,1,0,0,0,0,0,-1.5708028366848537,-1.7631620645312178,0.0,0.25609180036275636,-1.5007414888185653,1,4.0,1,1,-0.3446820438564489,-0.3446820438564488
2017-01-24,air_35512c42db0868da,0,0,0,0,0,1,0,-1.78010417405536,-1.6776280720800898,0.0,1.081793018937602,-1.8603489425067474,1,7.0,1,1,0.11780107074734843,0.11780107074734854
2017-01-25,air_35512c42db0868da,0,0,0,0,0,0,1,-1.5708028366848537,-1.4454643782841705,0.0,1.131835517033047,-1.6979455763249878,1,8.0,1,1,0.38672935544597903,0.38672935544597914
2017-01-26,air_35512c42db0868da,0,0,0,0,1,0,0,-1.5338673065606467,-1.2133006844882512,0.0,1.1068142679853243,-1.7675470189743137,1,8.0,1,1,0.4812744555353413,0.4812744555353414
2017-01-27,air_35512c42db0868da,1,0,0,0,0,0,0,-1.2137593788175196,-0.4923713195430282,0.0,0.005879309885530447,-1.4659407674939022,1,10.0,1,1,1.4679576250790474,1.4679576250790476
2017-01-28,air_35512c42db0868da,0,0,1,0,0,0,0,-1.0413935715712204,-0.9689178489135993,0.0,0.9566867736989889,-1.1643345160134912,1,14.0,1,1,1.981127418341864,1.9811274183418641
2017-01-29,air_35512c42db0868da,0,0,0,1,0,0,0,-1.053705414945956,-1.1522049755945882,0.0,-0.31939692773486333,-0.9091292262992973,1,8.0,1,1,0.5248702516876584,0.5248702516876586
2017-01-30,air_35512c42db0868da,0,1,0,0,0,0,0,-0.7089738004533573,-0.4068373270919001,0.0,0.9817080227467114,-0.7003248983513203,1,2.0,1,1,-0.2803388507400773,-0.2803388507400772
2017-01-31,air_35512c42db0868da,0,0,0,0,0,1,0,-1.3245659691901404,-1.4210260947267053,0.0,1.1068142679853243,-1.152734275571937,1,9.0,1,1,0.1369727160432469,0.136972716043247
2017-02-01,air_35512c42db0868da,0,0,0,0,0,0,1,-1.373813342689083,-1.3477112440543095,0.0,0.706474283221763,-1.3035374013121424,1,5.0,1,1,0.2606692219934959,0.260669221993496
2017-02-02,air_35512c42db0868da,0,0,0,0,1,0,0,-1.4723080896869685,-1.3599303858330423,0.0,1.2068992641762148,-1.442740286610794,1,11.0,1,1,0.2522652130966637,0.25226521309666383
2017-02-03,air_35512c42db0868da,1,0,0,0,0,0,0,-1.1522001619438413,-0.9444795653561342,0.0,1.1818780151284924,-1.4659407674939022,1,5.0,1,1,1.1367871494882533,1.1367871494882535
2017-02-04,air_35512c42db0868da,0,0,1,0,0,0,0,-1.0044580414470132,-0.920041281798669,0.0,1.131835517033047,-0.8511280240915259,1,6.0,1,1,1.858481413503719,1.858481413503719
2017-02-05,air_35512c42db0868da,0,0,0,1,0,0,0,-1.1768238486933125,-1.4088069529479725,0.0,-0.7197369124984249,-1.1411340351303827,1,12.0,1,1,0.18398264080990204,0.18398264080990215
2017-02-06,air_35512c42db0868da,0,1,0,0,0,0,0,-0.9921461980722777,-0.858945572905006,0.0,-0.19429068249625026,-1.1063333138057199,1,2.0,1,1,-0.30975288187899,-0.3097528818789899
2017-02-07,air_35512c42db0868da,0,0,0,0,0,1,0,-1.3368778125648761,-1.3599303858330423,0.0,1.081793018937602,-1.3151376417536969,1,4.0,1,1,0.05398312818702887,0.053983128187028974
2017-02-08,air_35512c42db0868da,0,0,0,0,0,0,1,-1.2383830655669907,-1.311053818718112,0.0,1.0567717698898795,-1.1179335542472741,1,4.0,1,1,0.37990109821730284,0.37990109821730295
2017-02-09,air_35512c42db0868da,0,0,0,0,1,0,0,-1.743168643931153,-1.9586683329909391,0.0,-1.2952256405960445,-1.3383381226368054,1,12.0,1,1,0.16034636578756148,0.1603463657875616
2017-02-10,air_35512c42db0868da,1,0,0,0,0,0,0,-1.484619933061704,-1.457683520062903,0.0,-0.044163188209914786,-1.2455361991043712,1,2.0,1,1,1.3355944849539403,1.3355944849539403
2017-02-11,air_35512c42db0868da,0,0,1,0,0,0,0,-1.595426523434325,-1.3477112440543095,1.0,0.20604930226731116,-1.7443465380912049,1,12.0,1,1,1.7571080561856804,1.7571080561856807
2017-02-12,air_35512c42db0868da,0,0,0,1,0,0,0,-1.4969317764364396,-1.2866155351606468,0.0,1.131835517033047,-1.6747450954418794,1,7.0,1,1,0.4135171338046317,0.4135171338046318
2017-02-13,air_35512c42db0868da,0,1,0,0,0,0,0,-1.2999422824406692,-1.2133006844882512,0.0,1.081793018937602,-1.535542210143228,1,5.0,1,1,-0.20496539594661348,-0.20496539594661337
2017-02-14,air_35512c42db0868da,0,0,0,0,0,1,0,-1.2999422824406692,-1.2621772516031815,0.0,0.8566017775080985,-1.3383381226368054,1,8.0,1,1,0.2393965744733894,0.23939657447338952
2017-02-15,air_35512c42db0868da,0,0,0,0,0,0,1,-1.2260712221922552,-1.0422326995859947,0.0,1.131835517033047,-1.3499383630783597,1,7.0,1,1,0.6157385978846566,0.6157385978846567
2017-02-16,air_35512c42db0868da,0,0,0,0,1,0,0,-1.1522001619438413,-0.8345072893475408,0.0,1.2319205132239375,-1.4659407674939022,1,7.0,1,1,0.6262436090056969,0.626243609005697
2017-02-17,air_35512c42db0868da,1,0,0,0,0,0,0,-0.47504877633337994,0.1063666276148686,0.0,1.2319205132239375,-1.152734275571937,1,8.0,1,1,1.4301395850433025,1.4301395850433027
2017-02-18,air_35512c42db0868da,0,0,1,0,0,0,0,-1.0413935715712204,-1.39658781116924,0.0,-0.6947156634507022,-0.7467258601175375,1,10.0,1,1,1.9180973516156226,1.9180973516156226
2017-02-19,air_35512c42db0868da,0,0,0,1,0,0,0,-1.2876304390659334,-1.2621772516031815,0.0,1.1068142679853243,-1.3035374013121424,1,9.0,1,1,0.5274965044679184,0.5274965044679185
2017-02-20,air_35512c42db0868da,0,1,0,0,0,0,0,-1.0044580414470132,-0.4923713195430282,0.0,0.13098555512414342,-1.3499383630783597,1,5.0,1,1,-0.32944977773094053,-0.3294497777309404
2017-02-21,air_35512c42db0868da,0,0,0,0,0,1,0,-1.2876304390659334,-1.4454643782841705,0.0,1.006729271794434,-1.0715325924810573,1,3.0,1,1,0.27301261006071825,0.2730126100607183
2017-02-22,air_35512c42db0868da,0,0,0,0,0,0,1,-1.2137593788175196,-1.1522049755945882,0.0,-0.01914193916219228,-1.3383381226368054,1,1.0,1,1,0.6020820834273043,0.6020820834273044
2017-02-23,air_35512c42db0868da,0,0,0,0,1,0,0,-0.6351027402049434,-0.4923713195430282,0.0,-0.7447581615461474,-0.6887246579097661,1,6.0,1,1,0.5519206553243371,0.5519206553243372
2017-02-24,air_35512c42db0868da,1,0,0,0,0,0,0,-1.1152646318196342,-1.2866155351606468,0.0,0.8566017775080985,-0.897528985857743,1,5.0,1,1,1.5288866895810809,1.528886689581081
2017-02-25,air_35512c42db0868da,0,0,1,0,0,0,0,-1.1029527884448986,-1.0055752742497972,0.0,0.5313255398877048,-1.0947330733641656,1,3.0,1,1,2.145268217108118,2.1452682171081183
2017-02-26,air_35512c42db0868da,0,0,0,1,0,0,0,-0.942898824573335,-0.8345072893475408,0.0,0.5563467889354275,-1.1411340351303827,1,11.0,1,1,0.6800817910010282,0.6800817910010283
2017-02-27,air_35512c42db0868da,0,1,0,0,0,0,0,-1.2260712221922552,-1.3477112440543095,0.0,-0.14424818440080525,-0.9207294667408515,1,5.0,1,1,-0.09413752861963876,-0.09413752861963864
2017-02-28,air_35512c42db0868da,0,0,0,0,0,1,0,-1.3122541258154048,-1.3599303858330423,0.0,0.9566867736989889,-1.1295337946888286,1,8.0,1,1,0.3533759451366762,0.3533759451366763
