visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-10-07,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.8134029058142219,0.9216588136226038,0.0,0.6213133239618182,0.5929176892578287,1,18.0,1,1,1.271663234784824,1.271663234784824
2016-10-08,air_c225148c0fcc5c72,0,0,1,0,0,0,0,1.1478222439900774,1.1099402930251863,0.0,-0.7334281111370061,1.1323401368598993,1,25.0,1,1,1.4419449839616372,1.4419449839616372
2016-10-09,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.6700803323102841,0.7804477040706671,0.0,-0.3244495646920779,0.6046442642057,1,44.0,1,1,0.9566926778997368,0.9566926778997368
2016-10-10,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.35954808971841873,0.3921171528028408,1.0,0.6979968014202423,0.4756519397791178,1,37.0,1,1,0.20512174328898158,0.20512174328898158
2016-10-11,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.35954808971841873,0.2626736357135653,0.0,-0.6056223153729661,0.4404722149355044,1,18.0,1,1,-0.05942311703928154,-0.05942311703928154
2016-10-12,air_c225148c0fcc5c72,0,0,0,0,0,0,1,0.3953787330944029,0.5333282623547775,0.0,0.2890182549753141,0.3349330404046647,1,19.0,1,1,0.42000109344067427,0.42000109344067427
2016-10-13,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.2162255162144804,0.20383567340025827,0.0,-0.8612339069010462,0.3701127652482781,1,27.0,1,1,0.4430600803083677,0.4430600803083677
2016-10-14,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.252056159590465,0.2509060432509041,0.0,-0.3500107238448861,0.2880267406131803,1,16.0,1,1,1.377582537100163,1.377582537100163
2016-10-15,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.44315292426238245,0.6510041869813915,0.0,1.2092199844764024,0.030042091760016074,1,41.0,1,1,1.6910327212247431,1.6910327212247431
2016-10-16,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.7297980712702582,0.7569125191453444,0.0,0.08452898175285008,0.6867302888407976,1,39.0,1,1,0.41239922963813797,0.41239922963813797
2016-10-17,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.7775722624382378,0.6745393719067142,0.0,-0.42669420130331004,0.7453631635801531,1,18.0,1,1,-0.20841964756899295,-0.20841964756899295
2016-10-18,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.8492335491902065,0.8745884437719583,0.0,-0.17108260977522996,0.8743554880067349,1,17.0,1,1,0.3318194733312532,0.3318194733312532
2016-10-19,air_c225148c0fcc5c72,0,0,0,0,0,0,1,0.8731206447741962,0.8275180739213125,0.0,-0.4011330421505021,0.8039960383195085,1,21.0,1,1,0.42405542080202696,0.42405542080202696
2016-10-20,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.8014593580222273,0.8039828889959898,0.0,0.08452898175285008,0.7570897385280239,1,10.0,1,1,0.5725451604115692,0.5725451604115692
2016-10-21,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.3476045419264237,0.27444122817622685,0.0,-0.9379173843594701,0.4756519397791178,1,8.0,1,1,1.3932930556254048,1.3932930556254048
2016-10-22,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.2281690640064754,0.003786601535014575,0.0,-1.4491405674156301,0.3349330404046647,1,41.0,1,1,1.761983450048415,1.761983450048415
2016-10-23,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.3476045419264237,0.14499771108695128,0.0,-1.219090135040358,0.4170190650397623,1,38.0,1,1,0.5918032153779945,0.5918032153779945
2016-10-24,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.14456422946251168,0.2626736357135653,0.0,1.2347811436292104,0.13558126629085598,1,17.0,1,1,-0.09641885421162485,-0.09641885421162485
2016-10-25,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.252056159590465,0.14499771108695128,0.0,-1.219090135040358,0.0769483915515005,1,10.0,1,1,0.3566522284195384,0.3566522284195384
2016-10-26,air_c225148c0fcc5c72,0,0,0,0,0,0,1,0.6700803323102841,0.72160974175736,0.0,-0.8101115885954301,0.7336365886322818,1,10.0,1,1,0.6204369023675479,0.6204369023675479
2016-10-27,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.32371744634243416,0.33327919048953386,0.0,0.5190686873505862,0.3114798905089224,1,20.0,1,1,0.6295591389305915,0.6295591389305915
2016-10-28,air_c225148c0fcc5c72,1,0,0,0,0,0,0,0.18039487283849626,-0.01974858339030814,0.0,-1.4491405674156301,0.24112044082169587,1,9.0,1,1,1.3274102360034234,1.3274102360034234
2016-10-29,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.09679003829453212,-0.01974858339030814,0.0,-0.01771565485838203,0.030042091760016074,1,43.0,1,1,1.884120061809165,1.884120061809165
2016-10-30,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.16596801312935408,-0.18449487786756755,0.0,0.6213133239618182,-0.22794255709314795,1,44.0,1,1,0.6478036120566786,0.6478036120566786
2016-10-31,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.034588987417410774,-0.13742450801692213,0.0,-0.886795066053854,-0.08722365771869488,1,14.0,1,1,0.017862498286504144,0.017862498286504144
2016-11-01,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.15402446533735908,-0.055051360778292424,0.0,0.26345709582250615,-0.09895023266656593,1,19.0,1,1,0.20892267519024973,0.20892267519024973
2016-11-02,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.23762929988132303,-0.2315652477182134,0.0,1.2092199844764024,-0.20448940719740583,1,10.0,1,1,0.9853263648892902,0.9853263648892902
2016-11-03,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-0.22568575208932826,-0.26686802510619767,1.0,0.6979968014202423,-0.20448940719740583,1,33.0,1,1,0.6726363671449639,0.6726363671449639
2016-11-04,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.20179865650533846,-0.10212173062893785,0.0,0.9791695521011303,-0.2983020067803745,1,12.0,1,1,0.7592976144938777,0.7592976144938777
2016-11-05,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.10625027416937993,0.003786601535014575,0.0,1.1069753478651703,-0.21621598214527687,1,29.0,1,1,1.5666155503232324,1.5666155503232324
2016-11-06,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.24957284767331783,-0.20803006279289069,0.0,-1.1168454984291263,-0.2865754318325034,1,13.0,1,1,0.3761636788460483,0.3761636788460483
2016-11-07,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.2734599432573074,-0.20803006279289069,0.0,1.004730711253938,-0.4038411813112144,1,16.0,1,1,-0.14380380524743444,-0.14380380524743444
2016-11-08,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.20179865650533846,-0.3727763572701501,0.0,-1.4491405674156301,-0.05204393287508151,1,18.0,1,1,-0.022427379866938227,-0.022427379866938227
2016-11-09,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.7153712115611163,-0.7493393160753148,0.0,-0.094399132316806,-0.7087321299558628,1,2.0,1,1,0.18383652464187997,0.18383652464187997
2016-11-10,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-0.6437099248091473,-0.6669661688366851,0.0,-1.219090135040358,-0.7439118547994762,1,21.0,1,1,0.3609599512409757,0.3609599512409757
2016-11-11,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.1301373697533695,-0.1491921004795837,0.0,0.5446298465033942,-0.1810362573016635,1,16.0,1,1,0.9952087878325874,0.9952087878325874
2016-11-12,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.08236317858539015,-0.07858654570361513,0.0,0.9536083929483223,-0.11067680761443699,1,40.0,1,1,1.9259303127231147,1.9259303127231147
2016-11-13,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.04901584712655296,0.08615974877364428,0.0,0.36570173243373805,-0.08722365771869488,1,24.0,1,1,0.4671326490163993,0.4671326490163993
2016-11-14,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.12067713387852211,-0.10212173062893785,0.0,-1.4235794082628224,0.34665961535253575,1,14.0,1,1,-0.2175418841320365,-0.2175418841320365
2016-11-15,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.08484649050253754,0.3097440055642111,0.0,-0.6311834745257741,-0.04031735792721045,1,7.0,1,1,0.11744691409972963,0.11744691409972963
2016-11-16,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.45261316013722985,-0.45514950450877983,0.0,0.5190686873505862,-0.3452083065718589,1,22.0,1,1,0.5064089453295035,0.5064089453295035
2016-11-17,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-0.4167825167612455,-0.30217080249418155,0.0,0.46794636904497017,-0.4742006309984409,1,23.0,1,1,0.5396037506005786,0.5396037506005786
2016-11-18,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.18985510871334366,-0.13742450801692213,0.0,0.902486074642706,-0.5328335057377964,1,16.0,1,1,1.403682269488871,1.403682269488871
2016-11-19,air_c225148c0fcc5c72,0,0,1,0,0,0,0,0.10873358608652711,-0.0903541381662767,0.0,-1.4491405674156301,0.24112044082169587,1,19.0,1,1,1.7419652087017363,1.7419652087017363
2016-11-20,air_c225148c0fcc5c72,0,0,0,1,0,0,0,0.2878868029664496,0.2509060432509041,0.0,-1.1935289758875502,0.35838619030040686,1,22.0,1,1,0.634880443592367,0.634880443592367
2016-11-21,air_c225148c0fcc5c72,0,1,0,0,0,0,0,0.09679003829453212,-0.16095969294224485,0.0,-1.4491405674156301,0.2059407159780825,1,13.0,1,1,-0.14861831898904077,-0.14861831898904077
2016-11-22,air_c225148c0fcc5c72,0,0,0,0,0,1,0,0.2162255162144804,0.12146252616162857,0.0,0.6213133239618182,0.3701127652482781,1,24.0,1,1,1.1763865417930357,1.1763865417930357
2016-11-23,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.5720486380571782,-0.36100876480748856,1.0,-1.4491405674156301,-0.4038411813112144,1,50.0,1,1,0.5928167972183327,0.5928167972183327
2016-11-24,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-0.6437099248091473,-0.5492902442100711,0.0,-0.42669420130331004,-0.6500992552165074,1,11.0,1,1,-0.028002079988798178,-0.028002079988798178
2016-11-25,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.5959357336411679,-0.5845930215980554,0.0,0.110090140905658,-0.5914663804771518,1,6.0,1,1,1.313220090238689,1.313220090238689
2016-11-26,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.45261316013722985,-0.3845439497328117,0.0,0.3912628915865462,-0.6266461053207653,1,35.0,1,1,1.955577581553006,1.955577581553006
2016-11-27,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.39289542117725573,-0.7258041311499921,0.0,-1.4491405674156301,-0.08722365771869488,1,22.0,1,1,0.38908684731036,0.38908684731036
2016-11-28,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.5601050902651834,-0.6198957989860394,0.0,-0.9123562252066622,-0.39211460636334333,1,28.0,1,1,-0.11770407285872649,-0.11770407285872649
2016-11-29,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.6078792814331627,-0.6198957989860394,0.0,-0.42669420130331004,-0.41556775625908543,1,16.0,1,1,0.31864290940685697,0.31864290940685697
2016-11-30,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.6317663770171523,-0.784642093463299,0.0,-0.4011330421505021,-0.732185279851605,1,17.0,1,1,0.48030921294079554,0.48030921294079554
2016-12-01,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-0.23762929988132303,-0.3727763572701501,0.0,-0.9890397026650862,-0.12240338256230804,1,14.0,1,1,0.40935848411712344,0.40935848411712344
2016-12-02,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.5003873513052093,-0.5257550592847484,0.0,0.9280472337955145,-0.4507474811026988,1,19.0,1,1,1.4916104941382076,1.4916104941382076
2016-12-03,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.5601050902651834,-0.5257550592847484,0.0,0.8258025971842823,-0.5914663804771518,1,39.0,1,1,2.2593987381943736,2.2593987381943736
2016-12-04,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.36900832559326613,-0.2904032100315204,0.0,-0.528938837914542,-0.4507474811026988,1,29.0,1,1,0.5246534184555905,0.5246534184555905
2016-12-05,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.1420809175453643,-0.24333284018087456,0.0,0.3401405732809301,-0.04031735792721045,1,12.0,1,1,-0.07310647188384688,-0.07310647188384688
2016-12-06,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.5601050902651834,-0.5845930215980554,0.0,-0.1966437689280379,-0.6852789800601207,1,22.0,1,1,0.25301348524496026,0.25301348524496026
2016-12-07,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.7750889505210904,-0.7375717236126534,0.0,0.8769249154898981,-0.8377244543824449,1,41.0,1,1,0.6186631341469562,0.6186631341469562
2016-12-08,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-0.6795405681851316,-0.7964096859259604,0.0,0.8258025971842823,-0.6735524051122496,1,18.0,1,1,0.7314241138845778,0.7314241138845778
2016-12-09,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.5481615424731886,-0.3963115421954728,0.0,-0.2733272463864621,-0.5680132305814097,1,15.0,1,1,1.9147809124793946,1.9147809124793946
2016-12-10,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.8945244284410387,-0.9729235728658814,0.0,0.4935075281977781,-0.8142713044867027,1,50.0,1,1,2.4091554551043384,2.4091554551043384
2016-12-11,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-1.0020163585689923,-0.9493883879405587,0.0,0.21233477751689012,-0.8729041792260582,1,44.0,1,1,0.8626829622083713,0.8626829622083713
2016-12-12,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.9900728107769973,-1.1023670899551568,0.0,-0.5544999970673501,-1.0253496535483824,1,14.0,1,1,0.05992614466053832,0.05992614466053832
2016-12-13,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.6556534726011422,-0.7375717236126534,0.0,-1.4491405674156301,-0.46247405605056985,1,20.0,1,1,0.4537026896319185,0.4537026896319185
2016-12-14,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.8706373328570489,-0.784642093463299,0.0,-1.142406657581934,-0.9667167788090268,1,19.0,1,1,0.8963845583996155,0.8963845583996155
2016-12-15,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-1.1453389320729301,-1.196507829656448,0.0,0.08452898175285008,-1.0136230786005114,1,21.0,1,1,0.9645479371623576,0.9645479371623576
2016-12-16,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-1.288661505576868,-1.3847893090590304,0.0,-0.17108260977522996,-1.1191622531313512,1,15.0,1,1,2.0308360331981157,2.0308360331981157
2016-12-17,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.9542421674010129,-0.96115598040322,0.0,0.110090140905658,-1.0839825282877378,1,36.0,1,1,2.7096824707646068,2.7096824707646068
2016-12-18,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.7750889505210904,-0.7611069085379764,0.0,0.8258025971842823,-0.8729041792260582,1,43.0,1,1,0.9303395500509443,0.9303395500509443
2016-12-19,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.7392583071451059,-0.7375717236126534,0.0,0.8258025971842823,-0.7556384297473472,1,12.0,1,1,0.42506900264236513,0.42506900264236513
2016-12-20,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.5601050902651834,-0.6905013537620078,0.0,-1.2446512941931662,-0.43902090615482775,1,12.0,1,1,0.9120950769248571,0.9120950769248571
2016-12-21,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.4167825167612455,-0.3257059874195047,0.0,0.5701910056562023,-0.6500992552165074,1,21.0,1,1,1.2995367353941238,1.2995367353941238
2016-12-22,air_c225148c0fcc5c72,0,0,0,0,1,0,0,0.08484649050253754,0.03908937892299886,0.0,-1.4491405674156301,0.0769483915515005,1,24.0,1,1,2.041478642521666,2.041478642521666
2016-12-23,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.5720486380571782,-0.5375226517474098,1.0,-0.5544999970673501,-0.6970055550079918,1,57.0,1,1,1.708770403430661,1.708770403430661
2016-12-24,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.9064679762330335,-1.0082263502538658,0.0,-0.5544999970673501,-0.7673650046952183,1,57.0,1,1,1.8706901024246843,1.8706901024246843
2016-12-25,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.8706373328570489,-0.8787828331645904,0.0,0.6979968014202423,-0.8611776042781871,1,50.0,1,1,0.7372522094665224,0.7372522094665224
2016-12-26,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.6556534726011422,-0.6905013537620078,0.0,-1.4491405674156301,-0.6383726802686363,1,32.0,1,1,0.6465366347562559,0.6465366347562559
2016-12-27,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.5601050902651834,-0.2904032100315204,0.0,-1.3724570899572062,-0.8729041792260582,1,16.0,1,1,1.1642235597089776,1.1642235597089776
2016-12-28,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-1.3244921489528527,-1.373021716596369,0.0,0.18677361836408218,-1.1777951278707066,1,26.0,1,1,1.954563999712668,1.954563999712668
2016-12-29,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-1.2408873144088888,-1.2906485693577394,1.0,-0.9890397026650862,-1.1660685529228356,1,47.0,1,1,1.6679737343570495,1.6679737343570495
2016-12-30,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-1.2170002188248992,-1.1494374598058024,1.0,-0.04327681401118994,-1.095709103235609,1,42.0,1,1,1.144712109282468,1.144712109282468
2017-01-02,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.8467502372730594,-0.7728745010006377,1.0,0.08452898175285008,-0.9784433537568981,1,24.0,1,1,-1.0486789932093383,-1.0486789932093383
2017-01-03,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.6914841159771264,-0.6669661688366851,1.0,0.3401405732809301,-0.6500992552165074,1,64.0,1,1,-0.856858629925339,-0.856858629925339
2017-01-04,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-0.8109195938970748,-0.6905013537620078,0.0,0.41682405073935413,-0.9080839040696714,1,38.0,1,1,-0.5403677002797446,-0.5403677002797446
2017-01-05,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-1.025903454152982,-1.1259022748804797,0.0,0.23789593666969802,-0.7908181545909605,1,28.0,1,1,-0.1341747777642218,-0.1341747777642218
2017-01-06,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-1.0497905497369715,-1.0317615351791884,0.0,0.26345709582250615,-0.8963573291218004,1,17.0,1,1,0.7293969502039015,0.7293969502039015
2017-01-07,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-1.0975647409049507,-1.1612050522684638,0.0,0.41682405073935413,-1.1543419779749646,1,43.0,1,1,1.2668487210432178,1.2668487210432178
2017-01-08,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-1.013959906360987,-1.2435781995070936,0.0,-1.4491405674156301,-0.7439118547994762,1,31.0,1,1,0.506662340789588,0.506662340789588
2017-01-09,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.8228631416890698,-0.8787828331645904,1.0,-0.42669420130331004,-0.7673650046952183,1,43.0,1,1,-0.09717904059187848,-0.09717904059187848
2017-01-10,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-0.7750889505210904,-0.7728745010006377,0.0,0.16121245921127406,-0.7673650046952183,1,10.0,1,1,-0.04700673949513892,-0.04700673949513892
2017-01-11,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-1.0975647409049507,-1.0552967201045114,0.0,0.5701910056562023,-1.0136230786005114,1,19.0,1,1,0.17243372893807551,0.17243372893807551
2017-01-12,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-1.1572824798649248,-1.2671133844324165,0.0,-0.094399132316806,-1.1543419779749646,1,16.0,1,1,0.1630580969149474,0.1630580969149474
2017-01-13,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-1.1931131232409096,-1.2200430145817707,0.0,0.26345709582250615,-1.072255953339867,1,11.0,1,1,1.2303597747910435,1.2303597747910435
2017-01-14,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-1.5991937481687337,-1.5730707884616126,0.0,0.26345709582250615,-1.6468581257855504,1,33.0,1,1,1.5367148860332562,1.5367148860332562
2017-01-15,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-1.7664034172566612,-1.7378170829388724,0.0,0.5446298465033942,-1.7289441504206482,1,38.0,1,1,0.18307633826162634,0.18307633826162634
2017-01-16,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-1.503645365832775,-1.4789300487603216,0.0,0.5957521648090102,-1.365420327036644,1,12.0,1,1,-0.18257331064036955,-0.18257331064036955
2017-01-17,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-1.3603227923288372,-1.255345791969755,0.0,-0.22220492808084602,-1.3185140272451599,1,34.0,1,1,0.17370070623849823,0.17370070623849823
2017-01-18,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-1.2408873144088888,-1.2788809768950777,0.0,0.9536083929483223,-1.3302406021930309,1,17.0,1,1,0.4580104124533557,0.4580104124533557
2017-01-19,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-1.0617340975289664,-1.0670643125671726,0.0,-0.5544999970673501,-0.9784433537568981,1,18.0,1,1,0.4514221304911576,0.4514221304911576
2017-01-20,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-1.3125486011608578,-1.3377189392083848,0.0,-0.7845504294426221,-1.1660685529228356,1,29.0,1,1,1.2546857389591597,1.2546857389591597
2017-01-21,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-1.348379244536842,-1.4200920864470146,0.0,0.18677361836408218,-1.1895217028185778,1,36.0,1,1,1.8737308479456987,1.8737308479456987
2017-01-22,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-1.372266340120832,-1.3965569015216917,0.0,-1.3213347716515902,-1.3185140272451599,1,48.0,1,1,0.3857927063292609,0.3857927063292609
2017-01-23,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-1.6947421305046924,-1.6554439357002426,0.0,-0.452255360456118,-1.4944126514632263,1,12.0,1,1,-0.19321591996392037,-0.19321591996392037
2017-01-24,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-1.5991937481687337,-1.5730707884616126,0.0,-0.5544999970673501,-1.4709595015674841,1,24.0,1,1,0.25301348524496026,0.25301348524496026
2017-01-25,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-1.4678147224567906,-1.3259513467457233,0.0,-0.094399132316806,-1.5413189512547105,1,24.0,1,1,0.5124904363715325,0.5124904363715325
2017-01-26,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-1.3842098879128268,-1.196507829656448,0.0,1.1069753478651703,-1.459232926619613,1,24.0,1,1,0.6037128020019681,0.6037128020019681
2017-01-27,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.9900728107769973,-0.8199448708512833,0.0,-0.3500107238448861,-1.1543419779749646,1,33.0,1,1,1.555719545539597,1.555719545539597
2017-01-28,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.9661857151930077,-1.0435291276418497,0.0,1.004730711253938,-0.9901699287047692,1,45.0,1,1,2.0508542745447946,2.0508542745447946
2017-01-29,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.9781292629850025,-1.1141346824178184,0.0,-0.9379173843594701,-1.072255953339867,1,30.0,1,1,0.6457764483760022,0.6457764483760022
2017-01-30,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.79897604610508,-0.6316633914487008,0.0,-0.8356727477482382,-0.9901699287047692,1,18.0,1,1,-0.13113403224320727,-0.13113403224320727
2017-01-31,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-1.4200405312888114,-1.4789300487603216,0.0,-0.11996029146961391,-1.2598811525058042,1,20.0,1,1,0.2715113538311319,0.2715113538311319
2017-02-01,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-1.3603227923288372,-1.4083244939843533,0.0,-0.4011330421505021,-1.3185140272451599,1,30.0,1,1,0.39086061553095175,0.39086061553095175
2017-02-02,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-1.2289437666168939,-1.2200430145817707,0.0,0.05896782260004217,-1.21297485271432,1,19.0,1,1,0.3827519608082464,0.3827519608082464
2017-02-03,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.9661857151930077,-0.8434800557766061,0.0,-0.01771565485838203,-0.9080839040696714,1,31.0,1,1,1.236187870372988,1.236187870372988
2017-02-04,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-1.0497905497369715,-1.0552967201045114,0.0,1.1069753478651703,-1.1191622531313512,1,48.0,1,1,1.9325185946853127,1.9325185946853127
2017-02-05,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.9422986196090181,-1.078831905029834,0.0,-1.4491405674156301,-0.7790915796430894,1,38.0,1,1,0.31686914118626514,0.31686914118626514
2017-02-06,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-1.0497905497369715,-0.96115598040322,0.0,0.007845504294426113,-1.0605293783919956,1,24.0,1,1,-0.1595143237726761,-0.1595143237726761
2017-02-07,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-1.4080969834968164,-1.5613031959989514,0.0,-0.758989270289814,-1.2012482777664488,1,24.0,1,1,0.19143838844441624,0.19143838844441624
2017-02-08,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-1.288661505576868,-1.3141837542830621,0.0,-0.886795066053854,-1.236428002610062,1,38.0,1,1,0.5059021544093344,0.5059021544093344
2017-02-09,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-1.431984079080806,-1.608373565849597,0.0,-1.4235794082628224,-1.224701427662191,1,22.0,1,1,0.2940635497786563,0.2940635497786563
2017-02-10,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-1.5275324614167647,-1.4789300487603216,0.0,0.23789593666969802,-1.459232926619613,1,31.0,1,1,1.4280082336569873,1.4280082336569873
2017-02-11,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-1.5872502003767388,-1.4671624562976604,1.0,0.2890182549753141,-1.4826860765153551,1,50.0,1,1,1.834707947092679,1.834707947092679
2017-02-12,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-1.4917018180407804,-1.3377189392083848,0.0,0.13565130005846615,-1.4826860765153551,1,40.0,1,1,0.538336773300156,0.538336773300156
2017-02-13,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-1.3125486011608578,-1.2200430145817707,0.0,-0.3500107238448861,-1.2481545775579335,1,32.0,1,1,-0.05840953519894337,-0.05840953519894337
2017-02-14,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-1.3364356967448474,-1.255345791969755,0.0,0.05896782260004217,-1.2481545775579335,1,37.0,1,1,0.37033558326410376,0.37033558326410376
2017-02-15,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-1.2050566710329043,-1.196507829656448,0.0,-0.04327681401118994,-1.1426154030270932,1,40.0,1,1,0.7334512775652542,0.7334512775652542
2017-02-16,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-0.9661857151930077,-0.6905013537620078,0.0,0.8002414380314744,-1.2012482777664488,1,38.0,1,1,0.7435870959686359,0.7435870959686359
