visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Adachi-ku Chūōhonchō,total_area_visitors,total_genre_visitors
2017-01-16,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.904469424314588,-1.8451839347568848,0.0,1.0526685731664442,-2.00774002560871,1,19.0,1,1,-0.43549421556267426,-0.43549421556267415
2017-01-17,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.6150818775232698,-1.465148255494881,0.0,1.002913233549743,-1.6696915910543448,1,26.0,1,1,-0.06212973890520714,-0.062129738905207066
2017-01-18,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-1.5624659599248483,-1.5437763270663298,0.0,1.002913233549743,-1.619610341490735,1,24.0,1,1,0.23581830007749424,0.23581830007749427
2017-01-21,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.549311980525243,-1.4520435768996394,0.0,1.0775462429747948,-1.6070900290998327,1,32.0,1,1,1.7194508257426926,1.7194508257426924
2017-01-22,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-1.5361580011256377,-1.2030546835900506,0.0,1.0526685731664442,-1.6446509662725397,1,41.0,1,1,0.16013631156584548,0.16013631156584554
2017-01-23,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.7992375891177452,-1.8582886133521261,0.0,0.4556044977660326,-1.7322931530088568,1,22.0,1,1,-0.44664735071175937,-0.44664735071175926
2017-01-24,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.9965472801118256,-1.8844979705426093,0.0,1.0775462429747948,-1.9952197132178076,1,15.0,1,1,0.02098767303916499,0.02098767303916506
2017-01-25,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-1.8123915685173504,-1.648613755828262,0.0,1.1273015825914956,-1.9075775264814905,1,20.0,1,1,0.2929117300073345,0.29291173000733456
2017-01-28,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.2204624955351087,-1.1113219334233602,0.0,1.002913233549743,-1.1813994078091505,1,39.0,1,1,1.9050708607238942,1.9050708607238942
2017-01-29,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-1.2730784131335302,-1.3209967909472242,0.0,-0.5395022945679868,-1.1563587830273456,1,50.0,1,1,0.432591470207781,0.432591470207781
2017-01-30,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-0.8521510723461585,-0.338145896304111,0.0,0.7043811958495375,-0.9184728476001999,1,24.0,1,1,-0.3815873956754297,-0.3815873956754296
2017-01-31,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.549311980525243,-1.5830903628520545,0.0,1.0526685731664442,-1.4067650308453938,1,15.0,1,1,0.040372884131622384,0.040372884131622454
2017-02-03,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-1.3520022895311625,-1.0982172548281186,0.0,1.1273015825914956,-1.6321306538816374,1,18.0,1,1,1.0513249201451198,1.0513249201451198
2017-02-04,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.2467704543343197,-1.137531290613843,0.0,1.1273015825914956,-1.2064400325909552,1,40.0,1,1,1.7810586198995435,1.7810586198995433
2017-02-05,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-1.3783102483303733,-1.596195041447296,0.0,-0.6390129738013888,-1.3316431564999796,1,34.0,1,1,0.08790648393367546,0.08790648393367552
2017-02-06,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.1810005573362927,-0.8361236829232885,0.0,0.2565831392992286,-1.344163468890882,1,15.0,1,1,-0.4113290894063233,-0.4113290894063232
2017-02-09,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,-2.009701259511431,-2.1859055782331636,0.0,-1.2609547190101509,-1.6321306538816374,1,15.0,1,1,0.06400690861420744,0.06400690861420749
2017-02-10,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-1.7597756509189288,-1.674823113018745,0.0,-0.2658479266761315,-1.5695290919271254,1,31.0,1,1,1.2523469036655341,1.2523469036655341
2017-02-11,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.7860836097181398,-1.569985684256813,1.0,0.5551151769994345,-1.9576587760451,1,38.0,1,1,1.678555996862714,1.678555996862714
2017-02-12,air_cadf9cfb510a1d78,0,0,0,1,0,0,0,-1.6676977951216914,-1.4258342197091565,0.0,1.1024239127831452,-1.8074150273542713,1,35.0,1,1,0.31999791536939826,0.3199979153693983
2017-02-13,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.4966960629268216,-1.3472061481377071,0.0,0.7292588656578879,-1.6321306538816374,1,15.0,1,1,-0.30537430549001504,-0.30537430549001493
2017-02-14,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.5230040217260323,-1.3472061481377071,0.0,0.9531578939330423,-1.494407217581711,1,18.0,1,1,0.14393771051598384,0.1439377105159839
2017-02-15,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-1.4703881041276108,-1.2161593621852922,0.0,1.2019345920165472,-1.6070900290998327,1,34.0,1,1,0.5244720597692913,0.5244720597692913
2017-02-16,air_cadf9cfb510a1d78,0,0,0,0,1,0,0,-1.3651562689307677,-1.0982172548281186,0.0,1.2019345920165472,-1.59456971670893,1,15.0,1,1,0.5350940932446105,0.5350940932446105
2017-02-17,air_cadf9cfb510a1d78,1,0,0,0,0,0,0,-0.5890714843540511,-0.1939944317564542,0.0,0.7790142052745886,-1.1563587830273456,1,16.0,1,1,1.3479452049434062,1.3479452049434062
2017-02-18,air_cadf9cfb510a1d78,0,0,1,0,0,0,0,-1.259924433733925,-1.491357612685364,0.0,-0.5395022945679868,-0.956033784772907,1,27.0,1,1,1.8413386598719794,1.8413386598719794
2017-02-20,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.023152804541028,-0.31193653911362806,0.0,0.13219479025747616,-1.531968154754418,1,15.0,1,1,-0.43124540217254664,-0.43124540217254653
2017-02-21,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.5230040217260323,-1.596195041447296,0.0,1.152179252399846,-1.3066025317181746,1,15.0,1,1,0.177928217637005,0.17792821763700506
2017-02-22,air_cadf9cfb510a1d78,0,0,0,0,0,0,1,-1.404618207129584,-1.5044622912806054,0.0,-0.19121491725108009,-1.619610341490735,1,21.0,1,1,0.5106634162513765,0.5106634162513766
2017-02-27,air_cadf9cfb510a1d78,0,1,0,0,0,0,0,-1.509850042326427,-1.6224043986377792,0.0,-0.7634013228431412,-1.2189603449818578,1,18.0,1,1,-0.1933118523253983,-0.19331185232539821
2017-02-28,air_cadf9cfb510a1d78,0,0,0,0,0,1,0,-1.6019278981236647,-1.569985684256813,0.0,0.9282802241246919,-1.3566837812817845,1,16.0,1,1,0.2591867737231963,0.2591867737231963
