visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-10-10,air_68301bcb11e2f389,0,1,0,0,0,0,0,0.38018522720807507,-0.048012143721790336,1.0,-1.26978905039902,0.6694973566736994,1,28.0,1,1,0.18728708621118415,0.18728708621118415
2016-10-11,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.2722109679030612,0.011417521982621175,0.0,-1.1939826067471226,0.5562029557027416,1,31.0,1,1,-0.08034328645481965,-0.08034328645481965
2016-10-12,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.3082023876713992,0.4393111150543838,0.0,0.6506408554490418,0.2729669532753471,1,12.0,1,1,0.4046726762693941,0.4046726762693941
2016-10-13,air_68301bcb11e2f389,0,0,0,0,1,0,0,0.1762338485208268,-0.20252927455326036,0.0,-1.3203266795002846,0.5108851953143584,1,30.0,1,1,0.4280006110515841,0.4280006110515841
2016-10-14,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.020271029524696175,-0.08366994314443733,0.0,-0.309574097474989,0.09169591172181447,1,28.0,1,1,1.3734228470594596,1.3734228470594596
2016-10-15,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.09225386906137187,0.3561095830682078,0.0,1.2570924046642191,-0.11223401002590944,1,31.0,1,1,1.69052894953824,1.69052894953824
2016-10-16,air_68301bcb11e2f389,0,0,0,1,0,0,0,0.22422240821194422,0.4511970481952663,0.0,0.1199957498857617,0.012389831042144094,1,36.0,1,1,0.39698214831922163,0.39698214831922163
2016-10-17,air_68301bcb11e2f389,0,1,0,0,0,0,0,0.28420810782584066,-0.09555587628531981,0.0,-1.3203266795002846,0.5335440755085499,1,22.0,1,1,-0.2310776342782011,-0.2310776342782011
2016-10-18,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.7520965648142328,0.7958891092808529,0.0,0.600103226347777,0.7261445571591782,1,27.0,1,1,0.3154625520473929,0.3154625520473929
2016-10-19,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.7161051450458948,0.5700563796040893,0.0,-0.15796121017119474,0.839438958130136,1,10.0,1,1,0.4087742911761528,0.4087742911761528
2016-10-20,air_68301bcb11e2f389,0,0,0,0,1,0,0,0.8360765442736877,1.0336077720984989,0.0,1.2065547755629544,0.6468384764795079,1,42.0,1,1,0.5589959371361894,0.5589959371361894
2016-10-21,air_68301bcb11e2f389,1,0,0,0,0,0,0,0.3921823671308541,0.24913618480026722,0.0,0.018920491683232045,0.4995557552172627,1,13.0,1,1,1.3893166048231496,1.3893166048231496
2016-10-22,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.14024242875248927,-0.23818707397590735,0.0,-1.3203266795002846,0.37493191414920896,1,50.0,1,1,1.762307210406517,1.762307210406517
2016-10-23,air_68301bcb11e2f389,0,0,0,1,0,0,0,0.3441938074397371,0.2966799173637963,0.0,-0.05688595196866508,0.37493191414920896,1,28.0,1,1,0.5784786079432932,0.5784786079432932
2016-10-24,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.015720390243641566,-0.07178401000355486,0.0,0.8780601864047333,0.023719271139239835,1,37.0,1,1,-0.1177705224789926,-0.1177705224789926
2016-10-25,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.30365174839034453,-0.41647607108914186,0.0,-0.7391439448357396,-0.2821756114823461,1,43.0,1,1,0.34058494335128975,0.34058494335128975
2016-10-26,air_68301bcb11e2f389,0,0,0,0,0,0,1,0.512153766358647,0.8077750424217354,0.0,1.15601714646169,0.14834311220729338,1,12.0,1,1,0.6074462632222764,0.6074462632222764
2016-10-27,air_68301bcb11e2f389,0,0,0,0,1,0,0,0.4521680667447505,0.33233771678644325,0.0,0.6759096699996744,0.18233143249858078,1,18.0,1,1,0.6166748967624833,0.6166748967624833
2016-10-28,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.4356202875409167,-0.6898525333294347,0.0,-1.3203266795002846,-0.14622233031719686,1,27.0,1,1,1.322665362588321,1.322665362588321
2016-10-29,air_68301bcb11e2f389,0,0,1,0,0,0,0,0.11624814890693057,0.27290805108203176,0.0,-1.0423697194433283,0.012389831042144094,1,47.0,1,1,1.885868359472622,1.885868359472622
2016-10-30,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.4356202875409167,-0.7492821990338462,0.0,-1.3203266795002846,-0.14622233031719686,1,54.0,1,1,0.6351321638428974,0.6351321638428974
2016-10-31,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.18368034916255166,-0.19064334141237788,0.0,-0.43591817022815094,-0.23685785109396296,1,29.0,1,1,-0.0021562522947323336,-0.0021562522947323336
2016-11-01,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.20767462900811037,-0.33327453910296584,0.0,-0.4611869847787834,0.05770759143052725,1,16.0,1,1,0.19113235018627042,0.19113235018627042
2016-11-02,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.5076031270775926,-0.939457129287963,0.0,-1.3203266795002846,-0.2481872911910589,1,31.0,1,1,0.9765916048305574,0.9765916048305574
2016-11-03,air_68301bcb11e2f389,0,0,0,0,1,0,0,-0.23166890885366886,-0.00046841115826129704,1.0,0.9285978155059983,-0.2821756114823461,1,45.0,1,1,0.6602545551467943,0.6602545551467943
2016-11-04,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.20767462900811037,-0.13121367570796638,0.0,1.0044042591578952,-0.2821756114823461,1,46.0,1,1,0.747926573778761,0.747926573778761
2016-11-05,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.09970036970309672,0.0946190539687972,0.0,0.42322152449335043,-0.05558680954043054,1,32.0,1,1,1.564660642087083,1.564660642087083
2016-11-06,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.05171181001197952,0.023303455123503222,0.0,1.0549418882591601,-0.23685785109396296,1,26.0,1,1,0.3603239650900659,0.3603239650900659
2016-11-07,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.5196002670003719,-0.6779666001885525,0.0,0.3979527099427179,-0.5200938535213575,1,14.0,1,1,-0.16570814670173464,-0.16570814670173464
2016-11-08,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.7235516456876196,-0.9513430624288455,0.0,-1.0423697194433283,-0.70136489507489,1,18.0,1,1,-0.0429160504306467,-0.0429160504306467
2016-11-09,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.5555916867687096,-0.701738466470317,0.0,0.2968774517401885,-0.3841405723562082,1,46.0,1,1,0.16575360795070107,0.16575360795070107
2016-11-10,air_68301bcb11e2f389,0,0,0,0,1,0,0,-0.6635659460737232,-0.9513430624288455,0.0,-1.219251421297755,-0.3841405723562082,1,28.0,1,1,0.34494290918972087,0.34494290918972087
2016-11-11,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.7235516456876196,-0.97511492871061,0.0,-1.3203266795002846,-0.6220588143952195,1,28.0,1,1,0.9865892911657816,0.9865892911657816
2016-11-12,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.18368034916255166,-0.012354344299143347,0.0,0.8527913718541009,-0.18021065060848407,1,42.0,1,1,1.928166263198571,1.928166263198571
2016-11-13,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.1956774890853309,0.011417521982621175,0.0,0.776984928202204,-0.31616393177363356,1,34.0,1,1,0.45235394956046376,0.45235394956046376
2016-11-14,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.13569178947143445,-0.3689323385256124,0.0,-1.26978905039902,0.08036647162471873,1,11.0,1,1,-0.24030626781840814,-0.24030626781840814
2016-11-15,air_68301bcb11e2f389,0,0,0,0,0,1,0,0.020271029524696175,-0.02424027744002582,0.0,-0.9160256466901664,0.17100199240148503,1,9.0,1,1,0.09858966385252772,0.09858966385252772
2016-11-16,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.3276460282359033,-0.5828791350614939,0.0,-1.26978905039902,-0.03292792934623906,1,14.0,1,1,0.4920883439696885,0.4920883439696885
2016-11-17,air_68301bcb11e2f389,0,0,0,0,1,0,0,-0.3396431681586825,-0.22630114083502487,0.0,0.6759096699996744,-0.5200938535213575,1,35.0,1,1,0.5256703160187751,0.5256703160187751
2016-11-18,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.531597406923151,-0.3927042048073774,0.0,0.8275225573034686,-0.6560471346865069,1,32.0,1,1,1.3998269930217186,1.3998269930217186
2016-11-19,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.6635659460737232,-0.9632289955697277,0.0,-1.3203266795002846,-0.3614816921620166,1,29.0,1,1,1.7420554868043958,1.7420554868043958
2016-11-20,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.2436660487764481,0.10650498710967968,0.0,-0.36011172657625384,-0.3614816921620166,1,35.0,1,1,0.6220582663276041,0.6220582663276041
2016-11-21,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.37563458792702026,-0.6660806670476702,0.0,-1.3203266795002846,-0.12356345012300518,1,24.0,1,1,-0.17057881440351058,-0.17057881440351058
2016-11-22,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.15968606931699317,0.04707532140526817,0.0,0.4484903390439827,-0.12356345012300518,1,30.0,1,1,1.1698802073115602,1.1698802073115602
2016-11-23,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.4836088472320339,-0.6660806670476702,1.0,-1.2950578649496522,-0.35015225206492084,1,50.0,1,1,0.5795040116699828,0.5795040116699828
2016-11-24,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.5273600205138322,-1.4148944549232552,0.0,-1.3203266795002846,-1.1885308192500084,1,19.0,1,1,-0.04855577092743989,-0.04855577092743989
2016-11-25,air_68301bcb11e2f389,1,0,0,0,0,0,0,-1.3354057817493634,-1.1534039258238447,0.0,0.9285978155059983,-1.3584724207064451,1,29.0,1,1,1.3083097104146655,1.3083097104146655
2016-11-26,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.9395001642976469,-0.856255597301787,0.0,0.4484903390439827,-1.109224738570338,1,24.0,1,1,1.9581593222042437,1.9581593222042437
2016-11-27,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.5915831065370475,-0.7968259315973755,0.0,-1.0676385339939607,-0.3614816921620166,1,45.0,1,1,0.3733978626053592,0.3733978626053592
2016-11-28,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.4836088472320339,-0.7136243996111995,0.0,-0.38538054112688613,-0.2481872911910589,1,16.0,1,1,-0.13930400073947566,-0.13930400073947566
2016-11-29,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.5915831065370475,-0.6898525333294347,0.0,0.42322152449335043,-0.4181288926474955,1,22.0,1,1,0.30213230360042714,0.30213230360042714
2016-11-30,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.8195287650698541,-1.0702023938376686,0.0,-0.05688595196866508,-0.8826359366284225,1,18.0,1,1,0.4656841980074295,0.4656841980074295
2016-12-01,air_68301bcb11e2f389,0,0,0,0,1,0,0,-0.6275745263053855,-0.535335402497965,0.0,-0.309574097474989,-0.6107293742981238,1,35.0,1,1,0.3939059371391526,0.3939059371391526
2016-12-02,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.44761742746369615,-0.4759057367935534,0.0,0.776984928202204,-0.37281113225911244,1,28.0,1,1,1.4887807663120474,1.4887807663120474
2016-12-03,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.6155773863826061,-0.4402479373709064,0.0,0.6759096699996744,-0.7353532153661773,1,39.0,1,1,2.2655240892794724,2.2655240892794724
2016-12-04,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.4716117073092546,-0.3808182716664949,0.0,0.37268389539208563,-0.5880704941039322,1,26.0,1,1,0.5105456110501025,0.5105456110501025
2016-12-05,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.27965746854478607,-0.10744180942620185,0.0,0.600103226347777,-0.33882281196782504,1,32.0,1,1,-0.09418623676513019,-0.09418623676513019
2016-12-06,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.6035802464598268,-0.3927042048073774,0.0,0.8022537427528363,-0.5654116139097406,1,24.0,1,1,0.23573741229727105,0.23573741229727105
2016-12-07,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.9514973042204262,-1.248491390950903,0.0,-1.2445202358483876,-0.7693415356574647,1,16.0,1,1,0.6056518067005694,0.6056518067005694
2016-12-08,air_68301bcb11e2f389,0,0,0,0,1,0,0,-0.9514973042204262,-0.7611681321747285,0.0,0.8022537427528363,-1.0865658583761464,1,15.0,1,1,0.7197279712947952,0.7197279712947952
2016-12-09,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.6515688061509439,-0.21441520769414282,0.0,0.903329000955366,-1.0299186578906676,1,25.0,1,1,1.9168868222049846,1.9168868222049846
2016-12-10,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.8795144646837505,-0.9988867949923745,0.0,0.9538666300566305,-0.7240237752690816,1,41.0,1,1,2.4170274898978708,2.4170274898978708
2016-12-11,air_68301bcb11e2f389,0,0,0,1,0,0,0,-1.107460123216557,-1.1177461264011976,0.0,0.8780601864047333,-1.1205541786674338,1,51.0,1,1,0.8525177539011074,0.8525177539011074
2016-12-12,air_68301bcb11e2f389,0,1,0,0,0,0,0,-1.107460123216557,-1.165289858964727,0.0,0.5748344117971447,-1.267836899929679,1,27.0,1,1,0.04039800236288896,0.04039800236288896
2016-12-13,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.7715402053787369,-0.4759057367935534,0.0,-0.309574097474989,-0.9392831371139014,1,14.0,1,1,0.43876735018182567,0.43876735018182567
2016-12-14,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.8315259049926333,-0.9632289955697277,0.0,-1.017100904892696,-0.6673765747836027,1,14.0,1,1,0.8866124278135389,0.8866124278135389
2016-12-15,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.1194572631393362,-1.212833591528256,0.0,0.42322152449335043,-1.0525775380848592,1,36.0,1,1,0.9555708284334192,0.9555708284334192
2016-12-16,air_68301bcb11e2f389,1,0,0,0,0,0,0,-1.359400061594922,-1.1890617252464915,0.0,0.7517161136515712,-1.3471429806093493,1,35.0,1,1,2.0342955489109515,2.0342955489109515
2016-12-17,air_68301bcb11e2f389,0,0,1,0,0,0,0,-1.1434515429848948,-0.7492821990338462,0.0,0.9285978155059983,-1.4830962617744987,1,39.0,1,1,2.721059694861358,2.721059694861358
2016-12-18,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.9514973042204262,-0.5828791350614939,0.0,0.5495655972465124,-1.1205541786674338,1,31.0,1,1,0.9209634526576428,0.9209634526576428
2016-12-19,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.6395716662281647,-0.40459013794825943,0.0,0.726447299100939,-0.8713064965313266,1,20.0,1,1,0.40979969490284246,0.40979969490284246
2016-12-20,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.7115545057648405,-0.49967760307531794,0.0,-0.2843052829243567,-0.7693415356574647,1,15.0,1,1,0.9025061855772287,0.9025061855772287
2016-12-21,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.6875602259192819,-0.23818707397590735,0.0,0.5242967826958799,-0.8826359366284225,1,23.0,1,1,1.2944667601043551,1.2944667601043551
2016-12-22,air_68301bcb11e2f389,0,0,0,0,1,0,0,-0.2676603286220068,-0.012354344299143347,0.0,-1.017100904892696,-0.6220588143952195,1,30.0,1,1,2.0450622880411933,2.0450622880411933
2016-12-23,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.23166890885366886,-0.09555587628531981,1.0,-0.006348322867400257,-0.3274933718707293,1,32.0,1,1,1.7084735147553092,1.7084735147553092
2016-12-24,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.8555201848381919,-1.0464305275559038,0.0,0.8275225573034686,-0.7353532153661773,1,34.0,1,1,1.8722817600939838,1.8722817600939838
2016-12-25,air_68301bcb11e2f389,0,0,0,1,0,0,0,-1.1194572631393362,-1.093974260119433,0.0,-0.05688595196866508,-0.9392831371139014,1,20.0,1,1,0.7256240427232608,0.7256240427232608
2016-12-26,air_68301bcb11e2f389,0,1,0,0,0,0,0,-1.155448682907674,-1.3198069897961968,0.0,-1.1687137921964903,-1.007259777696476,1,25.0,1,1,0.6338504091845353,0.6338504091845353
2016-12-27,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.8075316251470748,-0.6660806670476702,0.0,-1.3203266795002846,-0.6787060148806984,1,27.0,1,1,1.1575753625912841,1.1575753625912841
2016-12-28,air_68301bcb11e2f389,0,0,0,0,0,0,1,-1.1674458228304534,-1.3792366555006084,0.0,0.9285978155059983,-1.1998602593471042,1,42.0,1,1,1.957133918477554,1.957133918477554
2016-12-29,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.3953914813632597,-1.4862100537685492,1.0,0.32214626629082077,-1.313154660318062,1,36.0,1,1,1.6672010147560499,1.6672010147560499
2016-12-30,air_68301bcb11e2f389,1,0,0,0,0,0,0,-1.1434515429848948,-1.2247195246691382,1.0,0.9538666300566305,-1.0978952984732424,1,35.0,1,1,1.137836340852508,1.137836340852508
2016-12-31,air_68301bcb11e2f389,0,0,1,0,0,0,0,-1.1674458228304534,-0.8681415304426693,1.0,0.9538666300566305,-1.2565074598325832,1,23.0,1,1,-0.8404237988635374,-0.8404237988635374
2017-01-01,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.9754915840659847,-0.701738466470317,1.0,0.9791354446072629,-1.2451780197354874,1,26.0,1,1,-1.5628207243164096,-1.5628207243164096
2017-01-02,air_68301bcb11e2f389,0,1,0,0,0,0,0,-1.023480143757102,-0.82059779787914,1.0,0.27160863718955597,-1.0299186578906676,1,37.0,1,1,-1.0811373237039372,-1.0811373237039372
2017-01-03,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.903508744529309,-0.6898525333294347,1.0,0.600103226347777,-1.063906978181955,1,46.0,1,1,-0.8870796684279173,-0.8870796684279173
2017-01-04,air_68301bcb11e2f389,0,0,0,0,0,0,1,-0.8675173247609712,-0.6304228676250232,0.0,0.903329000955366,-0.9959303375993803,1,39.0,1,1,-0.5668973547690679,-0.5668973547690679
2017-01-05,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.0954629832937777,-1.212833591528256,0.0,0.9538666300566305,-1.063906978181955,1,15.0,1,1,-0.1559668112981828,-0.1559668112981828
2017-01-06,air_68301bcb11e2f389,1,0,0,0,0,0,0,-1.3354057817493634,-1.3554647892188436,0.0,0.8275225573034686,-1.2565074598325832,1,32.0,1,1,0.7176771638414158,0.7176771638414158
2017-01-07,air_68301bcb11e2f389,0,0,1,0,0,0,0,-1.4313829011315977,-1.296035123514432,0.0,0.9285978155059983,-1.4037901810948283,1,35.0,1,1,1.2613974899186131,1.2613974899186131
2017-01-08,air_68301bcb11e2f389,0,0,0,1,0,0,0,-1.4313829011315977,-1.605069385177372,0.0,-1.3203266795002846,-1.313154660318062,1,38.0,1,1,0.4923446949013609,0.4923446949013609
2017-01-09,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.8795144646837505,-0.9513430624288455,1.0,-0.63806868663321,-0.7806709757545605,1,22.0,1,1,-0.11853957527400985,-0.11853957527400985
2017-01-10,air_68301bcb11e2f389,0,0,0,0,0,1,0,-0.8795144646837505,-0.8324837310200225,0.0,1.0044042591578952,-0.848647616337135,1,18.0,1,1,-0.06778209080287119,-0.06778209080287119
2017-01-11,air_68301bcb11e2f389,0,0,0,0,0,0,1,-1.05947156352544,-1.0702023938376686,0.0,1.0044042591578952,-0.9846008975022845,1,12.0,1,1,0.1542178160254423,0.1542178160254423
2017-01-12,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.22743152244435,-0.9275711961470807,0.0,1.029673073708528,-1.3811313009006367,1,21.0,1,1,0.14473283155356284,0.14473283155356284
2017-01-13,air_68301bcb11e2f389,1,0,0,0,0,0,0,-1.22743152244435,-0.82059779787914,0.0,0.47375915359461507,-1.3018252202209661,1,28.0,1,1,1.224482955757785,1.224482955757785
2017-01-14,air_68301bcb11e2f389,0,0,1,0,0,0,0,-1.6353342798188455,-1.7120427834453127,0.0,-0.5875310575319453,-1.4604373815803071,1,35.0,1,1,1.5344112321497378,1.5344112321497378
2017-01-15,air_68301bcb11e2f389,0,0,0,1,0,0,0,-1.8032942387377557,-1.878445847417665,0.0,0.42322152449335043,-1.6417084231338397,1,25.0,1,1,0.16498455515568383,0.16498455515568383
2017-01-16,air_68301bcb11e2f389,0,1,0,0,0,0,0,-1.5393571604366114,-1.403008521782373,0.0,1.029673073708528,-1.7663322642018933,1,18.0,1,1,-0.20492983924761451,-0.20492983924761451
2017-01-17,air_68301bcb11e2f389,0,0,0,0,0,1,0,-1.2514258022899085,-1.0820883269785508,0.0,0.9791354446072629,-1.4037901810948283,1,19.0,1,1,0.15549957068380438,0.15549957068380438
2017-01-18,air_68301bcb11e2f389,0,0,0,0,0,0,1,-1.2634229422126877,-1.1534039258238447,0.0,1.0044042591578952,-1.4151196211919241,1,22.0,1,1,0.44312531602025673,0.44312531602025673
2017-01-19,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.1314544030621156,-1.0820883269785508,0.0,0.09472693533512917,-1.109224738570338,1,7.0,1,1,0.43646019179677387,0.43646019179677387
2017-01-20,air_68301bcb11e2f389,1,0,0,0,0,0,0,-1.5153628805910526,-1.9616473794038412,0.0,-1.3203266795002846,-1.0865658583761464,1,27.0,1,1,1.249092645198337,1.249092645198337
2017-01-21,air_68301bcb11e2f389,0,0,1,0,0,0,0,-1.1434515429848948,-1.093974260119433,0.0,1.0802107028097925,-1.1545424989587212,1,40.0,1,1,1.875357971274053,1.875357971274053
2017-01-22,air_68301bcb11e2f389,0,0,0,1,0,0,0,-1.155448682907674,-0.9870008618514923,0.0,1.0044042591578952,-1.267836899929679,1,23.0,1,1,0.3700653004936178,0.3700653004936178
2017-01-23,air_68301bcb11e2f389,0,1,0,0,0,0,0,-1.3953914813632597,-1.5812975188956073,0.0,0.24633982263892365,-1.3358135405122538,1,27.0,1,1,-0.21569657837785605,-0.21569657837785605
2017-01-24,air_68301bcb11e2f389,0,0,0,0,0,1,0,-1.599342860050508,-1.4980959869094315,0.0,1.0802107028097925,-1.6870261835222229,1,17.0,1,1,0.23573741229727105,0.23573741229727105
2017-01-25,air_68301bcb11e2f389,0,0,0,0,0,0,1,-1.3953914813632597,-1.2722632572326675,0.0,1.1307483319110572,-1.528414022162882,1,35.0,1,1,0.4982407663298265,0.4982407663298265
2017-01-26,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.359400061594922,-1.0464305275559038,0.0,1.1054795173604248,-1.5963906627454565,1,23.0,1,1,0.5905271017318968,0.5905271017318968
2017-01-27,air_68301bcb11e2f389,1,0,0,0,0,0,0,-1.0474744236026605,-0.3451604722438479,0.0,-0.006348322867400257,-1.3018252202209661,1,30.0,1,1,1.553637552025169,1.553637552025169
2017-01-28,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.8795144646837505,-0.8087118647382577,0.0,0.9538666300566305,-1.007259777696476,1,35.0,1,1,2.054547272513073,2.054547272513073
2017-01-29,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.8915116046065298,-0.9870008618514923,0.0,-0.3348429120256214,-0.7580120955603689,1,42.0,1,1,0.633081356389518,0.633081356389518
2017-01-30,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.5555916867687096,-0.26195894025767186,0.0,0.9791354446072629,-0.5540821738126449,1,46.0,1,1,-0.15289060011811378,-0.15289060011811378
2017-01-31,air_68301bcb11e2f389,0,0,0,0,0,1,0,-1.155448682907674,-1.248491390950903,0.0,1.1054795173604248,-0.9959303375993803,1,6.0,1,1,0.2544510303093575,0.2544510303093575
2017-02-01,air_68301bcb11e2f389,0,0,0,0,0,0,1,-1.2034372425987911,-1.1771757921056092,0.0,0.7011784845503066,-1.1432130588616254,1,33.0,1,1,0.37519231912706613,0.37519231912706613
2017-02-02,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.2994143619810257,-1.1890617252464915,0.0,1.2065547755629544,-1.2791663400267748,1,4.0,1,1,0.3669890893135488,0.3669890893135488
2017-02-03,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.9874887239887642,-0.7849399984564932,0.0,1.181285961012322,-1.3018252202209661,1,35.0,1,1,1.2303790271862507,1.2303790271862507
2017-02-04,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.8435230449154125,-0.7611681321747285,0.0,1.1307483319110572,-0.70136489507489,1,37.0,1,1,1.9348313874220537,1.9348313874220537
2017-02-05,air_68301bcb11e2f389,0,0,0,1,0,0,0,-1.0114830038343225,-1.2366054578100205,0.0,-0.7391439448357396,-0.9846008975022845,1,31.0,1,1,0.30033784707872024,0.30033784707872024
2017-02-06,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.8315259049926333,-0.701738466470317,0.0,-0.20849883927245935,-0.9506125772109971,1,32.0,1,1,-0.18160190446542454,-0.18160190446542454
2017-02-07,air_68301bcb11e2f389,0,0,0,0,0,1,0,-1.1674458228304534,-1.1890617252464915,0.0,1.0802107028097925,-1.1545424989587212,1,14.0,1,1,0.1734441359008736,0.1734441359008736
2017-02-08,air_68301bcb11e2f389,0,0,0,0,0,0,1,-1.071468703448219,-1.1415179926829624,0.0,1.0549418882591601,-0.9619420173080929,1,15.0,1,1,0.49157564210634364,0.49157564210634364
2017-02-09,air_68301bcb11e2f389,0,0,0,0,1,0,0,-1.56335144028217,-1.7714724491497242,0.0,-1.3203266795002846,-1.1772013791529128,1,21.0,1,1,0.2772662632282027,0.2772662632282027
2017-02-10,air_68301bcb11e2f389,1,0,0,0,0,0,0,-1.3114115019038048,-1.2841491903735498,0.0,-0.05688595196866508,-1.0865658583761464,1,21.0,1,1,1.4244366824622707,1.4244366824622707
2017-02-11,air_68301bcb11e2f389,0,0,1,0,0,0,0,-1.4193857612088185,-1.1771757921056092,1.0,0.19580219353765882,-1.573731782551265,1,33.0,1,1,1.8358799277965006,1.8358799277965006
2017-02-12,air_68301bcb11e2f389,0,0,0,1,0,0,0,-1.323408641826584,-1.1177461264011976,0.0,1.1307483319110572,-1.5057551419686903,1,31.0,1,1,0.5243885613604131,0.5243885613604131
2017-02-13,air_68301bcb11e2f389,0,1,0,0,0,0,0,-1.1314544030621156,-1.0464305275559038,0.0,1.0802107028097925,-1.369801860803541,1,25.0,1,1,-0.07931788272812998,-0.07931788272812998
2017-02-14,air_68301bcb11e2f389,0,0,0,0,0,1,0,-1.1314544030621156,-1.093974260119433,0.0,0.8527913718541009,-1.1772013791529128,1,25.0,1,1,0.3544278936616003,0.3544278936616003
2017-02-15,air_68301bcb11e2f389,0,0,0,0,0,0,1,-1.05947156352544,-0.8800274635835516,0.0,1.1307483319110572,-1.1885308192500084,1,32.0,1,1,0.7217787787481745,0.7217787787481745
2017-02-16,air_68301bcb11e2f389,0,0,0,0,1,0,0,-0.9874887239887642,-0.6779666001885525,0.0,1.2318235901135868,-1.3018252202209661,1,34.0,1,1,0.7320328160150712,0.7320328160150712
2017-02-17,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.3276460282359033,0.23725025165938476,0.0,1.2318235901135868,-0.9959303375993803,1,28.0,1,1,1.516723017864341,1.516723017864341
2017-02-18,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.8795144646837505,-1.2247195246691382,0.0,-0.7138751302851073,-0.599399934201028,1,35.0,1,1,1.9930230489116925,1.9930230489116925
