visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,total_area_visitors,total_genre_visitors
2016-09-27,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,1.3117692098855407,1.3045761543360233,0.0,-0.47102354223953286,1.1970816217870897,1,20.0,1,1,0.41124644068347044,0.41124644068347044
2016-09-28,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.1602051069483983,0.9737337217935393,0.0,-1.3461141739540212,1.289840847536328,1,25.0,1,1,0.490552201563545,0.490552201563545
2016-09-29,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.7754654610310369,0.6208351270815565,0.0,-1.4748039727355637,0.8956141381020635,1,21.0,1,1,0.5742352284662211,0.5742352284662211
2016-09-30,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.7404891295840039,0.8083125055222973,0.0,-0.34233374345799034,0.7448803962595504,1,36.0,1,1,1.5328564874159536,1.5328564874159536
2016-10-01,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.9270295639681793,0.7752282622680489,0.0,-0.9857827373657025,0.9767784606326473,1,30.0,1,1,1.556287734948703,1.5562877349487028
2016-10-02,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,1.2301577698424637,1.1612111002342802,0.0,0.2753772906934131,1.2782459443176735,1,30.0,1,1,0.41845605530893176,0.41845605530893176
2016-10-03,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.8803944553721352,0.7642001811832996,0.0,-1.4748039727355637,0.9303988477580281,1,11.0,1,1,-0.32670911347982085,-0.3267091134798208
2016-10-04,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.8687356782231245,0.9075652352850424,0.0,-0.9857827373657025,0.9651835574139926,1,23.0,1,1,0.25340737763319215,0.25340737763319215
2016-10-05,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,1.008641004011256,0.918593316369792,0.0,-1.2689002946850958,0.9188039445393731,1,13.0,1,1,0.13650862620606924,0.13650862620606927
2016-10-06,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.8920532325211463,0.8965371542002931,0.0,0.7386605663069657,0.8608294284460988,1,14.0,1,1,0.4611987705884525,0.4611987705884525
2016-10-07,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.6938540209879602,0.7642001811832996,0.0,0.6099707675254233,0.5245772351051083,1,37.0,1,1,1.2694480673499917,1.2694480673499915
2016-10-08,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,1.1602051069483983,1.1501830191495308,0.0,-0.36807170321429894,1.0463478799445765,1,25.0,1,1,1.4424788183610635,1.4424788183610633
2016-10-09,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.6239013580938944,0.7200878568443015,0.0,-0.5997133410210753,0.536172138323763,1,23.0,1,1,0.9493926752268336,0.9493926752268336
2016-10-10,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.26247926647455516,0.2348522891153252,1.0,0.8416124053321998,0.35065368682528564,1,23.0,1,1,0.18568849740118043,0.18568849740118046
2016-10-11,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.250820489325544,0.13559955935257978,0.0,-0.47102354223953286,0.31586897716932105,1,19.0,1,1,-0.08312713363387753,-0.08312713363387748
2016-10-12,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.29745559792158766,0.47747007297981336,0.0,0.3525911699623385,0.2694893642947016,1,12.0,1,1,0.4040368260580091,0.4040368260580091
2016-10-13,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.1109151635374127,0.08045915392883246,0.0,-0.7026651800463092,0.33905878360663066,1,18.0,1,1,0.42746807359075845,0.4274680735907584
2016-10-14,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.15755027213345632,0.20176804586107674,0.0,-0.49676150199584135,0.21151484820142735,1,28.0,1,1,1.3770773142586643,1.3770773142586643
2016-10-15,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.28579682077257695,0.46644199189506375,0.0,1.227681801676827,0.07237600957756928,1,29.0,1,1,1.6955877889620807,1.6955877889620805
2016-10-16,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.6355601352429056,0.7642001811832996,0.0,0.2753772906934131,0.536172138323763,1,14.0,1,1,0.39631223895930057,0.39631223895930057
2016-10-17,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.6355601352429056,0.6318632081663057,0.0,-0.47102354223953286,0.6985007833849312,1,25.0,1,1,-0.23452904076856534,-0.2345290407685653
2016-10-18,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.7638066838820258,0.8634529109460446,0.0,0.043735652886636917,0.7564752994782054,1,21.0,1,1,0.3144316157129898,0.3144316157129898
2016-10-19,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.7754654610310369,0.687003613590053,0.0,-0.23938190443275653,0.7332854930408957,1,22.0,1,1,0.408156605843987,0.408156605843987
2016-10-20,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.752147906733015,0.7200878568443015,0.0,0.32685321020603014,0.7332854930408957,1,18.0,1,1,0.5590435405054276,0.5590435405054276
2016-10-21,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.250820489325544,0.13559955935257978,0.0,-0.7284031398026177,0.3738434932625953,1,27.0,1,1,1.3930414609293287,1.3930414609293285
2016-10-22,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.1342327178354345,-0.04084973800341142,0.0,-1.4233280532229466,0.21151484820142735,1,41.0,1,1,1.767683935216694,1.7676839352166938
2016-10-23,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.250820489325544,0.003262586335586286,0.0,-1.2689002946850958,0.33905878360663066,1,30.0,1,1,0.5786124944888226,0.5786124944888226
2016-10-24,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,0.029303723494336114,0.15765572152207905,0.0,1.227681801676827,0.07237600957756928,1,15.0,1,1,-0.12072012418092587,-0.12072012418092581
2016-10-25,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.017644946345325,-0.08496206234240951,0.0,-1.2946382544414043,0.0028065902656402245,1,20.0,1,1,0.3396652669021044,0.3396652669021044
2016-10-26,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,0.5422899180508178,0.5656947216578092,0.0,-0.47102354223953286,0.5129823318864534,1,21.0,1,1,0.6077084392272916,0.6077084392272916
2016-10-27,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,0.2275029350275222,0.27896461345432294,0.0,0.8930883248448166,0.15354033210815313,1,15.0,1,1,0.6169779437457418,0.6169779437457418
2016-10-28,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,0.017644946345325,-0.04084973800341142,0.0,-1.4490660129792552,0.1071607192335337,1,27.0,1,1,1.3260950394071878,1.3260950394071878
2016-10-29,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,0.1109151635374127,0.10251531609833171,0.0,0.5584948480128066,0.01440149348429503,1,39.0,1,1,1.891792301269278,1.8917923012692779
2016-10-30,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-0.18055426518786108,-0.12907438668140722,0.0,0.584232807769115,-0.26387618376342137,1,17.0,1,1,0.6355169527826423,0.6355169527826423
2016-10-31,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.15723671088983926,-0.08496206234240951,0.0,-0.805617019071543,-0.22909147410745673,1,16.0,1,1,-0.004593831463673817,-0.0045938314636737735
2016-11-02,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.3088008138269817,-0.18421479210515454,0.0,1.2019438419205186,-0.42620482882458927,1,29.0,1,1,0.9784886199653026,0.9784886199653025
2016-11-03,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-0.2738244823799488,-0.2944956029526492,1.0,0.7129226065506574,-0.25228128054476656,1,22.0,1,1,0.660750603971757,0.660750603971757
2016-11-04,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.250506928081927,-0.217299035359403,0.0,0.9960401638700506,-0.3334456030753504,1,29.0,1,1,0.7488108968970346,0.7488108968970345
2016-11-05,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.21553059663489402,-0.04084973800341142,0.0,1.124729962651593,-0.3914201191686246,1,29.0,1,1,1.569162046779884,1.5691620467798837
2016-11-06,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-0.35543592242302535,-0.4709449003086408,0.0,-0.960044777609394,-0.3566354095126602,1,16.0,1,1,0.3594917071221231,0.3594917071221231
2016-11-07,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.3670946995720365,-0.26141135969840074,0.0,1.021778123626359,-0.530558957792483,1,8.0,1,1,-0.16887005042954256,-0.1688700504295425
2016-11-08,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-0.33211836812500356,-0.5922537922408847,0.0,-1.4748039727355637,-0.12473734513956326,1,7.0,1,1,-0.045534143086829196,-0.04553414308682915
2016-11-09,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.693540459744343,-0.7576750085121267,0.0,0.043735652886636917,-0.6117232803230668,1,23.0,1,1,0.16405965352479646,0.16405965352479648
2016-11-10,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-0.7285167911913759,-0.8569277382748719,0.0,-1.1916864154161704,-0.6928876028536508,1,9.0,1,1,0.34404253292470593,0.34404253292470593
2016-11-11,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.250506928081927,-0.23935519752890186,0.0,0.6357087272817318,-0.3334456030753504,1,30.0,1,1,0.9885305831936236,0.9885305831936235
2016-11-12,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.16889548803885018,-0.1180463055966576,0.0,0.9703022041137422,-0.25228128054476656,1,18.0,1,1,1.9342775303121753,1.934277530312175
2016-11-13,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-0.04064893939972976,0.10251531609833171,0.0,0.48128096874388093,-0.1827118612328375,1,25.0,1,1,0.4519292660700022,0.45192926607000217
2016-11-14,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.06396649369775158,-0.19524287318990416,0.0,-1.3975900934666383,0.19991994498277255,1,16.0,1,1,-0.2437985452870156,-0.24379854528701556
2016-11-15,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.0059861691963138805,0.05840299175933361,0.0,-1.062996616634628,-0.031978119390324404,1,13.0,1,1,0.09659825952940834,0.09659825952940838
2016-11-16,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.483682471062146,-0.5260853057323879,0.0,0.6614466870380405,-0.3798252159499698,1,18.0,1,1,0.4918396327466631,0.4918396327466631
2016-11-17,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-0.47202369391313487,-0.23935519752890186,0.0,0.687184646794349,-0.6117232803230668,1,9.0,1,1,0.5255703297443571,0.5255703297443571
2016-11-18,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.2971420366779706,-0.1180463055966576,0.0,0.8673503650885082,-0.5537487642297926,1,32.0,1,1,1.4035983966308971,1.403598396630897
2016-11-19,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.005672607952696822,-0.17318671102040492,0.0,-1.4490660129792552,0.1071607192335337,1,40.0,1,1,1.747342522523428,1.7473425225234278
2016-11-20,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,0.1225739406864234,-0.02982165691866219,0.0,-1.1659484556598618,0.21151484820142735,1,11.0,1,1,0.6223851547148378,0.6223851547148378
2016-11-21,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.0756252708467627,-0.3716921705458954,0.0,-1.4748039727355637,0.11875562245218871,1,7.0,1,1,-0.17376228892539133,-0.17376228892539125
2016-11-22,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,0.1342327178354345,0.05840299175933361,0.0,0.37832912971864713,0.22310975142008216,1,26.0,1,1,1.172633242379511,1.172633242379511
2016-11-23,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.6002702425522555,-0.5591695489866364,1.0,-1.4748039727355637,-0.4841793449178635,1,16.0,1,1,0.5796424394353171,0.579642439435317
2016-11-24,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-0.7751518997874198,-0.6363661165798826,0.0,-0.6254513007773838,-0.7392672157282701,1,12.0,1,1,-0.05119884029254881,-0.05119884029254876
2016-11-25,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.6818816825953321,-0.647394197664632,0.0,0.5070189285001896,-0.7160774092909605,1,33.0,1,1,1.311675810156265,1.311675810156265
2016-11-26,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.5419763568072008,-0.40477641380014384,0.0,0.45554300898757255,-0.6812926996349958,1,28.0,1,1,1.9644034199971387,1.9644034199971385
2016-11-27,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-0.5070000253601679,-0.834871576105373,0.0,-1.4748039727355637,-0.1827118612328375,1,12.0,1,1,0.37262350518992765,0.37262350518992765
2016-11-28,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.5652939111052225,-0.669450359834131,0.0,-0.8570929385841601,-0.3334456030753504,1,13.0,1,1,-0.14234896805730984,-0.1423489680573098
2016-11-29,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-0.693540459744343,-0.6804784409188804,0.0,-0.1364300654075225,-0.530558957792483,1,7.0,1,1,0.3010423314085616,0.3010423314085616
2016-11-30,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.705199236893354,-0.8458996571901225,0.0,0.017997693130328295,-0.600128377104412,1,12.0,1,1,0.4653185503744304,0.4653185503744304
2016-12-01,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-0.32045959097599264,-0.49300106247813963,0.0,-1.320376214197713,-0.26387618376342137,1,15.0,1,1,0.3932224041198171,0.3932224041198171
2016-12-02,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.5419763568072008,-0.6032818733256343,0.0,0.8930883248448166,-0.5073691513551731,1,31.0,1,1,1.4929461207392927,1.4929461207392927
2016-12-03,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.6002702425522555,-0.44888873813914154,0.0,0.9188262846011255,-0.7856468286028895,1,36.0,1,1,2.2731294177088577,2.2731294177088572
2016-12-04,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-0.5303175796581896,-0.548141467901887,0.0,-0.7798790593152346,-0.5189640545738279,1,20.0,1,1,0.5103786417835636,0.5103786417835636
2016-12-05,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.14557793374082836,-0.2944956029526492,0.0,0.42980504923126417,-0.055167925827634016,1,5.0,1,1,-0.09703139041155294,-0.09703139041155288
2016-12-06,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-0.5536351339562117,-0.6363661165798826,0.0,-0.1364300654075225,-0.7160774092909605,1,10.0,1,1,0.23435339612304437,0.23435339612304437
2016-12-07,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.8334457855324745,-0.8238434950206236,0.0,0.9445642443574338,-0.9131907640080928,1,21.0,1,1,0.6059060355709261,0.6059060355709261
2016-12-08,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-0.6818816825953321,-0.7576750085121267,0.0,0.7643985260632742,-0.6233181835417216,1,21.0,1,1,0.7204874108684365,0.7204874108684365
2016-12-09,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.5886114654032444,-0.45991681922389116,0.0,-0.23938190443275653,-0.6696977964163411,1,36.0,1,1,1.922948135900736,1.9229481359007359
2016-12-10,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.9033984484265402,-0.9230962247833686,0.0,-0.007740266625980096,-0.8668111511334735,1,30.0,1,1,2.425303783553416,2.425303783553416
2016-12-11,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-1.0899388828107153,-1.0664612788851118,0.0,0.12094953215556231,-1.0059499897573316,1,19.0,1,1,0.853865281439471,0.8538652814394709
2016-12-12,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-1.1015976599597264,-1.1877701708173558,0.0,-0.5482374215084582,-1.1103041187252252,1,10.0,1,1,0.03814888381584689,0.03814888381584693
2016-12-13,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-0.8917396712775293,-1.1105736032241096,0.0,-1.4748039727355637,-0.6581028931976862,1,10.0,1,1,0.43828249552895043,0.4382824955289504
2016-12-14,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.9033984484265402,-1.000292792376615,0.0,-1.217424375172479,-0.971165280101367,1,18.0,1,1,0.8881109509104124,0.8881109509104123
2016-12-15,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.2298442085988468,-1.2649667384106023,0.0,-0.16216802516383114,-1.1682786348184995,1,7.0,1,1,0.9573747485621658,0.9573747485621658
2016-12-16,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-1.241502985747858,-1.375247549258097,0.0,0.19816341142448773,-1.0987092155065705,1,40.0,1,1,2.0408768322743533,2.0408768322743533
2016-12-17,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-1.0199862199166496,-0.9341243058681182,0.0,0.017997693130328295,-1.2262531509117736,1,32.0,1,1,2.7306824601890276,2.7306824601890276
2016-12-18,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-0.938374779873573,-0.8569277382748719,0.0,0.8673503650885082,-1.0523296026319509,1,12.0,1,1,0.9226141066179773,0.9226141066179772
2016-12-19,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.8101282312344525,-0.647394197664632,0.0,0.8158744455758914,-0.9479754736640574,1,15.0,1,1,0.4091865507904815,0.4091865507904815
2016-12-20,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-0.7285167911913759,-0.8679558193596213,0.0,-1.2431623349287872,-0.5653436674484473,1,25.0,1,1,0.9040750975810767,0.9040750975810766
2016-12-21,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.6469053511482992,-0.5260853057323879,0.0,0.5584948480128066,-0.7160774092909605,1,19.0,1,1,1.2977715533785898,1.2977715533785896
2016-12-22,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-0.11060160229379543,0.05840299175933361,0.0,-1.4490660129792552,-0.1711169580141825,1,34.0,1,1,2.0516912542125456,2.051691254212545
2016-12-23,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.5419763568072008,-0.6143099544103837,1.0,-0.7541410995589262,-0.5189640545738279,1,15.0,1,1,1.713611825525734,1.7136118255257338
2016-12-24,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.9500335570225841,-1.0554331978003624,0.0,-0.47102354223953286,-0.7740519253842347,1,34.0,1,1,1.8781455307282264,1.8781455307282262
2016-12-25,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-0.926716002724562,-0.8900119815291203,0.0,0.5584948480128066,-0.8668111511334735,1,16.0,1,1,0.7264095943107798,0.7264095943107798
2016-12-26,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.7868106769364307,-0.8569277382748719,0.0,-1.3975900934666383,-0.8320264414775089,1,27.0,1,1,0.6342295215995243,0.6342295215995243
2016-12-27,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-0.705199236893354,-0.7907592517663752,0.0,-1.3975900934666383,-0.7856468286028895,1,28.0,1,1,1.1602739030215774,1.1602739030215772
2016-12-28,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-1.3114556486419235,-1.430387954681844,0.0,-0.2651198641890649,-1.1334939251625349,1,51.0,1,1,1.9633734750506442,1.963373475050644
2016-12-29,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.2531617628968688,-1.3311352249190989,1.0,-0.6254513007773838,-1.214658247693119,1,43.0,1,1,1.6721565414293313,1.6721565414293313
2016-12-30,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-1.194867877151814,-1.2318824951563538,1.0,-0.11069210565121412,-1.0871143122879154,1,39.0,1,1,1.1404474628015586,1.1404474628015586
2016-12-31,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-1.1249152142577483,-1.0113208734613643,1.0,0.9188262846011255,-1.295822570223703,1,9.0,1,1,-0.846573825222907,-0.8465738252229069
2017-01-03,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-0.7401755683403869,-0.647394197664632,1.0,-0.1364300654075225,-0.7276723125096153,1,20.0,1,1,-0.8934363202884057,-0.8934363202884056
2017-01-04,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-0.9150572255755511,-0.7576750085121267,0.0,0.22390137118079612,-1.063924505850606,1,28.0,1,1,-0.5718360107455059,-0.5718360107455058
2017-01-05,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.0316449970656607,-1.1105736032241096,0.0,-0.2136439446764479,-0.8088366350401992,1,20.0,1,1,-0.15908557343784505,-0.159085573437845
2017-01-06,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-1.1015976599597264,-1.0885174410546106,0.0,0.42980504923126417,-0.971165280101367,1,37.0,1,1,0.7184275209754476,0.7184275209754476
2017-01-07,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-1.14823276855577,-1.0774893599698612,0.0,0.45554300898757255,-1.3190123766610125,1,25.0,1,1,1.264555828854143,1.2645558288541427
2017-01-08,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-1.1598915457047811,-1.4634721979360925,0.0,-1.4748039727355637,-0.8320264414775089,1,21.0,1,1,0.49209711898328673,0.49209711898328673
2017-01-09,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.8567633398304964,-0.9341243058681182,1.0,-0.8828308983404686,-0.8320264414775089,1,14.0,1,1,-0.12149258289079672,-0.12149258289079666
2017-01-10,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-0.7868106769364307,-0.8458996571901225,0.0,0.48128096874388093,-0.7740519253842347,1,7.0,1,1,-0.07051030803932021,-0.07051030803932017
2017-01-11,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-1.0199862199166496,-1.0554331978003624,0.0,-0.23938190443275653,-0.8552162479148185,1,5.0,1,1,0.1524727728767336,0.15247277287673364
2017-01-12,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.1015976599597264,-1.2429105762411032,0.0,0.2753772906934131,-0.9363805704454025,1,17.0,1,1,0.14294578212165973,0.14294578212165973
2017-01-13,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-1.1249152142577483,-1.1326297653936086,0.0,0.2753772906934131,-0.9479754736640574,1,35.0,1,1,1.227477810780342,1.2274778107803417
2017-01-14,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-1.4863373058770877,-1.4855283601055915,0.0,0.5327568882564979,-1.4697461185035257,1,35.0,1,1,1.538778670858297,1.5387786708582967
2017-01-15,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-1.672877740261263,-1.7171180628853302,0.0,0.42980504923126417,-1.5509104410341095,1,16.0,1,1,0.1632871948149256,0.16328719481492562
2017-01-16,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-1.439702197281044,-1.5186126033598397,0.0,0.017997693130328295,-1.3769868927542868,1,14.0,1,1,-0.20826544463295624,-0.20826544463295618
2017-01-17,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-1.2648205400458796,-1.3421633060038485,0.0,-0.033478226382288714,-1.1566837315998448,1,24.0,1,1,0.1537602040598517,0.15376020405985172
2017-01-18,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-1.241502985747858,-1.1105736032241096,0.0,0.7129226065506574,-1.3885817959729416,1,13.0,1,1,0.4426597615515519,0.4426597615515519
2017-01-19,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.14823276855577,-1.143657846478358,0.0,-0.47102354223953286,-1.0987092155065705,1,2.0,1,1,0.43596511939933785,0.43596511939933785
2017-01-20,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-1.3580907572379672,-1.2318824951563538,0.0,-0.9857827373657025,-1.3074174734423576,1,34.0,1,1,1.2521964894962092,1.2521964894962092
2017-01-21,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-1.3114556486419235,-1.3642194681733473,0.0,0.06947361264294531,-1.1682786348184995,1,23.0,1,1,1.8812353655677099,1.8812353655677096
2017-01-22,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-1.416384642983022,-1.5296406844445891,0.0,-1.1659484556598618,-1.3190123766610125,1,13.0,1,1,0.36927618411382057,0.36927618411382057
2017-01-23,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-1.6262426316652192,-1.7502023061395786,0.0,-1.1916864154161704,-1.3885817959729416,1,22.0,1,1,-0.21907986657114822,-0.21907986657114817
2017-01-24,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-1.5679487459201644,-1.5406687655293387,0.0,-0.6769272202900006,-1.353797086316977,1,17.0,1,1,0.23435339612304437,0.23435339612304437
2017-01-25,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-1.4979960830260988,-1.4193598735970945,0.0,-0.1364300654075225,-1.4697461185035257,1,9.0,1,1,0.49801930242563,0.4980193024256299
2017-01-26,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.404725865834011,-1.2318824951563538,0.0,1.0989920028952846,-1.5741002474714192,1,10.0,1,1,0.5907143476101328,0.5907143476101326
2017-01-27,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-1.0433037742146716,-0.812815413935874,0.0,-0.16216802516383114,-1.295822570223703,1,30.0,1,1,1.5580901386050683,1.558090138605068
2017-01-28,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.9733511113206058,-0.8679558193596213,0.0,0.9960401638700506,-1.0291397961946414,1,26.0,1,1,2.0612182449676193,2.0612182449676193
2017-01-29,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-1.0549625513636824,-1.022348954546114,0.0,-0.7798790593152346,-1.0987092155065705,1,16.0,1,1,0.6334570628896534,0.6334570628896534
2017-01-30,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.8451045626814855,-0.713562684173129,0.0,-0.6254513007773838,-0.9247856672267477,1,8.0,1,1,-0.15599573859836163,-0.15599573859836158
2017-01-31,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-1.393067088685,-1.4524441168513431,0.0,-0.3938096629706073,-1.2262531509117736,1,20.0,1,1,0.2531498913965685,0.25314989139656857
2017-02-01,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-1.393067088685,-1.4524441168513431,0.0,-0.44528558248322436,-1.365391989535632,1,19.0,1,1,0.37442590884629295,0.37442590884629295
2017-02-02,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.2298442085988468,-1.3973037114275957,0.0,-0.8828308983404686,-1.1798735380371543,1,12.0,1,1,0.3661863492743372,0.3661863492743372
2017-02-03,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.9966686656186277,-0.9672085491223665,0.0,-0.18790598492013952,-0.9131907640080928,1,23.0,1,1,1.233399994222685,1.233399994222685
2017-02-04,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-1.0433037742146716,-0.9010400626138698,0.0,1.0732540431389763,-1.2378480541304286,1,34.0,1,1,1.9409721724643894,1.9409721724643891
2017-02-05,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-1.0899388828107153,-1.2098263329868548,0.0,-1.4748039727355637,-0.8436213446961638,1,7.0,1,1,0.29923992775219627,0.2992399277521963
