visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,total_area_visitors,total_genre_visitors
2016-11-20,air_ad7777590c884721,0,0,0,1,0,0,0,-0.19673456384223326,0.09093489519739463,0.0,0.3614459883140564,-0.29516491664726824,1,12.0,1,1,0.5364330263789225,0.5364330263789225
2016-11-22,air_ad7777590c884721,0,0,0,0,0,1,0,-0.14651367389754424,-0.046436367160784565,0.0,0.3118664834132714,-0.12736521140742094,1,6.0,1,1,1.0771265967614727,1.0771265967614727
2016-11-23,air_ad7777590c884721,0,0,0,0,0,0,1,-0.4729494585380225,-0.6208980097495352,1.0,-1.324257178312634,-0.3431076895729389,1,16.0,1,1,0.494432496344527,0.494432496344527
2016-11-24,air_ad7777590c884721,0,0,0,0,1,0,0,-1.5526985923488354,-1.3826841010085305,0.0,-1.3490469307630264,-1.254020375160681,1,8.0,1,1,-0.12545484452456407,-0.12545484452456399
2016-11-25,air_ad7777590c884721,1,0,0,0,0,0,0,-1.2011523627360126,-1.1079415762921714,0.0,0.9564000471234766,-1.325934534549187,1,6.0,1,1,1.2137548269938436,1.2137548269938436
2016-11-26,air_ad7777590c884721,0,0,1,0,0,0,0,-0.862161355609362,-0.8207107549977962,0.0,0.26228697851248634,-0.9783494308380748,1,13.0,1,1,1.8551484633624746,1.8551484633624746
2016-11-29,air_ad7777590c884721,0,0,0,0,0,1,0,-0.5859464609135727,-0.6708511960616003,0.0,0.06396895890934633,-0.4629646218871155,1,12.0,1,1,0.2206700053974427,0.22067000539744275
2016-11-30,air_ad7777590c884721,0,0,0,0,0,0,1,-0.7993852431785008,-0.9830586105120082,0.0,-0.13434906069379365,-0.7865783391353923,1,6.0,1,1,0.38209372926457746,0.38209372926457746
2016-12-01,air_ad7777590c884721,0,0,0,0,1,0,0,-0.648722573344434,-0.39610867134524147,0.0,-0.5805646048008588,-0.654735713589798,1,10.0,1,1,0.31124946173668133,0.3112494617366814
2016-12-02,air_ad7777590c884721,1,0,0,0,0,0,0,-0.4603942360518503,-0.5209916371254046,0.0,0.7580820275203364,-0.31913630311010366,1,9.0,1,1,1.3918775567782682,1.3918775567782682
2016-12-03,air_ad7777590c884721,0,0,1,0,0,0,0,-0.5482807934550559,-0.4710384508133393,0.0,0.3118664834132714,-0.6787071000526333,1,6.0,1,1,2.158513737526573,2.158513737526573
2016-12-04,air_ad7777590c884721,0,0,0,1,0,0,0,-0.4478390135656781,-0.458550154235323,0.0,0.4358152456652339,-0.4869360083499509,1,15.0,1,1,0.4263713964695125,0.42637139646951255
2016-12-06,air_ad7777590c884721,0,0,0,0,0,1,0,-0.5482807934550559,-0.3211788918771434,0.0,0.7580820275203364,-0.5228930880442039,1,7.0,1,1,0.1551390579341388,0.15513905793413885
2016-12-07,air_ad7777590c884721,0,0,0,0,0,0,1,-0.96260313549874,-1.0579883899801061,0.0,-0.9772006440071388,-0.7745926459039747,1,6.0,1,1,0.5202400509439749,0.520240050943975
2016-12-08,air_ad7777590c884721,0,0,0,0,1,0,0,-0.8244956881508454,-0.7208043823736656,0.0,0.7828717799707288,-1.0023208173009102,1,12.0,1,1,0.6328318332650955,0.6328318332650955
2016-12-09,air_ad7777590c884721,1,0,0,0,0,0,0,-0.5106151259965394,-0.2837140021430948,0.0,0.8572410373219065,-0.9064352714495689,1,14.0,1,1,1.8144130095339344,1.8144130095339344
2016-12-11,air_ad7777590c884721,0,0,0,1,0,0,0,-1.0504896929019458,-1.095453279714155,0.0,0.8324512848715141,-0.9423923511438219,1,4.0,1,1,0.7638937281917033,0.7638937281917033
2016-12-13,air_ad7777590c884721,0,0,0,0,0,1,0,-0.7240539082614673,-0.5459682302814372,0.0,-0.7293031195032138,-0.9543780443752395,1,9.0,1,1,0.35552712894161637,0.3555271289416164
2016-12-14,air_ad7777590c884721,0,0,0,0,0,0,1,-0.8872718005817066,-1.0455000934020897,0.0,-1.274677673411849,-0.7266498729783041,1,7.0,1,1,0.7975447552674539,0.7975447552674539
2016-12-15,air_ad7777590c884721,0,0,0,0,1,0,0,-1.125821027818979,-1.1953596523382857,0.0,0.3614459883140564,-0.9903351240694926,1,2.0,1,1,0.8656058551424685,0.8656058551424685
2016-12-16,air_ad7777590c884721,1,0,0,0,0,0,0,-1.3015941426253907,-1.2328245420723345,0.0,0.7828717799707288,-1.1821062157721751,1,9.0,1,1,1.9302939899902787,1.9302939899902787
2016-12-17,air_ad7777590c884721,0,0,1,0,0,0,0,-1.0630449153881179,-0.8207107549977962,0.0,0.8820307897722989,-1.36189161424344,1,2.0,1,1,2.608121821087542,2.608121821087542
2016-12-18,air_ad7777590c884721,0,0,0,1,0,0,0,-0.8747165780955344,-0.5959214165935024,0.0,0.5349742554668038,-0.9783494308380748,1,8.0,1,1,0.8314487975843757,0.8314487975843757
2016-12-20,air_ad7777590c884721,0,0,0,0,0,1,0,-0.6989434632891229,-0.6458746029055678,0.0,-0.4814055949992888,-0.654735713589798,1,11.0,1,1,0.8132317002200595,0.8132317002200595
2016-12-21,air_ad7777590c884721,0,0,0,0,0,0,1,-0.5859464609135727,-0.33366718845515986,0.0,0.5845537603675888,-0.7386355662097217,1,5.0,1,1,1.2000920039706067,1.2000920039706067
2016-12-22,air_ad7777590c884721,0,0,0,0,1,0,0,-0.07118233898051085,0.06595830204136209,0.0,-0.7293031195032138,-0.5708358609698745,1,15.0,1,1,1.9409206301194633,1.940920630119463
2016-12-23,air_ad7777590c884721,1,0,0,0,0,0,0,-0.14651367389754424,-0.00897147742673553,1.0,-0.2830875753961488,-0.3431076895729389,1,9.0,1,1,1.6087116184618646,1.6087116184618646
2016-12-24,air_ad7777590c884721,0,0,1,0,0,0,0,-0.8244956881508454,-0.9705703139339918,0.0,0.7580820275203364,-0.7146641797468863,1,8.0,1,1,1.7703883575701704,1.7703883575701704
2016-12-25,air_ad7777590c884721,0,0,0,1,0,0,0,-1.0756001378742903,-1.1454064660262204,0.0,-0.1839285655945787,-0.8225354188296453,1,11.0,1,1,0.6386511838120298,0.6386511838120299
2016-12-27,air_ad7777590c884721,0,0,0,0,0,1,0,-0.5106151259965394,-0.10887785005086614,0.0,-1.2994674258622414,-0.7026784865154687,1,14.0,1,1,1.0649818651852618,1.0649818651852618
2016-12-28,air_ad7777590c884721,0,0,0,0,0,0,1,-1.1509314727913236,-1.2827777283843997,0.0,0.8820307897722989,-1.1221777496150869,1,14.0,1,1,1.8541364023977904,1.8541364023977904
2016-12-29,air_ad7777590c884721,0,0,0,0,1,0,0,-1.364370255056252,-1.457613880476628,1.0,-0.059979803342616184,-1.2779917616235166,1,12.0,1,1,1.5679761646333243,1.5679761646333243
2016-12-30,air_ad7777590c884721,1,0,0,0,0,0,0,-1.1509314727913236,-1.1828713557602692,1.0,0.8820307897722989,-1.050263590226581,1,16.0,1,1,1.0454996916150905,1.0454996916150905
2017-01-04,air_ad7777590c884721,0,0,0,0,0,0,1,-0.8370509106370175,-0.7083160857956493,0.0,0.8076615324211213,-0.9304066579124043,1,4.0,1,1,-0.6370516621724425,-0.6370516621724424
2017-01-05,air_ad7777590c884721,0,0,0,0,1,0,0,-1.0630449153881179,-1.1578947626042366,0.0,0.8820307897722989,-0.9184209646809866,1,7.0,1,1,-0.2314682305752372,-0.2314682305752371
2017-01-06,air_ad7777590c884721,1,0,0,0,0,0,0,-1.3392598100839073,-1.3577075078524976,0.0,0.8324512848715141,-1.1821062157721751,1,6.0,1,1,0.630807711335727,0.6308077113357271
2017-01-07,air_ad7777590c884721,0,0,1,0,0,0,0,-1.3894807000285962,-1.370195804430514,0.0,0.8076615324211213,-1.3499059210120223,1,3.0,1,1,1.1674530378595402,1.1674530378595402
2017-01-08,air_ad7777590c884721,0,0,0,1,0,0,0,-1.4145911450009407,-1.7073798120369545,0.0,-1.3490469307630264,-1.1701205225407576,1,11.0,1,1,0.4084073143463674,0.40840731434636746
2017-01-10,air_ad7777590c884721,0,0,0,0,0,1,0,-0.8872718005817066,-0.8706639413098615,0.0,0.8572410373219065,-0.9423923511438219,1,5.0,1,1,-0.14443098761239337,-0.1444309876123933
2017-01-11,air_ad7777590c884721,0,0,0,0,0,0,1,-1.0379344704157734,-1.0829649831361388,0.0,0.8820307897722989,-0.8944495782181513,1,2.0,1,1,0.07468021124174248,0.07468021124174254
2017-01-12,air_ad7777590c884721,0,0,0,0,1,0,0,-1.1509314727913236,-0.9455937207779593,0.0,0.6837127701691587,-1.2779917616235166,1,8.0,1,1,0.06531864731841334,0.06531864731841341
2017-01-13,air_ad7777590c884721,1,0,0,0,0,0,0,-1.125821027818979,-0.8706639413098615,0.0,0.3118664834132714,-1.1940919090035929,1,5.0,1,1,1.1310188431309078,1.1310188431309078
2017-01-14,air_ad7777590c884721,0,0,1,0,0,0,0,-1.6029194822935242,-1.6699149223029055,0.0,-0.5557748523504662,-1.5177056262518698,1,10.0,1,1,1.4369142697067165,1.4369142697067165
2017-01-15,air_ad7777590c884721,0,0,0,1,0,0,0,-1.8163582645584526,-1.8697276675511667,0.0,0.6589230177187663,-1.637562558566046,1,5.0,1,1,0.0853068513709269,0.08530685137092696
2017-01-18,air_ad7777590c884721,0,0,0,0,0,0,1,-1.1760419177636683,-1.1703830591822528,0.0,0.9068205422226913,-1.2300489886978458,1,10.0,1,1,0.3598283880415244,0.3598283880415244
2017-01-19,air_ad7777590c884721,0,0,0,0,1,0,0,-1.1007105828466346,-1.095453279714155,0.0,0.039179206458953696,-1.0742349766894161,1,7.0,1,1,0.35324999177107685,0.3532499917710769
2017-01-20,air_ad7777590c884721,1,0,0,0,0,0,0,-1.527588147376491,-1.9821223367533134,0.0,-1.3490469307630264,-1.0982063631522514,1,8.0,1,1,1.1553083062833294,1.1553083062833294
2017-01-21,air_ad7777590c884721,0,0,1,0,0,0,0,-1.1634866952774958,-1.0829649831361388,0.0,0.981189799573869,-1.218063295466428,1,14.0,1,1,1.773424540464223,1.773424540464223
2017-01-22,air_ad7777590c884721,0,0,0,1,0,0,0,-1.1509314727913236,-0.8456873481538287,0.0,0.9564000471234766,-1.254020375160681,1,4.0,1,1,0.28771904430777295,0.287719044307773
2017-01-24,air_ad7777590c884721,0,0,0,0,0,1,0,-1.5903642598073522,-1.4950787702106771,0.0,0.981189799573869,-1.5896197856403755,1,3.0,1,1,0.1551390579341388,0.15513905793413885
2017-01-25,air_ad7777590c884721,0,0,0,0,0,0,1,-1.4145911450009407,-1.2702894318063835,0.0,1.0307693044746538,-1.5057199330204518,1,7.0,1,1,0.41422666489330173,0.4142266648933018
2017-01-26,air_ad7777590c884721,0,0,0,0,1,0,0,-1.326704587597735,-1.1204298728701878,0.0,1.0059795520242614,-1.5296913194832873,1,6.0,1,1,0.5053121517148825,0.5053121517148825
2017-01-27,air_ad7777590c884721,1,0,0,0,0,0,0,-0.7993852431785008,-0.458550154235323,0.0,-0.059979803342616184,-1.1940919090035929,1,9.0,1,1,1.4558904127945458,1.4558904127945458
2017-01-28,air_ad7777590c884721,0,0,1,0,0,0,0,-0.8496061331231898,-0.7582692721077147,0.0,0.9068205422226913,-0.8105497255982277,1,15.0,1,1,1.9502821940427923,1.9502821940427923
2017-01-29,air_ad7777590c884721,0,0,0,1,0,0,0,-0.8998270230678788,-0.9580820173559756,0.0,-0.6301441097016438,-0.7865783391353923,1,8.0,1,1,0.547312681749278,0.547312681749278
2017-01-31,air_ad7777590c884721,0,0,0,0,0,1,0,-1.1634866952774958,-1.2078479489163019,0.0,0.9564000471234766,-1.0262922037637456,1,9.0,1,1,0.173609170539626,0.17360917053962605
2017-02-01,air_ad7777590c884721,0,0,0,0,0,0,1,-1.1509314727913236,-1.132918169448204,0.0,0.4358152456652339,-1.0982063631522514,1,8.0,1,1,0.29277934913119413,0.29277934913119413
2017-02-02,air_ad7777590c884721,0,0,0,0,1,0,0,-1.3392598100839073,-1.245312838650351,0.0,1.0307693044746538,-1.254020375160681,1,5.0,1,1,0.2846828614137203,0.2846828614137203
2017-02-03,air_ad7777590c884721,1,0,0,0,0,0,0,-0.9751583579849122,-0.7457809755296984,0.0,1.0307693044746538,-1.2420346819292634,1,6.0,1,1,1.1368381936778422,1.1368381936778422
2017-02-04,air_ad7777590c884721,0,0,1,0,0,0,0,-0.8747165780955344,-0.7832458652637472,0.0,1.0307693044746538,-0.8345211120610629,1,14.0,1,1,1.8321240764159084,1.8321240764159084
2017-02-05,air_ad7777590c884721,0,0,0,1,0,0,0,-1.0002688029572566,-1.220336245494318,0.0,-0.7293031195032138,-0.9543780443752395,1,7.0,1,1,0.2188988987092453,0.21889889870924534
2017-02-07,air_ad7777590c884721,0,0,0,0,0,1,0,-1.2011523627360126,-1.2078479489163019,0.0,1.0059795520242614,-1.0982063631522514,1,1.0,1,1,0.0936563543295718,0.09365635432957185
2017-02-08,air_ad7777590c884721,0,0,0,0,0,0,1,-1.113265805332807,-1.0829649831361388,0.0,1.0059795520242614,-1.1341634428465044,1,6.0,1,1,0.40764826862285425,0.4076482686228543
2017-02-09,air_ad7777590c884721,0,0,0,0,1,0,0,-1.6029194822935242,-1.7823095915050524,0.0,-1.3490469307630264,-1.2420346819292634,1,9.0,1,1,0.1961275270038501,0.19612752700385017
2017-02-10,air_ad7777590c884721,1,0,0,0,0,0,0,-1.364370255056252,-1.295266024962416,0.0,-0.35745683274732626,-1.1821062157721751,1,8.0,1,1,1.3283707312443327,1.3283707312443327
2017-02-11,air_ad7777590c884721,0,0,1,0,0,0,0,-1.3894807000285962,-1.1953596523382857,1.0,0.4606049981156263,-1.5536627059461225,1,12.0,1,1,1.7344601933238801,1.7344601933238801
2017-02-12,air_ad7777590c884721,0,0,0,1,0,0,0,-1.276483697653046,-1.0579883899801061,0.0,1.0059795520242614,-1.4098343871691108,1,7.0,1,1,0.4400342194927496,0.4400342194927497
2017-02-15,air_ad7777590c884721,0,0,0,0,0,0,1,-1.0881553603604623,-0.858175644731845,0.0,1.1051385618258316,-1.218063295466428,1,8.0,1,1,0.6348559551944639,0.634855955194464
2017-02-16,air_ad7777590c884721,0,0,0,0,1,0,0,-0.9877135804710845,-0.7457809755296984,0.0,1.1051385618258316,-1.2060776022350104,1,5.0,1,1,0.6449765648413063,0.6449765648413063
2017-02-17,air_ad7777590c884721,1,0,0,0,0,0,0,-0.24695545378692227,0.11591148835342761,0.0,0.6837127701691587,-0.7865783391353923,1,13.0,1,1,1.4194562180659136,1.4194562180659134
2017-02-18,air_ad7777590c884721,0,0,1,0,0,0,0,-0.8872718005817066,-1.1204298728701878,0.0,-0.6301441097016438,-0.5948072474327097,1,17.0,1,1,1.8895585361617384,1.8895585361617384
2017-02-19,air_ad7777590c884721,0,0,0,1,0,0,0,-1.125821027818979,-1.020523500246057,0.0,1.0307693044746538,-1.1701205225407576,1,3.0,1,1,0.5498428341609886,0.5498428341609887
2017-02-21,air_ad7777590c884721,0,0,0,0,0,1,0,-1.1383762503051513,-1.220336245494318,0.0,1.0555590569250461,-0.9304066579124043,1,8.0,1,1,0.3046710654662338,0.30467106546623385
2017-02-22,air_ad7777590c884721,0,0,0,0,0,0,1,-1.0253792479296011,-1.132918169448204,0.0,-0.2830875753961488,-1.2300489886978458,1,11.0,1,1,0.621699162653569,0.621699162653569
2017-02-23,air_ad7777590c884721,0,0,0,0,1,0,0,-0.3473972336763001,-0.421085264501274,0.0,-0.9772006440071388,-0.35509338280435654,1,12.0,1,1,0.5733732515898969,0.573373251589897
2017-02-24,air_ad7777590c884721,1,0,0,0,0,0,0,-0.9751583579849122,-1.0455000934020897,0.0,-0.4814055949992888,-0.7386355662097217,1,8.0,1,1,1.514589948746231,1.514589948746231
2017-02-25,air_ad7777590c884721,0,0,1,0,0,0,0,-0.96260313549874,-0.8706639413098615,0.0,0.6589230177187663,-0.9423923511438219,1,8.0,1,1,2.1084167197747035,2.108416719774703
2017-02-26,air_ad7777590c884721,0,0,0,1,0,0,0,-0.8244956881508454,-0.6833394926396168,0.0,0.733292275069944,-0.9663637376066574,1,14.0,1,1,0.6968446892813731,0.6968446892813731
2017-02-28,air_ad7777590c884721,0,0,0,0,0,1,0,-1.2137075852221848,-1.1953596523382857,0.0,0.8324512848715141,-0.9783494308380748,1,6.0,1,1,0.38209372926457746,0.38209372926457746
