visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,total_area_visitors,total_genre_visitors
2017-01-19,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-1.0019121443356023,-1.0954928129889965,0.0,-0.9651784431496448,-0.8741262123342133,1,34.0,1,1,0.2782300051085419,0.27823000510854207
2017-01-20,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-1.1664200563064955,-1.0298999924926702,0.0,0.2921376180204938,-1.1287672632582968,1,16.0,1,1,1.059547837111284,1.059547837111284
2017-01-21,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.9784110140540462,-1.150153496735935,0.0,-0.811221374434934,-0.9590065626422412,1,30.0,1,1,1.6616801600080344,1.6616801600080346
2017-01-24,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-1.3896807939812794,-1.5765068299620555,0.0,-0.7855618629824822,-1.274276435214916,1,3.0,1,1,0.08524203587884252,0.08524203587884265
2017-01-25,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-1.1664200563064955,-1.3359998214755262,0.0,-0.5546262599104159,-0.9953838556313959,1,39.0,1,1,0.33762987814092704,0.33762987814092715
2017-01-26,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-1.2016717517288298,-0.9643071719963441,0.0,0.3947756638303009,-1.2621506708851977,1,21.0,1,1,0.4263599789361911,0.42635997893619126
2017-01-27,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.9784110140540462,-0.33024324053185694,0.0,-0.6316047942677714,-1.3955340785120987,1,16.0,1,1,1.3523571697356556,1.3523571697356558
2017-01-28,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-1.1311683608841614,-1.2485427274804244,0.0,-0.3493501682908015,-1.092389970269142,1,21.0,1,1,1.833964439052172,1.8339644390521725
2017-01-31,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-1.2251728820103862,-1.3578640949743015,0.0,-0.7855618629824822,-0.9347550339828046,1,16.0,1,1,0.10323452854010441,0.10323452854010452
2017-02-01,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-1.107667230602605,-0.7565965737579775,0.0,0.3177971294729455,-1.2621506708851977,1,14.0,1,1,0.2193230770805749,0.21932307708057505
2017-02-02,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-1.2251728820103862,-1.1938820437334858,0.0,-0.811221374434934,-1.1287672632582968,1,12.0,1,1,0.21143595700988477,0.2114359570098849
2017-02-03,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.849154797505487,-1.0080357189938949,0.0,-0.7342428400775787,-0.7407428047073124,1,15.0,1,1,1.041555344450022,1.0415553444500223
2017-02-04,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-0.837404232364709,-0.7456644370085899,0.0,0.6513707783548189,-0.9711323269719594,1,31.0,1,1,1.718861780520538,1.7188617805205382
2017-02-07,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-1.2251728820103862,-1.4671854624681786,0.0,-0.8881999087922895,-0.9832580913016776,1,11.0,1,1,0.02534921784203927,0.02534921784203938
2017-02-08,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-1.1664200563064955,-1.3359998214755262,0.0,-0.8368808858873859,-0.9226292696530863,1,19.0,1,1,0.3312215930834913,0.3312215930834914
2017-02-09,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-1.1781706214472738,-1.2922712744779752,0.0,-0.9651784431496448,-0.9590065626422412,1,11.0,1,1,0.12517058123671138,0.1251705812367115
2017-02-10,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-1.0136627094763804,-1.1392213599865473,0.0,-0.47764772555306056,-0.9468807983125229,1,15.0,1,1,1.2281350286222859,1.2281350286222859
2017-02-11,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-1.2134223168696079,-1.303203411227363,1.0,-0.6572643057202231,-1.0802642059394238,1,25.0,1,1,1.6237233946678382,1.6237233946678384
2017-02-14,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-1.1546694911657176,-1.2594748642298121,0.0,-0.45198821410060874,-1.0196353842908326,1,27.0,1,1,0.1993588044016405,0.19935880440164064
2017-02-15,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-1.0254132746171585,-1.1282892232371595,0.0,-0.811221374434934,-0.8256231550153402,1,15.0,1,1,0.5525539000672334,0.5525539000672335
2017-02-16,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.7904019718015965,-0.3849039242787955,0.0,1.446815633380825,-0.9105035053233681,1,33.0,1,1,0.562412800155596,0.5624128001555962
2017-02-17,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-0.731649146097706,-0.43956460802573405,0.0,-0.7599023515300305,-0.9953838556313959,1,10.0,1,1,1.3168651294175497,1.31686512941755
2017-02-18,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-1.2016717517288298,-1.303203411227363,0.0,-0.47764772555306056,-1.092389970269142,1,34.0,1,1,1.7748110385219962,1.7748110385219964
2017-02-21,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-1.1664200563064955,-1.3250676847261382,0.0,-0.8881999087922895,-0.9832580913016776,1,9.0,1,1,0.23090728468440105,0.2309072846844012
2017-02-22,air_17bed6dbf7c8b0fc,0,0,0,0,0,0,1,-0.9784110140540462,-1.0080357189938949,0.0,0.6513707783548189,-0.9832580913016776,1,30.0,1,1,0.5397373299523619,0.539737329952362
2017-02-23,air_17bed6dbf7c8b0fc,0,0,0,0,1,0,0,-0.70814801581615,-0.1881254627898169,0.0,-0.6316047942677714,-0.6801139830587211,1,14.0,1,1,0.49266108203043013,0.49266108203043024
2017-02-24,air_17bed6dbf7c8b0fc,1,0,0,0,0,0,0,-1.1664200563064955,-1.3141355479767505,0.0,-0.8368808858873859,-1.0560126772799872,1,15.0,1,1,1.409538790248159,1.4095387902481593
2017-02-25,air_17bed6dbf7c8b0fc,0,0,1,0,0,0,0,-1.2134223168696079,-1.2048141804828736,0.0,-0.37500967974325333,-1.1772703205771697,1,35.0,1,1,1.988009752932839,1.9880097529328393
2017-02-28,air_17bed6dbf7c8b0fc,0,0,0,0,0,1,0,-1.2839257077142767,-1.1392213599865473,0.0,1.7803892822626983,-1.3955340785120987,1,21.0,1,1,0.30632787036037556,0.3063278703603757
