visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2017-02-04,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.1076054800835702,-0.9876921023915795,0.0,1.1663617117413394,-1.085365958727864,1,5.0,1,1,1.783414133566411,1.7834141335664113
2017-02-07,air_bb26d6d079594414,0,0,0,0,0,1,0,-1.4470329659156318,-1.4274024980625528,0.0,1.1417056452937588,-1.359682492153521,1,4.0,1,1,-0.019459119604656246,-0.019459119604655867
2017-02-08,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.3556486428069998,-1.2980759111005018,0.0,1.1417056452937588,-1.3970892921661109,1,2.0,1,1,0.30616534658444206,0.30616534658444244
2017-02-09,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.8647898715550923,-2.0223047980879874,0.0,-1.2006206672263988,-1.5093096922038798,1,12.0,1,1,0.08680833310008576,0.08680833310008612
2017-02-10,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.6167467088316627,-1.5179311089359884,0.0,-0.2143780093231746,-1.4469650255162305,1,13.0,1,1,1.2609980882944571,1.2609980882944576
2017-02-11,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.642856515434129,-1.4144698393663477,1.0,0.5992721834469854,-1.8335019589796566,1,2.0,1,1,1.6821320675317681,1.6821320675317684
2017-02-13,air_bb26d6d079594414,0,1,0,0,0,0,0,-1.3556486428069998,-1.194614641530861,0.0,0.7718646485800497,-1.5093096922038798,1,10.0,1,1,-0.2781744489055837,-0.2781744489055833
2017-02-14,air_bb26d6d079594414,0,0,0,0,0,1,0,-1.3817584494094661,-1.194614641530861,0.0,0.9937692466082753,-1.3721514254910512,1,3.0,1,1,0.16578735350533846,0.16578735350533882
2017-02-15,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.3295388362045335,-1.06528805456881,0.0,1.2403299110840813,-1.4843718255288203,1,11.0,1,1,0.5417904639396478,0.5417904639396481
2017-02-16,air_bb26d6d079594414,0,0,0,0,1,0,0,-1.2250996097946683,-0.9488941263029643,0.0,1.2403299110840813,-1.4719028921912902,1,15.0,1,1,0.5522860148240668,0.5522860148240671
2017-02-18,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.1206603833848032,-1.3368738871891173,0.0,-0.4855947402465613,-0.8359872919772664,1,9.0,1,1,1.8429763848354888,1.842976384835489
2017-02-20,air_bb26d6d079594414,0,1,0,0,0,0,0,-0.8856721239626066,-0.17293460453065845,0.0,0.18011905383811502,-1.4095582255036407,1,2.0,1,1,-0.4025467268859484,-0.402546726885948
2017-02-21,air_bb26d6d079594414,0,0,0,0,0,1,0,-1.3817584494094661,-1.440335156758758,0.0,1.1910177781889197,-1.1851174254281032,1,6.0,1,1,0.19937311633547913,0.1993731163354795
2017-02-22,air_bb26d6d079594414,0,0,0,0,0,0,1,-1.2642643196983678,-1.3498065458853223,0.0,-0.14040980998043284,-1.49684075886635,1,17.0,1,1,0.5281462477899032,0.5281462477899035
2017-02-23,air_bb26d6d079594414,0,0,0,0,1,0,0,-0.5592995414317781,-0.6126450002016316,0.0,-0.8307796705126897,-0.5866086252266689,1,11.0,1,1,0.4780299923168026,0.47802999231680293
2017-02-24,air_bb26d6d079594414,1,0,0,0,0,0,0,-1.2120447064934352,-1.2592779350118863,0.0,-0.33765834156107766,-0.985614492027625,1,6.0,1,1,1.4541162245677661,1.4541162245677663
2017-02-25,air_bb26d6d079594414,0,0,1,0,0,0,0,-1.1989898031922022,-1.0782207132650152,0.0,0.7965207150276302,-1.197586358765633,1,8.0,1,1,2.069942672711049,2.069942672711049
2017-02-27,air_bb26d6d079594414,0,1,0,0,0,0,0,-1.368703546108233,-1.466200474151168,0.0,-0.7074993382747867,-1.097834892065394,1,12.0,1,1,-0.16744638707496362,-0.16744638707496323
2017-02-28,air_bb26d6d079594414,0,0,0,0,0,1,0,-1.460087869216865,-1.4144698393663477,0.0,0.9691131801606947,-1.2349931587782224,1,6.0,1,1,0.2796640806012842,0.27966408060128456
