visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,total_area_visitors,total_genre_visitors
2016-10-26,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,0.5061863995271811,0.7768293211795824,0.0,1.1062503147897738,0.148258091514093,1,15.0,1,1,0.607320586586959,0.6073205865869591
2016-10-28,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.3668062477212948,-0.6018276003533264,0.0,-1.3345164707960024,-0.15387142682754437,1,8.0,1,1,1.3060263344295915,1.3060263344295917
2016-10-29,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,0.05071197487580239,0.15706611792166933,0.0,-1.3345164707960024,0.027406284177438053,1,23.0,1,1,1.856225806834704,1.8562258068347042
2016-10-30,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.4047624497755762,-0.7662545726462423,0.0,-1.3345164707960024,-0.21429733049587182,1,22.0,1,1,0.6343672606969963,0.6343672606969964
2016-10-31,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.10111283334132373,-0.057953768922912714,0.0,-0.3429549641517809,-0.1901269690285407,1,17.0,1,1,0.011792891830765352,0.01179289183076544
2016-11-01,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.21498143950416843,-0.39945594214666114,0.0,-0.4955028882508919,0.0394914649111035,1,17.0,1,1,0.200618746265656,0.20061874626565612
2016-11-02,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-0.5312831232898481,-0.9306815449391581,0.0,-1.3345164707960024,-0.33514913783252676,1,28.0,1,1,0.9679429080541242,0.9679429080541243
2016-11-03,air_5b6d18c470bbfaf9,0,0,0,0,1,0,0,-0.27824177626130436,-0.020009083009163285,1.0,1.0808256607732554,-0.3593194992998577,1,38.0,1,1,0.6589096131301785,0.6589096131301786
2016-11-05,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.06315663128704231,-0.007360854371246508,0.0,0.39436000232725565,-0.020934438757223967,1,18.0,1,1,1.5424343007247332,1.5424343007247334
2016-11-06,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.03785249658418781,0.15706611792166933,0.0,1.0808256607732554,-0.17804178829487527,1,10.0,1,1,0.3659039769381067,0.36590397693810683
2016-11-07,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.5186310559384208,-0.6524205149049929,0.0,0.8011544665915519,-0.3834898607671888,1,3.0,1,1,-0.14798283115260366,-0.1479828311526036
2016-11-08,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.6578037968041198,-0.7536063440083257,0.0,-0.8768726984986694,-0.6372786561741641,1,16.0,1,1,-0.02802582283123414,-0.028025822831234053
2016-11-09,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-0.594543460046984,-0.6271240576291598,0.0,0.1909627701951077,-0.41974540296818513,1,6.0,1,1,0.17582596166478842,0.1758259616647885
2016-11-11,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.7716724029669646,-0.9433297735770746,0.0,-1.3345164707960024,-0.6856193791088261,1,15.0,1,1,0.9777097625938599,0.97770976259386
2016-11-12,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.18967730480131414,-0.0958984548366626,0.0,0.26723673224466316,-0.1659566075612098,1,14.0,1,1,1.8975471145028167,1.8975471145028169
2016-11-13,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.18967730480131414,-0.1211949121124957,0.0,0.5977572344594037,-0.2747232341641993,1,23.0,1,1,0.4558091251372125,0.4558091251372126
2016-11-14,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.17702523744988702,-0.3615112562329113,0.0,-1.3345164707960024,0.015321103443772601,1,6.0,1,1,-0.2208585919490933,-0.22085859194909324
2016-11-15,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,0.02540784017294811,-0.03265731164707961,0.0,-0.9277220065317064,0.16034327224775843,1,9.0,1,1,0.11021273373117918,0.11021273373117928
2016-11-16,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-0.32885004566701315,-0.6018276003533264,0.0,-1.1819685466968914,-0.08136034242555144,1,15.0,1,1,0.4946261111284699,0.49462611112847
2016-11-18,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.4806748538841392,-0.4879935426120772,0.0,0.9537023906906628,-0.6372786561741641,1,5.0,1,1,1.3814064169029365,1.3814064169029368
2016-11-19,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.670455864155547,-0.9559780022149912,0.0,-1.3345164707960024,-0.41974540296818513,1,23.0,1,1,1.7157333607631209,1.715733360763121
2016-11-20,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.18967730480131414,0.10647320337000267,0.0,0.4197846563437743,-0.29889359563153023,1,32.0,1,1,0.6215952201450343,0.6215952201450344
2016-11-21,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.316197978315586,-0.6144758289912432,0.0,-1.3345164707960024,-0.1417862460938789,1,20.0,1,1,-0.15274104233862876,-0.1527410423386287
2016-11-22,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.13906903539560536,-0.03265731164707961,0.0,0.36893534831073727,-0.12970106536021325,1,13.0,1,1,1.1567687624890148,1.156768762489015
2016-11-23,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-0.4680227865327121,-0.6144758289912432,1.0,-1.309091816779484,-0.34723431856619225,1,28.0,1,1,0.5800234803092361,0.5800234803092362
2016-11-25,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-1.2018426929154888,-1.1077567458699902,0.0,1.0299763527402184,-1.3382191387267626,1,23.0,1,1,1.2920021330392018,1.292002133039202
2016-11-26,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.8602368744269547,-0.8168474871979087,0.0,0.3180860402777002,-0.9877488974504635,1,12.0,1,1,1.9268476781220238,1.926847678122024
2016-11-27,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.5692393253441297,-0.7283098867324924,0.0,-1.20739320071341,-0.33514913783252676,1,25.0,1,1,0.37867601749006885,0.37867601749006896
2016-11-28,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.5059789885869937,-0.7030134294566592,0.0,-0.4955028882508919,-0.23846769196320272,1,11.0,1,1,-0.12218831788099394,-0.12218831788099385
2016-11-29,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.5818913926955568,-0.6650687435429093,0.0,0.11468880814555224,-0.46808612590284715,1,24.0,1,1,0.3090558748734911,0.30905587487349123
2016-11-30,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-0.7969765376698188,-0.9812744594908243,0.0,-0.08870842398659574,-0.7943860057118155,1,3.0,1,1,0.4688315978568601,0.46883159785686024
2016-12-02,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.45537071918128497,-0.5132899998879104,0.0,0.8265791206080703,-0.3230639570988613,1,10.0,1,1,1.4683063790898159,1.468306379089816
2016-12-03,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.5439351906412752,-0.46269708533624393,0.0,0.36893534831073727,-0.6856193791088261,1,27.0,1,1,2.227115847176976,2.227115847176976
2016-12-04,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.4427186518298578,-0.45004885669832734,0.0,0.49605861839332976,-0.4922564873701782,1,14.0,1,1,0.5126572272018282,0.5126572272018283
2016-12-05,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.30354591096415884,-0.15913959802624555,0.0,0.5977572344594037,-0.39557504150085426,1,3.0,1,1,-0.07811225636834042,-0.07811225636834034
2016-12-06,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.5439351906412752,-0.3109183416812446,0.0,0.8265791206080703,-0.5285120295711746,1,7.0,1,1,0.2441939434429385,0.24419394344293857
2016-12-07,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-0.9614534132383723,-1.057163831318324,0.0,-0.9531466605482249,-0.78230082497815,1,11.0,1,1,0.6055675614131603,0.6055675614131604
2016-12-09,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.5059789885869937,-0.2729736557674952,0.0,0.9282777366741444,-0.9152378130484705,1,9.0,1,1,1.8865280991246534,1.8865280991246536
2016-12-10,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.8349327397241005,-0.9306815449391581,0.0,0.877428428641107,-0.6977045598424916,1,24.0,1,1,2.3751212582791252,2.3751212582791252
2016-12-11,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-1.0500178846983628,-1.0951085172320736,0.0,0.902853082657626,-0.9514933552494669,1,23.0,1,1,0.846733738894327,0.8467337388943271
2016-12-12,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-1.0247137499955083,-1.1457014317837402,0.0,0.5723325804428853,-1.0602599818524565,1,24.0,1,1,0.053364631666563564,0.053364631666563654
2016-12-13,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.7210641335612558,-0.5385864571637434,0.0,-0.69890012038304,-0.9635785359831324,1,2.0,1,1,0.4425362202498793,0.44253622024987943
2016-12-14,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-0.8855410091298093,-1.0445156026804072,0.0,-1.258242508746447,-0.733960102043488,1,4.0,1,1,0.8800412171965026,0.8800412171965027
2016-12-16,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-1.3030592317269065,-1.234239032249156,0.0,0.8520037746245887,-1.193196969922777,1,3.0,1,1,2.0012260319246264,2.001226031924627
2016-12-17,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-1.0626699520497898,-0.8168474871979087,0.0,0.9537023906906628,-1.3744746809277593,1,21.0,1,1,2.672133809154165,2.6721338091541655
2016-12-18,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.8728889417783822,-0.5891793717154099,0.0,0.5977572344594037,-0.9877488974504635,1,10.0,1,1,0.9135991276663639,0.913599127666364
2016-12-19,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.6451517294526927,-0.4879935426120772,0.0,0.7757298125750335,-0.806471186445481,1,9.0,1,1,0.4142373853014143,0.4142373853014144
2016-12-20,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.6957599988584015,-0.6397722862670763,0.0,-0.4446535802178549,-0.661449017641495,1,9.0,1,1,0.8955680115930056,0.8955680115930057
2016-12-21,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-0.5818913926955568,-0.3235665703191614,0.0,0.6486065424924407,-0.7460452827771535,1,6.0,1,1,1.278478795984183,1.2784787959841832
2016-12-23,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.13906903539560536,0.0052873742666702675,1.0,-0.2412563480857069,-0.34723431856619225,1,37.0,1,1,1.6829267467963163,1.6829267467963165
2016-12-24,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.8222806723726733,-0.9686262308529078,0.0,0.8265791206080703,-0.7218749213098224,1,19.0,1,1,1.842952901947371,1.842952901947371
2016-12-25,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-1.075322019401217,-1.1457014317837402,0.0,-0.13955773201963279,-0.830641547912812,1,23.0,1,1,0.7227698158899889,0.7227698158899891
2016-12-26,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-1.0373658173469353,-1.0824602885941572,0.0,-1.003995968581262,-0.9152378130484705,1,9.0,1,1,0.6331150998585687,0.6331150998585688
2016-12-27,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.5059789885869937,-0.0958984548366626,0.0,-1.2836671627629654,-0.7097897405761571,1,12.0,1,1,1.1447480184401093,1.1447480184401095
2016-12-28,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-1.15123442350978,-1.2848319468008227,0.0,0.9537023906906628,-1.1327710662544492,1,15.0,1,1,1.9258459494512816,1.9258459494512818
2016-12-30,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-1.15123442350978,-1.18364611769749,1.0,0.9537023906906628,-1.0602599818524565,1,20.0,1,1,1.1254647415283234,1.1254647415283237
2016-12-31,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-1.1132782214554986,-0.9812744594908243,1.0,0.9282777366741444,-1.193196969922777,1,15.0,1,1,-0.8071202965009223,-0.8071202965009222
2017-01-01,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.9741054805897995,-0.7283098867324924,1.0,0.9282777366741444,-1.1327710662544492,1,15.0,1,1,-1.5128381450387498,-1.5128381450387498
2017-01-02,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.9994096152926538,-0.7915510299220754,1.0,0.3180860402777002,-0.9152378130484705,1,37.0,1,1,-1.0422761019576363,-1.0422761019576363
2017-01-03,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.8981930764812364,-0.7409581153704091,1.0,0.7503051585585145,-0.9514933552494669,1,15.0,1,1,-0.852698951019689,-0.852698951019689
2017-01-07,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-1.3916237031868965,-1.3733695472662388,0.0,0.877428428641107,-1.3623895001940938,1,43.0,1,1,1.2461730463527496,1.2461730463527496
2017-01-08,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-1.416927837889751,-1.714871720489987,0.0,-1.3345164707960024,-1.1811117891891114,1,39.0,1,1,0.4948765432961554,0.4948765432961555
2017-01-09,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.9994096152926538,-1.0698120599562406,1.0,-0.7751740824325953,-0.9152378130484705,1,23.0,1,1,-0.1019033122984659,-0.10190331229846582
2017-01-10,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-0.8855410091298093,-0.8674404017495752,0.0,0.9282777366741444,-0.9514933552494669,1,4.0,1,1,-0.052317743096730686,-0.052317743096730596
2017-01-11,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-1.0373658173469353,-1.0824602885941572,0.0,0.9537023906906628,-0.9031526323148049,1,12.0,1,1,0.16455651411893948,0.1645565141189396
2017-01-12,air_5b6d18c470bbfaf9,0,0,0,0,1,0,0,-1.15123442350978,-0.9433297735770746,0.0,0.7503051585585145,-1.2898784157921008,1,2.0,1,1,0.15529052391457485,0.15529052391457493
2017-01-13,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-1.1259302888069256,-0.8674404017495752,0.0,0.36893534831073727,-1.2052821506564422,1,20.0,1,1,1.210110814206033,1.2101108142060333
2017-01-14,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-1.6067088481611587,-1.676927034576237,0.0,-0.5209275422674103,-1.5315820304654106,1,52.0,1,1,1.5128833049378405,1.5128833049378407
2017-01-15,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-1.821793993135421,-1.8792986927829027,0.0,0.7248805045419962,-1.6524338378020658,1,30.0,1,1,0.1750746651617318,0.17507466516173192
2017-01-16,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-1.505492309349741,-1.461907147731655,0.0,1.0299763527402184,-1.616178295601069,1,15.0,1,1,-0.18629895280849,-0.1862989528084899
2017-01-17,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-1.227146827618343,-1.0951085172320736,0.0,0.9791270447071811,-1.2898784157921008,1,15.0,1,1,0.16580867495736715,0.16580867495736726
2017-01-18,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-1.1765385582126346,-1.1709978890595731,0.0,0.9791270447071811,-1.2415376928574389,1,26.0,1,1,0.44679356710053336,0.4467935671005335
2017-01-20,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-1.5307964440525956,-1.9931327505241518,0.0,-1.3345164707960024,-1.1086007047871185,1,22.0,1,1,1.234152302303844,1.234152302303844
2017-01-21,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-1.1638864908612072,-1.0824602885941572,0.0,1.055401006756737,-1.2294525121237734,1,44.0,1,1,1.8459580879595971,1.8459580879595974
2017-01-22,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-1.15123442350978,-0.8421439444737417,0.0,1.0299763527402184,-1.2657080543247696,1,40.0,1,1,0.3754203993101569,0.375420399310157
2017-01-23,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-1.4042757705383238,-1.4745553763695716,0.0,0.4197846563437743,-1.3503043194604283,1,15.0,1,1,-0.1968171038512823,-0.1968171038512822
2017-01-24,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-1.5940567808097315,-1.499851833645405,0.0,1.055401006756737,-1.6040931148674036,1,11.0,1,1,0.2441939434429385,0.24419394344293857
2017-01-25,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-1.416927837889751,-1.272183718162906,0.0,1.1062503147897738,-1.5194968497317451,1,20.0,1,1,0.5006364831529226,0.5006364831529228
2017-01-26,air_5b6d18c470bbfaf9,0,0,0,0,1,0,0,-1.3283633664297607,-1.120404974507907,0.0,1.0808256607732554,-1.5436672111990761,1,2.0,1,1,0.5907920635197139,0.590792063519714
2017-01-27,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.7969765376698188,-0.45004885669832734,0.0,-0.012434461937040278,-1.2052821506564422,1,11.0,1,1,1.5316657175142554,1.5316657175142554
2017-01-28,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.8475848070755276,-0.7536063440083257,0.0,0.9791270447071811,-0.8185563671791465,1,31.0,1,1,2.0210101731717836,2.021010173171784
2017-01-29,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.8981930764812364,-0.9559780022149912,0.0,-0.597201504316966,-0.7943860057118155,1,26.0,1,1,0.6323638033555121,0.6323638033555122
2017-01-30,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.4933269212355666,-0.007360854371246508,0.0,0.6740311965089594,-0.5647675717721711,1,9.0,1,1,-0.1354612227683271,-0.13546122276832703
2017-01-31,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-1.1638864908612072,-1.2089425749733231,0.0,1.0299763527402184,-1.0360896203851253,1,10.0,1,1,0.26247549168398226,0.2624754916839824
2017-02-01,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-1.15123442350978,-1.1330532031458236,0.0,0.49605861839332976,-1.1086007047871185,1,17.0,1,1,0.38042904266386757,0.3804290426638677
2017-02-02,air_5b6d18c470bbfaf9,0,0,0,0,1,0,0,-1.341015433781188,-1.246887260887073,0.0,1.1062503147897738,-1.2657080543247696,1,25.0,1,1,0.37241521329793054,0.37241521329793065
2017-02-03,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.9741054805897995,-0.7409581153704091,0.0,1.1062503147897738,-1.2536228735911044,1,6.0,1,1,1.2158707540628002,1.2158707540628004
2017-02-04,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.8728889417783822,-0.7789028012841588,0.0,1.1062503147897738,-0.8427267286464775,1,30.0,1,1,1.9040583508626405,1.9040583508626407
2017-02-05,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.9994096152926538,-1.2215908036112397,0.0,-0.69890012038304,-0.9635785359831324,1,24.0,1,1,0.3073028496996924,0.3073028496996925
2017-02-06,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.8096286050212462,-0.4879935426120772,0.0,0.2163874242116261,-0.9756637167167979,1,5.0,1,1,-0.1635096255491066,-0.16350962554910653
2017-02-07,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-1.2018426929154888,-1.2089425749733231,0.0,1.0808256607732554,-1.1086007047871185,1,14.0,1,1,0.18333892669535434,0.18333892669535445
2017-02-08,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-1.1132782214554986,-1.0824602885941572,0.0,1.0808256607732554,-1.1448562469881147,1,14.0,1,1,0.49412524679309877,0.49412524679309894
2017-02-10,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-1.3663195684840423,-1.2974801754387393,0.0,-0.31753031013526234,-1.193196969922777,1,20.0,1,1,1.4054479050007476,1.4054479050007476
2017-02-11,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-1.3916237031868965,-1.1962943463354065,1.0,0.5214832724098482,-1.567837572666407,1,45.0,1,1,1.8073915341360254,1.8073915341360256
2017-02-12,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-1.2777550970240519,-1.057163831318324,0.0,1.0808256607732554,-1.4228154038624212,1,23.0,1,1,0.5261805642568468,0.5261805642568469
2017-02-13,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-1.1132782214554986,-0.9812744594908243,0.0,0.6994558505254778,-1.2536228735911044,1,7.0,1,1,-0.06358719064257959,-0.0635871906425795
2017-02-14,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-1.138582356158353,-0.9812744594908243,0.0,0.9282777366741444,-1.120685885520784,1,10.0,1,1,0.3601440370813395,0.36014403708133963
2017-02-15,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-1.0879740867526442,-0.8547921731116583,0.0,1.1825242768393294,-1.2294525121237734,1,14.0,1,1,0.719013333374706,0.7190133333747061
2017-02-17,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.24028557420702293,0.13176966064583623,0.0,0.7503051585585145,-0.7943860057118155,1,25.0,1,1,1.4956034853675388,1.495603485367539
2017-02-18,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.8855410091298093,-1.120404974507907,0.0,-0.597201504316966,-0.6010231139731675,1,81.0,1,1,1.9609064529272562,1.9609064529272564
2017-02-19,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-1.1259302888069256,-1.0192191454045743,0.0,1.1062503147897738,-1.1811117891891114,1,86.0,1,1,0.6348681250323674,0.6348681250323676
2017-02-20,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-0.6578037968041198,0.017935602904586595,0.0,0.0892641541290336,-1.1569414277217802,1,14.0,1,1,-0.18229203812552147,-0.1822920381255214
2017-02-21,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-1.138582356158353,-1.2215908036112397,0.0,1.1316749688062921,-0.9394081745158015,1,16.0,1,1,0.39219935454508753,0.39219935454508764
2017-02-22,air_5b6d18c470bbfaf9,0,0,0,0,0,0,1,-1.0247137499955083,-1.1330532031458236,0.0,-0.2412563480857069,-1.2415376928574389,1,40.0,1,1,0.7059908606550583,0.7059908606550584
2017-02-24,air_5b6d18c470bbfaf9,1,0,0,0,0,0,0,-0.9741054805897995,-1.0445156026804072,0.0,-0.4446535802178549,-0.7460452827771535,1,22.0,1,1,1.5897659804172986,1.5897659804172988
2017-02-25,air_5b6d18c470bbfaf9,0,0,1,0,0,0,0,-0.9614534132383723,-0.8674404017495752,0.0,0.7248805045419962,-0.9514933552494669,1,71.0,1,1,2.1775302779752406,2.177530277975241
2017-02-26,air_5b6d18c470bbfaf9,0,0,0,1,0,0,0,-0.8222806723726733,-0.6777169721808262,0.0,0.8011544665915519,-0.9756637167167979,1,93.0,1,1,0.7803692144576612,0.7803692144576613
2017-02-27,air_5b6d18c470bbfaf9,0,1,0,0,0,0,0,-1.1259302888069256,-1.246887260887073,0.0,-0.8260233904656324,-0.854811909380143,1,19.0,1,1,0.04209518412071465,0.04209518412071474
2017-02-28,air_5b6d18c470bbfaf9,0,0,0,0,0,1,0,-1.214494760266916,-1.1962943463354065,0.0,0.902853082657626,-0.9877488974504635,1,29.0,1,1,0.4688315978568601,0.46883159785686024
