visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-10-07,air_3b6438b125086430,1,0,0,0,0,0,0,0.6248993821685203,0.4963820863694955,0.0,-0.23772453067912644,0.5937954695033624,1,14.0,1,1,1.2750007703139283,1.2750007703139283
2016-10-08,air_3b6438b125086430,0,0,1,0,0,0,0,0.7519975615926263,0.6243629448532261,0.0,-1.3087669462504143,0.7738454869179173,1,18.0,1,1,1.4453268940810164,1.4453268940810164
2016-10-09,air_3b6438b125086430,0,0,0,1,0,0,0,0.5440187225349985,0.5080167098680166,0.0,-0.13809267806784375,0.537529839061314,1,35.0,1,1,0.9599481336435552,0.9599481336435552
2016-10-10,air_3b6438b125086430,0,1,0,0,0,0,0,0.3475942634250168,0.414939721879849,1.0,1.0574895532675475,0.3799860738235785,1,12.0,1,1,0.20818134332631757,0.20818134332631757
2016-10-11,air_3b6438b125086430,0,0,0,0,0,1,0,0.22049608400091084,-0.00390672406690507,0.0,-1.3087669462504143,0.3799860738235785,1,17.0,1,1,-0.05643245609755164,-0.05643245609755164
2016-10-12,air_3b6438b125086430,0,0,0,0,0,0,1,0.32448550352972494,0.5196513333665373,0.0,0.16080287976600413,0.1886829303206141,1,7.0,1,1,0.4231166899847861,0.4231166899847861
2016-10-13,air_3b6438b125086430,0,0,0,0,1,0,0,0.28982236368678693,0.2636896163990767,0.0,-0.8106076831940014,0.4362517042656271,1,6.0,1,1,0.44618168591157925,0.44618168591157925
2016-10-14,air_3b6438b125086430,1,0,0,0,0,0,0,0.28982236368678693,0.5429205803635792,0.0,0.3600665849885693,0.23369543467425283,1,15.0,1,1,1.3809476746809564,1.3809476746809564
2016-10-15,air_3b6438b125086430,0,0,1,0,0,0,0,0.28982236368678693,0.4963820863694955,0.0,0.8582258480449821,0.07615166943651734,1,10.0,1,1,1.6944795423891232,1.6944795423891232
2016-10-16,air_3b6438b125086430,0,0,0,1,0,0,0,0.32448550352972494,0.2636896163990767,0.0,-1.258951019944773,0.39123919991198813,1,8.0,1,1,0.41551284517375536,0.41551284517375536
2016-10-17,air_3b6438b125086430,0,1,0,0,0,0,0,0.6133450022208745,0.5545552038621002,0.0,-0.7109758305827188,0.6950736042990493,1,19.0,1,1,-0.20546781439375383,-0.20546781439375383
2016-10-18,air_3b6438b125086430,0,0,0,0,0,1,0,0.9137588808596699,0.985036273307375,0.0,0.2604347323772866,0.9538955043324719,1,14.0,1,1,0.33491209017682966,0.33491209017682966
2016-10-19,air_3b6438b125086430,0,0,0,0,0,0,1,0.7635519415402721,0.4963820863694955,0.0,-1.283858983097594,0.8751236217136042,1,11.0,1,1,0.42717207388400247,0.42717207388400247
2016-10-21,air_3b6438b125086430,1,0,0,0,0,0,0,0.3938117832156006,0.15897800491238837,0.0,-1.283858983097594,0.5262767129729041,1,17.0,1,1,1.3966622872904197,1.3966622872904197
2016-10-22,air_3b6438b125086430,0,0,1,0,0,0,0,0.08184352462915913,-0.2947723115299286,0.0,-1.3087669462504143,0.36873294773516885,1,14.0,1,1,1.76544876062541,1.76544876062541
2016-10-23,air_3b6438b125086430,0,0,0,1,0,0,0,0.27826798373914075,0.042631769927178945,0.0,-1.1344112041806698,0.4137454520888076,1,12.0,1,1,0.5949635827140805,0.5949635827140805
2016-10-24,air_3b6438b125086430,0,1,0,0,0,0,0,0.17427856421032709,0.2869588633961185,0.0,1.3314771479485745,0.10991104770174624,1,9.0,1,1,-0.09343783417790116,-0.09343783417790116
2016-10-25,air_3b6438b125086430,0,0,0,0,0,1,0,0.19738732410561896,0.15897800491238837,0.0,-0.9351474989581047,0.05364541725969787,1,11.0,1,1,0.35975131655953,0.35975131655953
2016-10-26,air_3b6438b125086430,0,0,0,0,0,0,1,0.5440187225349985,0.3916704748828072,0.0,-1.1593191673334906,0.7400861086526882,1,6.0,1,1,0.6236047315022962,0.6236047315022962
2016-10-27,air_3b6438b125086430,0,0,0,0,1,0,0,0.40536616316324675,0.3916704748828072,0.0,0.7087780691280583,0.36873294773516885,1,4.0,1,1,0.632729345275533,0.632729345275533
2016-10-28,air_3b6438b125086430,1,0,0,0,0,0,0,0.05873476473386723,-0.24823381753584461,0.0,-1.3087669462504143,0.2562016868510721,1,14.0,1,1,1.3307622989281536,1.3307622989281536
2016-10-29,air_3b6438b125086430,0,0,1,0,0,0,0,0.17427856421032709,0.030997146428657838,0.0,0.011355100849080074,0.12116417379015608,1,15.0,1,1,1.8876172005893037,1.8876172005893037
2016-10-30,air_3b6438b125086430,0,0,0,1,0,0,0,-0.04525465479494666,0.030997146428657838,0.0,0.5842382533639551,-0.07013896971280852,1,14.0,1,1,0.6509785728220068,0.6509785728220068
2016-10-31,air_3b6438b125086430,0,1,0,0,0,0,0,-0.14924407432376055,-0.2947723115299286,0.0,-1.283858983097594,-0.07013896971280852,1,4.0,1,1,0.020873299481260727,0.020873299481260727
2016-11-01,air_3b6438b125086430,0,0,0,0,0,1,0,-0.21857035400963643,-0.24823381753584461,0.0,0.2853426955301074,-0.26144211321577293,1,13.0,1,1,0.21198326573183293,0.21198326573183293
2016-11-02,air_3b6438b125086430,0,0,0,0,0,0,1,-0.33411415348609624,-0.25986844103436574,0.0,-0.21281656752630565,-0.43023900454191805,1,3.0,1,1,0.9885892824317709,0.9885892824317709
2016-11-03,air_3b6438b125086430,0,0,0,0,1,0,0,-0.40344043317197215,-0.2365991940373239,1.0,0.808409921739341,-0.41898587845350843,1,10.0,1,1,0.6758177992047072,0.6758177992047072
2016-11-04,air_3b6438b125086430,1,0,0,0,0,0,0,-0.35722291338138834,-0.16679145304619808,0.0,1.1073054795731887,-0.5315171393376051,1,14.0,1,1,0.7625016300504575,0.7625016300504575
2016-11-05,air_3b6438b125086430,0,0,1,0,0,0,0,-0.23012473395728236,-0.00390672406690507,0.0,1.1322134427260095,-0.43023900454191805,1,14.0,1,1,1.5700299489819203,1.5700299489819203
2016-11-06,air_3b6438b125086430,0,0,0,1,0,0,0,-0.19546159411434452,-0.03881059456246798,0.0,0.7585939954336999,-0.1939233566853149,1,11.0,1,1,0.3792678515745089,0.3792678515745089
2016-11-07,air_3b6438b125086430,0,1,0,0,0,0,0,-0.3456685334337422,-0.2133299470402821,0.0,1.1073054795731887,-0.4977577610723762,1,15.0,1,1,-0.1408351334999927,-0.1408351334999927
2016-11-08,air_3b6438b125086430,0,0,0,0,0,1,0,-0.24167911390492852,-0.49256091100478455,0.0,-1.3087669462504143,-0.08139209580121816,1,13.0,1,1,-0.019427078017202115,-0.019427078017202115
2016-11-09,air_3b6438b125086430,0,0,0,0,0,0,1,-0.5305386125960782,-0.5507340284973893,0.0,0.3600665849885693,-0.5990358958680632,1,9.0,1,1,0.18689057785543156,0.18689057785543156
2016-11-10,air_3b6438b125086430,0,0,0,0,1,0,0,-0.7385174516537057,-0.7717918749692873,0.0,-1.1095032410278494,-0.6215421480448826,1,2.0,1,1,0.36406016195244745,0.36406016195244745
2016-11-11,air_3b6438b125086430,1,0,0,0,0,0,0,-0.32255977353845033,-0.06207984155950978,0.0,0.08607899030754199,-0.36272024801146,1,7.0,1,1,0.9984742806861109,0.9984742806861109
2016-11-12,air_3b6438b125086430,0,0,1,0,0,0,0,-0.25323349385257443,-0.00390672406690507,0.0,0.8831338111978031,-0.3852265001882793,1,14.0,1,1,1.9294383470499725,1.9294383470499725
2016-11-13,air_3b6438b125086430,0,0,0,1,0,0,0,-0.11458093448082253,-0.13188758255063518,0.0,-0.0882767517622024,-0.18267023059690526,1,28.0,1,1,0.47026052781317657,0.47026052781317657
2016-11-14,air_3b6438b125086430,0,1,0,0,0,0,0,-0.04525465479494666,-0.35294542902253334,0.0,-1.3087669462504143,0.17742980423220447,1,23.0,1,1,-0.21459242816699073,-0.21459242816699073
2016-11-15,air_3b6438b125086430,0,0,0,0,0,1,0,0.104952284524451,0.22878574590351378,0.0,-0.3622643464432297,0.05364541725969787,1,11.0,1,1,0.12048366650576323,0.12048366650576323
2016-11-16,air_3b6438b125086430,0,0,0,0,0,0,1,-0.33411415348609624,-0.2133299470402821,0.0,1.082397516420368,-0.3852265001882793,1,16.0,1,1,0.5095470593368353,0.5095470593368353
2016-11-17,air_3b6438b125086430,0,0,0,0,1,0,0,-0.31100539359080437,-0.07371446505803048,0.0,0.7585939954336999,-0.4752515088955568,1,8.0,1,1,0.5427505150116695,0.5427505150116695
2016-11-18,air_3b6438b125086430,1,0,0,0,0,0,0,-0.31100539359080437,-0.411118546515138,0.0,-1.1344112041806698,-0.29520149148100205,1,10.0,1,1,1.4070542085321618,1.4070542085321618
2016-11-19,air_3b6438b125086430,0,0,1,0,0,0,0,0.11650666447209716,0.15897800491238837,0.0,-0.984963425263746,0.09865792161333661,1,8.0,1,1,1.745425302623029,1.745425302623029
2016-11-20,air_3b6438b125086430,0,0,0,1,0,0,0,0.22049608400091084,0.15897800491238837,0.0,-1.059687314722208,0.3124673172931205,1,24.0,1,1,0.6380520366432546,0.6380520366432546
2016-11-21,air_3b6438b125086430,0,1,0,0,0,0,0,0.03562600483857535,-0.2133299470402821,0.0,-1.3087669462504143,0.14367042596697535,1,37.0,1,1,-0.14565090188031216,-0.14565090188031216
2016-11-22,air_3b6438b125086430,0,0,0,0,0,1,0,0.11650666447209716,0.13570875791534615,0.0,0.5344223270583139,0.10991104770174624,1,29.0,1,1,1.1796992486823432,1.1796992486823432
2016-11-23,air_3b6438b125086430,0,0,0,0,0,0,1,-0.35722291338138834,-0.5740032754944311,1.0,-1.3087669462504143,-0.18267023059690526,1,7.0,1,1,0.5959774286888846,0.5959774286888846
2016-11-24,air_3b6438b125086430,0,0,0,0,1,0,0,-0.5652017524390159,-0.6321763929870358,0.0,-0.38717230959605026,-0.32896086974623096,1,2.0,1,1,-0.025003230878624647,-0.025003230878624647
2016-11-25,air_3b6438b125086430,1,0,0,0,0,0,0,-0.6460824120725379,-0.6554456399840778,0.0,0.8831338111978031,-0.5652765176028341,1,10.0,1,1,1.3165684552808963,1.3165684552808963
2016-11-26,air_3b6438b125086430,0,0,1,0,0,0,0,-0.6922999318631218,-0.6321763929870358,0.0,0.40988251129421066,-0.8578577959014858,1,24.0,1,1,1.9590933418129926,1.9590933418129926
2016-11-27,air_3b6438b125086430,0,0,0,1,0,0,0,-0.507429852700786,-0.8997727334530176,0.0,-1.3087669462504143,-0.1939233566853149,1,22.0,1,1,0.3921943877532611,0.3921943877532611
2016-11-28,air_3b6438b125086430,0,1,0,0,0,0,0,-0.5652017524390159,-0.6205417694885149,0.0,-0.7358837937355395,-0.6102890219564729,1,5.0,1,1,-0.1147285996487872,-0.1147285996487872
2016-11-29,air_3b6438b125086430,0,0,0,0,0,1,0,-0.7500718316013516,-0.608907145989994,0.0,0.03626306400190086,-0.8578577959014858,1,10.0,1,1,0.3217320925043764,0.3217320925043764
2016-11-30,air_3b6438b125086430,0,0,0,0,0,0,1,-0.6807455519154758,-0.8415996159604128,0.0,-0.9102395358052839,-0.6102890219564729,1,6.0,1,1,0.4834405254856298,0.4834405254856298
2016-12-01,air_3b6438b125086430,0,0,0,0,1,0,0,-0.3456685334337422,-0.37621467601957514,0.0,-0.9600554621109253,-0.30645461756941167,1,5.0,1,1,0.41247130724934306,0.41247130724934306
2016-12-02,air_3b6438b125086430,1,0,0,0,0,0,0,-0.55364737249137,-0.5856378989929522,0.0,0.9578577006562649,-0.5202640132491956,1,17.0,1,1,1.4950053468464173,1.4950053468464173
2016-12-03,air_3b6438b125086430,0,0,1,0,0,0,0,-0.6460824120725379,-0.49256091100478455,0.0,0.7087780691280583,-0.7453265350173891,1,22.0,1,1,2.2629936727605204,2.2629936727605204
2016-12-04,air_3b6438b125086430,0,0,0,1,0,0,0,-0.6460824120725379,-0.9928497214411851,0.0,-1.283858983097594,-0.4414921306303277,1,22.0,1,1,0.527796286883309,0.527796286883309
2016-12-05,air_3b6438b125086430,0,1,0,0,0,0,0,-0.3803316732766802,-0.37621467601957514,0.0,-0.01355286230374049,-0.32896086974623096,1,17.0,1,1,-0.07011937675740694,-0.07011937675740694
2016-12-06,air_3b6438b125086430,0,0,0,0,0,1,0,-0.5998648922819539,-0.7485226279722452,0.0,0.11098695346036277,-0.6553015263101115,1,8.0,1,1,0.25608556563581114,0.25608556563581114
2016-12-07,air_3b6438b125086430,0,0,0,0,0,0,1,-0.8078437313395815,-0.7136187574766825,0.0,0.38497454814138987,-0.9141234263435342,1,17.0,1,1,0.621830501046389,0.621830501046389
2016-12-08,air_3b6438b125086430,0,0,0,0,1,0,0,-0.8078437313395815,-0.7834264984678081,0.0,0.8831338111978031,-0.812845291547847,1,9.0,1,1,0.7346208657433447,0.7346208657433447
2016-12-09,air_3b6438b125086430,1,0,0,0,0,0,0,-0.6229736521772459,-0.37621467601957514,0.0,-0.0882767517622024,-0.6215421480448826,1,17.0,1,1,1.9182860413271277,1.9182860413271277
2016-12-10,air_3b6438b125086430,0,0,1,0,0,0,0,-0.8193981112872277,-0.795061121966329,0.0,-0.11318471491502319,-0.8353515437246665,1,29.0,1,1,2.4127894155378256,2.4127894155378256
2016-12-11,air_3b6438b125086430,0,0,0,1,0,0,0,-0.9118331508683954,-0.7834264984678081,0.0,0.31025065868292795,-0.880364048078305,1,34.0,1,1,0.8659139194804752,0.8659139194804752
2016-12-12,air_3b6438b125086430,0,1,0,0,0,0,0,-0.9464962907113335,-1.0742920859308316,0.0,-0.9102395358052839,-0.9478828046087633,1,24.0,1,1,0.06294790743563074,0.06294790743563074
2016-12-13,air_3b6438b125086430,0,0,0,0,0,1,0,-0.7038543118107679,-0.9579458509456222,0.0,-1.3087669462504143,-0.45274525671873755,1,6.0,1,1,0.45682706864702227,0.45682706864702227
2016-12-14,air_3b6438b125086430,0,0,0,0,0,0,1,-0.7847349714442897,-0.9346766039485804,0.0,-0.7607917568883601,-0.8353515437246665,1,13.0,1,1,0.8996242981427115,0.8996242981427115
2016-12-15,air_3b6438b125086430,0,0,0,0,1,0,0,-1.2238014094548368,-1.5629462728687111,0.0,-1.3087669462504143,-0.9253765524319438,1,25.0,1,1,0.9678054399482869,0.9678054399482869
2016-12-16,air_3b6438b125086430,1,0,0,0,0,0,0,-1.293127689140713,-1.376792296892376,0.0,-0.3622643464432297,-1.229210956819005,1,15.0,1,1,2.034371405442197,2.034371405442197
2016-12-17,air_3b6438b125086430,0,0,1,0,0,0,0,-1.258464549297775,-1.1790036974175202,0.0,-0.3622643464432297,-1.330489091614692,1,20.0,1,1,2.71339474706724,2.71339474706724
2016-12-18,air_3b6438b125086430,0,0,0,1,0,0,0,-1.0735944701354392,-0.9114073569515384,0.0,0.9329497375034442,-1.1729453263769567,1,10.0,1,1,0.9335881382986487,0.9335881382986487
2016-12-19,air_3b6438b125086430,0,1,0,0,0,0,0,-0.7269630717060598,-0.5507340284973893,0.0,0.8582258480449821,-0.880364048078305,1,34.0,1,1,0.42818591985880655,0.42818591985880655
2016-12-20,air_3b6438b125086430,0,0,0,0,0,1,0,-0.461212332910202,-0.5274647815003475,0.0,-0.7109758305827188,-0.29520149148100205,1,8.0,1,1,0.915338910752175,0.915338910752175
2016-12-21,air_3b6438b125086430,0,0,0,0,0,0,1,-0.4149948131196183,-0.608907145989994,0.0,-0.5864360148186155,-0.2839483653925924,1,15.0,1,1,1.302881534621041,1.302881534621041
2016-12-22,air_3b6438b125086430,0,0,0,0,1,0,0,-0.2070159740619905,-0.03881059456246798,0.0,-1.3087669462504143,-0.20517648277372455,1,11.0,1,1,2.0450167881776395,2.0450167881776395
2016-12-23,air_3b6438b125086430,1,0,0,0,0,0,0,-0.6460824120725379,-0.8765034864559758,1.0,-0.7358837937355395,-0.4752515088955568,1,30.0,1,1,1.712221846948195,1.712221846948195
2016-12-24,air_3b6438b125086430,0,0,1,0,0,0,0,-0.7616262115489978,-0.8765034864559758,0.0,-0.03846082545656127,-0.644048400221702,1,27.0,1,1,1.8741837414231495,1.8741837414231495
2016-12-25,air_3b6438b125086430,0,0,0,1,0,0,0,-0.7269630717060598,-0.7485226279722452,0.0,-0.38717230959605026,-0.6102890219564729,1,7.0,1,1,0.7404504800984683,0.7404504800984683
2016-12-26,air_3b6438b125086430,0,1,0,0,0,0,0,-0.8540612511301655,-1.2720806854056876,0.0,-1.3087669462504143,-0.5877827697796536,1,22.0,1,1,0.6497112653535017,0.6497112653535017
2016-12-27,air_3b6438b125086430,0,0,0,0,0,1,0,-0.6691911719678298,-0.6670802634825986,0.0,-0.8853315726524633,-0.7340734089289793,1,22.0,1,1,1.167533096984694,1.167533096984694
2016-12-28,air_3b6438b125086430,0,0,0,0,0,0,1,-1.258464549297775,-1.5280424023731485,0.0,-0.8106076831940014,-1.0041484350508116,1,22.0,1,1,1.9580794958381884,1.9580794958381884
2016-12-29,air_3b6438b125086430,0,0,0,0,1,0,0,-1.316236449036005,-1.376792296892376,1.0,-1.0845952778750285,-1.2179578307305954,1,15.0,1,1,1.67141454646233,1.67141454646233
2016-12-30,air_3b6438b125086430,1,0,0,0,0,0,0,-1.1082576099783772,-1.0626574624323109,1.0,-0.0882767517622024,-1.0041484350508116,1,30.0,1,1,1.1480165619697151,1.1480165619697151
2016-12-31,air_3b6438b125086430,0,0,1,0,0,0,0,-1.189138269611899,-0.9695804744441431,1.0,1.0325815901147268,-1.2742234611726437,1,20.0,1,1,-0.8079457849210883,-0.8079457849210883
2017-01-01,air_3b6438b125086430,0,0,0,1,0,0,0,-1.0735944701354392,-0.8997727334530176,1.0,1.0076736269619064,-1.1729453263769567,1,7.0,1,1,-1.5222002741705742,-1.5222002741705742
2017-01-02,air_3b6438b125086430,0,1,0,0,0,0,0,-1.0504857102401473,-0.8532342394589337,1.0,-0.337356383290409,-1.06041406549286,1,22.0,1,1,-1.04594612750635,-1.04594612750635
2017-01-03,air_3b6438b125086430,0,0,0,0,0,1,0,-0.9118331508683954,-0.6321763929870358,1.0,0.9578577006562649,-1.0041484350508116,1,26.0,1,1,-0.8540757767746747,-0.8540757767746747
2017-01-04,air_3b6438b125086430,0,0,0,0,0,0,1,-0.9580506706589794,-0.6438110164855568,0.0,0.8333178848921615,-1.1391859481117277,1,16.0,1,1,-0.5375023711420955,-0.5375023711420955
2017-01-05,air_3b6438b125086430,0,0,0,0,1,0,0,-0.9464962907113335,-1.1091959564263945,0.0,-0.4369882359016916,-0.7678327871942083,1,17.0,1,1,-0.13120359673935378,-0.13120359673935378
2017-01-06,air_3b6438b125086430,1,0,0,0,0,0,0,-0.9580506706589794,-0.8765034864559758,0.0,0.6091462165167758,-0.8578577959014858,1,7.0,1,1,0.7325931737937366,0.7325931737937366
2017-01-07,air_3b6438b125086430,0,0,1,0,0,0,0,-1.0851488500830853,-1.202272944414562,0.0,-1.1344112041806698,-1.1054265698464987,1,18.0,1,1,1.2701850019336087,1.2701850019336087
2017-01-08,air_3b6438b125086430,0,0,0,1,0,0,0,-0.8656156310778115,-1.1324652034234364,0.0,-1.258951019944773,-0.6215421480448826,1,28.0,1,1,0.5098005208305363,0.5098005208305363
2017-01-09,air_3b6438b125086430,0,1,0,0,0,0,0,-0.8540612511301655,-0.9928497214411851,1.0,-0.7607917568883601,-0.6553015263101115,1,13.0,1,1,-0.09419821865900424,-0.09419821865900424
2017-01-10,air_3b6438b125086430,0,0,0,0,0,1,0,-0.9580506706589794,-0.7252533809752034,0.0,0.9578577006562649,-0.9591359306971727,1,2.0,1,1,-0.04401284290620146,-0.04401284290620146
2017-01-14,air_3b6438b125086430,0,0,1,0,0,0,0,-1.6282047076224466,-1.7491002488450464,0.0,-0.31244842013758833,-1.5668047394712952,1,2.0,1,1,1.5401214927251996,1.5401214927251996
2017-01-15,air_3b6438b125086430,0,0,0,1,0,0,0,-1.7437485070989065,-1.9468888483199023,0.0,-0.6362519411242568,-1.5555516133828857,1,16.0,1,1,0.18613019337432848,0.18613019337432848
2017-01-16,air_3b6438b125086430,0,1,0,0,0,0,0,-1.5704328078842165,-1.6327540138598369,0.0,-0.06336878860938183,-1.4430203524987888,1,15.0,1,1,-0.1796147420362494,-0.1796147420362494
2017-01-17,air_3b6438b125086430,0,0,0,0,0,1,0,-1.408671488617173,-1.376792296892376,0.0,0.08607899030754199,-1.4205141003219697,1,8.0,1,1,0.17675211810739058,0.17675211810739058
2017-01-19,air_3b6438b125086430,0,0,0,0,1,0,0,-1.0620400901877933,-0.9695804744441431,0.0,-0.03846082545656127,-1.0379078133160407,1,1.0,1,1,0.45454591520371307,0.45454591520371307
2017-01-20,air_3b6438b125086430,1,0,0,0,0,0,0,-1.3624539688265889,-1.2371768149101248,0.0,-0.41208027274887093,-1.2179578307305954,1,13.0,1,1,1.2580188502359597,1.2580188502359597
2017-01-21,air_3b6438b125086430,0,0,1,0,0,0,0,-1.3393452089312967,-1.411696167387939,0.0,-0.26263249383194703,-1.229210956819005,1,28.0,1,1,1.8772252793475617,1.8772252793475617
2017-01-22,air_3b6438b125086430,0,0,0,1,0,0,0,-1.2815733091930668,-1.3535230498953343,0.0,-0.337356383290409,-1.161692200288547,1,23.0,1,1,0.3888993883351478,0.3888993883351478
2017-01-23,air_3b6438b125086430,0,1,0,0,0,0,0,-1.5588784279365708,-1.6909271313524417,0.0,0.5344223270583139,-1.3755015959683308,1,11.0,1,1,-0.1902601247716924,-0.1902601247716924
2017-01-24,air_3b6438b125086430,0,0,0,0,0,1,0,-1.5819871878318625,-1.5513116493701902,0.0,0.18571084291882467,-1.4655266046756084,1,8.0,1,1,0.25608556563581114,0.25608556563581114
2017-01-25,air_3b6438b125086430,0,0,0,0,0,0,1,-1.350899588878943,-1.3535230498953343,0.0,-0.01355286230374049,-1.2179578307305954,1,1.0,1,1,0.5156301351856599,0.5156301351856599
2017-01-26,air_3b6438b125086430,0,0,0,0,1,0,0,-1.3393452089312967,-1.202272944414562,0.0,1.1571214058788302,-1.4205141003219697,1,7.0,1,1,0.6068762729180286,0.6068762729180286
2017-01-27,air_3b6438b125086430,1,0,0,0,0,0,0,-1.0851488500830853,-0.9463112274471013,0.0,-0.5864360148186155,-1.262970335084234,1,16.0,1,1,1.5591311047527763,1.5591311047527763
2017-01-28,air_3b6438b125086430,0,0,1,0,0,0,0,-1.0851488500830853,-0.8532342394589337,0.0,1.1322134427260095,-1.2067047046421857,1,38.0,1,1,2.0543948634445774,2.0543948634445774
2017-01-29,air_3b6438b125086430,0,0,0,1,0,0,0,-1.1775838896642532,-1.5047731553761063,0.0,-1.283858983097594,-1.026654687227631,1,27.0,1,1,0.6489508808723986,0.6489508808723986
2017-01-30,air_3b6438b125086430,0,1,0,0,0,0,0,-0.8887243909731036,-0.7717918749692873,0.0,-0.7856997200411807,-0.7903390393710277,1,9.0,1,1,-0.12816205881494147,-0.12816205881494147
2017-01-31,air_3b6438b125086430,0,0,0,0,0,1,0,-1.1660295097166071,-1.1906383209160412,0.0,0.8582258480449821,-1.06041406549286,1,4.0,1,1,0.2745882546759859,0.2745882546759859
2017-02-01,air_3b6438b125086430,0,0,0,0,0,0,1,-1.2353557894024831,-1.05102283893379,0.0,-0.5366200885129742,-1.229210956819005,1,3.0,1,1,0.3939686182091683,0.3939686182091683
2017-02-02,air_3b6438b125086430,0,0,0,0,1,0,0,-1.1429207498213152,-0.9346766039485804,0.0,0.7585939954336999,-1.2517172089958244,1,6.0,1,1,0.3858578504107355,0.3858578504107355
2017-02-03,air_3b6438b125086430,1,0,0,0,0,0,0,-1.0851488500830853,-0.8066957454648499,0.0,1.1820293690316508,-1.2854765872610534,1,18.0,1,1,1.2395161611957848,1.2395161611957848
2017-02-04,air_3b6438b125086430,0,0,1,0,0,0,0,-0.9927138105019173,-0.8997727334530176,0.0,0.3600665849885693,-1.1279328220233178,1,18.0,1,1,1.9360283458861993,1.9360283458861993
2017-02-05,air_3b6438b125086430,0,0,0,1,0,0,0,-0.9349419107636874,-1.202272944414562,0.0,-1.3087669462504143,-0.677807778486931,1,28.0,1,1,0.3199578620484692,0.3199578620484692
2017-02-06,air_3b6438b125086430,0,1,0,0,0,0,0,-1.0967032300307313,-1.1440998269219573,0.0,-0.4369882359016916,-0.9478828046087633,1,4.0,1,1,-0.15654974610945618,-0.15654974610945618
2017-02-07,air_3b6438b125086430,0,0,0,0,0,1,0,-1.2122470295071912,-1.2488114384086457,0.0,-0.6113439779714362,-1.0379078133160407,1,14.0,1,1,0.19449442266646227,0.19449442266646227
2017-02-08,air_3b6438b125086430,0,0,0,0,0,0,1,-1.2815733091930668,-1.3535230498953343,0.0,-0.6611599042770775,-1.2854765872610534,1,18.0,1,1,0.5090401363494332,0.5090401363494332
2017-02-09,air_3b6438b125086430,0,0,0,0,1,0,0,-1.2006926495595451,-1.155734450420478,0.0,-0.6362519411242568,-1.1054265698464987,1,8.0,1,1,0.29714632761537707,0.29714632761537707
2017-02-10,air_3b6438b125086430,1,0,0,0,0,0,0,-1.5819871878318625,-1.7374656253465253,0.0,-0.03846082545656127,-1.3980078481451501,1,13.0,1,1,1.4313865119274602,1.4313865119274602
2017-02-11,air_3b6438b125086430,0,0,1,0,0,0,0,-1.6282047076224466,-1.597850143364274,1.0,0.2853426955301074,-1.5105391090292468,1,16.0,1,1,1.838192209317604,1.838192209317604
2017-02-12,air_3b6438b125086430,0,0,0,1,0,0,0,-1.4895521482506946,-1.376792296892376,0.0,0.18571084291882467,-1.4317672264103791,1,15.0,1,1,0.5414832075431644,0.5414832075431644
2017-02-13,air_3b6438b125086430,0,1,0,0,0,0,0,-1.2700189292454211,-0.9928497214411851,0.0,0.8333178848921615,-1.3755015959683308,1,14.0,1,1,-0.05541861012274755,-0.05541861012274755
2017-02-14,air_3b6438b125086430,0,0,0,0,0,1,0,-1.350899588878943,-1.2720806854056876,0.0,-0.3622643464432297,-1.2179578307305954,1,13.0,1,1,0.37343823721938535,0.37343823721938535
2017-02-16,air_3b6438b125086430,0,0,0,0,1,0,0,-0.9464962907113335,-0.608907145989994,0.0,1.1820293690316508,-1.2517172089958244,1,3.0,1,1,0.746787017440994,0.746787017440994
2017-02-17,air_3b6438b125086430,1,0,0,0,0,0,0,-0.6345280321248918,-0.608907145989994,0.0,-1.0347793515693873,-0.5990358958680632,1,18.0,1,1,1.5226326496598288,1.5226326496598288
2017-02-18,air_3b6438b125086430,0,0,1,0,0,0,0,-0.7962893513919356,-0.6670802634825986,0.0,0.6091462165167758,-0.7228202828405697,1,15.0,1,1,1.9935641049563317,1.9935641049563317
2017-02-19,air_3b6438b125086430,0,0,0,1,0,0,0,-0.9811594305542716,-1.0393882154352687,0.0,1.2816612216429335,-0.9928953089624019,1,25.0,1,1,0.6514854958094088,0.6514854958094088
2017-02-20,air_3b6438b125086430,0,1,0,0,0,0,0,-0.8193981112872277,-0.8648688629574546,0.0,-1.2091350936391316,-0.7903390393710277,1,22.0,1,1,-0.175559358137033,-0.175559358137033
2017-02-21,air_3b6438b125086430,0,0,0,0,0,1,0,-1.1198119899260233,-1.0975613329278735,0.0,0.8333178848921615,-1.0041484350508116,1,6.0,1,1,0.4058813084131164,0.4058813084131164
2017-02-22,air_3b6438b125086430,0,0,0,0,0,0,1,-1.258464549297775,-1.2139075679130829,0.0,-0.7607917568883601,-1.2854765872610534,1,11.0,1,1,0.7234685600204996,0.7234685600204996
2017-02-23,air_3b6438b125086430,0,0,0,0,1,0,0,-0.7962893513919356,-0.795061121966329,0.0,-0.8106076831940014,-0.71156715675216,1,6.0,1,1,0.675057414723604,0.675057414723604
