visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,total_area_visitors,total_genre_visitors
2016-10-23,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.2659014036397749,0.02393794085691274,0.0,-1.1453177046124683,0.3997608328773546,1,10.0,1,1,0.5177893740435989,0.5177893740435988
2016-10-25,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.11471460142447329,-0.05389897651008058,0.0,-1.1964226096274024,0.11924878735293619,1,6.0,1,1,0.2822023452903365,0.2822023452903364
2016-10-26,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,0.6147940241366245,0.7467093164075658,0.0,-0.3020867718660551,0.6129499874759128,1,6.0,1,1,0.546476156639632,0.5464761566396319
2016-10-27,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.28916091167289815,0.21297045446246807,0.0,0.6689064234176936,0.3099969783095408,1,7.0,1,1,0.5556153086171293,0.555615308617129
2016-10-28,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,0.07982533937478865,-0.1317358938770743,0.0,-1.426394682194606,0.23145360556270356,1,7.0,1,1,1.254760434895669,1.2547604348956687
2016-10-29,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.09145509339135006,0.11289441784776243,0.0,0.49003925586542385,-0.07149940360366824,1,15.0,1,1,1.8125025708557094,1.8125025708557092
2016-10-30,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.29232678915518445,-0.12061633425321794,0.0,0.515591708372891,-0.37445241277004004,1,29.0,1,1,0.5738936125721237,0.5738936125721236
2016-11-01,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-0.16439949497300627,-0.06501853613393693,0.0,-0.19987696183618675,0.007043969143168833,1,7.0,1,1,0.1341988563214227,0.13419885632142256
2016-11-02,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.37373506727111616,-0.19845325162021127,0.0,1.1032981160446336,-0.4417753036959005,1,9.0,1,1,0.912042235739522,0.9120422357395218
2016-11-03,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-0.2574375271054996,-0.28740972861106096,1.0,0.4389343508504899,-0.3071295218441797,1,17.0,1,1,0.5987724151775329,0.5987724151775328
2016-11-04,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-0.30395654317174603,-0.2429314901156363,0.0,1.0521932110296994,-0.32957048548613327,1,13.0,1,1,0.6855943589637568,0.6855943589637566
2016-11-05,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-0.2806970351386228,-0.06501853613393693,0.0,1.0521932110296994,-0.2622475945602727,1,11.0,1,1,1.4944093089722634,1.4944093089722632
2016-11-06,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.408624329320801,-0.42084444409733524,0.0,-0.9408980845527317,-0.4978777128007842,1,14.0,1,1,0.3017499759088723,0.30174997590887215
2016-11-08,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-0.32721605120486946,-0.620996517326747,0.0,-1.451947134702073,-0.13882229452952863,1,9.0,1,1,-0.0975801924412159,-0.09758019244121602
2016-11-09,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.6761086717017192,-0.7989094713084461,0.0,-0.19987696183618675,-0.6661849401154353,1,12.0,1,1,0.10906618838330527,0.10906618838330513
2016-11-10,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-0.7342574417845275,-0.8878659482992958,0.0,-1.3497373246722046,-0.7110668673993422,1,10.0,1,1,0.28651805594637686,0.28651805594637675
2016-11-11,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-0.2574375271054996,-0.2762901689872046,0.0,0.5666966133878252,-0.2285861490973426,1,13.0,1,1,0.921942983715144,0.9219429837151438
2016-11-12,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-0.2806970351386228,-0.05389897651008058,0.0,0.8988784959848968,-0.35201144912808663,1,1.0,1,1,1.8543903507525719,1.8543903507525716
2016-11-13,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.08299121685707476,0.16849221596704342,0.0,0.49003925586542385,-0.17248373999245892,1,19.0,1,1,0.39288763035113655,0.3928876303511364
2016-11-15,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.06819558535822684,0.0906552986000497,0.0,-0.7875833695079293,0.07436686006902941,1,7.0,1,1,0.04255347121374194,0.04255347121374181
2016-11-16,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.45514334538704765,-0.5765182788313221,0.0,0.7711162334475614,-0.43055482187492383,1,15.0,1,1,0.43223675692091634,0.43223675692091623
2016-11-17,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-0.45514334538704765,-0.2540510497394923,0.0,0.6944588759251605,-0.6661849401154353,1,4.0,1,1,0.465493115505698,0.4654931155056979
2016-11-18,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-0.2690672811220612,0.0350575004807687,0.0,0.8477735909699629,-0.5539801219056679,1,9.0,1,1,1.3311739000408542,1.331173900040854
2016-11-19,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,0.06819558535822684,-0.19845325162021127,0.0,-1.451947134702073,0.28755601466758723,1,5.0,1,1,1.6700841192063773,1.6700841192063771
2016-11-20,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,0.2659014036397749,0.10177485822390606,0.0,-1.375289777179672,0.3885403510563779,1,25.0,1,1,0.5609464806040027,0.5609464806040025
2016-11-21,air_d4b5a4b04c5f2d04,0,1,0,0,0,0,0,-0.08299121685707476,-0.4097248844734793,0.0,-1.451947134702073,0.20901264192075017,1,1.0,1,1,-0.22400512812992784,-0.22400512812992798
2016-11-22,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,0.10308484740791189,0.02393794085691274,0.0,-0.2509818668511209,0.32121746013051755,1,19.0,1,1,1.1034566966015478,1.1034566966015475
2016-11-23,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.5132921154698559,-0.509800921088185,1.0,-1.4008422296871388,-0.32957048548613327,1,18.0,1,1,0.518804835374432,0.5188048353744318
2016-11-24,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-0.7807764578507741,-0.6877138750698841,0.0,-0.9920029895676659,-0.6213030128315283,1,3.0,1,1,-0.10316522976079755,-0.10316522976079767
2016-11-25,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-0.745887195801089,-0.6098769577028907,0.0,0.10675246825341786,-0.767169276504226,1,21.0,1,1,1.2405439762640065,1.2405439762640063
2016-11-26,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-0.5132921154698559,-0.42084444409733524,0.0,0.33672454082062153,-0.6549644582944586,1,5.0,1,1,1.8840925946794378,1.8840925946794376
2016-11-27,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.45514334538704765,-0.8878659482992958,0.0,-1.451947134702073,-0.026617476319761257,1,18.0,1,1,0.3146971078769934,0.31469710787699323
2016-11-29,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-0.6761086717017192,-0.565398719207466,0.0,-0.3020867718660551,-0.5315391582637143,1,9.0,1,1,0.24412254538409797,0.24412254538409783
2016-11-30,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.6528491636685957,-0.7989094713084461,0.0,0.030095110731016703,-0.6437439764734818,1,8.0,1,1,0.4060886276519659,0.40608862765196574
2016-12-01,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-0.30395654317174603,-0.4875618018404726,0.0,-1.375289777179672,-0.23980663091831927,1,5.0,1,1,0.33500633449365397,0.3350063344936538
2016-12-02,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-0.5714408855526641,-0.6098769577028907,0.0,0.7711162334475614,-0.5988620491895749,1,6.0,1,1,1.4192651704906194,1.4192651704906192
2016-12-03,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-0.6993681797348423,-0.42084444409733524,0.0,0.8733260434774298,-0.8793740947139933,1,11.0,1,1,2.188477128596638,2.1884771285966376
2016-12-04,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.4900326074367327,-0.3874857652257666,0.0,-0.6853735594780611,-0.6549644582944586,1,8.0,1,1,0.45051506087591087,0.4505150608759107
2016-12-06,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-0.5365516235029791,-0.5765182788313221,0.0,-0.3020867718660551,-0.767169276504226,1,4.0,1,1,0.17837142421265942,0.17837142421265928
2016-12-07,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.9087037520329523,-0.8322681501800148,0.0,0.8477735909699629,-1.0589018038496212,1,9.0,1,1,0.5446990993106742,0.5446990993106741
2016-12-08,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-0.6993681797348423,-0.7210725539414528,0.0,0.5666966133878252,-0.7110668673993422,1,30.0,1,1,0.6576691723658485,0.6576691723658484
2016-12-09,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-0.5714408855526641,-0.4542031229689039,0.0,-0.3020867718660551,-0.7335078310412957,1,5.0,1,1,1.8432202761134084,1.8432202761134082
2016-12-11,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-1.0598905542482537,-1.065778902280995,0.0,-0.1487720568212528,-1.0364608402076676,1,16.0,1,1,0.7891714147087256,0.7891714147087254
2016-12-13,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-0.8040359658838973,-1.121376700400276,0.0,-1.451947134702073,-0.509098194621761,1,4.0,1,1,0.37943276771759893,0.37943276771759876
2016-12-14,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.8970739980163907,-1.0880180215287072,0.0,-1.2730799671498034,-1.0925632493125512,1,12.0,1,1,0.8229355039589238,0.8229355039589237
2016-12-15,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.2692261265463636,-1.2436918562626942,0.0,0.15785737326835203,-1.316972885732086,1,12.0,1,1,0.8912252784574449,0.8912252784574448
2016-12-16,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-1.2575963725298018,-1.3548874525012562,0.0,-0.12321960431378559,-1.316972885732086,1,5.0,1,1,1.95949059849379,1.95949059849379
2016-12-17,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-1.048260800231692,-0.9545833060424329,0.0,-0.12321960431378559,-1.3057524039111092,1,1.0,1,1,2.6395958248192106,2.63959582481921
2016-12-18,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.9435930140826373,-0.8211485905561586,0.0,0.7455637809400945,-0.9130355401769235,1,5.0,1,1,0.8569534585418302,0.8569534585418301
2016-12-20,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-0.7575169498176506,-0.7877899116845899,0.0,-1.4008422296871388,-0.6549644582944586,1,4.0,1,1,0.8386751545868357,0.8386751545868356
2016-12-21,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.6063301476023493,-0.43196400372119165,0.0,0.10675246825341786,-0.845712649251063,1,14.0,1,1,1.2268352482977607,1.2268352482977605
2016-12-22,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,0.06819558535822684,0.22409001408632442,0.0,-1.4008422296871388,0.029484932785122424,1,7.0,1,1,1.970152942467537,1.9701529424675368
2016-12-24,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-0.8738144899832672,-0.9879419849140016,0.0,-0.4554014869108575,-0.6774054219364121,1,6.0,1,1,1.7990477082221719,1.7990477082221716
2016-12-25,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.9203335060495138,-0.8878659482992958,0.0,0.7711162334475614,-0.7559487946832492,1,16.0,1,1,0.6635080750181385,0.6635080750181382
2016-12-27,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-0.5365516235029791,-0.3096488478587733,0.0,-1.3497373246722046,-0.632523494652505,1,12.0,1,1,1.0912711606315515,1.0912711606315513
2016-12-28,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-1.2692261265463636,-1.454963489115962,0.0,-0.32763922437352205,-1.014019876565714,1,15.0,1,1,1.8830771333486047,1.8830771333486047
2016-12-29,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.1994476024469936,-1.2659309755104067,1.0,-0.8131358220153964,-1.272090958448179,1,7.0,1,1,1.5959554420555662,1.595955442055566
2016-12-30,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-1.1645583403973085,-1.1880940581434132,1.0,-0.3531916768809893,-1.1374451765964582,1,11.0,1,1,1.0717235300130157,1.0717235300130155
2017-01-05,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.0366310462151305,-1.1658549388957007,0.0,-0.2509818668511209,-0.8008307219671561,1,5.0,1,1,-0.2095348041655572,-0.20953480416555734
2017-01-06,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-1.0715203082648153,-1.121376700400276,0.0,0.31117208831315457,-1.1262246947754815,1,8.0,1,1,0.6556382497041825,0.6556382497041824
2017-01-07,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-1.2110773564635553,-0.9879419849140016,0.0,0.4389343508504899,-1.3730752948369696,1,10.0,1,1,1.1940866203783955,1.1940866203783953
2017-01-08,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-1.083150062281377,-1.4660830487398182,0.0,-1.451947134702073,-0.6437439764734818,1,21.0,1,1,0.4324906222536246,0.4324906222536245
2017-01-10,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-0.6993681797348423,-0.8433877098038709,0.0,0.3878294458355557,-0.6100825310105515,1,5.0,1,1,-0.12220512971391681,-0.12220512971391694
2017-01-11,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-0.9901120301488837,-1.121376700400276,0.0,-0.3020867718660551,-0.7335078310412957,1,4.0,1,1,0.09764224841143371,0.09764224841143357
2017-01-12,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.0250012921985687,-1.2659309755104067,0.0,-0.19987696183618675,-0.7783897583252026,1,4.0,1,1,0.08824923110122819,0.08824923110122807
2017-01-13,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-1.0715203082648153,-1.2770505351342627,0.0,-0.5065063919257916,-0.8008307219671561,1,7.0,1,1,1.1575300124684065,1.1575300124684063
2017-01-14,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-1.4320426827782267,-1.4772026083636742,0.0,-0.40429658189592343,-1.316972885732086,1,9.0,1,1,1.464453199712689,1.464453199712689
2017-01-15,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-1.5948592390100897,-1.632876443097661,0.0,-0.07211469929885142,-1.3842957766579462,1,14.0,1,1,0.10830459238518049,0.10830459238518036
2017-01-17,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-1.2692261265463636,-1.1880940581434132,0.0,0.10675246825341786,-1.227209031164272,1,3.0,1,1,0.09891157507497499,0.09891157507497486
2017-01-18,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-1.3041153885960484,-1.010181104161714,0.0,0.5666966133878252,-1.451618667583807,1,24.0,1,1,0.3837484783736393,0.3837484783736391
2017-01-19,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.0947798162979387,-1.1880940581434132,0.0,-0.6598211069705939,-1.1935475857013418,1,9.0,1,1,0.3771479797232246,0.37714797972322445
2017-01-20,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-1.2692261265463636,-1.0991375811525637,0.0,-1.017555442075133,-1.2047680675223185,1,9.0,1,1,1.181901084408399,1.181901084408399
2017-01-21,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-1.24596661851324,-1.3104092140058312,0.0,0.31117208831315457,-1.014019876565714,1,11.0,1,1,1.8020940922146709,1.8020940922146707
2017-01-22,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-1.3738939126954184,-1.3771265717489687,0.0,-1.2730799671498034,-1.2159885493432954,1,20.0,1,1,0.31139685855178606,0.3113968585517859
2017-01-24,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-1.5367104689272815,-1.4772026083636742,0.0,-0.8386882745228634,-1.3506343311950162,1,11.0,1,1,0.17837142421265942,0.17837142421265928
2017-01-25,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-1.5134509608941582,-1.3660070121251122,0.0,0.3622769933280885,-1.4965005948677137,1,10.0,1,1,0.43832952490591454,0.43832952490591437
2017-01-26,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.5134509608941582,-1.232572296638838,0.0,1.0266407585222321,-1.575043967614551,1,5.0,1,1,0.529721044680887,0.5297210446808869
2017-01-27,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-1.0017417841654455,-0.676594315446028,0.0,-0.1487720568212528,-1.2608704766272023,1,14.0,1,1,1.4834930996658084,1.4834930996658082
2017-01-28,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-1.0017417841654455,-0.8656268290515833,0.0,0.9755358535072981,-1.0589018038496212,1,6.0,1,1,1.9795459597777425,1.9795459597777423
2017-01-29,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.9668525221157606,-0.9545833060424329,0.0,-0.8131358220153964,-1.1150042129545048,1,19.0,1,1,0.5718626899104576,0.5718626899104575
2017-01-31,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-1.3622641586788566,-1.3882461313728247,0.0,-0.09766715180631862,-1.2047680675223185,1,10.0,1,1,0.19690359350036216,0.19690359350036205
2017-02-01,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-1.3855236667119801,-1.454963489115962,0.0,-0.7620309170004622,-1.5526030039725973,1,3.0,1,1,0.3164741652059512,0.31647416520595106
2017-02-02,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.1645583403973085,-1.288170094758119,0.0,-0.27653431935858813,-0.9803584311027839,1,10.0,1,1,0.308350474559287,0.3083504745592868
2017-02-03,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-0.9203335060495138,-0.9434637464185768,0.0,0.08120001574595088,-0.9242560219979001,1,3.0,1,1,1.1633689151206963,1.1633689151206963
2017-02-04,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-1.1412988323641853,-0.8433877098038709,0.0,1.0266407585222321,-1.316972885732086,1,12.0,1,1,1.8609908494029865,1.8609908494029863
2017-02-05,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-1.013371538182007,-1.2659309755104067,0.0,-1.451947134702073,-0.7222873492203189,1,9.0,1,1,0.24234548805514017,0.24234548805514003
2017-02-07,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-1.31574514261261,-1.454963489115962,0.0,-0.7875833695079293,-1.1150042129545048,1,7.0,1,1,0.11668214836455297,0.11668214836455285
2017-02-08,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-1.24596661851324,-1.288170094758119,0.0,-0.3020867718660551,-1.103783731133528,1,15.0,1,1,0.43172902625549986,0.4317290262554997
2017-02-09,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.3390046506457334,-1.6106373238499487,0.0,-1.426394682194606,-1.0701222856705979,1,4.0,1,1,0.21949760811139704,0.2194976081113969
2017-02-10,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-1.3971534207285417,-1.5328004064829552,0.0,-0.27653431935858813,-1.103783731133528,1,3.0,1,1,1.3555449719808468,1.3555449719808468
2017-02-11,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-1.4436724367947884,-1.5328004064829552,1.0,-0.5576112969407258,-1.1374451765964582,1,11.0,1,1,1.7629988309775992,1.762998830977599
2017-02-12,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-1.45530219081135,-1.3326483332535437,0.0,0.5666966133878252,-1.3281933675530626,1,26.0,1,1,0.46422378884215676,0.4642237888421566
2017-02-13,air_d4b5a4b04c5f2d04,0,1,0,0,0,0,0,-1.3622641586788566,-1.2659309755104067,0.0,-0.5320588444332587,-1.4179572221208765,1,1.0,1,1,-0.1336290696857884,-0.1336290696857885
2017-02-14,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-1.3855236667119801,-1.288170094758119,0.0,-0.7620309170004622,-1.3618548130159929,1,5.0,1,1,0.2959110732565824,0.2959110732565822
2017-02-15,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-1.1994476024469936,-1.0768984619048512,0.0,0.7711162334475614,-1.238429512985249,1,15.0,1,1,0.6597000950275146,0.6597000950275145
2017-02-16,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-1.0598905542482537,-0.7321921135653089,0.0,0.7966686859550288,-1.451618667583807,1,11.0,1,1,0.6698547083358448,0.6698547083358447
2017-02-17,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-0.7342574417845275,-0.8878659482992958,0.0,-1.451947134702073,-0.767169276504226,1,11.0,1,1,1.4469364917558194,1.4469364917558192
2017-02-18,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-0.9087037520329523,-1.0546593426571387,0.0,-0.9664505370601988,-0.7896102401461794,1,20.0,1,1,1.9186182799277607,1.9186182799277607
2017-02-19,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-1.0947798162979387,-1.0991375811525637,0.0,1.2566128310894358,-1.182327103880365,1,21.0,1,1,0.5744013432375402,0.5744013432375401
2017-02-21,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-1.3390046506457334,-1.454963489115962,0.0,-0.37874412938845625,-1.283311440269156,1,11.0,1,1,0.3284058358432393,0.3284058358432391
2017-02-22,air_d4b5a4b04c5f2d04,0,0,0,0,0,0,1,-1.2110773564635553,-1.0435397830332827,0.0,-0.07211469929885142,-1.4740596312257603,1,12.0,1,1,0.6464990977266852,0.6464990977266851
2017-02-23,air_d4b5a4b04c5f2d04,0,0,0,0,1,0,0,-0.6412194096520341,-0.676594315446028,0.0,-1.375289777179672,-0.5203186764427377,1,7.0,1,1,0.5980108191794081,0.598010819179408
2017-02-24,air_d4b5a4b04c5f2d04,1,0,0,0,0,0,0,-1.1878178484304318,-1.1992136177672692,0.0,-0.17432450932871976,-1.0813427674915745,1,19.0,1,1,1.5423898568541239,1.5423898568541239
2017-02-25,air_d4b5a4b04c5f2d04,0,0,1,0,0,0,0,-1.1645583403973085,-1.0768984619048512,0.0,1.0266407585222321,-1.2945319220901326,1,9.0,1,1,2.138211792720403,2.1382117927204027
2017-02-26,air_d4b5a4b04c5f2d04,0,0,0,1,0,0,0,-0.8854442439998288,-0.9212246271708643,0.0,0.8733260434774298,-0.9130355401769235,1,13.0,1,1,0.7218971015410375,0.7218971015410374
2017-02-28,air_d4b5a4b04c5f2d04,0,0,0,0,0,1,0,-1.1994476024469936,-0.9101050675470082,0.0,1.2821652835969028,-1.4291777039418534,1,15.0,1,1,0.4060886276519659,0.40608862765196574
