visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Katsushika-ku Tateishi,total_area_visitors,total_genre_visitors
2016-09-27,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.288065411813759,1.241800060034403,0.0,-0.7287800422003416,1.347420397181852,1,25.0,1,1,0.42529988562894006,0.42529988562893994
2016-09-28,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.400699958474573,1.3410233552322917,0.0,-0.7783955130210043,1.49130238559636,1,8.0,1,1,0.5040264387955962,0.504026438795596
2016-09-29,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.1629159155239657,1.0061447339394172,0.0,-1.1257038087656428,1.2155285744685524,1,23.0,1,1,0.5870982887279442,0.5870982887279441
2016-09-30,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.7624375273966266,0.6092515531478627,0.0,-0.7039723067900103,0.867813769133491,1,24.0,1,1,1.5387182804145045,1.5387182804145045
2016-10-01,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.549683383703978,0.24956710805551657,0.0,-1.2993579566379623,0.7239317807189828,1,49.0,1,1,1.5619783983955622,1.561978398395562
2016-10-02,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.9751916710892756,0.9689359982402093,0.0,0.9581459657021888,0.843833437731073,1,53.0,1,1,0.43245684500772696,0.43245684500772685
2016-10-03,air_9241121af22ff1d6,0,1,0,0,0,0,0,0.925131872573358,0.8325039673431122,0.0,-1.2993579566379623,1.0236859232492084,1,21.0,1,1,-0.30726602792832075,-0.30726602792832086
2016-10-04,air_9241121af22ff1d6,0,0,0,0,0,1,0,1.2004607644109033,1.5146641218285966,0.0,0.23872163880258032,0.975725260444372,1,23.0,1,1,0.2686135963719265,0.2686135963719264
2016-10-05,air_9241121af22ff1d6,0,0,0,0,0,0,1,1.0878262177500895,0.820101055443376,0.0,-1.1257038087656428,1.1915482430661344,1,9.0,1,1,0.15256861215873863,0.15256861215873854
2016-10-06,air_9241121af22ff1d6,0,0,0,0,1,0,0,1.3381252103296764,1.427843738530444,0.0,0.7596840824195384,1.1795580773649252,1,16.0,1,1,0.4748873898962494,0.4748873898962493
2016-10-07,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.7624375273966266,0.6340573769473348,0.0,0.13949069716125492,0.8917941005359089,1,41.0,1,1,1.2772336573966827,1.2772336573966825
2016-10-08,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.737407628138668,0.6836690245462793,0.0,-1.2497424858172994,0.7958727749262366,1,32.0,1,1,1.4490006824875685,1.4490006824875685
2016-10-09,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.8750720740574409,0.7332806721452235,0.0,-1.2993579566379623,0.843833437731073,1,42.0,1,1,0.9595157821169634,0.9595157821169633
2016-10-10,air_9241121af22ff1d6,0,1,0,0,0,0,0,0.3869890385272465,-0.02329695373867708,1.0,-1.2993579566379623,0.6999514493165644,1,35.0,1,1,0.2013892993497494,0.20138929934974928
2016-10-11,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.28686944149541216,0.03871760576000332,0.0,-1.2497424858172994,0.5560694609020562,1,19.0,1,1,-0.06546304320216279,-0.06546304320216288
2016-10-12,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.3244142903823498,0.4232078746518215,0.0,0.7348763470092067,0.25631531837183064,1,4.0,1,1,0.41814292625015315,0.41814292625015304
2016-10-13,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.14920499557663924,-0.19693772033498244,0.0,-1.2993579566379623,0.4481579695911752,1,22.0,1,1,0.44140304423121063,0.4414030442312105
2016-10-14,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.03657044891582518,-0.03569986563841333,0.0,-0.307048540224709,0.12442349565853146,1,48.0,1,1,1.3840768366942873,1.3840768366942873
2016-10-15,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.17423489483459784,0.3611933151531411,0.0,1.3798774676778216,0.028502170048859413,1,57.0,1,1,1.7002610778214093,1.7002610778214091
2016-10-16,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.2618395422374531,0.3859991389526132,0.0,-0.00935571530073298,0.13641366135974045,1,42.0,1,1,0.41047475548716716,0.41047475548716705
2016-10-17,air_9241121af22ff1d6,0,1,0,0,0,0,0,0.2743544918664326,-0.03569986563841333,0.0,-1.2993579566379623,0.4961186323960111,1,30.0,1,1,-0.215759190156688,-0.21575919015668812
2016-10-18,air_9241121af22ff1d6,0,0,0,0,0,1,0,0.6998627792517299,0.8076981435436401,0.0,0.16429843257158638,0.6160202894081013,1,19.0,1,1,0.32919214539951575,0.32919214539951563
2016-10-19,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.6873478296227509,0.510028257949974,0.0,-0.8280109838416669,0.8198531063286546,1,10.0,1,1,0.4222326173237457,0.42223261732374556
2016-10-20,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.8250122755415232,0.9813389101399451,0.0,1.1814155843951708,0.6519907865117285,1,17.0,1,1,0.5720175528940719,0.5720175528940717
2016-10-21,air_9241121af22ff1d6,1,0,0,0,0,0,0,0.3619591392692879,0.199955460456572,0.0,-0.08377892153172693,0.4601481352923842,1,18.0,1,1,1.3999243896044584,1.3999243896044582
2016-10-22,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.17423489483459784,-0.1845348084352462,0.0,-1.274550221227631,0.3762169753839209,1,56.0,1,1,1.7718306716092784,1.7718306716092784
2016-10-23,air_9241121af22ff1d6,0,0,0,1,0,0,0,0.3494441896403088,0.311581667554197,0.0,-0.1085866569420584,0.3762169753839209,1,29.0,1,1,0.5914435854936363,0.5914435854936362
2016-10-24,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.05103419848703009,-0.08531151323735747,0.0,1.1318001135745084,0.040492335750068394,1,23.0,1,1,-0.10278147424869456,-0.10278147424869466
2016-10-25,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.16366874514784416,-0.32096683933234327,0.0,-0.7039723067900103,-0.18732081257290306,1,22.0,1,1,0.3542415032252699,0.35424150322526987
2016-10-26,air_9241121af22ff1d6,0,0,0,0,0,0,1,0.4745936859301022,0.7332806721452235,0.0,1.0821846427538455,0.12442349565853146,1,7.0,1,1,0.6203270287008835,0.6203270287008834
2016-10-27,air_9241121af22ff1d6,0,0,0,0,1,0,0,0.4620787363011227,0.43561078655155777,0.0,0.5860299345472189,0.19636448986578556,1,21.0,1,1,0.6295288336164667,0.6295288336164666
2016-10-28,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.38893783846947233,-0.618636724926009,0.0,-1.2993579566379623,-0.17533064687169408,1,43.0,1,1,1.3334669096585798,1.3334669096585796
2016-10-29,air_9241121af22ff1d6,0,0,1,0,0,0,0,0.024055499286845885,0.12553798905815577,0.0,-1.2993579566379623,0.00452183864644124,1,60.0,1,1,1.8950326152012533,1.895032615201253
2016-10-30,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.4264826873564102,-0.7798745796225781,0.0,-1.2993579566379623,-0.2352814753777392,1,41.0,1,1,0.647932443447633,0.6479324434476329
2016-10-31,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.12612389626090606,-0.08531151323735747,0.0,-0.33185627563504033,-0.21130114397532104,1,22.0,1,1,0.012496692888194697,0.0124966928881946
2016-11-01,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.23875844292172016,-0.42019013453023196,0.0,-0.4807026880970284,0.016512004347650218,1,35.0,1,1,0.20522338473124238,0.20522338473124227
2016-11-02,air_9241121af22ff1d6,0,0,0,0,0,0,1,-0.5516321836462036,-0.9411124343191473,0.0,-1.2993579566379623,-0.3551831323898294,1,3.0,1,1,0.9883992253242107,0.9883992253242105
2016-11-03,air_9241121af22ff1d6,0,0,0,0,1,0,0,-0.3013331910666168,-0.048102777538149594,1.0,1.0573769073435142,-0.37916346379224736,1,29.0,1,1,0.6729818012733872,0.6729818012733871
2016-11-04,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.16366874514784416,-0.12252024893656581,0.0,0.98295370111252,-0.3671732980910384,1,35.0,1,1,0.7603989479714275,0.7603989479714274
2016-11-05,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.0885790473739682,-0.03569986563841333,0.0,0.3875680512645682,-0.04343882415839489,1,31.0,1,1,1.5747586830005387,1.5747586830005387
2016-11-06,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.06354914811600938,0.12553798905815577,0.0,1.0573769073435142,-0.19931097827411204,1,40.0,1,1,0.37392314151693395,0.3739231415169339
2016-11-07,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.5391172340172243,-0.6682483725249533,0.0,0.7844918178298697,-0.40314379519466553,1,21.0,1,1,-0.1505797386713072,-0.15057973867130728
2016-11-08,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.6767816799359969,-0.767471667722842,0.0,-0.8528187192519983,-0.6549372749200549,1,26.0,1,1,-0.028144612155631007,-0.028144612155631105
2016-11-09,air_9241121af22ff1d6,0,0,0,0,0,0,1,-0.6142069317911003,-0.6434425487254812,0.0,0.18910616798191762,-0.4391142922982925,1,9.0,1,1,0.17991842121338864,0.17991842121338852
2016-11-10,air_9241121af22ff1d6,0,0,0,0,1,0,0,-0.714326528822935,-0.8418891391212585,0.0,-1.1753192795863057,-0.47508478940191967,1,23.0,1,1,0.358586799990962,0.35858679999096194
2016-11-11,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.789416226596811,-0.9535153462188832,0.0,-1.2993579566379623,-0.702897937724891,1,41.0,1,1,0.9983678473160924,0.9983678473160923
2016-11-12,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.21372854366376157,-0.12252024893656581,0.0,0.26352937421291156,-0.18732081257290306,1,49.0,1,1,1.9372075543976761,1.9372075543976761
2016-11-13,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.21372854366376157,-0.14732607273603787,0.0,0.5860299345472189,-0.2952323038837843,1,54.0,1,1,0.4656855849806662,0.46568558498066615
2016-11-14,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.20121359403478228,-0.38298139883102367,0.0,-1.2993579566379623,-0.007468327054767739,1,23.0,1,1,-0.2249609950722712,-0.2249609950722713
2016-11-15,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.0009743999711127008,-0.0605056894378854,0.0,-0.9024341900726609,0.13641366135974045,1,20.0,1,1,0.11294972988331106,0.11294972988331096
2016-11-16,air_9241121af22ff1d6,0,0,0,0,0,0,1,-0.35139298958253423,-0.618636724926009,0.0,-1.1505115441759743,-0.10338965266444,1,8.0,1,1,0.5053044672560938,0.5053044672560937
2016-11-17,air_9241121af22ff1d6,0,0,0,0,1,0,0,-0.3388780399535549,-0.1845348084352462,0.0,0.7100686115988755,-0.4511044579995016,1,23.0,1,1,0.5387888129211326,0.5387888129211325
2016-11-18,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.5015723851302862,-0.5070105178283845,0.0,0.9333382302918576,-0.6549372749200549,1,26.0,1,1,1.4104042229805391,1.4104042229805391
2016-11-19,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.6892966295649763,-0.9659182581186193,0.0,-1.2993579566379623,-0.4391142922982925,1,52.0,1,1,1.7516378219334154,1.7516378219334152
2016-11-20,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.21372854366376157,0.0759263414592112,0.0,0.41237578667489966,-0.31921263528620225,1,101.0,1,1,0.6348965531505569,0.6348965531505568
2016-11-21,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.3388780399535549,-0.6310396368257453,0.0,-1.2993579566379623,-0.1633404811704851,1,18.0,1,1,-0.1554362468211983,-0.1554362468211984
2016-11-22,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.16366874514784416,-0.0605056894378854,0.0,0.36276031585423696,-0.1513503154692759,1,31.0,1,1,1.1811259171672583,1.1811259171672581
2016-11-23,air_9241121af22ff1d6,0,0,0,0,0,0,1,-0.48905743550130687,-0.6310396368257453,1.0,-1.274550221227631,-0.3671732980910384,1,13.0,1,1,0.5924660082620344,0.5924660082620343
2016-11-24,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.56534310359353,-1.387617262709646,0.0,-1.2993579566379623,-1.278425891382924,1,12.0,1,1,-0.033767937381820726,-0.03376793738182082
2016-11-25,air_9241121af22ff1d6,1,0,0,0,0,0,0,-1.2149245139821085,-1.1147532009154522,0.0,1.0077614365228518,-1.350366885590178,1,36.0,1,1,1.319152990901006,1.3191529909010058
2016-11-26,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.8770208739996663,-0.8294862272215224,0.0,0.31314484503357426,-1.0026520802551167,1,29.0,1,1,1.9671134203733214,1.9671134203733214
2016-11-27,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.5891770325331417,-0.7426658439233698,0.0,-1.1753192795863057,-0.3551831323898294,1,24.0,1,1,0.38695903181401015,0.38695903181401003
2016-11-28,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.526602284388245,-0.7178600201238977,0.0,-0.4807026880970284,-0.25926180678015714,1,34.0,1,1,-0.12425235238505532,-0.12425235238505541
2016-11-29,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.6016919821621209,-0.6806512844246894,0.0,0.11468296175092367,-0.48707495510312865,1,42.0,1,1,0.31590064941034,0.31590064941033996
2016-11-30,air_9241121af22ff1d6,0,0,0,0,0,0,1,-0.8144461258547696,-0.9907240819180914,0.0,-0.08377892153172693,-0.8108094290357722,1,11.0,1,1,0.47897708096984193,0.4789770809698418
2016-12-01,air_9241121af22ff1d6,0,0,0,0,1,0,0,-0.6642667303070177,-0.4077872226304957,0.0,-0.530318158917691,-0.6789176063224729,1,16.0,1,1,0.4074074871819728,0.40740748718197267
2016-12-02,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.4765424858723276,-0.5318163416278565,0.0,0.8092995532402009,-0.3431929666886204,1,31.0,1,1,1.499099398139077,1.499099398139077
2016-12-03,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.5641471332751828,-0.48220469402891214,0.0,0.36276031585423696,-0.702897937724891,1,56.0,1,1,2.2735846452006614,2.273584645200661
2016-12-04,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.4640275362433483,-0.4698017821291761,0.0,0.4867989929058936,-0.5110552865055467,1,46.0,1,1,0.5237080770872602,0.5237080770872601
2016-12-05,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.32636309032457567,-0.1845348084352462,0.0,0.5860299345472189,-0.4151339608958745,1,21.0,1,1,-0.07926575057553756,-0.07926575057553764
2016-12-06,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.5641471332751828,-0.33336975123207907,0.0,0.8092995532402009,-0.5470257836091738,1,33.0,1,1,0.24969877515656105,0.24969877515656097
2016-12-07,air_9241121af22ff1d6,0,0,0,0,0,0,1,-0.977140471031501,-1.065141553316508,0.0,-0.9272419254829922,-0.7988192633345632,1,3.0,1,1,0.6185377888561868,0.6185377888561867
2016-12-08,air_9241121af22ff1d6,0,0,0,0,1,0,0,-0.8394760251127285,-0.7302629320236337,0.0,0.8341072886505321,-1.0266324116575347,1,10.0,1,1,0.7322823218404788,0.7322823218404787
2016-12-09,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.526602284388245,-0.29616101553287116,0.0,0.9085304948815263,-0.9307110860478625,1,42.0,1,1,1.9259609039452967,1.9259609039452965
2016-12-10,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.8519909747417077,-0.9411124343191473,0.0,0.8589150240608634,-0.7148881034261001,1,51.0,1,1,2.4246476092314846,2.424647609231485
2016-12-11,air_9241121af22ff1d6,0,0,0,1,0,0,0,-1.0647451184343564,-1.1023502890157162,0.0,0.883722759471195,-0.9666815831514896,1,45.0,1,1,0.8646860703480368,0.8646860703480367
2016-12-12,air_9241121af22ff1d6,0,1,0,0,0,0,0,-1.0397152191763979,-1.1519619366146605,0.0,0.5612221991368875,-1.0745930744623708,1,21.0,1,1,0.05492723777671713,0.054927237776717035
2016-12-13,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.7393564280808936,-0.5566221654273286,0.0,-0.679164571379679,-0.9786717488526985,1,25.0,1,1,0.452138483299391,0.4521384832993909
2016-12-14,air_9241121af22ff1d6,0,0,0,0,0,0,1,-0.9020507732576251,-1.0527386414167716,0.0,-1.2249347504069683,-0.7508586005297271,1,4.0,1,1,0.8986816273972746,0.8986816273972745
2016-12-15,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.1398348162082326,-1.2015735842136048,0.0,0.41237578667489966,-1.0146422459563256,1,21.0,1,1,0.967439558572049,0.9674395585720489
2016-12-16,air_9241121af22ff1d6,1,0,0,0,0,0,0,-1.315044111013943,-1.238782319912813,0.0,0.8341072886505321,-1.2064848971756699,1,27.0,1,1,2.0430283109268825,2.0430283109268825
2016-12-17,air_9241121af22ff1d6,0,0,1,0,0,0,0,-1.077260068063336,-0.8294862272215224,0.0,0.9333382302918576,-1.3863373826938052,1,57.0,1,1,2.7277959600615307,2.7277959600615307
2016-12-18,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.8895358236286458,-0.606233813026273,0.0,0.5860299345472189,-1.0026520802551167,1,31.0,1,1,0.9329327901386121,0.932932790138612
2016-12-19,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.6642667303070177,-0.5070105178283845,0.0,0.7596840824195384,-0.8227995947369813,1,28.0,1,1,0.42325504009214376,0.4232550400921437
2016-12-20,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.714326528822935,-0.6558454606252173,0.0,-0.4310872172763656,-0.6789176063224729,1,25.0,1,1,0.9145291803074457,0.9145291803074456
2016-12-21,air_9241121af22ff1d6,0,0,0,0,0,0,1,-0.6016919821621209,-0.3457726631318153,0.0,0.6356454053678815,-0.7628487662309361,1,4.0,1,1,1.3053502835276312,1.3053502835276312
2016-12-22,air_9241121af22ff1d6,0,0,0,0,1,0,0,-0.0885790473739682,0.05112051765973913,0.0,-0.679164571379679,-0.5949864464140099,1,32.0,1,1,2.053763749995063,2.053763749995063
2016-12-23,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.16366874514784416,-0.02329695373867708,1.0,-0.23262533399371504,-0.3671732980910384,1,36.0,1,1,1.7181534762683766,1.7181534762683766
2016-12-24,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.8394760251127285,-0.9783211700183553,0.0,0.8092995532402009,-0.738868434828518,1,42.0,1,1,1.881485513519978,1.881485513519978
2016-12-25,air_9241121af22ff1d6,0,0,0,1,0,0,0,-1.089775017692315,-1.1519619366146605,0.0,-0.13339439235238965,-0.8467799261393993,1,44.0,1,1,0.7381612527587681,0.738161252758768
2016-12-26,air_9241121af22ff1d6,0,1,0,0,0,0,0,-1.052230168805377,-1.08994737711598,0.0,-0.976857396303655,-0.9307110860478625,1,11.0,1,1,0.6466544149871354,0.6466544149871353
2016-12-27,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.526602284388245,-0.12252024893656581,0.0,-1.2497424858172994,-0.726878269127309,1,34.0,1,1,1.1688568439464808,1.1688568439464806
2016-12-28,air_9241121af22ff1d6,0,0,0,0,0,0,1,-1.164864715466191,-1.2883939675117573,0.0,0.9333382302918576,-1.1465340686696248,1,42.0,1,1,1.9660909976049232,1.9660909976049232
2016-12-29,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.3776188591588399,-1.4620347341080624,1.0,-0.00935571530073298,-1.3024062227853421,1,33.0,1,1,1.677000959840352,1.6770009598403517
2016-12-30,air_9241121af22ff1d6,1,0,0,0,0,0,0,-1.164864715466191,-1.1891706723138689,1.0,0.9333382302918576,-1.0745930744623708,1,41.0,1,1,1.1491752056548168,1.1491752056548166
2016-12-31,air_9241121af22ff1d6,0,0,1,0,0,0,0,-1.127319866579253,-0.9907240819180914,1.0,0.9085304948815263,-1.2064848971756699,1,13.0,1,1,-0.8233339202772774,-0.8233339202772774
2017-01-05,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.077260068063336,-1.1643648485143965,0.0,0.9333382302918576,-0.9427012517490715,1,24.0,1,1,-0.14086672237152495,-0.14086672237152503
2017-01-06,air_9241121af22ff1d6,1,0,0,0,0,0,0,-1.3525889599008811,-1.3628114389101738,0.0,0.883722759471195,-1.2064848971756699,1,45.0,1,1,0.7302374763036826,0.7302374763036825
2017-01-07,air_9241121af22ff1d6,0,0,1,0,0,0,0,-1.4026487584167986,-1.37521435080991,0.0,0.8589150240608634,-1.3743472169925963,1,44.0,1,1,1.2723771492467915,1.2723771492467915
2017-01-08,air_9241121af22ff1d6,0,0,0,1,0,0,0,-1.427678657674757,-1.710092972102784,0.0,-1.2993579566379623,-1.194494731474461,1,41.0,1,1,0.5055600729481933,0.5055600729481933
2017-01-09,air_9241121af22ff1d6,0,1,0,0,0,0,0,-1.0146853199184391,-1.077544465216244,1.0,-0.7535877776106729,-0.9307110860478625,1,35.0,1,1,-0.10354829132499316,-0.10354829132499326
2017-01-10,air_9241121af22ff1d6,0,0,0,0,0,1,0,-0.9020507732576251,-0.8790978748204669,0.0,0.9085304948815263,-0.9666815831514896,1,17.0,1,1,-0.05293836428928568,-0.05293836428928578
2017-01-11,air_9241121af22ff1d6,0,0,0,0,0,0,1,-1.052230168805377,-1.08994737711598,0.0,0.9333382302918576,-0.9187209203466534,1,19.0,1,1,0.16841616506890966,0.16841616506890955
2017-01-12,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.164864715466191,-0.9535153462188832,0.0,0.7348763470092067,-1.3024062227853421,1,11.0,1,1,0.15895875446122695,0.15895875446122684
2017-01-13,air_9241121af22ff1d6,1,0,0,0,0,0,0,-1.1398348162082326,-0.8790978748204669,0.0,0.36276031585423696,-1.218475062876879,1,34.0,1,1,1.2355699295844589,1.2355699295844587
2017-01-14,air_9241121af22ff1d6,0,0,1,0,0,0,0,-1.6154029021094471,-1.6728842364035756,0.0,-0.5055104235073596,-1.5422095368095226,1,52.0,1,1,1.544597211332794,1.5445972113327937
2017-01-15,air_9241121af22ff1d6,0,0,0,1,0,0,0,-1.8281570458020961,-1.8713308267993531,0.0,0.7100686115988755,-1.6621111938216129,1,38.0,1,1,0.17915160413709003,0.17915160413708994
2017-01-16,air_9241121af22ff1d6,0,1,0,0,0,0,0,-1.5152833050776127,-1.4620347341080624,0.0,1.0077614365228518,-1.6261406967179857,1,15.0,1,1,-0.18968740956253569,-0.1896874095625358
2017-01-17,air_9241121af22ff1d6,0,0,0,0,0,1,0,-1.239954413240067,-1.1023502890157162,0.0,0.9581459657021888,-1.3024062227853421,1,34.0,1,1,0.16969419352940732,0.16969419352940723
2017-01-19,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.1148049169502738,-1.1023502890157162,0.0,0.08987522634059221,-1.0985734058647887,1,22.0,1,1,0.44983803207049516,0.4498380320704951
2017-01-20,air_9241121af22ff1d6,1,0,0,0,0,0,0,-1.5403132043355712,-1.9829570338969777,0.0,-1.2993579566379623,-1.122553737267207,1,42.0,1,1,1.260108076026014,1.260108076026014
2017-01-21,air_9241121af22ff1d6,0,0,1,0,0,0,0,-1.1773796650951704,-1.08994737711598,0.0,1.0325691719331829,-1.242455394279297,1,33.0,1,1,1.8845527818251724,1.8845527818251724
2017-01-22,air_9241121af22ff1d6,0,0,0,1,0,0,0,-1.164864715466191,-0.8542920510209945,0.0,1.0077614365228518,-1.278425891382924,1,47.0,1,1,0.38363615781671623,0.3836361578167161
2017-01-23,air_9241121af22ff1d6,0,1,0,0,0,0,0,-1.415163708045778,-1.4744376460077986,0.0,0.41237578667489966,-1.3623570512913874,1,19.0,1,1,-0.20042284863071605,-0.20042284863071616
2017-01-24,air_9241121af22ff1d6,0,0,0,0,0,1,0,-1.602887952480468,-1.4992434698072707,0.0,1.0325691719331829,-1.6141505310167767,1,17.0,1,1,0.24969877515656105,0.24969877515656097
2017-01-25,air_9241121af22ff1d6,0,0,0,0,0,0,1,-1.427678657674757,-1.2759910556120213,0.0,1.0821846427538455,-1.5302193711083134,1,13.0,1,1,0.5114390038664826,0.5114390038664824
2017-01-26,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.340074010271902,-1.1271561128151883,0.0,1.0573769073435142,-1.5541997025107317,1,12.0,1,1,0.6034570530223143,0.6034570530223142
2017-01-27,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.8144461258547696,-0.4698017821291761,0.0,-0.00935571530073298,-1.218475062876879,1,35.0,1,1,1.5637676382402588,1.5637676382402588
2017-01-28,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.864505924370687,-0.767471667722842,0.0,0.9581459657021888,-0.8347897604381903,1,42.0,1,1,2.0632211606027457,2.0632211606027457
2017-01-29,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.9145657228866044,-0.9659182581186193,0.0,-0.5799336297383536,-0.8108094290357722,1,47.0,1,1,0.6458875979108368,0.6458875979108367
2017-01-30,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.5140873347592657,-0.03569986563841333,0.0,0.660453140778213,-0.5829962807128007,1,22.0,1,1,-0.13779945406633054,-0.13779945406633065
2017-01-31,air_9241121af22ff1d6,0,0,0,0,0,1,0,-1.1773796650951704,-1.2139764961133408,0.0,1.0077614365228518,-1.0506127430599526,1,32.0,1,1,0.26835799067982696,0.26835799067982685
2017-02-01,air_9241121af22ff1d6,0,0,0,0,0,0,1,-1.164864715466191,-1.1395590247149245,0.0,0.4867989929058936,-1.122553737267207,1,9.0,1,1,0.38874827165870685,0.3887482716587068
2017-02-02,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.3525889599008811,-1.2511852318125491,0.0,1.0821846427538455,-1.278425891382924,1,25.0,1,1,0.38056888951152185,0.38056888951152174
2017-02-03,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.9896554206604804,-0.7550687558231061,0.0,1.0821846427538455,-1.2664357256817151,1,29.0,1,1,1.241448860502748,1.241448860502748
2017-02-04,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.8895358236286458,-0.7922774915223141,0.0,1.0821846427538455,-0.8587700918406083,1,51.0,1,1,1.943853302392264,1.943853302392264
2017-02-05,air_9241121af22ff1d6,0,0,0,1,0,0,0,-1.0146853199184391,-1.226379408013077,0.0,-0.679164571379679,-0.9786717488526985,1,33.0,1,1,0.3141114095656433,0.3141114095656432
2017-02-09,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.6154029021094471,-1.7845104435012005,0.0,-1.2993579566379623,-1.2664357256817151,1,26.0,1,1,0.2911068972766854,0.29110689727668526
2017-02-10,air_9241121af22ff1d6,1,0,0,0,0,0,0,-1.3776188591588399,-1.3007968794114932,0.0,-0.307048540224709,-1.2064848971756699,1,42.0,1,1,1.4349423694220944,1.4349423694220942
2017-02-11,air_9241121af22ff1d6,0,0,1,0,0,0,0,-1.4026487584167986,-1.2015735842136048,1.0,0.5116067283162249,-1.5781800339131495,1,38.0,1,1,1.8451895052418443,1.8451895052418443
2017-02-12,air_9241121af22ff1d6,0,0,0,1,0,0,0,-1.2900142117559845,-1.065141553316508,0.0,1.0573769073435142,-1.4342980454986414,1,24.0,1,1,0.5375107844606349,0.5375107844606348
2017-02-13,air_9241121af22ff1d6,0,1,0,0,0,0,0,-1.127319866579253,-0.9907240819180914,0.0,0.6852608761885443,-1.2664357256817151,1,26.0,1,1,-0.06444062043376465,-0.06444062043376475
2017-02-14,air_9241121af22ff1d6,0,0,0,0,0,1,0,-1.152349765837212,-0.9907240819180914,0.0,0.9085304948815263,-1.134543902968416,1,16.0,1,1,0.3680442105986447,0.3680442105986446
