visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-10-06,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.8738168600789303,0.8795816885982167,0.0,0.7539597333766892,0.8413800519029084,1,6.0,1,1,0.4523964381558368,0.4523964381558368
2016-10-07,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.6770833367988873,0.748322496187646,0.0,0.6255927183125551,0.507832540742626,1,37.0,1,1,1.2488772273754778,1.2488772273754778
2016-10-08,air_48e9fc98b62495a7,0,0,1,0,0,0,0,1.1399857445166357,1.1311618073851442,0.0,-0.3499965961748635,1.0254062649568576,1,41.0,1,1,1.4193885654944962,1.4193885654944962
2016-10-09,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.607647975641225,0.7045694320507889,0.0,-0.5810572232903048,0.5193341790584975,1,22.0,1,1,0.933481999277353,0.933481999277353
2016-10-10,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.2488986096599703,0.22328572654536297,1.0,0.8566533454279965,0.33530796600454876,1,11.0,1,1,0.18089773013894736,0.18089773013894736
2016-10-11,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.2373260494670264,0.12484133223743468,0.0,-0.45269020822617073,0.3008030510569332,1,13.0,1,1,-0.08400381301024193,-0.08400381301024193
2016-10-12,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.2836162902388011,0.46392757929807593,0.0,0.3688586881842871,0.25479649779344593,1,11.0,1,1,0.3960667996700896,0.3960667996700896
2016-10-13,air_48e9fc98b62495a7,0,0,0,0,1,0,0,0.09845532715170202,0.07015000206636353,0.0,-0.683750835341612,0.3238063276886768,1,9.0,1,1,0.41915687670704005,0.41915687670704005
2016-10-14,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.14474556792347668,0.1904709284427202,0.0,-0.47836361123899757,0.19728830621408686,1,35.0,1,1,1.354939339479272,1.354939339479272
2016-10-15,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.27204373004585763,0.45298931326386155,0.0,1.2417543906203987,0.05926864642362518,1,20.0,1,1,1.66881214491562,1.66881214491562
2016-10-16,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.6192205358341688,0.748322496187646,0.0,0.2918384791458067,0.5193341790584975,1,21.0,1,1,0.3884546863612049,0.3884546863612049
2016-10-17,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.6192205358341688,0.617063303777075,0.0,-0.45269020822617073,0.6803571154807032,1,5.0,1,1,-0.23320123386438305,-0.23320123386438305
2016-10-18,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.7465186979565493,0.846766890495574,0.0,0.06077785203036555,0.7378653070600623,1,6.0,1,1,0.30776628528702654,0.30776628528702654
2016-10-19,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.7580912581494932,0.6717546339481462,0.0,-0.22162958111072947,0.7148620304283188,1,15.0,1,1,0.40012659343482815,0.40012659343482815
2016-10-21,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.2373260494670264,0.12484133223743468,0.0,-0.7094242383544388,0.3583112426362923,1,27.0,1,1,1.3706710403176339,1.3706710403176339
2016-10-22,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.12160044753758935,-0.05017092430999275,0.0,-1.4026061197007627,0.19728830621408686,1,33.0,1,1,1.739858535798544,1.739858535798544
2016-10-23,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.2373260494670264,-0.006417860173135995,0.0,-1.2485657016238019,0.3238063276886768,1,6.0,1,1,0.568100560450885,0.568100560450885
2016-10-24,air_48e9fc98b62495a7,0,1,0,0,0,0,0,0.01744740580109615,0.14671786430586345,0.0,1.2417543906203987,0.05926864642362518,1,9.0,1,1,-0.12104943111348106,-0.12104943111348106
2016-10-25,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.005874845608152279,-0.0939239884468499,0.0,-1.2742391046366286,-0.009741183471605672,1,3.0,1,1,0.33263252209605004,0.33263252209605004
2016-10-26,air_48e9fc98b62495a7,0,0,0,0,0,0,1,0.5266400542906191,0.5514337075717899,0.0,-0.45269020822617073,0.496330902426754,1,20.0,1,1,0.5967728539143509,0.5967728539143509
2016-10-28,air_48e9fc98b62495a7,1,0,0,0,0,0,0,0.005874845608152279,-0.05017092430999275,0.0,-1.4282795227135896,0.0937735613712405,1,40.0,1,1,1.3046993916406326,1.3046993916406326
2016-10-29,air_48e9fc98b62495a7,0,0,1,0,0,0,0,0.09845532715170202,0.0920265341347923,0.0,0.5742459122869017,0.0017604548442661024,1,51.0,1,1,1.8621598229612926,1.8621598229612926
2016-10-30,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-0.19085867767189066,-0.13767705258370666,0.0,0.5999193152997284,-0.27427886473665747,1,5.0,1,1,0.624176461826336,0.624176461826336
2016-11-02,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-0.3181568397942716,-0.1923683827547778,0.0,1.216080987607572,-0.4353018011588629,1,35.0,1,1,0.9621542927408189,0.9621542927408189
2016-11-04,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-0.26029403882955304,-0.22518318085742056,0.0,1.0106937635049573,-0.3432886946318883,1,28.0,1,1,0.7358207903566456,0.7358207903566456
2016-11-05,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.22557635825072186,-0.05017092430999275,0.0,1.1390607785690914,-0.4007968862112474,1,35.0,1,1,1.5442272237602062,1.5442272237602062
2016-11-06,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-0.36444708056604624,-0.47676329964434794,0.0,-0.9404848654698801,-0.3662919712636321,1,36.0,1,1,0.3521702795888542,0.3521702795888542
2016-11-07,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.37601964075899014,-0.2689362449942773,0.0,1.036367166517784,-0.5388165460017093,1,29.0,1,1,-0.16849827073886267,-0.16849827073886267
2016-11-09,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-0.7000513261614137,-0.7611582165339177,0.0,0.06077785203036555,-0.6193280142128119,1,9.0,1,1,0.15958381287407006,0.15958381287407006
2016-11-10,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-0.734769006740245,-0.8596026108418457,0.0,-1.1715454925853215,-0.6998394824239147,1,10.0,1,1,0.33694605297108476,0.33694605297108476
2016-11-11,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-0.26029403882955304,-0.24705971292584897,0.0,0.6512661213253819,-0.3432886946318883,1,40.0,1,1,0.9720500400423691,0.9720500400423691
2016-11-12,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.179286117478947,-0.12673878654949228,0.0,0.9850203604921306,-0.2627772264207857,1,60.0,1,1,1.9040264461601586,1.9040264461601586
2016-11-13,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-0.05198795535656626,0.0920265341347923,0.0,0.49722570324842114,-0.19376739652555486,1,12.0,1,1,0.4432619021851751,0.4432619021851751
2016-11-14,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.07513307574245359,-0.20330664878899218,0.0,-1.376932716687936,0.1857866678982151,1,10.0,1,1,-0.24233576983504473,-0.24233576983504473
2016-11-15,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-0.005697714584791593,0.04827346999793515,0.0,-1.0431784775211874,-0.0442460984192212,1,13.0,1,1,0.09310468997647658,0.09310468997647658
2016-11-16,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-0.4917452426884272,-0.5314546298154189,0.0,0.676939524338209,-0.3892952478953756,1,24.0,1,1,0.4825911542810796,0.4825911542810796
2016-11-17,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-0.48017268249548334,-0.24705971292584897,0.0,0.7026129273510358,-0.6193280142128119,1,11.0,1,1,0.5158307157298764,0.5158307157298764
2016-11-18,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-0.3065842796013277,-0.12673878654949228,0.0,0.8823267484408233,-0.5618198226334529,1,26.0,1,1,1.3810742618397762,1.3810742618397762
2016-11-19,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.017270274777735052,-0.18143011672056342,0.0,-1.4282795227135896,0.0937735613712405,1,42.0,1,1,1.7198133040851478,1.7198133040851478
2016-11-20,air_48e9fc98b62495a7,0,0,0,1,0,0,0,0.11002788734464547,-0.03923265827577876,0.0,-1.1458720895724945,0.19728830621408686,1,24.0,1,1,0.6112358692012319,0.6112358692012319
2016-11-22,air_48e9fc98b62495a7,0,0,0,0,0,1,0,0.12160044753758935,0.04827346999793515,0.0,0.394532091197114,0.20878994452995864,1,38.0,1,1,1.1534720739041222,1.1534720739041222
2016-11-23,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-0.6074708446178643,-0.5642694279180617,1.0,-1.4539529257264163,-0.492809992738222,1,44.0,1,1,0.5691155088920696,0.5691155088920696
2016-11-24,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-0.7810592475120198,-0.6408372901575612,0.0,-0.6067306263031316,-0.7458460356874018,1,18.0,1,1,-0.0525404113335183,-0.0525404113335183
2016-11-25,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-0.6884787659684701,-0.6517755561917754,0.0,0.522899106261248,-0.7228427590556583,1,32.0,1,1,1.2904901134640478,1.2904901134640478
2016-11-26,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.5496080436531458,-0.4111337034390624,0.0,0.4715523002355944,-0.6883378441080428,1,23.0,1,1,1.9337136880648091,1.9337136880648091
2016-11-27,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-0.5148903630743146,-0.8377260787734173,0.0,-1.4539529257264163,-0.19376739652555486,1,19.0,1,1,0.3651108722139583,0.3651108722139583
2016-11-28,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.5727531640390331,-0.673652088260204,0.0,-0.8377912534185729,-0.3432886946318883,1,3.0,1,1,-0.14236334837835835,-0.14236334837835835
2016-11-29,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-0.7000513261614137,-0.6845903542944182,0.0,-0.11893596905942216,-0.5388165460017093,1,7.0,1,1,0.2945719555516263,0.2945719555516263
2016-11-30,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-0.7116238863543575,-0.8486643448076315,0.0,0.035104449017538605,-0.6078263758969401,1,18.0,1,1,0.45645623192057533,0.45645623192057533
2016-12-01,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-0.32972939998721523,-0.4986398317127763,0.0,-1.2999125076494555,-0.27427886473665747,1,5.0,1,1,0.38540984103765097,0.38540984103765097
2016-12-02,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-0.5496080436531458,-0.6080224920549185,0.0,0.90800015145365,-0.5158132693699655,1,12.0,1,1,1.4691210391125433,1.4691210391125433
2016-12-03,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.6074708446178643,-0.45488676757591917,0.0,0.9336735544664772,-0.7918525889508892,1,71.0,1,1,2.2379444833099034,2.2379444833099034
2016-12-04,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-0.5380354834602018,-0.5533311618838475,0.0,-0.7607710443800924,-0.5273149076858373,1,18.0,1,1,0.500860226222403,0.500860226222403
2016-12-05,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.15614099709305965,-0.3017510430969201,0.0,0.4458788972227677,-0.06724937505096475,1,20.0,1,1,-0.09770561696623449,-0.09770561696623449
2016-12-06,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-0.5611806038460894,-0.6408372901575612,0.0,-0.11893596905942216,-0.7228427590556583,1,2.0,1,1,0.2288540439849213,0.2288540439849213
2016-12-08,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-0.6884787659684701,-0.7611582165339177,0.0,0.7796331363895159,-0.6308296525286837,1,5.0,1,1,0.7079097082240682,0.7079097082240682
2016-12-09,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-0.5958982844249204,-0.46582503361013355,0.0,-0.22162958111072947,-0.676836205792171,1,35.0,1,1,1.8928620133071277,1.8928620133071277
2016-12-10,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.9083574096344006,-0.925232207047131,0.0,0.009431046004711887,-0.8723640571619918,1,105.0,1,1,2.387903115494933,2.387903115494933
2016-12-11,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-1.0935183727214999,-1.0674296654919162,0.0,0.13779806106884593,-1.0103837169524537,1,21.0,1,1,0.8393455313574782,0.8393455313574782
2016-12-12,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-1.1050909329144436,-1.1877505918682727,0.0,-0.5297104172646512,-1.1138984617952998,1,5.0,1,1,0.03550636593924864,0.03550636593924864
2016-12-13,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-0.896784849441457,-1.111182729628773,0.0,-1.4539529257264163,-0.6653345674762993,1,13.0,1,1,0.4298138353394787,0.4298138353394787
2016-12-14,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-0.9083574096344006,-1.001800069286631,0.0,-1.1972188955981482,-0.9758788020048381,1,5.0,1,1,0.8730925670268673,0.8730925670268673
2016-12-15,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-1.2323890950368244,-1.2643184541077723,0.0,-0.1446093720722491,-1.171406653374659,1,3.0,1,1,0.9413478496965338,0.9413478496965338
2016-12-16,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.243961655229768,-1.3737011144499147,0.0,0.21481827010732632,-1.1023968234794284,1,41.0,1,1,2.009073609822768,2.009073609822768
2016-12-17,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-1.0240830115638377,-0.9361704730813455,0.0,0.035104449017538605,-1.228914844954018,1,47.0,1,1,2.6888353283061766,2.6888353283061766
2016-12-18,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-0.9430750902132315,-0.8596026108418457,0.0,0.8823267484408233,-1.0563902702159407,1,35.0,1,1,0.9070933398065525,0.9070933398065525
2016-12-19,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.8157769280908509,-0.6517755561917754,0.0,0.8309799424151698,-0.9528755253730946,1,19.0,1,1,0.4011415418760128,0.4011415418760128
2016-12-20,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-0.734769006740245,-0.87054087687606,0.0,-1.222892298610975,-0.5733214609493247,1,2.0,1,1,0.8888242678652292,0.8888242678652292
2016-12-21,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-0.653761085389639,-0.5314546298154189,0.0,0.5742459122869017,-0.7228427590556583,1,6.0,1,1,1.2767883095080552,1.2767883095080552
2016-12-22,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-0.12142331651422845,0.04827346999793515,0.0,-1.4282795227135896,-0.18226575820968288,1,79.0,1,1,2.019730568455207,2.019730568455207
2016-12-23,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-0.5496080436531458,-0.6189607580891328,1.0,-0.7350976413672656,-0.5273149076858373,1,24.0,1,1,1.686573742636351,1.686573742636351
2016-12-24,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.9546476504061755,-1.0564913994577019,0.0,-0.45269020822617073,-0.7803509506350174,1,24.0,1,1,1.8487117561155961,1.8487117561155961
2016-12-25,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-0.9315025300202879,-0.8924174089444885,0.0,0.5742459122869017,-0.8723640571619918,1,4.0,1,1,0.7137456617608798,0.7137456617608798
2016-12-26,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.7926318077049636,-0.8596026108418457,0.0,-1.376932716687936,-0.8378591422143764,1,8.0,1,1,0.6229077762748552,0.6229077762748552
2016-12-27,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-0.7116238863543575,-0.7939730146365604,0.0,-1.376932716687936,-0.7918525889508892,1,17.0,1,1,1.1412926926099067,1.1412926926099067
2016-12-28,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-1.3133970163874302,-1.4283924446209857,0.0,-0.2473029841235562,-1.1369017384270437,1,24.0,1,1,1.9326987396236246,1.9326987396236246
2016-12-29,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-1.2555342154227118,-1.3299480503130576,1.0,-0.6067306263031316,-1.2174132066381465,1,36.0,1,1,1.6457220678786695,1.6457220678786695
2016-12-30,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.1976714144579932,-1.2315036560051296,1.0,-0.09326256604659544,-1.0908951851635562,1,107.0,1,1,1.1217549351171026,1.1217549351171026
2016-12-31,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-1.128236053300331,-1.012738335320845,1.0,0.9336735544664772,-1.297924674849249,1,10.0,1,1,-0.8363343450383514,-0.8363343450383514
2017-01-05,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-1.0356555717567812,-1.111182729628773,0.0,-0.19595617809790253,-0.8148558655826328,1,12.0,1,1,-0.15885626054760865,-0.15885626054760865
2017-01-06,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.1050909329144436,-1.0893061975603444,0.0,0.4458788972227677,-0.9758788020048381,1,3.0,1,1,0.705879811341699,0.705879811341699
2017-01-07,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-1.1513811736862185,-1.0783679315261303,0.0,0.4715523002355944,-1.3209279514809926,1,27.0,1,1,1.2440562222798508,1.2440562222798508
2017-01-08,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-1.162953733879162,-1.4612072427236282,0.0,-1.4539529257264163,-0.8378591422143764,1,5.0,1,1,0.48284489139137576,0.48284489139137576
2017-01-09,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.8620671688626257,-0.9361704730813455,1.0,-0.8634646564313997,-0.8378591422143764,1,5.0,1,1,-0.12181064244436952,-0.12181064244436952
2017-01-10,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-0.7926318077049636,-0.8486643448076315,0.0,0.49722570324842114,-0.7803509506350174,1,9.0,1,1,-0.07157069460573018,-0.07157069460573018
2017-01-11,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-1.0240830115638377,-1.0564913994577019,0.0,-0.22162958111072947,-0.86086241884612,1,2.0,1,1,0.14816564291074294,0.14816564291074294
2017-01-12,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-1.1050909329144436,-1.2424419220393437,0.0,0.2918384791458067,-0.9413738870572226,1,3.0,1,1,0.13877736982978509,0.13877736982978509
2017-01-13,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.128236053300331,-1.1330592616972015,0.0,0.2918384791458067,-0.9528755253730946,1,28.0,1,1,1.207518078397204,1.207518078397204
2017-01-14,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-1.486985419281586,-1.4830837747920569,0.0,0.5485725092740747,-1.4704492495873263,1,68.0,1,1,1.5142862447452594,1.5142862447452594
2017-01-15,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-1.6721463823686853,-1.7127873615105558,0.0,0.4458788972227677,-1.5509607177984288,1,24.0,1,1,0.1588226015431816,0.1588226015431816
2017-01-16,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-1.440695178509811,-1.5158985728946994,0.0,0.035104449017538605,-1.3784361430603516,1,8.0,1,1,-0.20732004861417488,-0.20732004861417488
2017-01-17,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-1.2671067756156555,-1.340886316347272,0.0,-0.016242357008115056,-1.1599050150587873,1,8.0,1,1,0.14943432846222374,0.14943432846222374
2017-01-18,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-1.243961655229768,-1.111182729628773,0.0,0.7282863303638625,-1.3899377813762235,1,2.0,1,1,0.43412736621451337,0.43412736621451337
2017-01-19,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-1.1513811736862185,-1.1439975277314156,0.0,-0.45269020822617073,-1.1023968234794284,1,25.0,1,1,0.42753020134681324,0.42753020134681324
2017-01-20,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.3596872571592051,-1.2315036560051296,0.0,-0.9661582684827069,-1.3094263131651207,1,15.0,1,1,1.231876840985635,1.231876840985635
2017-01-21,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-1.3133970163874302,-1.3627628484157002,0.0,0.08645125504319227,-1.171406653374659,1,37.0,1,1,1.85175660143915,1.85175660143915
2017-01-22,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-1.4175500581239238,-1.5268368389289138,0.0,-1.1458720895724945,-1.3209279514809926,1,9.0,1,1,0.36181228978010826,0.36181228978010826
2017-01-23,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-1.6258561415969104,-1.7456021596131983,0.0,-1.1715454925853215,-1.3899377813762235,1,8.0,1,1,-0.21797700724661354,-0.21797700724661354
2017-01-24,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-1.5679933406321918,-1.537775104963128,0.0,-0.6580774323287851,-1.3554328664286082,1,2.0,1,1,0.2288540439849213,0.2288540439849213
2017-01-25,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-1.4985579794745296,-1.4174541785867714,0.0,-0.11893596905942216,-1.4704492495873263,1,4.0,1,1,0.4886808449281874,0.4886808449281874
2017-01-26,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-1.4059774979309798,-1.2315036560051296,0.0,1.1133873755562647,-1.5739639944301727,1,12.0,1,1,0.5800262046348045,0.5800262046348045
2017-01-27,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.047228131949725,-0.8158495467049888,0.0,-0.1446093720722491,-1.297924674849249,1,36.0,1,1,1.5333165280174712,1.5333165280174712
2017-01-28,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.9777927707920628,-0.87054087687606,0.0,1.0106937635049573,-1.0333869935841973,1,28.0,1,1,2.0291188415361647,2.0291188415361647
2017-01-29,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-1.0588006921426687,-1.0236766013550591,0.0,-0.7607710443800924,-1.1023968234794284,1,22.0,1,1,0.6221465649439667,0.6221465649439667
2017-01-30,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.8504946086696821,-0.7174051523970609,0.0,-0.6067306263031316,-0.929872248741351,1,2.0,1,1,-0.15581141522405476,-0.15581141522405476
2017-02-01,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-1.394404937738036,-1.4502689766894141,0.0,-0.4270168052133439,-1.3669345047444799,1,13.0,1,1,0.3668870319860314,0.3668870319860314
2017-02-02,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-1.2323890950368244,-1.395577646518343,0.0,-0.8634646564313997,-1.182908291690531,1,11.0,1,1,0.35876744445655434,0.35876744445655434
2017-02-03,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.00093789117795,-0.968985271183988,0.0,-0.17028277508507583,-0.9183706104254791,1,23.0,1,1,1.2133540319340157,1.2133540319340157
2017-02-04,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-1.047228131949725,-0.9033556749787027,0.0,1.087713972543438,-1.2404164832698898,1,56.0,1,1,1.9106236110278587,1.9106236110278587
2017-02-05,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-1.0935183727214999,-1.2096271239367011,0.0,-1.4539529257264163,-0.8493607805302482,1,18.0,1,1,0.29279579577955317,0.29279579577955317
2017-02-06,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-1.0356555717567812,-1.0674296654919162,0.0,-0.22162958111072947,-1.0448886319000692,1,1.0,1,1,-0.18422997157722448,-0.18422997157722448
2017-02-07,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-1.3828323775450926,-1.5268368389289138,0.0,-0.4270168052133439,-1.2059115683222745,1,9.0,1,1,0.1671959261829548,0.1671959261829548
2017-02-08,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-1.278679335808599,-1.3190097842788435,0.0,-0.5040370142518243,-1.1138984617952998,1,9.0,1,1,0.4820836800604873,0.4820836800604873
2017-02-10,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.4175500581239238,-1.4393307106552,0.0,0.06077785203036555,-1.3094263131651207,1,38.0,1,1,1.4054330244282074,1.4054330244282074
2017-02-11,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-1.5332756600533608,-1.5049603068604853,1.0,-0.22162958111072947,-1.481950887903198,1,35.0,1,1,1.8126810864535416,1.8126810864535416
2017-02-12,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-1.5101305396674733,-1.351824582381486,0.0,0.13779806106884593,-1.5509607177984288,1,23.0,1,1,0.5145620301783955,0.5145620301783955
2017-02-13,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-1.394404937738036,-1.340886316347272,0.0,-0.6580774323287851,-1.412941058007967,1,28.0,1,1,-0.0829888645690573,-0.0829888645690573
2017-02-14,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-1.3712598173521489,-1.3299480503130576,0.0,-0.45269020822617073,-1.3324295897968643,1,18.0,1,1,0.3463343260520426,0.3463343260520426
2017-02-15,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-1.1513811736862185,-1.111182729628773,0.0,0.42020549420994074,-1.1023968234794284,1,3.0,1,1,0.7099396051064375,0.7099396051064375
2017-02-16,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-1.012510451370894,-0.7830347486023462,0.0,0.8823267484408233,-1.3324295897968643,1,8.0,1,1,0.7200890895182839,0.7200890895182839
2017-02-17,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-0.7926318077049636,-0.8486643448076315,0.0,-1.4539529257264163,-0.7113411207397864,1,32.0,1,1,1.4967783841348246,1.4967783841348246
2017-02-18,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-0.9893653309850065,-1.0893061975603444,0.0,-0.6324040293159583,-0.7688493123191456,1,28.0,1,1,1.9682219350650867,1.9682219350650867
2017-02-19,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-1.1513811736862185,-1.1658740597998443,0.0,1.3187745996588793,-1.171406653374659,1,16.0,1,1,0.6246839360469283,0.6246839360469283
2017-02-20,air_48e9fc98b62495a7,0,1,0,0,0,0,0,-0.8273494882837945,-0.32362757516534846,0.0,-1.3255859106622823,-0.9413738870572226,1,1.0,1,1,-0.20326025484943636,-0.20326025484943636
2017-02-21,air_48e9fc98b62495a7,0,0,0,0,0,1,0,-1.3596872571592051,-1.3299480503130576,0.0,0.2918384791458067,-1.1484033767429154,1,2.0,1,1,0.37881267616995085,0.37881267616995085
2017-02-22,air_48e9fc98b62495a7,0,0,0,0,0,0,1,-1.162953733879162,-1.0783679315261303,0.0,-0.11893596905942216,-1.3669345047444799,1,26.0,1,1,0.6967452753710373,0.6967452753710373
2017-02-23,air_48e9fc98b62495a7,0,0,0,0,1,0,0,-0.7463415669331886,-0.7611582165339177,0.0,-1.4539529257264163,-0.7113411207397864,1,15.0,1,1,0.648281487304471,0.648281487304471
2017-02-24,air_48e9fc98b62495a7,1,0,0,0,0,0,0,-1.243961655229768,-1.2096271239367011,0.0,-0.32432319316203656,-1.0448886319000692,1,45.0,1,1,1.59218353760618,1.59218353760618
2017-02-25,air_48e9fc98b62495a7,0,0,1,0,0,0,0,-1.1513811736862185,-1.1330592616972015,0.0,1.1133873755562647,-1.2634197599016335,1,42.0,1,1,2.1877045354712634,2.1877045354712634
2017-02-26,air_48e9fc98b62495a7,0,0,0,1,0,0,0,-0.9662202105991191,-0.9361704730813455,0.0,0.7539597333766892,-1.0563902702159407,1,41.0,1,1,0.7721051971289963,0.7721051971289963
