visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Hyōgo-ken Himeji-shi Yasuda,total_area_visitors,total_genre_visitors
2016-11-15,air_683371d9baabf410,0,0,0,0,0,1,0,0.10705412158475823,0.283485792542442,0.0,-0.581501160659437,0.09926013186082794,1,26.0,1,1,0.022233245409818834,0.02223324540981879
2016-11-16,air_683371d9baabf410,0,0,0,0,0,0,1,-0.38779315948950355,-0.5832344373318642,0.0,0.6690766366623643,-0.2761900023014428,1,18.0,1,1,0.41062047264455565,0.4106204726445556
2016-11-17,air_683371d9baabf410,0,0,0,0,1,0,0,-0.39930123579355614,-0.13206500260277326,0.0,0.200109962666689,-0.5632989284255321,1,47.0,1,1,0.4437662229818524,0.44376622298185237
2016-11-18,air_683371d9baabf410,1,0,0,0,0,0,0,-0.30723662536113544,-0.13206500260277326,0.0,0.7211840448841063,-0.5632989284255321,1,19.0,1,1,1.306567815731333,1.3065678157313327
2016-11-19,air_683371d9baabf410,0,0,1,0,0,0,0,0.21062680832123146,0.15288411406823132,0.0,-1.180736355209467,0.2869851989419632,1,64.0,1,1,1.6443508439778303,1.6443508439778303
2016-11-20,air_683371d9baabf410,0,0,0,1,0,0,0,0.1761025794090736,0.04602819531660471,0.0,-1.3631122839855627,0.3090705009515087,1,31.0,1,1,0.5389021170797423,0.5389021170797422
2016-11-22,air_683371d9baabf410,0,0,0,0,0,1,0,0.15308642680096846,0.093519714761772,0.0,0.8514525654384606,0.23177194391809988,1,15.0,1,1,1.0796079832690795,1.0796079832690795
2016-11-23,air_683371d9baabf410,0,0,0,0,0,0,1,-0.5719223803543451,-0.6069801970544478,1.0,-1.3110048757638213,-0.29827530431098814,1,32.0,1,1,0.4969006319195037,0.4969006319195036
2016-11-24,air_683371d9baabf410,0,0,0,0,1,0,0,-0.6294627618746081,-0.5832344373318642,0.0,0.14800255444494725,-0.5522562774207596,1,19.0,1,1,-0.12300080568642803,-0.12300080568642807
2016-11-25,air_683371d9baabf410,1,0,0,0,0,0,0,-0.7675596775232394,-0.6069801970544478,0.0,0.14800255444494725,-0.7510239955066675,1,26.0,1,1,1.2162393205373256,1.2162393205373256
2016-11-26,air_683371d9baabf410,0,0,1,0,0,0,0,-0.5949385329624505,-0.5476157977479885,0.0,0.3824858914427849,-0.7951945995257582,1,49.0,1,1,1.857647542713259,1.857647542713259
2016-11-27,air_683371d9baabf410,0,0,0,1,0,0,0,-0.4568416173138191,-1.022530992199663,0.0,-1.4673271004290462,-0.03325168019644419,1,37.0,1,1,0.2934717519867816,0.29347175198678155
2016-11-29,air_683371d9baabf410,0,0,0,0,0,1,0,-0.6179546855705556,-0.6425988366383235,0.0,-0.2167493031072449,-0.4749577203873508,1,27.0,1,1,0.22313191539312896,0.2231319153931289
2016-11-30,air_683371d9baabf410,0,0,0,0,0,0,1,-0.5719223803543451,-0.8800564338641608,0.0,-0.060427078442019604,-0.36453121033962416,1,33.0,1,1,0.3845593101656124,0.38455931016561234
2016-12-01,air_683371d9baabf410,0,0,0,0,1,0,0,-0.3532689305773457,-0.4407598789963619,0.0,-1.102575242876854,-0.20993409627280685,1,33.0,1,1,0.3137134315820773,0.31371343158207726
2016-12-02,air_683371d9baabf410,1,0,0,0,0,0,0,-0.54890622774624,-0.5357429178866967,0.0,0.9035599736602021,-0.5743415794303048,1,58.0,1,1,1.394366100975928,1.394366100975928
2016-12-03,air_683371d9baabf410,0,0,1,0,0,0,0,-0.6639869907867659,-0.3457768401060269,0.0,0.9556673818819441,-0.7841519485209855,1,33.0,1,1,2.161019715647754,2.161019715647754
2016-12-04,air_683371d9baabf410,0,0,0,1,0,0,0,-0.5143819988340821,-0.4645056387189455,0.0,-0.5554474565485661,-0.6074695324446229,1,38.0,1,1,0.4288379842803218,0.42883798428032177
2016-12-06,air_683371d9baabf410,0,0,0,0,0,1,0,-0.6754950670908185,-0.8088191546964094,0.0,0.06984144211233471,-0.7399813445018949,1,26.0,1,1,0.15759947770335903,0.15759947770335897
2016-12-07,air_683371d9baabf410,0,0,0,0,0,0,1,-0.9056565931718705,-0.8088191546964094,0.0,0.33037848322104335,-1.0050049686164388,1,46.0,1,1,0.5227087734035057,0.5227087734035057
2016-12-08,air_683371d9baabf410,0,0,0,0,1,0,0,-0.8135919827394498,-0.7969462748351176,0.0,0.7211840448841063,-0.7951945995257582,1,47.0,1,1,0.6353031161523383,0.6353031161523381
2016-12-09,air_683371d9baabf410,1,0,0,0,0,0,0,-0.721527372307029,-0.4645056387189455,0.0,-0.399125231883341,-0.7289386934971221,1,28.0,1,1,1.8169111625277266,1.8169111625277263
2016-12-10,air_683371d9baabf410,0,0,1,0,0,0,0,-0.9401808220840282,-1.0937682713674142,0.0,-0.11253448666376137,-0.8614505055543942,1,45.0,1,1,2.310555123658001,2.310555123658001
2016-12-11,air_683371d9baabf410,0,0,0,1,0,0,0,-0.9977212036042912,-1.0106581123383713,0.0,-0.32096411955072823,-0.8945784585687122,1,43.0,1,1,0.7663679915318781,0.7663679915318781
2016-12-13,air_683371d9baabf410,0,0,0,0,0,1,0,-0.6639869907867659,-1.034403872060955,0.0,-1.4673271004290462,-0.39765916335394214,1,44.0,1,1,0.35799210569678674,0.3579921056967867
2016-12-14,air_683371d9baabf410,0,0,0,0,0,0,1,-0.8941485168678179,-1.0937682713674142,0.0,-1.128628946987725,-1.0381329216307569,1,29.0,1,1,0.8000197838590573,0.8000197838590571
2016-12-15,air_683371d9baabf410,0,0,0,0,1,0,0,-1.17034234816508,-1.2124970699803328,0.0,-0.060427078442019604,-1.0381329216307569,1,38.0,1,1,0.8680824314982392,0.868082431498239
2016-12-16,air_683371d9baabf410,1,0,0,0,0,0,0,-1.296931187509659,-1.4143360276222947,0.0,-0.03437337433114883,-1.1485594316784835,1,40.0,1,1,1.9327947782107946,1.9327947782107944
2016-12-17,air_683371d9baabf410,0,0,1,0,0,0,0,-1.0552615851245541,-0.9869123526157874,0.0,-0.16464189488550315,-1.203772686702347,1,53.0,1,1,2.6106380236582605,2.61063802365826
2016-12-18,air_683371d9baabf410,0,0,0,1,0,0,0,-0.917164669475923,-0.7494547553899501,0.0,0.7993451572167186,-1.0602182236403022,1,51.0,1,1,0.8339245971811776,0.8339245971811775
2016-12-20,air_683371d9baabf410,0,0,0,0,0,1,0,-0.6985112196989236,-0.8444377942802851,0.0,-1.3631122839855627,-0.4749577203873508,1,38.0,1,1,0.8157070855454114,0.8157070855454114
2016-12-21,air_683371d9baabf410,0,0,0,0,0,0,1,-0.491365846225977,-0.3695225998286105,0.0,0.6430229325514935,-0.6516401364637135,1,44.0,1,1,1.2025761868105012,1.202576186810501
2016-12-22,air_683371d9baabf410,0,0,0,0,1,0,0,0.07252989267260035,-0.12019212274148122,0.0,-1.4673271004290462,0.13238808487514583,1,43.0,1,1,1.9434216599983247,1.9434216599983247
2016-12-23,air_683371d9baabf410,1,0,0,0,0,0,0,-0.5604143040502926,-0.7019632359447828,1.0,-0.19069559899637392,-0.5080856734016688,1,33.0,1,1,1.6112050936405335,1.6112050936405335
2016-12-24,air_683371d9baabf410,0,0,1,0,0,0,0,-0.9401808220840282,-0.8681835540028687,0.0,-0.6075548647703078,-0.7510239955066675,1,37.0,1,1,1.7728855094079583,1.772885509407958
2016-12-25,air_683371d9baabf410,0,0,0,1,0,0,0,-0.9056565931718705,-0.7850733949738258,0.0,0.46064700377539763,-0.8945784585687122,1,25.0,1,1,0.6411225990359858,0.6411225990359857
2016-12-27,air_683371d9baabf410,0,0,0,0,0,1,0,-0.5258900751381347,-0.6425988366383235,0.0,-1.2067900593203376,-0.5964268814398502,1,36.0,1,1,1.067462975511902,1.067462975511902
2016-12-28,air_683371d9baabf410,0,0,0,0,0,0,1,-1.296931187509659,-1.5211919463739212,0.0,-0.581501160659437,-1.1485594316784835,1,56.0,1,1,1.8566354587334943,1.8566354587334943
2016-12-29,air_683371d9baabf410,0,0,0,0,1,0,0,-1.3314554164218169,-1.3905902678997109,1.0,-0.8680919058790165,-1.2479432907214376,1,46.0,1,1,1.570468713455001,1.5704687134550008
2017-01-05,air_683371d9baabf410,0,0,0,0,1,0,0,-0.9056565931718705,-1.1650055505351653,0.0,0.17405625855581802,-0.6737254384732588,1,35.0,1,1,-0.2290166025667894,-0.22901660256678946
2017-01-06,air_683371d9baabf410,1,0,0,0,0,0,0,-0.9631969746921335,-1.12938691095129,0.0,0.4867007078862684,-0.9387490625878029,1,38.0,1,1,0.6332789481928087,0.6332789481928086
2017-01-07,air_683371d9baabf410,0,0,1,0,0,0,0,-1.1358181192529224,-1.022530992199663,0.0,0.43459329966452664,-1.2369006397166649,1,34.0,1,1,1.1699364784630868,1.1699364784630866
2017-01-08,air_683371d9baabf410,0,0,0,1,0,0,0,-0.9516888983880809,-1.4143360276222947,0.0,-1.4673271004290462,-0.6626827874684862,1,41.0,1,1,0.4108734936394968,0.41087349363949677
2017-01-09,air_683371d9baabf410,0,1,0,0,0,0,0,-0.9401808220840282,-0.8088191546964094,1.0,-0.6857159771029204,-0.9387490625878029,1,13.0,1,1,-0.19207553730537472,-0.19207553730537474
2017-01-10,air_683371d9baabf410,0,0,0,0,0,1,0,-0.8135919827394498,-0.6544717164996153,0.0,0.43459329966452664,-0.7951945995257582,1,46.0,1,1,-0.14197738030701776,-0.14197738030701781
2017-01-11,air_683371d9baabf410,0,0,0,0,0,0,1,-1.1588342718610278,-1.2124970699803328,0.0,0.30432477911017236,-1.071260874645075,1,4.0,1,1,0.0771388013120585,0.07713880131205846
2017-01-12,air_683371d9baabf410,0,0,0,0,1,0,0,-1.2163746533812907,-1.2362428297029167,0.0,0.04378773800146371,-1.270028592730983,1,46.0,1,1,0.06777702449923423,0.06777702449923417
2017-01-13,air_683371d9baabf410,1,0,0,0,0,0,0,-1.1933585007731855,-1.3074801088706678,0.0,0.6169692284406227,-1.0270902706259843,1,32.0,1,1,1.1335014551915543,1.1335014551915543
2017-01-14,air_683371d9baabf410,0,0,1,0,0,0,0,-1.550108866198816,-1.5924292255416725,0.0,0.3564321873319141,-1.4467110088073456,1,36.0,1,1,1.439403838075461,1.439403838075461
2017-01-15,air_683371d9baabf410,0,0,0,1,0,0,0,-1.7572542396717628,-1.9486156213804287,0.0,-0.03437337433114883,-1.601308122874163,1,33.0,1,1,0.08776568309958876,0.08776568309958871
2017-01-17,air_683371d9baabf410,0,0,0,0,0,1,0,-1.3889957979420797,-1.2243699498416247,0.0,-0.3470178236615992,-1.2589859417262104,1,21.0,1,1,0.07840390628676448,0.07840390628676444
2017-01-18,air_683371d9baabf410,0,0,0,0,0,0,1,-1.262406958597501,-1.12938691095129,0.0,0.9035599736602021,-1.3473271497643915,1,29.0,1,1,0.3622934626107871,0.36229346261078704
2017-01-19,air_683371d9baabf410,0,0,0,0,1,0,0,-1.12431004294887,-1.2243699498416247,0.0,-0.4512326401050827,-1.1264741296689382,1,44.0,1,1,0.355714916742316,0.3557149167423159
2017-01-20,air_683371d9baabf410,1,0,0,0,0,0,0,-1.3429634927258691,-1.200624190119041,0.0,-0.581501160659437,-1.270028592730983,1,50.0,1,1,1.1577914707059092,1.1577914707059092
2017-01-21,air_683371d9baabf410,0,0,1,0,0,0,0,-1.319947340117764,-1.5093190665126295,0.0,-0.13858819077463239,-1.0491755726355296,1,43.0,1,1,1.7759217613472527,1.7759217613472524
2017-01-22,air_683371d9baabf410,0,0,0,1,0,0,0,-1.4235200268542374,-1.4974461866513376,0.0,-1.0765215387659834,-1.1816873846928015,1,12.0,1,1,0.29018247905254607,0.290182479052546
2017-01-24,air_683371d9baabf410,0,0,0,0,0,1,0,-1.5846330951109737,-1.5805563456803806,0.0,0.46064700377539763,-1.4246257067978003,1,36.0,1,1,0.15759947770335903,0.15759947770335897
2017-01-25,air_683371d9baabf410,0,0,0,0,0,0,1,-1.5270927135907109,-1.3430987484545434,0.0,0.3564321873319141,-1.4467110088073456,1,33.0,1,1,0.41669297652314435,0.4166929765231443
2017-01-26,air_683371d9baabf410,0,0,0,0,1,0,0,-1.412011950550185,-1.1887513102577492,0.0,1.1119896065471693,-1.4467110088073456,1,25.0,1,1,0.5077805347019752,0.507780534701975
2017-01-27,air_683371d9baabf410,1,0,0,0,0,0,0,-1.1358181192529224,-0.8563106741415769,0.0,-0.6075548647703078,-1.2589859417262104,1,30.0,1,1,1.458380412696051,1.4583804126960507
2017-01-28,air_683371d9baabf410,0,0,1,0,0,0,0,-1.1012938903407647,-0.8563106741415769,0.0,1.0338284942145564,-1.1927300356975743,1,38.0,1,1,1.952783436811149,1.952783436811149
2017-01-29,air_683371d9baabf410,0,0,0,1,0,0,0,-1.0782777377326596,-1.1531326706738736,0.0,-1.128628946987725,-1.1154314786641655,1,41.0,1,1,0.5497820198622138,0.5497820198622138
2017-01-31,air_683371d9baabf410,0,0,0,0,0,1,0,-1.3084392638137115,-1.378717388038419,0.0,-0.11253448666376137,-1.2589859417262104,1,36.0,1,1,0.17607001033406638,0.17607001033406633
2017-02-01,air_683371d9baabf410,0,0,0,0,0,0,1,-1.400503874246132,-1.283734349148084,0.0,-0.9983604264333708,-1.3804551027787095,1,18.0,1,1,0.29524289895137,0.29524289895136996
2017-02-02,air_683371d9baabf410,0,0,0,0,1,0,0,-1.1933585007731855,-1.200624190119041,0.0,-0.13858819077463239,-1.225857988711892,1,9.0,1,1,0.2871462271132517,0.28714622711325166
2017-02-03,air_683371d9baabf410,1,0,0,0,0,0,0,-0.9747050509961861,-0.8325649144189933,0.0,0.25221737088843055,-1.071260874645075,1,65.0,1,1,1.1393209380752019,1.1393209380752019
2017-02-04,air_683371d9baabf410,0,0,1,0,0,0,0,-1.1012938903407647,-0.8206920345577015,0.0,1.13804331065804,-1.1927300356975743,1,32.0,1,1,1.8346226321736103,1.83462263217361
2017-02-05,air_683371d9baabf410,0,0,0,1,0,0,0,-0.9977212036042912,-1.4024631477610026,0.0,-1.4673271004290462,-0.7731092975162128,1,40.0,1,1,0.22136076842854058,0.22136076842854052
2017-02-07,air_683371d9baabf410,0,0,0,0,0,1,0,-1.377487721638027,-1.5924292255416725,0.0,-0.8420382017681456,-1.2369006397166649,1,39.0,1,1,0.09611537593264825,0.0961153759326482
2017-02-08,air_683371d9baabf410,0,0,0,0,0,0,1,-1.262406958597501,-1.3905902678997109,0.0,-1.2849511716529503,-1.1706447336880288,1,26.0,1,1,0.41011443065467323,0.4101144306546732
2017-02-09,air_683371d9baabf410,0,0,0,0,1,0,0,-1.3314554164218169,-1.6992851442932992,0.0,-1.4673271004290462,-1.0270902706259843,1,29.0,1,1,0.1985888788838329,0.19858887888383284
2017-02-10,air_683371d9baabf410,1,0,0,0,0,0,0,-1.4695523320704478,-1.4855733067900458,0.0,0.2261636667775598,-1.2589859417262104,1,47.0,1,1,1.3308578312456878,1.3308578312456876
2017-02-11,air_683371d9baabf410,0,0,1,0,0,0,0,-1.5386007898947633,-1.4143360276222947,1.0,0.43459329966452664,-1.4577536598121184,1,42.0,1,1,1.7369565281263084,1.7369565281263082
2017-02-12,air_683371d9baabf410,0,0,0,1,0,0,0,-1.458044255766395,-1.2481157095642086,0.0,0.4085395955536559,-1.4246257067978003,1,24.0,1,1,0.4425011180071464,0.44250111800714637
2017-02-14,air_683371d9baabf410,0,0,0,0,0,1,0,-1.3544715690299218,-1.2599885894255003,0.0,0.4867007078862684,-1.3252418477548462,1,6.0,1,1,0.27474819836113307,0.274748198361133
2017-02-15,air_683371d9baabf410,0,0,0,0,0,0,1,-1.1818504244691328,-0.9631665928932037,0.0,0.9035599736602021,-1.203772686702347,1,46.0,1,1,0.6373272841118678,0.6373272841118678
2017-02-16,air_683371d9baabf410,0,0,0,0,1,0,0,-1.0552615851245541,-0.8563106741415769,0.0,0.5909155243297519,-1.2921138947405282,1,35.0,1,1,0.6474481239095157,0.6474481239095157
2017-02-17,air_683371d9baabf410,1,0,0,0,0,0,0,-0.7905758301313445,-0.9394208331706201,0.0,-1.3891659880964338,-0.6295548344541682,1,34.0,1,1,1.4219453894245186,1.4219453894245184
2017-02-18,air_683371d9baabf410,0,0,1,0,0,0,0,-0.917164669475923,-1.105641151228706,0.0,-1.180736355209467,-0.7399813445018949,1,39.0,1,1,1.8920583980252619,1.8920583980252619
2017-02-19,air_683371d9baabf410,0,0,0,1,0,0,0,-1.1012938903407647,-1.105641151228706,0.0,1.0859359024362985,-1.1927300356975743,1,48.0,1,1,0.5523122298116258,0.5523122298116256
2017-02-21,air_683371d9baabf410,0,0,0,0,0,1,0,-1.3084392638137115,-1.3905902678997109,0.0,-0.24280300721811568,-1.203772686702347,1,29.0,1,1,0.30713488571360625,0.3071348857136062
2017-02-22,air_683371d9baabf410,0,0,0,0,0,0,1,-1.2163746533812907,-1.2362428297029167,0.0,-0.2688567113289867,-1.369412451773937,1,28.0,1,1,0.6241701923749255,0.6241701923749255
2017-02-23,air_683371d9baabf410,0,0,0,0,1,0,0,-0.39930123579355614,-0.45263275885765347,0.0,-0.47728634421595356,-0.5080856734016688,1,19.0,1,1,0.5758431823411571,0.575843182341157
2017-02-24,air_683371d9baabf410,1,0,0,0,0,0,0,-1.0782777377326596,-1.105641151228706,0.0,0.25221737088843055,-0.9939623176116662,1,41.0,1,1,1.5170812835224086,1.5170812835224083
2017-02-25,air_683371d9baabf410,0,0,1,0,0,0,0,-1.0782777377326596,-0.9750394727544955,0.0,0.25221737088843055,-1.2479432907214376,1,52.0,1,1,2.110921558649397,2.110921558649397
2017-02-26,air_683371d9baabf410,0,0,0,1,0,0,0,-0.9862131273002388,-0.8800564338641608,0.0,0.3564321873319141,-1.2148153377071196,1,49.0,1,1,0.699317427872461,0.699317427872461
2017-02-28,air_683371d9baabf410,0,0,0,0,0,1,0,-1.1588342718610278,-0.8800564338641608,0.0,1.1901507188797815,-1.303156545745301,1,50.0,1,1,0.3845593101656124,0.38455931016561234
