visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Toshima-ku Mejiro,total_area_visitors,total_genre_visitors
2016-11-10,air_a563896da3777078,0,0,0,0,1,0,0,-0.6964598611300526,-0.8342478465412556,0.0,-1.199976676767527,-0.4505918649439276,1,36.0,1,1,0.28318344643436993,0.2831834464343699
2016-11-11,air_a563896da3777078,1,0,0,0,0,0,0,-0.7722941458901477,-0.9476942572462425,0.0,-1.3243441977781503,-0.6793584436706614,1,21.0,1,1,0.9145185195803482,0.9145185195803482
2016-11-12,air_a563896da3777078,0,0,1,0,0,0,0,-0.19089796272941945,-0.10314875533134034,0.0,0.24268656695570262,-0.1616235549733163,1,21.0,1,1,1.840964274140947,1.840964274140947
2016-11-13,air_a563896da3777078,0,0,0,1,0,0,0,-0.19089796272941945,-0.12835906882133732,0.0,0.566042121583323,-0.2699866712122956,1,43.0,1,1,0.3888683827700331,0.38886838277003305
2016-11-15,air_a563896da3777078,0,0,0,0,0,1,0,0.023965844090849803,-0.04012297160634766,0.0,-0.9263681305441558,0.1634657937436213,1,19.0,1,1,0.04078911751176295,0.040789117511762896
2016-11-16,air_a563896da3777078,0,0,0,0,0,0,1,-0.32992748478959355,-0.6073550251312818,0.0,-1.1751031725654024,-0.0773411312318881,1,30.0,1,1,0.42796424227367935,0.42796424227367935
2016-11-17,air_a563896da3777078,0,0,0,0,1,0,0,-0.3172884373295778,-0.16617453905633303,0.0,0.6904096425939462,-0.42651117244637665,1,35.0,1,1,0.4610065493380514,0.46100654933805135
2016-11-18,air_a563896da3777078,1,0,0,0,0,0,0,-0.4815960543097834,-0.49390861442629513,0.0,0.9142711804130682,-0.6311970586755596,1,13.0,1,1,1.3211154584182696,1.3211154584182696
2016-11-19,air_a563896da3777078,0,0,1,0,0,0,0,-0.6711817662100209,-0.960299413991241,0.0,-1.3243441977781503,-0.4144708261976011,1,36.0,1,1,1.6578443128529006,1.6578443128529006
2016-11-20,air_a563896da3777078,0,0,0,1,0,0,0,-0.19089796272941945,0.09853375258863598,0.0,0.39192759216845063,-0.29406736370984643,1,24.0,1,1,0.5558455375533482,0.5558455375533482
2016-11-21,air_a563896da3777078,0,1,0,0,0,0,0,-0.3172884373295778,-0.6199601818762805,0.0,-1.3243441977781503,-0.13754286247576544,1,7.0,1,1,-0.22405380170648606,-0.22405380170648614
2016-11-22,air_a563896da3777078,0,0,0,0,0,1,0,-0.1403417728893561,-0.04012297160634766,0.0,0.3421805837642013,-0.1255025162269898,1,31.0,1,1,1.094863936000394,1.094863936000394
2016-11-23,air_a563896da3777078,0,0,0,0,0,0,1,-0.46895700684976765,-0.6199601818762805,1.0,-1.2994706935760256,-0.34222874870494835,1,25.0,1,1,0.5139751331817012,0.5139751331817012
2016-11-24,air_a563896da3777078,0,0,0,0,1,0,0,-1.5559150884111292,-1.3888747433211912,0.0,-1.3243441977781503,-1.257295063611884,1,6.0,1,1,-0.10399167832754652,-0.10399167832754658
2016-11-25,air_a563896da3777078,1,0,0,0,0,0,0,-1.202021759530686,-1.1115612949312232,0.0,0.9888916930194424,-1.3295371411045367,1,29.0,1,1,1.231068865884065,1.231068865884065
2016-11-26,air_a563896da3777078,0,0,1,0,0,0,0,-0.8607674781102583,-0.8216426897962571,0.0,0.29243357535995196,-0.9803670998900483,1,55.0,1,1,1.870475342282409,1.870475342282409
2016-11-27,air_a563896da3777078,0,0,0,1,0,0,0,-0.5700693865298944,-0.7334065925812672,0.0,-1.199976676767527,-0.3301884024561729,1,32.0,1,1,0.31118112646601337,0.3111811264660133
2016-11-29,air_a563896da3777078,0,0,0,0,0,1,0,-0.5827084339899101,-0.6703808088562745,0.0,0.09344554174295483,-0.46263221119270304,1,25.0,1,1,0.2410608107110865,0.24106081071108645
2016-11-30,air_a563896da3777078,0,0,0,0,0,0,1,-0.7975722408101792,-0.9855097274812379,0.0,-0.10554249187404233,-0.7877215599096408,1,28.0,1,1,0.40198441305512733,0.4019844130551273
2016-12-01,air_a563896da3777078,0,0,0,0,1,0,0,-0.6459036712899893,-0.39306736046630675,0.0,-0.5532655675122861,-0.6552777511731105,1,27.0,1,1,0.3313596345969276,0.3313596345969275
2016-12-02,air_a563896da3777078,1,0,0,0,0,0,0,-0.45631795938975184,-0.5191189279162921,0.0,0.789903659402445,-0.3181480562073975,1,41.0,1,1,1.4086397374361102,1.40863973743611
2016-12-03,air_a563896da3777078,0,0,1,0,0,0,0,-0.5447912916098626,-0.46869830093629794,0.0,0.3421805837642013,-0.6793584436706614,1,43.0,1,1,2.172900732894486,2.172900732894486
2016-12-04,air_a563896da3777078,0,0,0,1,0,0,0,-0.4436789119297361,-0.4560931441912995,0.0,0.46654810477482456,-0.486712903690254,1,38.0,1,1,0.44612489959150214,0.44612489959150214
2016-12-06,air_a563896da3777078,0,0,0,0,0,1,0,-0.5447912916098626,-0.3174364199963154,0.0,0.789903659402445,-0.5228339424365804,1,20.0,1,1,0.17573289063725173,0.1757328906372517
2016-12-07,air_a563896da3777078,0,0,0,0,0,0,1,-0.9618798577903851,-1.0611406679512294,0.0,-0.9512416347462804,-0.7756812136608652,1,23.0,1,1,0.5397027310486168,0.5397027310486168
2016-12-08,air_a563896da3777078,0,0,0,0,1,0,0,-0.8228503357302109,-0.7208014358362687,0.0,0.8147771636045695,-1.0044477923875992,1,25.0,1,1,0.6519456825268272,0.651945682526827
2016-12-09,air_a563896da3777078,1,0,0,0,0,0,0,-0.5068741492298152,-0.2796209497613201,0.0,0.8893976762109437,-0.9081250223973955,1,45.0,1,1,1.8298660946689442,1.8298660946689442
2016-12-10,air_a563896da3777078,0,0,1,0,0,0,0,-0.8354893831902268,-0.9350891005012439,0.0,0.8396506678066941,-0.691398789919437,1,41.0,1,1,2.3219694617116144,2.3219694617116144
2016-12-11,air_a563896da3777078,0,0,0,1,0,0,0,-1.050353190010496,-1.0989561381862247,0.0,0.864524172008819,-0.9442460611437218,1,35.0,1,1,0.7826015226744967,0.7826015226744966
2016-12-13,air_a563896da3777078,0,0,0,0,0,1,0,-0.7217379560500843,-0.5443292414062891,0.0,-0.702506592725034,-0.9562864073924973,1,17.0,1,1,0.37550012113330244,0.3755001211333024
2016-12-14,air_a563896da3777078,0,0,0,0,0,0,1,-0.8860455730302902,-1.0485355112062307,0.0,-1.2497236851717763,-0.7275198286657634,1,39.0,1,1,0.8161482924421415,0.8161482924421415
2016-12-15,air_a563896da3777078,0,0,0,0,1,0,0,-1.1261874747705907,-1.199797392146213,0.0,0.39192759216845063,-0.9924074461388237,1,40.0,1,1,0.8839985260323405,0.8839985260323405
2016-12-16,air_a563896da3777078,1,0,0,0,0,0,0,-1.3031341392108127,-1.2376128623812086,0.0,0.8147771636045695,-1.1850529861192312,1,26.0,1,1,1.945388053718428,1.945388053718428
2016-12-17,air_a563896da3777078,0,0,1,0,0,0,0,-1.0629922374705116,-0.8216426897962571,0.0,0.9142711804130682,-1.3656581798508634,1,52.0,1,1,2.621115844752418,2.621115844752418
2016-12-18,air_a563896da3777078,0,0,0,1,0,0,0,-0.8734065255702743,-0.5947498683862833,0.0,0.566042121583323,-0.9803670998900483,1,42.0,1,1,0.8499472935614228,0.8499472935614228
2016-12-20,air_a563896da3777078,0,0,0,0,0,1,0,-0.6964598611300526,-0.6451704953662775,0.0,-0.4537715507037875,-0.6552777511731105,1,43.0,1,1,0.8317866362436,0.8317866362436
2016-12-21,air_a563896da3777078,0,0,0,0,0,0,1,-0.5827084339899101,-0.33004157674131407,0.0,0.6157891299875724,-0.7395601749145388,1,34.0,1,1,1.217448372895698,1.217448372895698
2016-12-22,air_a563896da3777078,0,0,0,0,1,0,0,-0.06450748812926115,0.07332343909863899,0.0,-0.702506592725034,-0.5709953274316824,1,40.0,1,1,1.955981770487158,1.955981770487158
2016-12-23,air_a563896da3777078,1,0,0,0,0,0,0,-0.1403417728893561,-0.002307501371351957,1.0,-0.25478351708679037,-0.34222874870494835,1,46.0,1,1,1.6248020057885286,1.6248020057885286
2016-12-24,air_a563896da3777078,0,0,1,0,0,0,0,-0.8228503357302109,-0.9729045707362394,0.0,0.789903659402445,-0.7154794824169879,1,38.0,1,1,1.7859778394842059,1.7859778394842059
2016-12-25,air_a563896da3777078,0,0,0,1,0,0,0,-1.0756312849305276,-1.149376765166219,0.0,-0.15528950027829166,-0.8238425986559671,1,28.0,1,1,0.6577470036144649,0.6577470036144649
2016-12-26,air_a563896da3777078,0,1,0,0,0,0,0,-1.0377141425504801,-1.0863509814412262,0.0,-1.0009886431505297,-0.9081250223973955,1,11.0,1,1,0.5674481797286238,0.5674481797286238
2016-12-27,air_a563896da3777078,0,0,0,0,0,1,0,-0.5068741492298152,-0.10314875533134034,0.0,-1.2745971893739008,-0.7034391361682124,1,13.0,1,1,1.0827568311218456,1.0827568311218456
2016-12-28,air_a563896da3777078,0,0,0,0,0,0,1,-1.1514655696906226,-1.2880334893612029,0.0,0.9142711804130682,-1.1248512548753538,1,16.0,1,1,1.8694664168758632,1.8694664168758635
2016-12-29,air_a563896da3777078,0,0,0,0,1,0,0,-1.3663293765108917,-1.4645056837911823,1.0,-0.03092197926766842,-1.281375756109435,1,34.0,1,1,1.5841927581750637,1.5841927581750637
2017-01-05,air_a563896da3777078,0,0,0,0,1,0,0,-1.0629922374705116,-1.1619819219112175,0.0,0.9142711804130682,-0.9201653686461708,1,10.0,1,1,-0.2096766146632097,-0.20967661466320975
2017-01-06,air_a563896da3777078,1,0,0,0,0,0,0,-1.34105128159086,-1.363664429831194,0.0,0.864524172008819,-1.1850529861192312,1,23.0,1,1,0.6499278317137357,0.6499278317137357
2017-01-07,air_a563896da3777078,0,0,1,0,0,0,0,-1.3916074714309234,-1.3762695865761927,0.0,0.8396506678066941,-1.3536178336020879,1,27.0,1,1,1.1849105285345987,1.1849105285345987
2017-01-08,air_a563896da3777078,0,0,0,1,0,0,0,-1.416885566350955,-1.7166088186911532,0.0,-1.3243441977781503,-1.1730126398704557,1,63.0,1,1,0.4282164736253158,0.4282164736253158
2017-01-10,air_a563896da3777078,0,0,0,0,0,1,0,-0.8860455730302902,-0.8720633167762513,0.0,0.8893976762109437,-0.9442460611437218,1,15.0,1,1,-0.12290902970027859,-0.12290902970027864
2017-01-11,air_a563896da3777078,0,0,0,0,0,0,1,-1.0377141425504801,-1.0863509814412262,0.0,0.9142711804130682,-0.8960846761486199,1,18.0,1,1,0.09552332081686775,0.0955233208168677
2017-01-12,air_a563896da3777078,0,0,0,0,1,0,0,-1.1514655696906226,-0.9476942572462425,0.0,0.7152831467960709,-1.281375756109435,1,10.0,1,1,0.08619076080631992,0.08619076080631988
2017-01-13,air_a563896da3777078,1,0,0,0,0,0,0,-1.1261874747705907,-0.8720633167762513,0.0,0.3421805837642013,-1.1970933323680066,1,38.0,1,1,1.148589213898953,1.148589213898953
2017-01-14,air_a563896da3777078,0,0,1,0,0,0,0,-1.6064712782511925,-1.6787933484561575,0.0,-0.5283920633101614,-1.5221826810849444,1,29.0,1,1,1.4535369180273943,1.4535369180273943
2017-01-15,air_a563896da3777078,0,0,0,1,0,0,0,-1.8213350850714616,-1.8804758563761341,0.0,0.6904096425939462,-1.6425861435726992,1,25.0,1,1,0.1061170375855977,0.10611703758559765
2017-01-17,air_a563896da3777078,0,0,0,0,0,1,0,-1.2272998544507174,-1.0989561381862247,0.0,0.9391446846151927,-1.281375756109435,1,29.0,1,1,0.09678447757504989,0.09678447757504983
2017-01-18,air_a563896da3777078,0,0,0,0,0,0,1,-1.1767436646106544,-1.174587078656216,0.0,0.9391446846151927,-1.233214371114333,1,22.0,1,1,0.3797880541111217,0.37978805411112165
2017-01-19,air_a563896da3777078,0,0,0,0,1,0,0,-1.1009093798505591,-1.0989561381862247,0.0,0.06857203754083004,-1.0766898698802518,1,7.0,1,1,0.3732300389685746,0.37323003896857454
2017-01-20,air_a563896da3777078,1,0,0,0,0,0,0,-1.5306369934910975,-1.9939222670811207,0.0,-1.3243441977781503,-1.100770562377803,1,33.0,1,1,1.1728034236560503,1.1728034236560503
2017-01-21,air_a563896da3777078,0,0,1,0,0,0,0,-1.1641046171506384,-1.0863509814412262,0.0,1.0137651972215669,-1.2211740248655576,1,38.0,1,1,1.7890046157038428,1.7890046157038428
2017-01-22,air_a563896da3777078,0,0,0,1,0,0,0,-1.1514655696906226,-0.846853003286254,0.0,0.9888916930194424,-1.257295063611884,1,26.0,1,1,0.30790211889473984,0.3079021188947398
2017-01-24,air_a563896da3777078,0,0,0,0,0,1,0,-1.5938322307911765,-1.502321154026178,0.0,1.0137651972215669,-1.5944247585775972,1,11.0,1,1,0.17573289063725173,0.1757328906372517
2017-01-25,air_a563896da3777078,0,0,0,0,0,0,1,-1.416885566350955,-1.2754283326162044,0.0,1.063512205625816,-1.5101423348361689,1,29.0,1,1,0.43401779471295365,0.4340177947129536
2017-01-26,air_a563896da3777078,0,0,0,0,1,0,0,-1.3284122341308442,-1.124166451676222,0.0,1.0386387014236915,-1.5342230273337198,1,24.0,1,1,0.5248210813020676,0.5248210813020675
2017-01-27,air_a563896da3777078,1,0,0,0,0,0,0,-0.7975722408101792,-0.4560931441912995,0.0,-0.03092197926766842,-1.1970933323680066,1,40.0,1,1,1.4724542694001261,1.4724542694001261
2017-01-28,air_a563896da3777078,0,0,1,0,0,0,0,-0.8481284306502426,-0.7586169060712644,0.0,0.9391446846151927,-0.8118022524071917,1,49.0,1,1,1.9653143304977059,1.9653143304977059
2017-01-29,air_a563896da3777078,0,0,0,1,0,0,0,-0.898684620490306,-0.960299413991241,0.0,-0.6030125759165355,-0.7877215599096408,1,39.0,1,1,0.5666914856737146,0.5666914856737145
2017-01-30,air_a563896da3777078,0,1,0,0,0,0,0,-0.49423510176979946,-0.014912658116350673,0.0,0.6406626341896972,-0.5589549811829068,1,4.0,1,1,-0.20664983844357257,-0.20664983844357263
2017-01-31,air_a563896da3777078,0,0,0,0,0,1,0,-1.1641046171506384,-1.2124025488912116,0.0,0.9888916930194424,-1.02852848488515,1,20.0,1,1,0.19414577930671095,0.1941457793067109
2017-02-01,air_a563896da3777078,0,0,0,0,0,0,1,-1.1514655696906226,-1.1367716084212205,0.0,0.46654810477482456,-1.100770562377803,1,25.0,1,1,0.31294674592746835,0.31294674592746835
2017-02-02,air_a563896da3777078,0,0,0,0,1,0,0,-1.34105128159086,-1.2502180191262073,0.0,1.063512205625816,-1.257295063611884,1,30.0,1,1,0.3048753426751027,0.30487534267510263
2017-02-03,air_a563896da3777078,1,0,0,0,0,0,0,-0.9745189052504009,-0.7460117493262659,0.0,1.063512205625816,-1.2452547173631086,1,30.0,1,1,1.154390534986591,1.154390534986591
2017-02-04,air_a563896da3777078,0,0,1,0,0,0,0,-0.8734065255702743,-0.7838272195612613,0.0,1.063512205625816,-0.8358829449047426,1,46.0,1,1,1.8475222892834942,1.8475222892834942
2017-02-05,air_a563896da3777078,0,0,0,1,0,0,0,-0.9997970001704326,-1.22500770563621,0.0,-0.702506592725034,-0.9562864073924973,1,45.0,1,1,0.2392951912496315,0.23929519124963144
2017-02-06,air_a563896da3777078,0,1,0,0,0,0,0,-0.8102112882701952,-0.49390861442629513,0.0,0.19293955855145328,-0.9683267536412726,1,2.0,1,1,-0.23489974982685247,-0.23489974982685252
2017-02-07,air_a563896da3777078,0,0,0,0,0,1,0,-1.202021759530686,-1.2124025488912116,0.0,1.0386387014236915,-1.100770562377803,1,23.0,1,1,0.11444067218959982,0.11444067218959977
2017-02-08,air_a563896da3777078,0,0,0,0,0,0,1,-1.1135484273105751,-1.0863509814412262,0.0,1.0386387014236915,-1.1368916011241292,1,37.0,1,1,0.42745977957040654,0.4274597795704065
2017-02-09,air_a563896da3777078,0,0,0,0,1,0,0,-1.6064712782511925,-1.7922397591611443,0.0,-1.3243441977781503,-1.2452547173631086,1,15.0,1,1,0.216594369602353,0.21659436960235295
2017-02-10,air_a563896da3777078,1,0,0,0,0,0,0,-1.3663293765108917,-1.3006386461062014,0.0,-0.32940402969316424,-1.1850529861192312,1,37.0,1,1,1.3453296681753668,1.3453296681753666
2017-02-11,air_a563896da3777078,0,0,1,0,0,0,0,-1.3916074714309234,-1.199797392146213,1.0,0.49142160897694914,-1.5583037198312708,1,44.0,1,1,1.7501609875518331,1.7501609875518331
2017-02-12,air_a563896da3777078,0,0,0,1,0,0,0,-1.277856044290781,-1.0611406679512294,0.0,1.0386387014236915,-1.4138195648459653,1,25.0,1,1,0.45974539257986924,0.45974539257986924
2017-02-14,air_a563896da3777078,0,0,0,0,0,1,0,-1.1388265222306067,-0.9855097274812379,0.0,0.8893976762109437,-1.1128109086265785,1,26.0,1,1,0.2925160064449177,0.2925160064449177
2017-02-15,air_a563896da3777078,0,0,0,0,0,0,1,-1.0882703323905434,-0.8594581600312525,0.0,1.13813271823219,-1.2211740248655576,1,39.0,1,1,0.6539635333399185,0.6539635333399185
2017-02-16,air_a563896da3777078,0,0,0,0,1,0,0,-0.9871579527104167,-0.7460117493262659,0.0,1.13813271823219,-1.2091336786167821,1,32.0,1,1,0.6640527874053757,0.6640527874053757
2017-02-17,air_a563896da3777078,1,0,0,0,0,0,0,-0.24145415256948283,0.1237440660786334,0.0,0.7152831467960709,-0.7877215599096408,1,18.0,1,1,1.4361329547644806,1.4361329547644806
2017-02-18,air_a563896da3777078,0,0,1,0,0,0,0,-0.8860455730302902,-1.124166451676222,0.0,-0.6030125759165355,-0.5950760199292332,1,36.0,1,1,1.9047788061049633,1.9047788061049633
2017-02-19,air_a563896da3777078,0,0,0,1,0,0,0,-1.1261874747705907,-1.0233251977162336,0.0,1.063512205625816,-1.1730126398704557,1,30.0,1,1,0.5692137991900789,0.5692137991900789
2017-02-21,air_a563896da3777078,0,0,0,0,0,1,0,-1.1388265222306067,-1.22500770563621,0.0,1.0883857098279406,-0.9322057148949464,1,29.0,1,1,0.32480161945438046,0.3248016194543804
2017-02-22,air_a563896da3777078,0,0,0,0,0,0,1,-1.0250750950904641,-1.1367716084212205,0.0,-0.25478351708679037,-1.233214371114333,1,22.0,1,1,0.6408475030548243,0.6408475030548243
2017-02-23,air_a563896da3777078,0,0,0,0,1,0,0,-0.3425665322496093,-0.4182776739563038,0.0,-0.9512416347462804,-0.3542690949537238,1,17.0,1,1,0.5926713148922667,0.5926713148922665
2017-02-24,air_a563896da3777078,1,0,0,0,0,0,0,-0.9745189052504009,-1.0485355112062307,0.0,-0.4537715507037875,-0.7395601749145388,1,29.0,1,1,1.5309719429797775,1.5309719429797775
2017-02-25,air_a563896da3777078,0,0,1,0,0,0,0,-0.9618798577903851,-0.8720633167762513,0.0,0.6904096425939462,-0.9442460611437218,1,32.0,1,1,2.1229589252704733,2.1229589252704733
2017-02-26,air_a563896da3777078,0,0,0,1,0,0,0,-0.8228503357302109,-0.6829859656012732,0.0,0.7650301552003204,-0.9683267536412726,1,42.0,1,1,0.7157602144908433,0.7157602144908433
2017-02-28,air_a563896da3777078,0,0,0,0,0,1,0,-1.2146608069907017,-1.199797392146213,0.0,0.864524172008819,-0.9803670998900483,1,15.0,1,1,0.40198441305512733,0.4019844130551273
