visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,total_area_visitors,total_genre_visitors
2016-11-29,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-0.4846724733438642,-0.5334857729176322,0.0,-0.03260707131489954,-0.3104629922116146,1,1.0,1,1,0.372079446664006,0.37207944666400605
2016-11-30,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-0.7509406703178378,-0.8818829926572849,0.0,0.04064818166178645,-0.7584500369190014,1,16.0,1,1,0.5317490192953516,0.5317490192953516
2016-12-02,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.31159814531078145,-0.29228769771325713,0.0,0.7976191290875423,-0.3104629922116146,1,10.0,1,1,1.530559778498643,1.530559778498643
2016-12-03,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.3914786044029735,-0.2386881254456184,0.0,0.11390343463847244,-0.49712426083969247,1,17.0,1,1,2.288865115603623,2.2888651156036226
2016-12-04,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.2583445059159867,-0.1716886601110698,0.0,0.5778533701574841,-0.2855748230612041,1,18.0,1,1,0.575545532164451,0.575545532164451
2016-12-05,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.17846404682379466,0.05610952202639537,0.0,0.45576128186300735,-0.1860221464595627,1,12.0,1,1,-0.014831461311009977,-0.014831461311009953
2016-12-06,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-0.43141883394906944,-0.1716886601110698,0.0,0.6999454584519608,-0.4597920071140768,1,13.0,1,1,0.30726060761773877,0.3072606076177388
2016-12-07,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-0.8840747688048246,-0.9220826718580142,0.0,-0.6674859304461787,-0.6091210220165391,1,10.0,1,1,0.6683941394469419,0.6683941394469419
2016-12-09,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.364851784705576,-0.18508855317797923,0.0,0.919711217382019,-0.7957822906446169,1,8.0,1,1,1.9485036441637638,1.948503644163764
2016-12-10,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.7110004407717418,-0.8818829926572849,0.0,0.9441296350409142,-0.6340091911669495,1,11.0,1,1,2.4367721962072673,2.4367721962072673
2016-12-11,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-1.0038954574431127,-1.0292818163932917,0.0,0.6999454584519608,-0.8206704597950274,1,13.0,1,1,0.9094000931209008,0.9094000931209009
2016-12-12,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.8840747688048246,-1.0292818163932917,0.0,0.5778533701574841,-0.8331145443702325,1,15.0,1,1,0.11655807729628846,0.11655807729628849
2016-12-13,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-0.6311199816795496,-0.5602855590514515,0.0,-0.8139964363995505,-0.9326672209718742,1,15.0,1,1,0.5054711115738918,0.5054711115738919
2016-12-14,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-0.8441345392587287,-1.12308106786166,0.0,-1.351201624895248,-0.6340091911669495,1,9.0,1,1,0.9426854429014163,0.9426854429014164
2016-12-16,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-1.2568502445683878,-1.1900805331962085,0.0,0.6999454584519608,-1.119328489599952,1,8.0,1,1,2.0631253749868925,2.063125374986893
2016-12-17,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.8574479491074274,-0.7210842758543683,0.0,0.9685480526998095,-1.455318773130492,1,14.0,1,1,2.73358742056585,2.7335874205658497
2016-12-18,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.7509406703178378,-0.6004852382521808,0.0,0.6511086231341698,-0.9326672209718742,1,22.0,1,1,0.9762210584697554,0.9762210584697555
2016-12-19,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.5512395225873575,-0.27888780464634766,0.0,0.8464559644053328,-0.8953349672462585,1,10.0,1,1,0.47719107754984474,0.4771910775498448
2016-12-20,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-0.6444333915282485,-0.7612839550550974,0.0,-0.6186490951283878,-0.4597920071140768,1,8.0,1,1,0.9582019217464687,0.9582019217464688
2016-12-23,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,0.034550510755384414,0.05610952202639537,1.0,-0.27679124790385295,-0.16113397730915216,1,18.0,1,1,1.7450375586633187,1.7450375586633189
2016-12-24,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.7243138506204405,-0.8416833134565559,0.0,0.7487822937697513,-0.6215651065917444,1,19.0,1,1,1.9049573970824878,1.904957397082488
2016-12-25,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-1.0305222771405103,-0.8818829926572849,0.0,-0.22795441258606247,-0.8082263752198222,1,10.0,1,1,0.785518528148305,0.7855185281483051
2016-12-26,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.9639552278970167,-1.12308106786166,0.0,-1.1070174483062947,-0.8828908826710533,1,10.0,1,1,0.6959233761075188,0.6959233761075188
2016-12-27,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-0.41810542410037077,-0.07788940864270184,0.0,-1.326783207236353,-0.7460059523437963,1,12.0,1,1,1.2072163806307772,1.2072163806307774
2016-12-28,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-1.0970893263840034,-1.2838797846645766,0.0,0.9685480526998095,-1.0322198975735157,1,15.0,1,1,1.9877953728520417,1.9877953728520419
2016-12-29,air_0e1eae99b8723bc1,0,0,0,0,1,0,0,-1.2967904741144836,-1.270479891597667,1.0,-0.05702548897379501,-1.2437693353520038,1,14.0,1,1,1.7047447668237472,1.7047447668237474
2016-12-30,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-1.083775916535305,-1.163280747062389,1.0,0.919711217382019,-0.9202231363966689,1,14.0,1,1,1.1879459149683733,1.1879459149683735
2017-01-06,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-1.3234172938118811,-1.3776790361329447,0.0,0.919711217382019,-1.2437693353520038,1,7.0,1,1,0.7777602887257788,0.777760288725779
2017-01-07,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-1.2967904741144836,-1.0828813886609308,0.0,0.919711217382019,-1.2811015890776194,1,23.0,1,1,1.3085740246992645,1.3085740246992648
2017-01-09,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.9373284081996194,-0.9622823510587432,1.0,-0.9360885246940273,-0.858002713520643,1,12.0,1,1,-0.03860671115423541,-0.03860671115423539
2017-01-10,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-0.7509406703178378,-0.6942844897205488,0.0,0.9685480526998095,-0.6962296140429755,1,13.0,1,1,0.010945914834802858,0.010945914834802884
2017-01-11,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-0.9240149983509207,-0.9086827787911045,0.0,0.9441296350409142,-0.9451113055470792,1,11.0,1,1,0.22767608708988943,0.22767608708988946
2017-01-13,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.9772686377457154,-0.8148835273227363,0.0,0.5290165348396934,-1.1691048279007727,1,11.0,1,1,1.2725357512526914,1.2725357512526914
2017-01-14,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-1.5896854907858549,-1.5920773252035003,0.0,-0.5209754244928065,-1.505095111431313,1,14.0,1,1,1.5751070887312129,1.575107088731213
2017-01-15,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-1.7095061794241428,-1.752876042006417,0.0,0.9441296350409142,-1.4802069422809025,1,11.0,1,1,0.23818725017847328,0.23818725017847334
2017-01-16,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-1.3899843430553747,-1.3776790361329447,0.0,1.066221723335391,-1.6793122954841855,1,4.0,1,1,-0.12294628165072984,-0.12294628165072982
2017-01-17,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-1.1370295559300996,-1.0292818163932917,0.0,0.9441296350409142,-1.0197758129983103,1,6.0,1,1,0.22892741602900654,0.2289274160290066
2017-01-18,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-1.0571490968379076,-1.0560816025271114,0.0,0.8220375467464375,-1.1939929970511831,1,7.0,1,1,0.5097256299668901,0.5097256299668901
2017-01-19,air_0e1eae99b8723bc1,0,0,0,0,1,0,0,-1.0305222771405103,-1.0024820302594724,0.0,-0.130280741950481,-1.0197758129983103,1,1.0,1,1,0.503218719483481,0.5032187194834811
2017-01-20,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-1.5231184415423613,-1.9538744380100626,0.0,-1.351201624895248,-1.1068844050247466,1,11.0,1,1,1.29656126688374,1.2965612668837403
2017-01-21,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-1.123716146081401,-1.0560816025271114,0.0,1.0173848880176,-1.057108066723926,1,15.0,1,1,1.907960586536369,1.9079605865363691
2017-01-22,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-1.083775916535305,-0.6674847035867294,0.0,0.919711217382019,-1.2188811662015935,1,12.0,1,1,0.4383998804372138,0.43839988043721384
2017-01-23,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-1.3500441135092784,-1.4848781806682223,0.0,0.3092507759096351,-1.2811015890776194,1,13.0,1,1,-0.1334574447393137,-0.1334574447393137
2017-01-24,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-1.496491621844964,-1.3910789291998544,0.0,0.9929664703587048,-1.318433842803235,1,8.0,1,1,0.30726060761773877,0.3072606076177388
2017-01-27,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.5112992930412616,-0.4932860937169029,0.0,-0.3012096655627485,-0.6837855294677703,1,14.0,1,1,1.5938770228179697,1.59387702281797
2017-01-28,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.7509406703178378,-0.6674847035867294,0.0,0.8464559644053328,-0.8082263752198222,1,17.0,1,1,2.082896372224943,2.0828963722249436
2017-01-29,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.8441345392587287,-0.734484168921278,0.0,-0.22795441258606247,-0.7833382060694118,1,14.0,1,1,0.6951725787440485,0.6951725787440485
2017-01-30,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.3781651945542749,0.2169082388293124,0.0,0.7243638761108561,-0.49712426083969247,1,9.0,1,1,-0.07214232672257444,-0.07214232672257442
2017-01-31,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-1.0970893263840034,-1.1364809609285698,0.0,1.090640140994286,-0.9824435592726948,1,5.0,1,1,0.3255300101288488,0.32553001012884886
2017-02-01,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-1.0704625066866063,-0.8818829926572849,0.0,0.45576128186300735,-0.9948876438479001,1,9.0,1,1,0.4434051961936823,0.44340519619368235
2017-02-03,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.9107015885022219,-0.788083741188917,0.0,1.1150585586531814,-1.3806542656792609,1,15.0,1,1,1.27829186437263,1.2782918643726302
2017-02-04,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.790880899863934,-0.6004852382521808,0.0,0.9441296350409142,-0.6837855294677703,1,31.0,1,1,1.9660222493114037,1.9660222493114037
2017-02-05,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.9772686377457154,-1.1364809609285698,0.0,-0.7407411834228645,-0.858002713520643,1,14.0,1,1,0.370327586149242,0.37032758614924205
2017-02-06,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.7110004407717418,-0.47988620064999327,0.0,0.6022717878163794,-0.8082263752198222,1,12.0,1,1,-0.1001720949587981,-0.10017209495879809
2017-02-07,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-1.163656375627497,-1.1900805331962085,0.0,1.090640140994286,-0.9824435592726948,1,7.0,1,1,0.24644602117664635,0.24644602117664638
2017-02-08,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-1.0305222771405103,-1.069481495594021,0.0,0.9685480526998095,-0.9451113055470792,1,6.0,1,1,0.5570258638655174,0.5570258638655176
2017-02-11,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-1.2701636544170865,-1.216880319330028,1.0,0.5534349524985885,-1.4304306039800818,1,15.0,1,1,1.8694196552115614,1.8694196552115614
2017-02-12,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-1.1769697854761958,-1.0024820302594724,0.0,1.1638953939709724,-1.2935456736528248,1,12.0,1,1,0.589059884706916,0.5890598847069161
2017-02-13,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-1.083775916535305,-0.9622823510587432,0.0,0.6266902054752745,-1.2064370816263883,1,12.0,1,1,-0.0003160456172512927,-0.00031604561725126804
2017-02-14,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-1.0438356869892087,-0.8416833134565559,0.0,0.7732007114286465,-1.0322198975735157,1,12.0,1,1,0.4231336673799848,0.42313366737998487
2017-02-15,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-1.0704625066866063,-0.6942844897205488,0.0,1.1883138116298677,-1.393098350254466,1,7.0,1,1,0.7817645413309536,0.7817645413309537
2017-02-17,air_0e1eae99b8723bc1,1,0,0,0,0,0,0,-0.27165791576468534,0.0025099497587566704,0.0,0.6266902054752745,-0.7833382060694118,1,8.0,1,1,1.5578387493713963,1.5578387493713965
2017-02-18,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.8441345392587287,-1.069481495594021,0.0,-0.9360885246940273,-0.5842328528661287,1,20.0,1,1,2.0228325831473213,2.0228325831473213
2017-02-19,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-1.0704625066866063,-0.828283420389646,0.0,1.1150585586531814,-1.0944403204495416,1,17.0,1,1,0.6976752366222827,0.6976752366222828
2017-02-20,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-0.6311199816795496,-0.010889943308153242,0.0,-0.008188653656004281,-1.1566607433255673,1,3.0,1,1,-0.11894202904555502,-0.11894202904555501
2017-02-21,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-1.0970893263840034,-1.2302802123969376,0.0,1.237150646947658,-0.8455586289454378,1,13.0,1,1,0.45516768822138326,0.45516768822138337
2017-02-22,air_0e1eae99b8723bc1,0,0,0,0,0,0,1,-1.0038954574431127,-1.0426817094602017,0.0,-0.3500465008805392,-1.1939929970511831,1,9.0,1,1,0.7687507203641355,0.7687507203641356
2017-02-23,air_0e1eae99b8723bc1,0,0,0,0,1,0,0,-0.28497132561338395,-0.4262866283823543,0.0,-0.9849253600118181,-0.2980189076364094,1,1.0,1,1,0.7209499548898612,0.7209499548898614
2017-02-25,air_0e1eae99b8723bc1,0,0,1,0,0,0,0,-0.9373284081996194,-0.8684830995903752,0.0,0.7487822937697513,-0.9202231363966689,1,17.0,1,1,2.2393124896145844,2.2393124896145844
2017-02-26,air_0e1eae99b8723bc1,0,0,0,1,0,0,0,-0.790880899863934,-0.734484168921278,0.0,0.870874382064228,-0.7957822906446169,1,17.0,1,1,0.8430796593476929,0.843079659347693
2017-02-27,air_0e1eae99b8723bc1,0,1,0,0,0,0,0,-1.1503429657787982,-1.3910789291998544,0.0,-1.2046911189418763,-0.9077790518214637,1,12.0,1,1,0.1052961168442343,0.10529611684423434
2017-02-28,air_0e1eae99b8723bc1,0,0,0,0,0,1,0,-1.2568502445683878,-1.3240794638653057,0.0,0.870874382064228,-1.0446639821487207,1,11.0,1,1,0.5317490192953516,0.5317490192953516
