visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,total_area_visitors,total_genre_visitors
2016-09-19,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.7839602965619372,0.4144185824114439,1.0,-1.3358144434805939,0.9512066727315306,1,45.0,1,1,-0.13132025369106387,-0.1313202536910641
2016-09-20,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.5081679660207742,0.06526694703791003,0.0,-1.3358144434805939,0.759378104166364,1,11.0,1,1,-0.45952202925525526,-0.45952202925525554
2016-09-21,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.6335281162667574,0.4518276862014655,0.0,-1.3108354633474304,0.759378104166364,1,10.0,1,1,1.0017995444151135,1.0017995444151135
2016-09-22,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.5457760110945687,0.16502455714463374,1.0,-1.3358144434805939,0.8193245318429787,1,35.0,1,1,0.5501736262256238,0.5501736262256238
2016-09-23,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.7212802214389455,0.31466097230472023,0.0,-1.3358144434805939,0.9751852438021764,1,17.0,1,1,0.8766013381381169,0.8766013381381169
2016-09-24,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.8466403716849288,0.5391155950448491,0.0,-1.3358144434805939,1.1430352412966975,1,40.0,1,1,1.5061404968264964,1.5061404968264964
2016-09-25,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.0722886421276987,1.100252151895172,0.0,-0.4865291189530353,1.083088813620083,1,54.0,1,1,0.4936570270358056,0.4936570270358055
2016-09-26,air_d97dabf7aae60da5,0,1,0,0,0,0,0,1.297936912570468,1.3122370733719608,0.0,-0.5614660593525257,1.2749173821852495,1,18.0,1,1,0.025557660651974325,0.025557660651974137
2016-09-27,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.3230089426196652,1.2748279695819393,0.0,-0.7612979004178337,1.382820952003156,1,45.0,1,1,0.44854512274976227,0.44854512274976216
2016-09-28,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.4358330778410497,1.3745855796886635,0.0,-0.8112558606841607,1.5266923784270312,1,49.0,1,1,0.5266039234244889,0.5266039234244888
2016-09-29,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.1976487923736818,1.0379036455784694,0.0,-1.1609615825484494,1.2509388111146038,1,12.0,1,1,0.6089711643961971,0.608971164396197
2016-09-30,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.7964963115865352,0.6388732051515732,0.0,-0.7363189202846702,0.903249530590239,1,20.0,1,1,1.5525195894351813,1.5525195894351813
2016-10-01,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.5833840561683639,0.2772518685146986,0.0,-1.3358144434805939,0.759378104166364,1,78.0,1,1,1.5755824169072596,1.5755824169072596
2016-10-02,air_d97dabf7aae60da5,0,0,0,1,0,0,0,1.009608567004707,1.000494541788448,0.0,0.9372727486372834,0.8792709595195933,1,73.0,1,1,0.45564137735655563,0.4556413773565555
2016-10-03,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.9594645069063135,0.8633278278917025,0.0,-1.3358144434805939,1.0591102425494372,1,20.0,1,1,-0.2778072237884404,-0.27780722378844064
2016-10-04,air_d97dabf7aae60da5,0,0,0,0,0,1,0,1.2352568374474764,1.5491613973754303,0.0,0.21288232477554242,1.0111531004081453,1,42.0,1,1,0.29318783439389406,0.29318783439389395
2016-10-05,air_d97dabf7aae60da5,0,0,0,0,0,0,1,1.1224327022260918,0.8508581266283617,0.0,-1.1609615825484494,1.226960240043958,1,22.0,1,1,0.17812713469803085,0.1781271346980307
2016-10-06,air_d97dabf7aae60da5,0,0,0,0,1,0,0,1.3731530027180583,1.461873488532047,0.0,0.7374409075719758,1.214970954508635,1,25.0,1,1,0.4977120296682589,0.4977120296682588
2016-10-07,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.7964963115865352,0.6638126076782541,0.0,0.11296640424288837,0.9272281016608849,1,20.0,1,1,1.2932528586226966,1.2932528586226966
2016-10-08,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.7714242815373387,0.7136914127316164,0.0,-1.285856483214267,0.8313138173783013,1,46.0,1,1,1.4635629691857364,1.4635629691857364
2016-10-09,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.9093204468079203,0.7635702177849782,0.0,-1.3358144434805939,0.8792709595195933,1,51.0,1,1,0.9782298416139785,0.9782298416139785
2016-10-10,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.42041586084858557,0.0029184407212074887,1.0,-1.3358144434805939,0.7353995330957178,1,85.0,1,1,0.2265337286229425,0.22653372862294233
2016-10-11,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.3201277406517994,0.06526694703791003,0.0,-1.285856483214267,0.5915281066718427,1,8.0,1,1,-0.03805519314463728,-0.038055193144637484
2016-10-12,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.35773578572559395,0.4518276862014655,0.0,0.712461927438812,0.29179596828876964,1,35.0,1,1,0.44144886814296896,0.44144886814296885
2016-10-13,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.18223157538121765,-0.1716573769655599,0.0,-1.3358144434805939,0.48362453685393664,1,16.0,1,1,0.4645116956150473,0.4645116956150472
2016-10-14,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.0694074401598327,-0.009551260542133197,0.0,-0.33665523815405435,0.15991382740021748,1,16.0,1,1,1.3991898023955398,1.3991898023955398
2016-10-15,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.2073036054304142,0.389479179884763,0.0,1.361915410901063,0.06399954311763419,1,47.0,1,1,1.7126921934170878,1.712692193417088
2016-10-16,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.2950557106026024,0.4144185824114439,0.0,-0.03690747655609247,0.17190311293554036,1,56.0,1,1,0.43384573820711897,0.43384573820711886
2016-10-17,air_d97dabf7aae60da5,0,1,0,0,0,0,0,0.3075917256272009,-0.009551260542133197,0.0,-1.3358144434805939,0.5315816789952281,1,9.0,1,1,-0.18707653988729717,-0.1870765398872974
2016-10-18,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.7338162364635437,0.8383884253650215,0.0,0.137945384376052,0.6514745343484574,1,28.0,1,1,0.35325256088710905,0.35325256088710894
2016-10-19,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.7212802214389455,0.5391155950448491,0.0,-0.8612138209504876,0.8552923884489471,1,19.0,1,1,0.4455038707754223,0.4455038707754222
2016-10-20,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.8591763867095268,1.0129642430517884,0.0,1.162083569835755,0.6874423909544263,1,19.0,1,1,0.5940183421890255,0.5940183421890254
2016-10-21,air_d97dabf7aae60da5,1,0,0,0,0,0,0,0.395343830799389,0.2273730634613363,0.0,-0.11184441695558289,0.4956138223892595,1,21.0,1,1,1.4149029375962965,1.4149029375962965
2016-10-22,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.2073036054304142,-0.15918767570221923,0.0,-1.3108354633474304,0.4116888236419989,1,46.0,1,1,1.783654739485021,1.7836547394850213
2016-10-23,air_d97dabf7aae60da5,0,0,0,1,0,0,0,0.38280781577479095,0.33960037483140115,0.0,-0.1368233970887465,0.4116888236419989,1,54.0,1,1,0.6132796046931788,0.6132796046931788
2016-10-24,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.018344665012355457,-0.05943006559549505,0.0,1.112125609569428,0.07598882865295707,1,30.0,1,1,-0.07505709216577391,-0.07505709216577412
2016-10-25,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.1311688002337404,-0.296354389598965,0.0,-0.7363189202846702,-0.1518075965181786,1,15.0,1,1,0.3780894520108857,0.37808945201088556
2016-10-26,air_d97dabf7aae60da5,0,0,0,0,0,0,1,0.5081679660207742,0.7635702177849782,0.0,1.062167649303101,0.15991382740021748,1,23.0,1,1,0.6419180607848805,0.6419180607848803
2016-10-27,air_d97dabf7aae60da5,0,0,0,0,1,0,0,0.4956319509961757,0.46429738746480625,0.0,0.5625880466398311,0.231849540612155,1,26.0,1,1,0.6510418167079004,0.6510418167079004
2016-10-28,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.35681707067651025,-0.595627219919137,0.0,-1.3358144434805939,-0.13981831098285571,1,20.0,1,1,1.3490091448189299,1.3490091448189299
2016-10-29,air_d97dabf7aae60da5,0,0,1,0,0,0,0,0.05687142513523443,0.1525548558812935,0.0,-1.3358144434805939,0.0400209720469882,1,54.0,1,1,1.9058116937876777,1.905811693787678
2016-10-30,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.3944251157503051,-0.7577333363425637,0.0,-1.3358144434805939,-0.19976473865947034,1,50.0,1,1,0.6692893285539404,0.6692893285539404
2016-10-31,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.09356075515994534,-0.05943006559549505,0.0,-0.36163421828721787,-0.17578616758882434,1,17.0,1,1,0.03924329453650431,0.03924329453650413
2016-11-01,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.2063848903813303,-0.39611199970568917,0.0,-0.5115080990861989,0.052010257582311085,1,23.0,1,1,0.2303352935908675,0.23033529359086732
2016-11-02,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.5197852659962883,-0.9198394527659904,0.0,-1.3358144434805939,-0.3196575940126996,1,16.0,1,1,1.0068682977056802,1.0068682977056802
2016-11-03,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-0.2690649655043219,-0.022020961805473884,1.0,1.0371886691699375,-0.3436361650833454,1,60.0,1,1,0.694126219677717,0.694126219677717
2016-11-04,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.1311688002337404,-0.09683916938551668,0.0,0.9622517287704468,-0.33164687954802247,1,28.0,1,1,0.780801900946407,0.7808019009464069
2016-11-05,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.055952710086150506,-0.009551260542133197,0.0,0.36275620557452326,-0.00793617009430355,1,33.0,1,1,1.5882543001336762,1.5882543001336764
2016-11-06,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.030880680036953732,0.1525548558812935,0.0,1.0371886691699375,-0.16379688205350146,1,48.0,1,1,0.39760415217956735,0.39760415217956724
2016-11-07,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.50724925097169,-0.6455060249724991,0.0,0.7624198877051391,-0.3676147361539914,1,15.0,1,1,-0.12244993543257221,-0.12244993543257243
2016-11-08,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.6451454162422715,-0.7452636350792232,0.0,-0.8861928010836512,-0.6193897323957728,1,16.0,1,1,-0.001053294123500651,-0.0010532941235008443
2016-11-09,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.58246534111928,-0.6205666224458182,0.0,0.16292436450921538,-0.40358259275996,1,14.0,1,1,0.2052449648025625,0.20524496480256235
2016-11-10,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-0.6827534613160666,-0.8200818426592663,0.0,-1.2109195428147765,-0.43955044936592885,1,16.0,1,1,0.38239789230786736,0.38239789230786725
2016-11-11,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.7579695514636565,-0.9323091540293309,0.0,-1.3358144434805939,-0.6673468745370644,1,14.0,1,1,1.016752366622285,1.016752366622285
2016-11-12,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.18131286033213373,-0.09683916938551668,0.0,0.2378613049087058,-0.1518075965181786,1,49.0,1,1,1.9476289084348526,1.9476289084348528
2016-11-13,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.18131286033213373,-0.1217785719121976,0.0,0.5625880466398311,-0.259711166336085,1,50.0,1,1,0.48858827374523894,0.48858827374523883
2016-11-14,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.16877684530753545,-0.3587028959156675,0.0,-1.3358144434805939,0.028031686511665314,1,17.0,1,1,-0.19620029581031714,-0.19620029581031737
2016-11-15,air_d97dabf7aae60da5,0,0,0,0,0,1,0,0.03179939508603787,-0.034490663068814126,0.0,-0.9361507613499781,0.17190311293554036,1,9.0,1,1,0.13884429669613924,0.13884429669613907
2016-11-16,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.3192090256027152,-0.595627219919137,0.0,-1.185940562681613,-0.06788259777091818,1,45.0,1,1,0.5278711117471305,0.5278711117471304
2016-11-17,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-0.3066730105781169,-0.15918767570221923,0.0,0.6874829473056485,-0.41557187829528297,1,32.0,1,1,0.5610714458003422,0.5610714458003421
2016-11-18,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.469641205897895,-0.4833999085490726,0.0,0.91229376850412,-0.6193897323957728,1,16.0,1,1,1.425293881841958,1.4252938818419583
2016-11-19,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.6576814312668698,-0.9447788552926714,0.0,-1.3358144434805939,-0.40358259275996,1,26.0,1,1,1.7636331639872829,1.7636331639872829
2016-11-20,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.18131286033213373,0.1026760508279312,0.0,0.3877351857076869,-0.28368973740673076,1,14.0,1,1,0.6563640076629954,0.6563640076629954
2016-11-22,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.1311688002337404,-0.034490663068814126,0.0,0.33777722544135985,-0.11583973991220972,1,15.0,1,1,1.1979602967600433,1.1979602967600433
2016-11-23,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.4571051908732967,-0.6080969211824777,1.0,-1.3108354633474304,-0.33164687954802247,1,37.0,1,1,0.6142933553512921,0.614293355351292
2016-11-24,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.5352024829887523,-1.3687486982462487,0.0,-1.3358144434805939,-1.2428325802325648,1,7.0,1,1,-0.00662892274312398,-0.006628922743124174
2016-11-25,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-1.1841940622999994,-1.0944152704527574,0.0,0.9872307089036106,-1.3147682934445024,1,17.0,1,1,1.3348166356053432,1.3348166356053432
2016-11-26,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.8457216566358446,-0.8076121413959259,0.0,0.2878192651750328,-0.9670790129201374,1,55.0,1,1,1.9772811151846676,1.9772811151846679
2016-11-27,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.5573933110700834,-0.7203242325525421,0.0,-1.2109195428147765,-0.3196575940126996,1,36.0,1,1,0.4105294730705123,0.4105294730705122
2016-11-28,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.49471323594709177,-0.6953848300258612,0.0,-0.5115080990861989,-0.2237433097301161,1,15.0,1,1,-0.0963458559861539,-0.09634585598615411
2016-11-29,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.5699293260946816,-0.6579757262358396,0.0,0.08798742410972497,-0.45153973490125177,1,30.0,1,1,0.3400738023316357,0.3400738023316356
2016-11-30,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.783041581512853,-0.9697182578193523,0.0,-0.11184441695558289,-0.7752504443549708,1,26.0,1,1,0.5017670323007123,0.5017670323007122
2016-12-01,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-0.6326094012176733,-0.3836422984423485,0.0,-0.5614660593525257,-0.6433683034664185,1,14.0,1,1,0.43080448623277895,0.43080448623277884
2016-12-02,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.44456917584869843,-0.5083393110757536,0.0,0.7873988678383026,-0.3076683084773767,1,15.0,1,1,1.5132367514332896,1.5132367514332898
2016-12-03,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.5323212810208866,-0.45846050602239147,0.0,0.33777722544135985,-0.6673468745370644,1,63.0,1,1,2.281152874954139,2.2811528749541394
2016-12-04,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.43203316082410015,-0.445990804759051,0.0,0.4626721261071773,-0.47551830597189765,1,50.0,1,1,0.5461186235931705,0.5461186235931704
2016-12-05,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.2941369955535187,-0.15918767570221923,0.0,0.5625880466398311,-0.37960402168931423,1,13.0,1,1,-0.051740827029167276,-0.05174082702916748
2016-12-06,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.5323212810208866,-0.3088240908623052,0.0,0.7873988678383026,-0.5114861625778664,1,15.0,1,1,0.2744334472187974,0.2744334472187973
2016-12-07,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.9460097768326313,-1.0445364653993956,0.0,-0.9611297414831416,-0.7632611588196478,1,14.0,1,1,0.6401439971331822,0.640143997133182
2016-12-08,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-0.8081136115620497,-0.7078545312892016,0.0,0.812377847971466,-0.9910575839907835,1,24.0,1,1,0.7529237578482904,0.7529237578482902
2016-12-09,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.49471323594709177,-0.27141498707228406,0.0,0.8873147883709567,-0.8951432997082001,1,25.0,1,1,1.9364776511956059,1.936477651195606
2016-12-10,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.8206496265866481,-0.9198394527659904,0.0,0.8373568281046294,-0.6793361600723874,1,37.0,1,1,2.4309345346903837,2.430934534690384
2016-12-11,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-1.0337618820048196,-1.0819455691894169,0.0,0.8623358082377932,-0.9311111563141689,1,26.0,1,1,0.8842044680739669,0.8842044680739669
2016-12-12,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-1.0086898519556229,-1.131824374242779,0.0,0.5376090665066677,-1.0390147261320752,1,11.0,1,1,0.08131394684820761,0.08131394684820743
2016-12-13,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.7078254913652632,-0.5332787136024345,0.0,-0.7113399401515067,-0.9431004418494917,1,11.0,1,1,0.47515607752523725,0.47515607752523714
2016-12-14,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.8707936866850414,-1.0320667641360548,0.0,-1.2608775030811035,-0.7153040166783562,1,13.0,1,1,0.9179116774562353,0.9179116774562351
2016-12-15,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.1089779721524096,-1.181703179296141,0.0,0.3877351857076869,-0.9790682984554606,1,24.0,1,1,0.9860864092143569,0.9860864092143568
2016-12-16,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-1.2844821824967858,-1.2191122830861625,0.0,0.812377847971466,-1.1708968670206275,1,44.0,1,1,2.0525521015495825,2.052552101549583
2016-12-17,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-1.046297897029418,-0.8076121413959259,0.0,0.91229376850412,-1.3507361500504713,1,43.0,1,1,2.731511604820987,2.7315116048209873
2016-12-18,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.8582576716604431,-0.5831575186557966,0.0,0.5625880466398311,-0.9670790129201374,1,47.0,1,1,0.9518723245030318,0.9518723245030318
2016-12-19,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.6326094012176733,-0.4833999085490726,0.0,0.7374409075719758,-0.7872397298902937,1,9.0,1,1,0.4465176214335356,0.4465176214335355
2016-12-20,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.6827534613160666,-0.6330363237091586,0.0,-0.4615501388198718,-0.6433683034664185,1,24.0,1,1,0.9336248126569918,0.9336248126569918
2016-12-21,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.5699293260946816,-0.3212937921256459,0.0,0.6125460069061581,-0.727293302213679,1,23.0,1,1,1.321131001720813,1.3211310017208133
2016-12-22,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-0.055952710086150506,0.07773664830125028,0.0,-0.7113399401515067,-0.5594433047191582,1,25.0,1,1,2.0631964834597727,2.0631964834597727
2016-12-23,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.1311688002337404,0.0029184407212074887,1.0,-0.26171829775456396,-0.33164687954802247,1,41.0,1,1,1.7304328299340712,1.7304328299340712
2016-12-24,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.8081136115620497,-0.9572485565560118,0.0,0.7873988678383026,-0.7033147311430332,1,49.0,1,1,1.892379497567676,1.8923794975676762
2016-12-25,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-1.0588339120540162,-1.131824374242779,0.0,-0.1618023772219099,-0.8112183009609396,1,25.0,1,1,0.758752824132442,0.7587528241324419
2016-12-26,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-1.0212258669802212,-1.0694758679260765,0.0,-1.0110877017494686,-0.8951432997082001,1,19.0,1,1,0.6680221402312988,0.6680221402312987
2016-12-27,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.49471323594709177,-0.09683916938551668,0.0,-1.285856483214267,-0.6913254456077103,1,11.0,1,1,1.1857952888626833,1.1857952888626833
2016-12-28,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-1.134050002201606,-1.2689910881395245,0.0,0.91229376850412,-1.1109504393440128,1,24.0,1,1,1.9762673645265543,1.9762673645265545
2016-12-29,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.3471622576197775,-1.4435669058262917,1.0,-0.03690747655609247,-1.2668111513032108,1,60.0,1,1,1.6896293659450095,1.6896293659450097
2016-12-30,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-1.134050002201606,-1.1692334780328006,1.0,0.91229376850412,-1.0390147261320752,1,50.0,1,1,1.1662805886940018,1.1662805886940018
2016-12-31,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-1.096441957127811,-0.9697182578193523,1.0,0.8873147883709567,-1.1708968670206275,1,31.0,1,1,-0.789497868471145,-0.7894978684711453
2017-01-01,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.9585457918572295,-0.7203242325525421,1.0,0.8873147883709567,-1.1109504393440128,1,57.0,1,1,-1.5036852071119877,-1.5036852071119882
2017-01-02,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.9836178219064262,-0.7826727388692447,1.0,0.2878192651750328,-0.8951432997082001,1,45.0,1,1,-1.0274758354632498,-1.02747583546325
2017-01-03,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.8833297017096396,-0.7327939338158828,1.0,0.712461927438812,-0.9311111563141689,1,55.0,1,1,-0.8356235234153016,-0.8356235234153019
2017-01-04,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-0.8206496265866481,-0.6953848300258612,0.0,0.8373568281046294,-0.919121870778846,1,29.0,1,1,-0.5190798804194136,-0.5190798804194138
2017-01-05,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.046297897029418,-1.1442940755061195,0.0,0.91229376850412,-0.9071325852435229,1,11.0,1,1,-0.11281930418049556,-0.11281930418049577
2017-01-06,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-1.322090227570581,-1.3438092957195675,0.0,0.8623358082377932,-1.1708968670206275,1,21.0,1,1,0.7508962565320637,0.7508962565320636
2017-01-07,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-1.3722342876689744,-1.3562789969829083,0.0,0.8373568281046294,-1.3387468645151483,1,51.0,1,1,1.2884375429966581,1.2884375429966584
2017-01-08,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-1.3973063177181708,-1.692960931093102,0.0,-1.3358144434805939,-1.1589075814853045,1,35.0,1,1,0.5281245494116589,0.5281245494116588
2017-01-09,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.9836178219064262,-1.057006166662736,1.0,-0.7862768805509971,-0.8951432997082001,1,37.0,1,1,-0.07581740515935892,-0.07581740515935913
2017-01-10,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-0.8707936866850414,-0.8574909464492879,0.0,0.8873147883709567,-0.9311111563141689,1,14.0,1,1,-0.02563674758274896,-0.02563674758274916
2017-01-11,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-1.0212258669802212,-1.0694758679260765,0.0,0.91229376850412,-0.8831540141728771,1,14.0,1,1,0.1938402698987875,0.19384026989878736
2017-01-12,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.134050002201606,-0.9323091540293309,0.0,0.712461927438812,-1.2668111513032108,1,15.0,1,1,0.18446307631123918,0.18446307631123904
2017-01-13,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-1.1089779721524096,-0.8574909464492879,0.0,0.33777722544135985,-1.1828861525559502,1,9.0,1,1,1.2519425193045783,1.2519425193045783
2017-01-14,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-1.5853465430871456,-1.6555518273030803,0.0,-0.5364870792193622,-1.5065968620096695,1,39.0,1,1,1.558348655719333,1.5583486557193331
2017-01-15,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-1.7984587985053173,-1.8550670475165285,0.0,0.6874829473056485,-1.6264897173628985,1,41.0,1,1,0.2044846518089775,0.20448465180897735
2017-01-16,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-1.4850584228903592,-1.4435669058262917,0.0,0.9872307089036106,-1.5905218607569298,1,9.0,1,1,-0.1612258981054072,-0.1612258981054074
2017-01-17,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-1.209266092349196,-1.0819455691894169,0.0,0.9372727486372834,-1.2668111513032108,1,19.0,1,1,0.19510745822142916,0.19510745822142903
2017-01-18,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-1.1591220322508027,-1.1567637767694599,0.0,0.9372727486372834,-1.218854009161919,1,12.0,1,1,0.47946451782221894,0.4794645178222188
2017-01-19,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.0839059421032127,-1.0819455691894169,0.0,0.06300844397656134,-1.062993297202721,1,9.0,1,1,0.47287513854448227,0.47287513854448215
2017-01-20,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-1.5101304529395558,-1.967294358886593,0.0,-1.3358144434805939,-1.0869718682733667,1,19.0,1,1,1.2762725350992983,1.2762725350992983
2017-01-21,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-1.1465860172262043,-1.0694758679260765,0.0,1.012209689036774,-1.2068647236265961,1,37.0,1,1,1.8954207495420161,1.8954207495420161
2017-01-22,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-1.134050002201606,-0.8325515439226068,0.0,0.9872307089036106,-1.2428325802325648,1,44.0,1,1,0.407234783431644,0.4072347834316439
2017-01-23,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-1.3847703026935725,-1.4560366070896322,0.0,0.3877351857076869,-1.3267575789798256,1,12.0,1,1,-0.17187028001559718,-0.1718702800155974
2017-01-24,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-1.5728105280625473,-1.4809760096163134,0.0,1.012209689036774,-1.5785325752216068,1,17.0,1,1,0.2744334472187974,0.2744334472187973
2017-01-25,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-1.3973063177181708,-1.2565213868761842,0.0,1.062167649303101,-1.4946075764743463,1,20.0,1,1,0.5339536156958106,0.5339536156958105
2017-01-26,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.3095542125459827,-1.106884971716098,0.0,1.0371886691699375,-1.5185861475449922,1,31.0,1,1,0.6251911749260105,0.6251911749260104
2017-01-27,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.783041581512853,-0.445990804759051,0.0,-0.03690747655609247,-1.1828861525559502,1,24.0,1,1,1.577356480558958,1.5773564805589582
2017-01-28,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.8331856416112463,-0.7452636350792232,0.0,0.9372727486372834,-0.7992290154256166,1,50.0,1,1,2.0725736770473207,2.072573677047321
