visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-10-10,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.27641077296236877,0.24576414573311473,1.0,0.7970187826104189,0.3689483729863242,1,10.0,1,1,0.18947841361949236,0.18947841361949247
2016-10-12,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,0.3112945670887447,0.48781212924357104,0.0,0.31354232995109693,0.28803243950578034,1,3.0,1,1,0.40090901113455985,0.40090901113455996
2016-10-13,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.12524766508140472,0.09173361077191496,0.0,-0.7297489626295449,0.35738895391767495,1,7.0,1,1,0.42359790780186074,0.4235979078018608
2016-10-14,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.1717593905832396,0.21275760252714332,0.0,-0.5261799299308831,0.2302353441625348,1,18.0,1,1,1.3431215441645599,1.34312154416456
2016-10-15,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.29966663571328617,0.4768099481749138,0.0,1.1787107189204098,0.0915223153387456,1,14.0,1,1,1.6515409417189686,1.6515409417189686
2016-10-16,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.6485045769770491,0.773868837028656,0.0,0.23720394268909878,0.5538990780847096,1,23.0,1,1,0.3934291550903947,0.39342915509039483
2016-10-17,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.6485045769770491,0.6418426642047704,0.0,-0.5007338008435503,0.7157309450457974,1,4.0,1,1,-0.21742575518309037,-0.21742575518309026
2016-10-19,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,0.7880397534825542,0.696853569548056,0.0,-0.27171863905755583,0.7504092022517448,1,12.0,1,1,0.40489826769144793,0.404898267691448
2016-10-21,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.2647828415869098,0.1467445161152005,0.0,-0.7551950917168777,0.3920672111236223,1,31.0,1,1,1.3585799133225012,1.3585799133225012
2016-10-22,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.14850352783232218,-0.029290380983313005,0.0,-1.4422405770748614,0.2302353441625348,1,8.0,1,1,1.7213529314645097,1.7213529314645097
2016-10-23,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.2647828415869098,0.014718343291315272,0.0,-1.2895638025508651,0.35738895391767495,1,10.0,1,1,0.5699537577326916,0.5699537577326917
2016-10-24,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,0.043852145453193464,0.16874887825251503,0.0,1.1787107189204098,0.0915223153387456,1,15.0,1,1,-0.10722254279905755,-0.10722254279905744
2016-10-27,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,0.24152697883599236,0.289772870007743,0.0,0.8479110407850842,0.17243824881928926,1,26.0,1,1,0.6071037094187117,0.6071037094187118
2016-10-28,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,0.032224214077734535,-0.029290380983313005,0.0,-1.4676867061621943,0.1262005725446928,1,8.0,1,1,1.29375449427307,1.29375449427307
2016-10-29,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.12524766508140472,0.11373797290922949,0.0,0.517111362649759,0.03372521999550006,1,26.0,1,1,1.8415292852407628,1.8415292852407628
2016-10-30,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-0.16545061930506436,-0.11730782953256995,0.0,0.5425574917370917,-0.24370083765207856,1,12.0,1,1,0.6250553639247081,0.6250553639247082
2016-10-31,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.14219475655414693,-0.07329910525794167,0.0,-0.8315334789788759,-0.20902258044613115,1,10.0,1,1,0.005224626398224814,0.005224626398224917
2016-11-02,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.2933578644351109,-0.1723187348758555,0.0,1.1532645898330773,-0.4055327046131661,1,21.0,1,1,0.9571609722856396,0.9571609722856397
2016-11-03,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.25847407030873454,-0.2823405455624266,1.0,0.6697881371737553,-0.2321414185834295,1,10.0,1,1,0.6494895603356474,0.6494895603356475
2016-11-04,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.2352182075578171,-0.2053252780818269,0.0,0.9496955571344152,-0.31305735206397317,1,7.0,1,1,0.7347599192391299,0.73475991923913
2016-11-05,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-0.20033441343144073,-0.029290380983313005,0.0,1.0769262025710788,-0.3708544474072187,1,19.0,1,1,1.529120631129466,1.529120631129466
2016-11-06,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-0.3398695899369458,-0.4583754426609405,0.0,-0.9842102535028723,-0.3361761902012715,1,1.0,1,1,0.3577751746132076,0.35777517461320774
2016-11-07,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.35149752131240475,-0.24933400235645517,0.0,0.9751416862217479,-0.5095674762310081,1,10.0,1,1,-0.15384697880768683,-0.15384697880768672
2016-11-09,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.67707959982525,-0.7444321504460251,0.0,0.008188780903104344,-0.5904834097115518,1,8.0,1,1,0.16853481669583,0.16853481669583012
2016-11-10,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.7119633939516263,-0.8434517800639391,0.0,-1.2132254152888668,-0.6713993431920955,1,6.0,1,1,0.3428154625248774,0.3428154625248775
2016-11-11,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.2352182075578171,-0.22732964021914104,0.0,0.5934497499117569,-0.31305735206397317,1,3.0,1,1,0.9668847851430542,0.9668847851430543
2016-11-12,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-0.15382268792960563,-0.10630564846391269,0.0,0.9242494280470825,-0.2321414185834295,1,12.0,1,1,1.8826684934836708,1.8826684934836708
2016-11-13,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-0.02591544279955928,0.11373797290922949,0.0,0.4407729753877606,-0.16278490417153488,1,1.0,1,1,0.44728411860838363,0.4472841186083837
2016-11-14,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.049171305550476725,-0.18332091594451277,0.0,-1.4167944479875287,0.21867592509388573,1,11.0,1,1,-0.22640158243608852,-0.2264015824360884
2016-11-16,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.46777683506699236,-0.5133863480042259,0.0,0.61889587899909,-0.35929502833856963,1,12.0,1,1,0.48593004150323676,0.4859300415032369
2016-11-17,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.45614890369153344,-0.22732964021914104,0.0,0.6443420080864226,-0.5904834097115518,1,5.0,1,1,0.5185920795627578,0.5185920795627579
2016-11-18,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.281729933059652,-0.10630564846391269,0.0,0.8224649116977516,-0.5326863143683063,1,11.0,1,1,1.3688023832495269,1.3688023832495269
2016-11-19,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,0.008968351326817092,-0.16131655380719823,0.0,-1.4676867061621943,0.1262005725446928,1,21.0,1,1,1.701655977214875,1.701655977214875
2016-11-20,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,0.13687559645686326,-0.01828819991465613,0.0,-1.1877792862015342,0.2302353441625348,1,12.0,1,1,0.6123396086496273,0.6123396086496274
2016-11-21,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.060799236925935654,-0.3593558130430263,0.0,-1.493132835249527,0.13775999161334207,1,7.0,1,1,-0.15858422096899139,-0.15858422096899127
2016-11-23,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.58405614882158,-0.5463928912101973,1.0,-1.493132835249527,-0.4633297999564116,1,6.0,1,1,0.5709510718719136,0.5709510718719137
2016-11-24,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.7584751194534615,-0.6234081586907969,0.0,-0.6534105753675468,-0.7176370194666919,1,13.0,1,1,-0.03990383840157143,-0.03990383840157133
2016-11-25,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.6654516684497913,-0.634410339759454,0.0,0.46621910447509346,-0.6945181813293938,1,7.0,1,1,1.279792096323962,1.279792096323962
2016-11-26,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-0.5259164919442862,-0.3923623562489977,0.0,0.41532684630042793,-0.6598399241234464,1,15.0,1,1,1.911839932055915,1.911839932055915
2016-11-27,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-0.4910326978179098,-0.821447417926625,0.0,-1.493132835249527,-0.16278490417153488,1,21.0,1,1,0.37049092988828836,0.37049092988828847
2016-11-28,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.5491723546952036,-0.6564147018967683,0.0,-0.8824257371535413,-0.31305735206397317,1,6.0,1,1,-0.1281661397227199,-0.12816613972271979
2016-11-29,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,-0.67707959982525,-0.6674168829654255,0.0,-0.16993412270822483,-0.5095674762310081,1,1.0,1,1,0.3011775972123582,0.3011775972123583
2016-11-30,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.6887075312007087,-0.832449598995282,0.0,-0.017257348184228524,-0.5789239906429027,1,12.0,1,1,0.46024920241826983,0.46024920241826994
2016-12-01,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.30498579581056967,-0.48037980479825465,0.0,-1.3404560607255307,-0.24370083765207856,1,4.0,1,1,0.3904372126727287,0.3904372126727288
2016-12-02,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.5259164919442862,-0.5904016154848257,0.0,0.8479110407850842,-0.48644863809370975,1,18.0,1,1,1.4553193848270367,1.455319384827037
2016-12-03,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-0.58405614882158,-0.43637108052362594,0.0,0.8733571698724173,-0.7638746957412884,1,24.0,1,1,2.2107848452877144,2.2107848452877144
2016-12-04,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-0.5142885605688273,-0.5353907101415402,0.0,-0.8060873498915431,-0.4980080571623588,1,20.0,1,1,0.503881696009233,0.5038816960092332
2016-12-05,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.1305668251786882,-0.2823405455624266,0.0,0.3898807172130953,-0.035631294416394545,1,6.0,1,1,-0.08428431759695117,-0.08428431759695106
2016-12-07,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.8166147763307553,-0.8104452368579679,0.0,0.89880329895975,-0.8910283054964285,1,8.0,1,1,0.5963825824220751,0.5963825824220752
2016-12-08,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.6654516684497913,-0.7444321504460251,0.0,0.7206803953484205,-0.6020428287802008,1,7.0,1,1,0.7073337804105244,0.7073337804105245
2016-12-09,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.572428217446121,-0.44737326159228324,0.0,-0.27171863905755583,-0.6482805050547973,1,18.0,1,1,1.8716980379522288,1.8716980379522288
2016-12-10,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-0.8863823645835078,-0.9094648664758818,0.0,-0.042703477271561166,-0.8447906292218321,1,26.0,1,1,2.3581380093577673,2.3581380093577673
2016-12-11,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-1.072429266590848,-1.0524932203684243,0.0,0.0845271681651025,-0.9835036580456215,1,21.0,1,1,0.8364859614397756,0.8364859614397756
2016-12-12,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-1.0840571979663067,-1.1735172121236523,0.0,-0.5770721881055485,-1.0875384296634634,1,9.0,1,1,0.0466131631759385,0.0466131631759386
2016-12-13,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,-0.8747544332080491,-1.0965019446430526,0.0,-1.493132835249527,-0.6367210859861482,1,2.0,1,1,0.4340697062636919,0.434069706263692
2016-12-14,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.8863823645835078,-0.9864801339564816,0.0,-1.2386715443761995,-0.948825400839674,1,4.0,1,1,0.8696466565689076,0.8696466565689077
2016-12-15,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-1.2119644430963532,-1.2505324796042523,0.0,-0.19538025179555768,-1.145335525006709,1,6.0,1,1,0.9367160324315882,0.9367160324315883
2016-12-16,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-1.223592374471812,-1.3605542902908234,0.0,0.16086555542710065,-1.0759790105948142,1,24.0,1,1,1.9858905068931496,1.9858905068931496
2016-12-17,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-1.0026616783380955,-0.920467047544539,0.0,-0.017257348184228524,-1.2031326203499546,1,14.0,1,1,2.6538416516370953,2.6538416516370953
2016-12-18,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-0.921266158709884,-0.8434517800639391,0.0,0.8224649116977516,-1.029741334320218,1,11.0,1,1,0.9030566802328451,0.9030566802328452
2016-12-19,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.7933589135798377,-0.634410339759454,0.0,0.7715726535230862,-0.925706562702376,1,1.0,1,1,0.4058955818306699,0.40589558183067004
2016-12-20,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,-0.7119633939516263,-0.8544539611325962,0.0,-1.2641176734635322,-0.5442457334369553,1,3.0,1,1,0.8851050257268489,0.8851050257268489
2016-12-21,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.6305678743234149,-0.5133863480042259,0.0,0.517111362649759,-0.6945181813293938,1,14.0,1,1,1.2663283554444646,1.2663283554444646
2016-12-22,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.09568303105231182,0.06972924863460082,0.0,-1.4676867061621943,-0.1512254851028856,1,10.0,1,1,1.9963623053549808,1.9963623053549808
2016-12-23,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.5259164919442862,-0.6014037965534828,1.0,-0.7806412208042105,-0.4980080571623588,1,22.0,1,1,1.6689939391553539,1.6689939391553539
2016-12-24,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-0.932894090085343,-1.0414910392997672,0.0,-0.5007338008435503,-0.7523152766726393,1,9.0,1,1,1.828314872896071,1.828314872896071
2016-12-25,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-0.9096382273344252,-0.8764583232699105,0.0,0.517111362649759,-0.8447906292218321,1,10.0,1,1,0.7130683367110511,0.7130683367110511
2016-12-26,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.7701030508289202,-0.8434517800639391,0.0,-1.4167944479875287,-0.8101123720158848,1,22.0,1,1,0.6238087212506805,0.6238087212506807
2016-12-28,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-1.2933599627245647,-1.4155651956341089,0.0,-0.29716476814488846,-1.1106572678007616,1,39.0,1,1,1.9108426179166929,1.9108426179166929
2016-12-29,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-1.2352203058472708,-1.3165455660161949,1.0,-0.6534105753675468,-1.1915732012813052,1,26.0,1,1,1.6288520450516677,1.6288520450516677
2016-12-30,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-1.177080648969977,-1.2175259363982809,1.0,-0.14448799362089218,-1.0644195915261652,1,46.0,1,1,1.1139886206783016,1.1139886206783016
2017-01-02,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.932894090085343,-0.8874605043385676,1.0,0.41532684630042793,-1.0644195915261652,1,20.0,1,1,-1.044199176598142,-1.044199176598142
2017-01-03,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,-0.7235913253270851,-0.634410339759454,1.0,-0.16993412270822483,-0.7060776003980428,1,24.0,1,1,-0.8554574757503755,-0.8554574757503753
2017-01-04,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-0.8980102959589665,-0.7444321504460251,0.0,0.18631168451443328,-1.041300753388867,1,21.0,1,1,-0.5440461357783007,-0.5440461357783006
2017-01-05,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-1.014289609713554,-1.0965019446430526,0.0,-0.24627250997022296,-0.7869935338785866,1,15.0,1,1,-0.14437249448507766,-0.14437249448507755
2017-01-06,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-1.0840571979663067,-1.0744975825057383,0.0,0.3898807172130953,-0.948825400839674,1,22.0,1,1,0.7053391521320804,0.7053391521320804
2017-01-07,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-1.1305689234681418,-1.0634954014370812,0.0,0.41532684630042793,-1.2956079728991472,1,14.0,1,1,1.2341649744545546,1.2341649744545546
2017-01-08,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-1.1421968548436006,-1.44857173884008,0.0,-1.493132835249527,-0.8101123720158848,1,13.0,1,1,0.4861793700380423,0.48617937003804235
2017-01-09,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.8398706390816727,-0.920467047544539,1.0,-0.9078718662408741,-0.8101123720158848,1,9.0,1,1,-0.10797052840347406,-0.10797052840347394
2017-01-10,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,-0.7701030508289202,-0.832449598995282,0.0,0.4407729753877606,-0.7523152766726393,1,10.0,1,1,-0.05860347851198424,-0.058603478511984136
2017-01-11,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-1.0026616783380955,-1.0414910392997672,0.0,-0.27171863905755583,-0.8332312101531829,1,4.0,1,1,0.15731503262958232,0.15731503262958244
2017-01-13,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-1.1073130607172244,-1.1185063067803669,0.0,0.23720394268909878,-0.925706562702376,1,24.0,1,1,1.198261665442562,1.1982616654425622
2017-01-14,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-1.467778933356446,-1.4705761009773943,0.0,0.4916652335624261,-1.4458804207915856,1,11.0,1,1,1.4996998640224166,1.4996998640224166
2017-01-15,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-1.6538258353637862,-1.7016219034191937,0.0,0.3898807172130953,-1.5267963542721295,1,23.0,1,1,0.1677868310914135,0.1677868310914136
2017-01-16,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-1.421267207854611,-1.5035826441833657,0.0,-0.017257348184228524,-1.3534050682423928,1,2.0,1,1,-0.19199424463292894,-0.19199424463292883
2017-01-19,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-1.1305689234681418,-1.1295084878490238,0.0,-0.5007338008435503,-1.0759790105948142,1,4.0,1,1,0.4318257494504424,0.43182574945044244
2017-01-20,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-1.3398716882263997,-1.2175259363982809,0.0,-1.009656382590205,-1.2840485538304982,1,8.0,1,1,1.2221972047838905,1.2221972047838905
2017-01-21,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-1.2933599627245647,-1.349552109222166,0.0,0.03363490999043699,-1.145335525006709,1,22.0,1,1,1.831306815313737,1.831306815313737
2017-01-22,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-1.3980113451036935,-1.5145848252520226,0.0,-1.1877792862015342,-1.2956079728991472,1,17.0,1,1,0.3672496589358168,0.3672496589358169
2017-01-24,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,-1.5491744529846574,-1.52558700632068,0.0,-0.7043028335422122,-1.3302862301050946,1,2.0,1,1,0.23660150669773264,0.23660150669773272
2017-01-25,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-1.4794068647319047,-1.4045630145654515,0.0,-0.16993412270822483,-1.4458804207915856,1,14.0,1,1,0.49191392633856884,0.49191392633856895
2017-01-26,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-1.3863834137282345,-1.2175259363982809,0.0,1.0514800734837462,-1.5499151924094277,1,15.0,1,1,0.5816721988685504,0.5816721988685505
2017-01-27,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-1.025917541089013,-0.7994430557893106,0.0,-0.19538025179555768,-1.272489134761849,1,28.0,1,1,1.5183995041328293,1.5183995041328293
2017-01-28,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-0.9561499528362604,-0.8544539611325962,0.0,0.9496955571344152,-1.0066224961829195,1,16.0,1,1,2.005587461142784,2.0055874611427846
2017-01-29,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-1.0375454724644717,-1.0084844960937958,0.0,-0.8060873498915431,-1.0759790105948142,1,12.0,1,1,0.6230607356462641,0.6230607356462641
2017-01-30,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.828242707706214,-0.7004234261713969,0.0,-0.6534105753675468,-0.9025877245650776,1,5.0,1,1,-0.14138055206741162,-0.1413805520674115
2017-01-31,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,-1.374755482352776,-1.437569557771423,0.0,-0.42439541358155214,-1.2031326203499546,1,2.0,1,1,0.2548024897385344,0.25480248973853453
2017-02-02,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-1.2119644430963532,-1.3825586524281375,0.0,-0.9078718662408741,-1.156894944075358,1,9.0,1,1,0.36425771651815075,0.36425771651815086
2017-02-03,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.9794058155871779,-0.9534735907505102,0.0,-0.22082638088289033,-0.8910283054964285,1,4.0,1,1,1.2039962217430886,1.2039962217430886
2017-02-04,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-1.025917541089013,-0.8874605043385676,0.0,1.0260339443964137,-1.2146920394186036,1,26.0,1,1,1.889151035388614,1.889151035388614
2017-02-05,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-1.072429266590848,-1.1955215742609666,0.0,-1.493132835249527,-0.8216717910845339,1,8.0,1,1,0.2994322974687197,0.2994322974687198
2017-02-06,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-1.014289609713554,-1.0524932203684243,0.0,-0.27171863905755583,-1.0181819152515685,1,8.0,1,1,-0.16930534796562807,-0.16930534796562796
2017-02-08,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-1.2584761685981882,-1.3055433849475377,0.0,-0.5516260590182158,-1.0875384296634634,1,14.0,1,1,0.48543138443362577,0.4854313844336258
2017-02-09,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-1.4328951392300697,-1.5805979116639655,0.0,-1.4676867061621943,-1.2956079728991472,1,18.0,1,1,0.2769927293362243,0.2769927293362244
2017-02-10,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-1.3980113451036935,-1.426567376702766,0.0,0.008188780903104344,-1.2840485538304982,1,22.0,1,1,1.3927379225908552,1.3927379225908554
2017-02-11,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-1.5142906588582812,-1.4925804631147086,1.0,-0.27171863905755583,-1.4574398398602348,1,30.0,1,1,1.7929102209536893,1.7929102209536893
2017-02-12,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-1.4910347961073636,-1.338549928153509,0.0,0.0845271681651025,-1.5267963542721295,1,11.0,1,1,0.5173454368887302,0.5173454368887304
2017-02-15,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-1.1305689234681418,-1.0965019446430526,0.0,0.36443458812576246,-1.0759790105948142,1,26.0,1,1,0.7093284086889685,0.7093284086889685
2017-02-16,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.9910337469626368,-0.7664365125833394,0.0,0.8224649116977516,-1.3071673919677962,1,8.0,1,1,0.7193015500811887,0.7193015500811887
2017-02-17,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-0.7701030508289202,-0.832449598995282,0.0,-1.493132835249527,-0.6829587622607446,1,17.0,1,1,1.4824961951208369,1.4824961951208369
2017-02-18,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-0.9677778842117191,-1.0744975825057383,0.0,-0.6788567044548794,-0.7407558576039901,1,23.0,1,1,1.9457486127894634,1.9457486127894634
2017-02-19,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-1.1305689234681418,-1.1515128499863383,0.0,1.2550491061824083,-1.145335525006709,1,36.0,1,1,0.6255540209943191,0.6255540209943191
2017-02-20,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-0.8049868449552964,-0.3043449076997407,0.0,-1.3659021898128632,-0.9141471436337267,1,24.0,1,1,-0.18800498807604088,-0.18800498807604077
2017-02-22,air_5e70fe82f9e4fab6,0,0,0,0,0,0,1,-1.1421968548436006,-1.0634954014370812,0.0,-0.16993412270822483,-1.3418456491737436,1,11.0,1,1,0.6963633248790823,0.6963633248790824
2017-02-23,air_5e70fe82f9e4fab6,0,0,0,0,1,0,0,-0.7235913253270851,-0.7444321504460251,0.0,-1.493132835249527,-0.6829587622607446,1,24.0,1,1,0.648741574731231,0.6487415747312311
2017-02-24,air_5e70fe82f9e4fab6,1,0,0,0,0,0,0,-1.223592374471812,-1.1955215742609666,0.0,-0.3735031554068866,-1.0181819152515685,1,29.0,1,1,1.5762437242077063,1.5762437242077063
2017-02-25,air_5e70fe82f9e4fab6,0,0,1,0,0,0,0,-1.1305689234681418,-1.1185063067803669,0.0,1.0514800734837462,-1.2378108775559018,1,29.0,1,1,2.1614177953962246,2.1614177953962246
2017-02-26,air_5e70fe82f9e4fab6,0,0,0,1,0,0,0,-0.9445220214608017,-0.920467047544539,0.0,0.6952342662610879,-1.029741334320218,1,23.0,1,1,0.770413899716317,0.770413899716317
2017-02-27,air_5e70fe82f9e4fab6,0,1,0,0,0,0,0,-1.1421968548436006,-1.0634954014370812,0.0,1.1278184607457447,-1.0066224961829195,1,3.0,1,1,0.035393379109690815,0.03539337910969091
2017-02-28,air_5e70fe82f9e4fab6,0,0,0,0,0,1,0,-1.1538247862190594,-0.9754779528878246,0.0,1.1532645898330773,-1.272489134761849,1,2.0,1,1,0.46024920241826983,0.46024920241826994
