visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,total_area_visitors,total_genre_visitors
2017-01-15,air_25e9888d30b386df,0,0,0,1,0,0,0,-1.848388169668378,-1.8807004513149623,0.0,0.6501684210324776,-1.672835084450283,1,1.0,1,1,0.11374197675305532,0.11374197675305531
2017-01-20,air_25e9888d30b386df,1,0,0,0,0,0,0,-1.5572314295398861,-1.9929629750882707,0.0,-1.347083215239005,-1.127194365287983,1,3.0,1,1,1.1499233453183513,1.149923345318351
2017-01-21,air_25e9888d30b386df,0,0,1,0,0,0,0,-1.1901207572039616,-1.0948627849018016,0.0,0.9707149799402467,-1.2484478584351608,1,1.0,1,1,1.7485024617536828,1.7485024617536828
2017-01-25,air_25e9888d30b386df,0,0,0,0,0,0,1,-1.443300531228737,-1.2819669911906493,0.0,1.0200298351568262,-1.5394562419883875,1,1.0,1,1,0.4322654525475421,0.43226545254754206
2017-01-28,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.8736460396729923,-0.7705488273344654,0.0,0.8967426971153767,-0.8361859817347562,1,2.0,1,1,1.9197700845077954,1.9197700845077952
2017-02-01,air_25e9888d30b386df,0,0,0,0,0,0,1,-1.1774617685027229,-1.144757239912161,0.0,0.42825157255786855,-1.127194365287983,1,6.0,1,1,0.31465678456188545,0.3146567845618854
2017-02-03,air_25e9888d30b386df,1,0,0,0,0,0,0,-1.00023592668538,-0.7580752135818756,0.0,1.0200298351568262,-1.2726985570645963,1,5.0,1,1,1.1320370270621993,1.132037027062199
2017-02-04,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.89896401707547,-0.795496054839645,0.0,1.0200298351568262,-0.8604366803641917,1,4.0,1,1,1.8053466512800838,1.8053466512800835
2017-02-05,air_25e9888d30b386df,0,0,0,1,0,0,0,-1.0255539040878576,-1.2320725361802898,0.0,-0.7306475250317573,-0.9816901735113696,1,8.0,1,1,0.24311151153727764,0.2431115115372776
2017-02-07,air_25e9888d30b386df,0,0,0,0,0,1,0,-1.228097723307678,-1.2195989224277,0.0,0.9953724075485365,-1.127194365287983,1,3.0,1,1,0.12182757267706922,0.1218275726770692
2017-02-09,air_25e9888d30b386df,0,0,0,0,1,0,0,-1.6331853617473187,-1.7933851550468332,0.0,-1.347083215239005,-1.2726985570645963,1,1.0,1,1,0.22105988628996703,0.221059886289967
2017-02-10,air_25e9888d30b386df,1,0,0,0,0,0,0,-1.392664576423782,-1.306914218695829,0.0,-0.36078611090740864,-1.2120718104910073,1,3.0,1,1,1.317515697197912,1.3175156971979118
2017-02-11,air_25e9888d30b386df,0,0,1,0,0,0,0,-1.4179825538262596,-1.2071253086751101,1.0,0.45290900016615837,-1.5879576392472585,1,2.0,1,1,1.7107696807749515,1.7107696807749513
2017-02-12,air_25e9888d30b386df,0,0,0,1,0,0,0,-1.3040516555151107,-1.069915557396622,0.0,0.9953724075485365,-1.4424534474706452,1,2.0,1,1,0.45725729449449415,0.4572572944944941
2017-02-14,air_25e9888d30b386df,0,0,0,0,0,1,0,-1.1648027798014842,-0.9950738748810826,0.0,0.847427841898797,-1.1393197146027008,1,1.0,1,1,0.2948103218393059,0.29481032183930583
2017-02-15,air_25e9888d30b386df,0,0,0,0,0,0,1,-1.114166824996529,-0.870337737355184,0.0,1.094002117981696,-1.2484478584351608,1,3.0,1,1,0.6459211993881517,0.6459211993881516
2017-02-18,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.9116230057767087,-1.1322836261595712,0.0,-0.6320178145985976,-0.6179296940698361,1,1.0,1,1,1.860965750514967,1.8609657505149668
2017-02-19,air_25e9888d30b386df,0,0,0,1,0,0,0,-1.1521437911002455,-1.0324947161388522,0.0,1.0200298351568262,-1.1999464611762896,1,2.0,1,1,0.5635951317981921,0.563595131798192
2017-02-23,air_25e9888d30b386df,0,0,0,0,1,0,0,-0.36728649162344135,-0.43376125601453924,0.0,-0.9772218011146564,-0.37542270777548054,1,1.0,1,1,0.586381811220413,0.586381811220413
2017-02-25,air_25e9888d30b386df,0,0,1,0,0,0,0,-0.9875769379841414,-0.8828113511077741,0.0,0.6501684210324776,-0.9695648241966518,1,1.0,1,1,2.0729063709474524,2.0729063709474524
2017-02-28,air_25e9888d30b386df,0,0,0,0,0,1,0,-1.2407567120089167,-1.2071253086751101,0.0,0.8227704142905072,-1.0059408721408052,1,3.0,1,1,0.4011481591430038,0.4011481591430037
