visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,total_area_visitors,total_genre_visitors
2016-10-26,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,0.5640724871340234,0.6126272730580362,0.0,-0.885619751296118,0.6014854072208848,1,3.0,1,1,0.5764016377222645,0.5764016377222645
2016-10-27,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,0.24056819973910182,0.21342549718426299,0.0,0.8696758165548056,0.11788199531441367,1,3.0,1,1,0.5854161557529297,0.5854161557529297
2016-10-28,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,0.08439371616913958,-0.12104085557484456,0.0,-1.4067231230018609,0.19481890175407945,1,2.0,1,1,1.275026785098823,1.2750267850988228
2016-10-29,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,0.1067043566791343,0.019219227840265068,0.0,0.4308519245920746,-0.1459016839072979,1,10.0,1,1,1.8251627882480341,1.8251627882480341
2016-10-30,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.2167999307157876,-0.11025161838906675,0.0,0.814822830059464,-0.4096853631290095,1,4.0,1,1,0.6034451918142603,0.6034451918142603
2016-10-31,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.1387126889308064,-0.15340856713217763,0.0,-0.885619751296118,-0.21184760371272576,1,5.0,1,1,-0.019057358858902623,-0.019057358858902557
2016-11-01,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.18333396995079562,-0.2073547530610659,0.0,-0.4742223525810578,-0.057973790833394,1,3.0,1,1,0.16974671322780888,0.16974671322780893
2016-11-02,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-0.3618190940307524,-0.1965655158752881,0.0,1.0890877625361708,-0.5195952294713893,1,1.0,1,1,0.9369823589488753,0.9369823589488753
2016-11-03,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-0.3060424927557659,-0.2613009389899542,1.0,0.3211459516013918,-0.37671240322629546,1,6.0,1,1,0.6279847131199602,0.6279847131199602
2016-11-04,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.35066377377575514,-0.1426193299463998,0.0,0.48570491108741604,-0.4426583230317234,1,11.0,1,1,0.7136226344112803,0.7136226344112803
2016-11-05,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.2725765319907741,-0.013148483717067982,0.0,1.0616612692885001,-0.34373944332358153,1,4.0,1,1,1.5114074801251567,1.5114074801251567
2016-11-06,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.4064403750507416,-0.5202426314486178,0.0,-1.242164163515837,-0.5195952294713893,1,5.0,1,1,0.3350128771233389,0.3350128771233389
2016-11-07,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.3841297345407471,-0.21814399024684333,0.0,1.006808282793159,-0.6185141091795311,1,1.0,1,1,-0.1788146506245816,-0.17881465062458152
2016-11-08,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.22795525097078487,-0.45550720833395175,0.0,-1.4067231230018609,0.018963115606271792,1,3.0,1,1,-0.05887148016100757,-0.0588714801610075
2016-11-10,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-0.6295467801506877,-0.768395086721504,0.0,-0.9130462445437887,-0.6295050958137691,1,2.0,1,1,0.3199886804055634,0.31998868040556344
2016-11-11,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.23911057122578214,-0.131830092760622,0.0,0.34857244484906263,-0.17887464381001195,1,1.0,1,1,0.9467480868154293,0.9467480868154293
2016-11-12,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.2725765319907741,-0.11025161838906675,0.0,0.9793817895454879,-0.4426583230317234,1,4.0,1,1,1.8664793292219166,1.8664793292219166
2016-11-13,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.016004166125836147,0.17026854844115213,0.0,0.7051168570687814,-0.17887464381001195,1,6.0,1,1,0.424907654151362,0.424907654151362
2016-11-14,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.016004166125836147,-0.3799825480335082,0.0,-1.324443643258849,0.22779186165679347,1,1.0,1,1,-0.25168200470579255,-0.25168200470579244
2016-11-15,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.09554903642413684,0.11632236251226384,0.0,-1.1873111770204956,0.13986396858288955,1,5.0,1,1,0.07935112964252658,0.07935112964252665
2016-11-16,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-0.42875101556073614,-0.5094533942628402,0.0,0.65026387057344,-0.4426583230317234,1,1.0,1,1,0.4637201623389486,0.4637201623389486
2016-11-18,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.3060424927557659,-0.11025161838906675,0.0,0.9519552962978174,-0.6075231225452932,1,1.0,1,1,1.3503981719663298,1.3503981719663298
2016-11-19,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,0.02861711489415309,-0.23972246461839858,0.0,-1.4067231230018609,0.2607648215595073,1,1.0,1,1,1.6846865489368337,1.6846865489368337
2016-11-20,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,0.18479159846411533,0.019219227840265068,0.0,-1.324443643258849,0.27175580819374545,1,16.0,1,1,0.5906746246041511,0.5906746246041511
2016-11-21,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.027159486380833407,-0.3799825480335082,0.0,-1.4067231230018609,0.1508549552171275,1,3.0,1,1,-0.1835723129185438,-0.18357231291854376
2016-11-22,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,0.1067043566791343,0.0947438881407086,0.0,0.48570491108741604,0.10689100868017572,1,6.0,1,1,1.1257864310355867,1.1257864310355867
2016-11-23,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-0.48452761683572265,-0.6281350033063944,1.0,-0.9404727377914593,-0.2997754967866297,1,1.0,1,1,0.549107680351639,0.549107680351639
2016-11-24,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-0.718789342190666,-0.6173457661206168,0.0,-0.5016488458287285,-0.5965321359110551,1,3.0,1,1,-0.06438035229085858,-0.0643803522908585
2016-11-25,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.718789342190666,-0.638924240492172,0.0,-0.14510443360900976,-0.7504059487903869,1,2.0,1,1,1.2610042014955658,1.2610042014955658
2016-11-26,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.5068382573457173,-0.3799825480335082,0.0,0.5679843908304281,-0.640496082448007,1,6.0,1,1,1.8957765128215787,1.8957765128215787
2016-11-27,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.3952850547957444,-0.8762874585792806,0.0,-1.4067231230018609,0.007972128972033851,1,5.0,1,1,0.347783444333448,0.34778344433344804
2016-11-28,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.5068382573457173,-0.703659663606838,0.0,-0.9404727377914593,-0.4206763497632474,1,3.0,1,1,-0.15302311292573373,-0.15302311292573367
2016-11-29,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.6630127409156796,-0.7252381379783934,0.0,0.04688101912468503,-0.5635591760083412,1,1.0,1,1,0.27817133287442175,0.27817133287442175
2016-11-30,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-0.6630127409156796,-0.8547089842077252,0.0,0.129160498867697,-0.7174329888876729,1,2.0,1,1,0.4379286246401007,0.43792862464010074
2016-12-01,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-0.2725765319907741,-0.358404073661953,0.0,-1.0776052040298127,-0.10193773737034595,1,4.0,1,1,0.36781570662381524,0.3678157066238153
2016-12-02,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.5179935776007146,-0.5957672917490614,0.0,1.006808282793159,-0.4976132562029133,1,6.0,1,1,1.437288109650798,1.437288109650798
2016-12-03,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.6518574206606821,-0.36919331084773077,0.0,0.8696758165548056,-0.7064420022534349,1,6.0,1,1,2.196010043898458,2.196010043898458
2016-12-04,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.4622169763257281,-0.5849780545632838,0.0,-1.050178710782142,-0.4206763497632474,1,6.0,1,1,0.4817491984002791,0.48174919840027913
2016-12-05,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.23911057122578214,-0.21814399024684333,0.0,-0.06282495386599754,-0.15689267054153586,1,1.0,1,1,-0.10895213588692575,-0.10895213588692568
2016-12-06,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.5849254991306984,-0.6820811892352827,0.0,0.04688101912468503,-0.7174329888876729,1,7.0,1,1,0.2133168837093577,0.21331688370935775
2016-12-07,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-0.8972744662706228,-0.736027375164171,0.0,0.9519552962978174,-1.0141896280120983,1,10.0,1,1,0.5746488147718574,0.5746488147718574
2016-12-08,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-0.7299446624456634,-0.7468166123499487,0.0,0.732543350316452,-0.673469042350721,1,1.0,1,1,0.6860782737620252,0.6860782737620252
2016-12-09,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.6741680611706768,-0.4878749198912848,0.0,-0.7210607918100939,-0.7504059487903869,1,7.0,1,1,1.8554615849622147,1.8554615849622145
2016-12-10,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.8749638257606283,-0.9410228816939465,0.0,-0.25481040659969234,-0.9262617349381945,1,7.0,1,1,2.3439983815685466,2.343998381568546
2016-12-11,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-1.0534489498405848,-1.0165475419943901,0.0,-0.39194287283804574,-0.9702256814751464,1,6.0,1,1,0.8157871720921533,0.8157871720921533
2016-12-12,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-1.0757595903505797,-1.1891753369668325,0.0,-0.5016488458287285,-1.201036400794144,1,3.0,1,1,0.02250958539360946,0.022509585393609522
2016-12-13,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.7634106232106551,-1.081282965109056,0.0,-1.4067231230018609,-0.47563128293443735,1,5.0,1,1,0.41163628038399364,0.4116362803839937
2016-12-14,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-0.8080319042306443,-0.9841798304370573,0.0,-1.242164163515837,-0.8383338418642907,1,9.0,1,1,0.8490908081498889,0.8490908081498889
2016-12-15,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-1.1426915118805634,-1.2431215228957209,0.0,-0.06282495386599754,-1.1021175210860021,1,3.0,1,1,0.9164492901012489,0.9164492901012489
2016-12-16,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-1.2542447144305364,-1.2862784716388316,0.0,-0.17253092685668034,-1.201036400794144,1,3.0,1,1,1.9701462865745671,1.9701462865745671
2016-12-17,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.9865170283106013,-0.768395086721504,0.0,0.07430751237235586,-1.245000347331096,1,6.0,1,1,2.640976670023241,2.640976670023241
2016-12-18,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.9530510675456093,-0.7468166123499487,0.0,0.814822830059464,-1.0691445611832884,1,8.0,1,1,0.882644847486254,0.882644847486254
2016-12-19,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.830342544740639,-0.5849780545632838,0.0,0.7599698435641228,-0.9372527215724327,1,2.0,1,1,0.3833407098988499,0.38334070989884994
2016-12-20,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.6964787016806714,-0.83313050983617,0.0,-1.214737670268166,-0.5086042428371512,1,4.0,1,1,0.8646158114249235,0.8646158114249235
2016-12-21,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-0.6518574206606821,-0.5849780545632838,0.0,0.65026387057344,-0.673469042350721,1,4.0,1,1,1.247482424449568,1.247482424449568
2016-12-22,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-0.016004166125836147,-0.11025161838906675,0.0,-1.4067231230018609,-0.1459016839072979,1,21.0,1,1,1.98066322427701,1.98066322427701
2016-12-23,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.45106165607073084,-0.6065565289348391,1.0,-1.0776052040298127,-0.4096853631290095,1,7.0,1,1,1.6518837194363571,1.6518837194363571
2016-12-24,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.8861191460156255,-0.9194444073223911,0.0,-0.1999574201043509,-0.7284239755219108,1,2.0,1,1,1.8118914144806657,1.8118914144806657
2016-12-25,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.8972744662706228,-0.8439197470219476,0.0,0.5954108840780986,-0.7943698953273388,1,6.0,1,1,0.6918375491705059,0.6918375491705059
2016-12-26,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.7410999827006606,-0.8547089842077252,0.0,-1.1873111770204956,-0.7284239755219108,1,9.0,1,1,0.6021931754211123,0.6021931754211123
2016-12-27,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.6518574206606821,-0.9086551701366135,0.0,-1.4067231230018609,-0.6295050958137691,1,8.0,1,1,1.1137670736613665,1.1137670736613665
2016-12-28,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-1.2207787536655443,-1.3833816063108304,0.0,-0.4193693660857164,-1.0471625879148123,1,7.0,1,1,1.8947748997070604,1.8947748997070604
2016-12-29,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-1.2096234334105473,-1.2323322857099432,1.0,-0.4742223525810578,-1.1900454141599062,1,6.0,1,1,1.6115687915769932,1.611568791576993
2016-12-30,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-1.1650021523905578,-1.146018388223722,1.0,0.15658699211536783,-1.1350904809887161,1,4.0,1,1,1.0944860212068879,1.0944860212068879
2017-01-01,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.9865170283106013,-0.736027375164171,1.0,0.18401348536303844,-1.0471625879148123,1,5.0,1,1,-1.5435125191558519,-1.5435125191558516
2017-01-03,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.9307404270356148,-0.703659663606838,1.0,-0.5016488458287285,-0.8822977884012427,1,7.0,1,1,-0.8834494766882502,-0.8834494766882501
2017-01-04,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-0.9865170283106013,-0.7791843239072817,0.0,-0.28223689984736317,-1.1131085077202403,1,3.0,1,1,-0.5706957816798913,-0.5706957816798912
2017-01-06,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-1.0311383093305904,-1.0273367791801677,0.0,0.5954108840780986,-1.0691445611832884,1,1.0,1,1,0.6840750475329885,0.6840750475329885
2017-01-07,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-1.1203808713705687,-1.0057583048086125,0.0,0.732543350316452,-1.288964293868048,1,8.0,1,1,1.2151804015063508,1.2151804015063508
2017-01-08,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-1.0534489498405848,-1.491273978168607,0.0,-1.4067231230018609,-0.6185141091795311,1,3.0,1,1,0.46397056561757816,0.4639705656175782
2017-01-09,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.7857212637206499,-1.0057583048086125,1.0,-1.324443643258849,-0.695451015619197,1,4.0,1,1,-0.13274044735673687,-0.1327404473567368
2017-01-10,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-0.7076340219356686,-0.6928704264210603,0.0,0.5131314043350866,-0.673469042350721,1,1.0,1,1,-0.08316059818807789,-0.08316059818807782
2017-01-11,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-1.0534489498405848,-0.8978659329508358,0.0,-0.25481040659969234,-1.0031986413778604,1,10.0,1,1,0.1336886411051478,0.13368864110514786
2017-01-12,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-1.0757595903505797,-1.1352291510379442,0.0,0.4034254313444038,-0.9812166681093845,1,3.0,1,1,0.12442371979585294,0.124423719795853
2017-01-13,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-1.131536191625566,-1.0489152535517232,0.0,-0.28223689984736317,-1.0911265344517642,1,1.0,1,1,1.1791223293836897,1.1791223293836897
2017-01-14,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-1.4438851587654904,-1.4804847409828295,0.0,0.2662929651060504,-1.3768921869419517,1,3.0,1,1,1.481859893246865,1.481859893246865
2017-01-15,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-1.655836243610439,-1.6639017731410495,0.0,-0.11767794036133894,-1.4538290933816176,1,3.0,1,1,0.1442055788075906,0.14420557880759066
2017-01-16,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-1.4104191980004985,-1.5128524525401623,0.0,0.18401348536303844,-1.1900454141599062,1,3.0,1,1,-0.217126352254909,-0.21712635225490892
2017-01-17,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-1.2765553549405309,-1.1999645741526104,0.0,0.04688101912468503,-1.157072454257192,1,5.0,1,1,0.13494065749829576,0.1349406574982958
2017-01-18,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-1.2319340739205418,-1.0597044907375008,0.0,0.9519552962978174,-1.3768921869419517,1,6.0,1,1,0.4158931361206967,0.4158931361206967
2017-01-20,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-1.3323319562155174,-1.2215430485241656,0.0,-0.9404727377914593,-1.27797330723381,1,6.0,1,1,1.2031610441321303,1.2031610441321303
2017-01-21,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-1.243089394175539,-1.275489234453054,0.0,0.15658699211536783,-1.0801355478175263,1,2.0,1,1,1.8148962538242208,1.8148962538242208
2017-01-22,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-1.3992638777455013,-1.5236416897259402,0.0,-0.9953257242868007,-1.16806344089143,1,6.0,1,1,0.3445282017112633,0.34452820171126336
2017-01-23,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-1.5554383613154634,-1.674691010326827,0.0,-0.96789923103913,-1.2999552805022858,1,5.0,1,1,-0.2276432899573518,-0.22764328995735172
2017-01-24,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-1.5108170802954743,-1.4049600806823856,0.0,-0.7484872850577646,-1.3109462671365237,1,2.0,1,1,0.2133168837093577,0.21331688370935775
2017-01-25,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-1.4550404790204878,-1.394170843496608,0.0,-0.28223689984736317,-1.3878831735761898,1,8.0,1,1,0.46972984102605875,0.46972984102605875
2017-01-26,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-1.4327298385104932,-1.113650676666389,0.0,1.006808282793159,-1.5307659998212835,1,1.0,1,1,0.5598750213327115,0.5598750213327115
2017-01-27,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.9865170283106013,-0.8007627982788369,0.0,-0.3370898863427044,-1.201036400794144,1,4.0,1,1,1.5006401391440842,1.5006401391440842
2017-01-28,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.9753617080556038,-0.8223412726503924,0.0,1.006808282793159,-1.1350904809887161,1,9.0,1,1,1.989928145586305,1.9899281455863047
2017-01-29,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.9753617080556038,-0.9410228816939465,0.0,-0.5565018323240698,-1.0361716012805744,1,6.0,1,1,0.6014419655852236,0.6014419655852236
2017-01-31,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-1.2988659954505255,-1.3618031319392752,0.0,-0.5016488458287285,-1.1350904809887161,1,6.0,1,1,0.23159632304931782,0.23159632304931788
2017-02-01,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-1.3657979169805092,-1.491273978168607,0.0,-0.7759137783054353,-1.4098651468446657,1,14.0,1,1,0.3495362672838551,0.3495362672838552
2017-02-02,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-1.1650021523905578,-1.2323322857099432,0.0,-0.5016488458287285,-1.0251806146463365,1,7.0,1,1,0.3415233623677082,0.34152336236770825
2017-02-04,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-1.0311383093305904,-0.7899735610930593,0.0,1.0342347760408297,-1.1240994943544782,1,10.0,1,1,1.872989814466286,1.872989814466286
2017-02-05,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-1.0199829890755931,-1.3833816063108304,0.0,-1.4067231230018609,-0.7284239755219108,1,3.0,1,1,0.2764185099240146,0.2764185099240146
2017-02-06,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.9642063878006065,-1.0489152535517232,0.0,-0.4742223525810578,-0.8932887750354805,1,1.0,1,1,-0.19433965389961622,-0.19433965389961616
2017-02-07,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-1.2319340739205418,-1.394170843496608,0.0,-0.09025144711366836,-0.9702256814751464,1,5.0,1,1,0.15246888700236713,0.15246888700236716
2017-02-08,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-1.1761574726455553,-1.2431215228957209,0.0,-1.050178710782142,-0.9702256814751464,1,6.0,1,1,0.4632193557816894,0.46321935578168943
2017-02-09,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-1.3881085574905039,-1.7502156706272711,0.0,-1.4067231230018609,-1.0801355478175263,1,2.0,1,1,0.2538822148473514,0.25388221484735146
2017-02-10,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-1.3657979169805092,-1.4373277922397187,0.0,-0.4742223525810578,-1.245000347331096,1,2.0,1,1,1.3744368867147705,1.3744368867147705
2017-02-11,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-1.499661760040477,-1.458906266611274,1.0,-0.4193693660857164,-1.3549102136734759,1,2.0,1,1,1.776334148915264,1.7763341489152638
2017-02-12,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-1.4327298385104932,-1.3618031319392752,0.0,0.01945452587701445,-1.332928240405,1,5.0,1,1,0.495270975446277,0.495270975446277
2017-02-13,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-1.354642596725512,-1.1675968625952773,0.0,-0.1999574201043509,-1.3219372537707619,1,1.0,1,1,-0.09442874572640947,-0.0944287457264094
2017-02-14,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-1.3323319562155174,-1.2646999972672763,0.0,-0.6662078053147525,-1.255991333965334,1,7.0,1,1,0.3292536017148583,0.3292536017148583
2017-02-15,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-1.1538468321355608,-0.9949690676228349,0.0,0.01945452587701445,-1.1131085077202403,1,4.0,1,1,0.6880814999910619,0.6880814999910619
2017-02-16,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-0.9865170283106013,-0.6281350033063944,0.0,1.0342347760408297,-1.3549102136734759,1,7.0,1,1,0.6980976311362456,0.6980976311362457
2017-02-17,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-0.718789342190666,-0.9733905932512794,0.0,-1.4067231230018609,-0.5195952294713893,1,3.0,1,1,1.4645820670214234,1.4645820670214231
2017-02-18,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-0.8749638257606283,-0.9626013560655018,0.0,-0.4467958593333871,-0.7284239755219108,1,2.0,1,1,1.9298313587152032,1.929831358715203
2017-02-19,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-1.0646042700955822,-1.0057583048086125,0.0,1.0890877625361708,-1.1240994943544782,1,2.0,1,1,0.6039459983715194,0.6039459983715195
2017-02-20,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-0.7968765839756471,-0.41235025959084126,0.0,-1.2695906567635076,-0.8273428552300527,1,3.0,1,1,-0.21311989979683554,-0.21311989979683546
2017-02-21,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-1.2654000346855339,-1.4373277922397187,0.0,-0.17253092685668034,-1.0251806146463365,1,2.0,1,1,0.3613052213794459,0.36130522137944593
2017-02-22,air_1f7f8fa557bc0d55,0,0,0,0,0,0,1,-1.0869149106055769,-1.0597044907375008,0.0,0.10173400562002644,-1.3219372537707619,1,3.0,1,1,0.6750605295023232,0.6750605295023233
2017-02-23,air_1f7f8fa557bc0d55,0,0,0,0,1,0,0,-0.6407021004056849,-0.6065565289348391,0.0,-1.324443643258849,-0.5745501626425792,1,5.0,1,1,0.6272335032840713,0.6272335032840715
2017-02-24,air_1f7f8fa557bc0d55,1,0,0,0,0,0,0,-1.1873127929005525,-1.2215430485241656,0.0,-0.39194287283804574,-1.1240994943544782,1,2.0,1,1,1.5587336997861494,1.5587336997861494
2017-02-25,air_1f7f8fa557bc0d55,0,0,1,0,0,0,0,-1.1203808713705687,-0.9733905932512794,0.0,1.0616612692885001,-1.2999552805022858,1,4.0,1,1,2.146430194729799,2.146430194729799
2017-02-26,air_1f7f8fa557bc0d55,0,0,0,1,0,0,0,-0.9084297865256201,-0.8007627982788369,0.0,0.6228373773257694,-1.1240994943544782,1,4.0,1,1,0.7494303032553118,0.7494303032553118
2017-02-27,air_1f7f8fa557bc0d55,0,1,0,0,0,0,0,-1.0534489498405848,-1.0920722022948337,0.0,1.4730586680035604,-1.0141896280120983,1,9.0,1,1,0.011241437855277871,0.011241437855277934
2017-02-28,air_1f7f8fa557bc0d55,0,0,0,0,0,1,0,-1.1650021523905578,-0.9302336445081689,0.0,1.171367242279183,-1.3549102136734759,1,3.0,1,1,0.4379286246401007,0.43792862464010074
