visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-11-10,air_968d72c12eed09f0,0,0,0,0,1,0,0,-0.6944821685970227,-0.8322451713793761,0.0,-1.1663288978983197,-0.44960397335325436,1,20.0,1,1,0.32019503816333494,0.3201950381633351
2016-11-11,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.7700940951085744,-0.945479153989247,0.0,-1.2897390017724104,-0.6775901241471142,1,9.0,1,1,0.9493966430334067,0.9493966430334068
2016-11-12,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.19040265852001098,-0.10251506122687547,0.0,0.26522830704113254,-0.16162146708732603,1,11.0,1,1,1.8727116628846945,1.8727116628846945
2016-11-13,air_968d72c12eed09f0,0,0,0,1,0,0,0,-0.19040265852001098,-0.12767816847351332,0.0,0.5860945771137683,-0.26961490693704915,1,13.0,1,1,0.4255228337848132,0.42552283378481337
2016-11-14,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.17780067076808573,-0.3667276873165741,0.0,-1.2897390017724104,0.01836759932887916,1,9.0,1,1,-0.2537031895307816,-0.2537031895307814
2016-11-15,air_968d72c12eed09f0,0,0,0,0,0,1,0,0.02383113326271915,-0.03960729311028058,0.0,-0.8948266693753202,0.1623588524618432,1,6.0,1,1,0.07861983149927627,0.07861983149927643
2016-11-16,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.3290245237911892,-0.6057772061596345,0.0,-1.1416468771235018,-0.07762656942643036,1,20.0,1,1,0.4644865767951452,0.46448657679514543
2016-11-17,air_968d72c12eed09f0,0,0,0,0,1,0,0,-0.3164225360392639,-0.16542282934347033,0.0,0.7095046809878591,-0.42560543116442695,1,13.0,1,1,0.4974172241135549,0.49741722411355505
2016-11-18,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.4802483768142926,-0.4925432235497639,0.0,0.9316428679612225,-0.6295930397694595,1,12.0,1,1,1.35461957034086,1.3546195703408601
2016-11-19,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.6692781930931719,-0.9580607076125659,0.0,-1.2897390017724104,-0.4136061600700132,1,6.0,1,1,1.6902105182040423,1.6902105182040426
2016-11-21,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.3164225360392639,-0.6183587597829536,0.0,-1.2897390017724104,-0.13762292489849876,1,9.0,1,1,-0.1853281050223279,-0.18532810502232774
2016-11-22,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.13999470751230975,-0.03960729311028058,0.0,0.3639563901404052,-0.12562365380408488,1,28.0,1,1,1.1291326188552608,1.129132618855261
2016-11-23,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.46764638906236733,-0.6183587597829536,1.0,-1.2650569809975925,-0.3416105335035312,1,24.0,1,1,0.5502068114178758,0.5502068114178759
2016-11-24,air_968d72c12eed09f0,0,0,0,0,1,0,0,-1.5514173357279426,-1.385833530805411,0.0,-1.2897390017724104,-1.2535551366789708,1,39.0,1,1,-0.06567170713253401,-0.06567170713253385
2016-11-25,air_968d72c12eed09f0,1,0,0,0,0,0,0,-1.1985616786740345,-1.1090393510923935,0.0,1.005688930285677,-1.3255507632454526,1,17.0,1,1,1.2648772719235144,1.2648772719235146
2016-11-26,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.8583080093720514,-0.8196636177560572,0.0,0.3145923485907689,-0.9775719015074562,1,32.0,1,1,1.902123004382816,1.9021230043828161
2016-11-28,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.5054523523181433,-0.7064296351461864,0.0,-0.4752323162034118,-0.23361709365380803,1,8.0,1,1,-0.15465986858838915,-0.15465986858838898
2016-11-29,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.581064278829695,-0.6686849742762294,0.0,0.11713618239222377,-0.461603244447668,1,11.0,1,1,0.2782147473070417,0.2782147473070419
2016-11-30,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.795298070612425,-0.9832238148592037,0.0,-0.08031998380632134,-0.7855835639968373,1,7.0,1,1,0.43859454111731166,0.43859454111731183
2016-12-01,air_968d72c12eed09f0,0,0,0,0,1,0,0,-0.6440742175893215,-0.391890794563212,0.0,-0.524596357753048,-0.6535915819582868,1,26.0,1,1,0.3682084247115506,0.36820842471155074
2016-12-02,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.4550444013104421,-0.5177063307964017,0.0,0.8082327640871317,-0.3176119913147039,1,25.0,1,1,1.441848078886571,1.4418480788865713
2016-12-03,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.543258315573919,-0.4673801163031258,0.0,0.3639563901404052,-0.6775901241471142,1,8.0,1,1,2.2035264099917717,2.2035264099917717
2016-12-05,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.3038205482873387,-0.16542282934347033,0.0,0.5860945771137683,-0.3896076178811859,1,14.0,1,1,-0.11041716684762501,-0.11041716684762484
2016-12-06,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.543258315573919,-0.31640147282329795,0.0,0.8082327640871317,-0.5215995999197364,1,18.0,1,1,0.2131075896317127,0.21310758963171286
2016-12-07,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.9591239113874538,-1.0587131365991178,0.0,-0.9195086901501384,-0.7735842929024236,1,18.0,1,1,0.5758474681085458,0.575847468108546
2016-12-08,air_968d72c12eed09f0,0,0,0,0,1,0,0,-0.8205020461162756,-0.7190111887695053,0.0,0.8329147848619498,-1.0015704436962836,1,23.0,1,1,0.6877111173962733,0.6877111173962736
2016-12-09,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.5054523523181433,-0.2786568119533414,0.0,0.9069608471864045,-0.905576274940974,1,18.0,1,1,1.8616509874495033,1.8616509874495035
2016-12-10,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.8331040338682009,-0.9328976003659281,0.0,0.8575968056367679,-0.6895893952415278,1,53.0,1,1,2.35209139140536,2.3520913914053603
2016-12-11,air_968d72c12eed09f0,0,0,0,1,0,0,0,-1.0473378256509307,-1.0964577974690746,0.0,0.8822788264115864,-0.9415740882242151,1,11.0,1,1,0.8179254327469314,0.8179254327469316
2016-12-12,air_968d72c12eed09f0,0,1,0,0,0,0,0,-1.0221338501470802,-1.1467840119623505,0.0,0.5614125563389503,-1.0495675280739383,1,20.0,1,1,0.021556801413177083,0.021556801413177243
2016-12-13,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.7196861441008732,-0.5428694380430397,0.0,-0.6726884824019569,-0.9535733593186287,1,20.0,1,1,0.41219974746515126,0.4121997474651514
2016-12-14,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.8835119848759021,-1.0461315829757987,0.0,-1.215692939447956,-0.7255872085247689,1,25.0,1,1,0.8513588380396679,0.8513588380396682
2016-12-15,air_968d72c12eed09f0,0,0,0,0,1,0,0,-1.1229497521624827,-1.1971102264556266,0.0,0.41332043169004157,-0.9895711726018699,1,54.0,1,1,0.9189797855866313,0.9189797855866315
2016-12-16,air_968d72c12eed09f0,1,0,0,0,0,0,0,-1.2993775806894368,-1.2348548873255834,0.0,0.8329147848619498,-1.1815595101124887,1,33.0,1,1,1.9767825635703555,1.9767825635703558
2016-12-17,air_968d72c12eed09f0,0,0,1,0,0,0,0,-1.0599398134028564,-0.8196636177560572,0.0,0.9316428679612225,-1.3615485765286939,1,10.0,1,1,2.650226870181191,2.6502268701811915
2016-12-18,air_968d72c12eed09f0,0,0,0,1,0,0,0,-0.8709099971239769,-0.5931956525363156,0.0,0.5860945771137683,-0.9775719015074562,1,10.0,1,1,0.8850436223195679,0.8850436223195681
2016-12-19,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.6440742175893215,-0.4925432235497639,0.0,0.7588687225374956,-0.7975828350912509,1,29.0,1,1,0.3837939219156834,0.38379392191568357
2016-12-20,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.6944821685970227,-0.6435218670295916,0.0,-0.42586827465377547,-0.6535915819582868,1,23.0,1,1,0.8669443352438008,0.8669443352438009
2016-12-21,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.581064278829695,-0.32898302644661714,0.0,0.6354586186634047,-0.7375864796191826,1,31.0,1,1,1.2513028066166891,1.2513028066166894
2016-12-22,air_968d72c12eed09f0,0,0,0,0,1,0,0,-0.06438278100075803,0.07362668949959003,0.0,-0.6726884824019569,-0.5695966842973911,1,25.0,1,1,1.9873404810312196,1.9873404810312199
2016-12-23,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.13999470751230975,-0.0018626322403235633,1.0,-0.22841210845523033,-0.3416105335035312,1,55.0,1,1,1.6572798708856327,1.6572798708856329
2016-12-24,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.8205020461162756,-0.9706422612358848,0.0,0.8082327640871317,-0.7135879374303552,1,10.0,1,1,1.817911043683066,1.8179110436830663
2016-12-25,air_968d72c12eed09f0,0,0,0,1,0,0,0,-1.0725418011547816,-1.1467840119623505,0.0,-0.12968402535595766,-0.8215813772800783,1,69.0,1,1,0.6934928341010322,0.6934928341010325
2016-12-26,air_968d72c12eed09f0,0,1,0,0,0,0,0,-1.0347358378990055,-1.0838762438457556,0.0,-0.9688727316997746,-0.905576274940974,1,33.0,1,1,0.6034991566965234,0.6034991566965237
2016-12-27,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.5054523523181433,-0.10251506122687547,0.0,-1.240374960222774,-0.7015886663359415,1,31.0,1,1,1.1170664274714162,1.1170664274714164
2016-12-28,air_968d72c12eed09f0,0,0,0,0,0,0,1,-1.1481537276663332,-1.2851811018188593,0.0,0.9316428679612225,-1.1215631546404203,1,23.0,1,1,1.9011174884341622,1.9011174884341624
2016-12-29,air_968d72c12eed09f0,0,0,0,0,1,0,0,-1.3623875194490631,-1.461322852545325,1.0,-0.006273921481866953,-1.2775536788677981,1,51.0,1,1,1.61680785395232,1.6168078539523203
2016-12-30,air_968d72c12eed09f0,1,0,0,0,0,0,0,-1.1481537276663332,-1.1845286728323077,1.0,0.9316428679612225,-1.0495675280739383,1,31.0,1,1,1.0977102454598318,1.097710245459832
2017-01-02,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.9969298746432297,-0.7945005105094192,1.0,0.3145923485907689,-0.905576274940974,1,15.0,1,1,-1.0782262674268404,-1.0782262674268401
2017-01-03,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.8961139726278273,-0.7441742960161434,1.0,0.7341867017626772,-0.9415740882242151,1,18.0,1,1,-0.8879323741441218,-0.8879323741441217
2017-01-04,air_968d72c12eed09f0,0,0,0,0,0,0,1,-0.8331040338682009,-0.7064296351461864,0.0,0.8575968056367679,-0.9295748171298015,1,29.0,1,1,-0.5739600191769947,-0.5739600191769945
2017-01-10,air_968d72c12eed09f0,0,0,0,0,0,1,0,-0.8835119848759021,-0.8699898322493331,0.0,0.9069608471864045,-0.9415740882242151,1,14.0,1,1,-0.08452513116979145,-0.0845251311697913
2017-01-11,air_968d72c12eed09f0,0,0,0,0,0,0,1,-1.0347358378990055,-1.0838762438457556,0.0,0.9316428679612225,-0.8935770038465604,1,3.0,1,1,0.13316907171374112,0.1331690717137413
2017-01-12,air_968d72c12eed09f0,0,0,0,0,1,0,0,-1.1481537276663332,-0.945479153989247,0.0,0.7341867017626772,-1.2775536788677981,1,8.0,1,1,0.12386804918869412,0.12386804918869429
2017-01-13,air_968d72c12eed09f0,1,0,0,0,0,0,0,-1.1229497521624827,-0.8699898322493331,0.0,0.3639563901404052,-1.1935587812069024,1,4.0,1,1,1.182676343121072,1.1826763431210723
2017-01-14,air_968d72c12eed09f0,0,0,1,0,0,0,0,-1.6018252867356437,-1.6752092641417475,0.0,-0.49991433697822985,-1.5175391007560717,1,17.0,1,1,1.486593538601662,1.4865935386016622
2017-01-16,air_968d72c12eed09f0,0,1,0,0,0,0,0,-1.5010093847202415,-1.461322852545325,0.0,1.005688930285677,-1.6015339984169674,1,12.0,1,1,-0.21901288930222787,-0.2190128893022277
2017-01-17,air_968d72c12eed09f0,0,0,0,0,0,1,0,-1.223765654177885,-1.0964577974690746,0.0,0.9563248887360405,-1.2775536788677981,1,15.0,1,1,0.1344259666495583,0.13442596664955847
2017-01-18,air_968d72c12eed09f0,0,0,0,0,0,0,1,-1.1733577031701836,-1.1719471192089885,0.0,0.9563248887360405,-1.2295565944901434,1,14.0,1,1,0.41647319024692964,0.4164731902469298
2017-01-19,air_968d72c12eed09f0,0,0,0,0,1,0,0,-1.097745776658632,-1.0964577974690746,0.0,0.0924541616174055,-1.0735660702627656,1,18.0,1,1,0.4099373365806804,0.40993733658068054
2017-01-20,air_968d72c12eed09f0,1,0,0,0,0,0,0,-1.526213360224092,-1.9897481047247219,0.0,-1.2897390017724104,-1.097564612451593,1,2.0,1,1,1.2068087258887616,1.2068087258887616
2017-01-21,air_968d72c12eed09f0,0,0,1,0,0,0,0,-1.1607557154182584,-1.0838762438457556,0.0,1.030370951060495,-1.2175573233957298,1,5.0,1,1,1.8209275915290273,1.8209275915290275
2017-01-22,air_968d72c12eed09f0,0,0,0,1,0,0,0,-1.1481537276663332,-0.8448267250026951,0.0,1.005688930285677,-1.2535551366789708,1,2.0,1,1,0.34483017890535134,0.3448301789053515
2017-01-23,air_968d72c12eed09f0,0,1,0,0,0,0,0,-1.400193482704839,-1.473904406168644,0.0,0.41332043169004157,-1.3375500343398665,1,7.0,1,1,-0.22957080676309205,-0.22957080676309188
2017-01-24,air_968d72c12eed09f0,0,0,0,0,0,1,0,-1.5892232989837185,-1.499067513415282,0.0,1.030370951060495,-1.5895347273225537,1,19.0,1,1,0.2131075896317127,0.21310758963171286
2017-01-25,air_968d72c12eed09f0,0,0,0,0,0,0,1,-1.4127954704567642,-1.2725995481955403,0.0,1.0797349926101312,-1.505539829661658,1,29.0,1,1,0.4705196724870676,0.4705196724870678
2017-01-26,air_968d72c12eed09f0,0,0,0,0,1,0,0,-1.3245815561932874,-1.1216209047157126,0.0,1.0550529718353132,-1.5295383718504854,1,11.0,1,1,0.5610161078659034,0.5610161078659035
2017-01-27,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.795298070612425,-0.4547985626798069,0.0,-0.006273921481866953,-1.1935587812069024,1,16.0,1,1,1.5054469626389195,1.5054469626389195
2017-01-28,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.8457060216201261,-0.7567558496394624,0.0,0.9563248887360405,-0.8095821061856647,1,21.0,1,1,1.9966415035562666,1.9966415035562668
2017-01-30,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.49285036456621806,-0.014444185863642718,0.0,0.660140639438223,-0.5575974132029774,1,37.0,1,1,-0.16798295490805107,-0.1679829549080509
2017-01-31,air_968d72c12eed09f0,0,0,0,0,0,1,0,-1.1607557154182584,-1.2096917800789455,0.0,1.005688930285677,-1.0255689858851107,1,12.0,1,1,0.23145825569464326,0.23145825569464343
2017-02-01,air_968d72c12eed09f0,0,0,0,0,0,0,1,-1.1481537276663332,-1.1342024583390315,0.0,0.48736649401449594,-1.097564612451593,1,7.0,1,1,0.34985775864862,0.3498577586486202
2017-02-02,air_968d72c12eed09f0,0,0,0,0,1,0,0,-1.3371835439452127,-1.2474364409489025,0.0,1.0797349926101312,-1.2535551366789708,1,6.0,1,1,0.34181363105939017,0.34181363105939033
2017-02-03,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.9717258991393791,-0.7441742960161434,0.0,1.0797349926101312,-1.241555865584557,1,40.0,1,1,1.188458059825831,1.1884580598258312
2017-02-04,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.8709099971239769,-0.7819189568861002,0.0,1.0797349926101312,-0.833580648374492,1,7.0,1,1,1.8792475165509437,1.879247516550944
2017-02-06,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.8079000583643504,-0.4925432235497639,0.0,0.2158642654914962,-0.9655726304130424,1,44.0,1,1,-0.1961374014703555,-0.19613740147035535
2017-02-08,air_968d72c12eed09f0,0,0,0,0,0,0,1,-1.1103477644105573,-1.0838762438457556,0.0,1.0550529718353132,-1.133562425734834,1,32.0,1,1,0.46398381882081835,0.4639838188208185
2017-02-09,air_968d72c12eed09f0,0,0,0,0,1,0,0,-1.6018252867356437,-1.7884432467516183,0.0,-1.2897390017724104,-1.241555865584557,1,16.0,1,1,0.25383098555218875,0.2538309855521889
2017-02-10,air_968d72c12eed09f0,1,0,0,0,0,0,0,-1.3623875194490631,-1.2977626554421782,0.0,-0.30245817077968473,-1.1815595101124887,1,28.0,1,1,1.3787519531085495,1.3787519531085497
2017-02-11,air_968d72c12eed09f0,0,0,1,0,0,0,0,-1.3875914949529138,-1.1971102264556266,1.0,0.512048514789314,-1.5535369140393127,1,26.0,1,1,1.7822152275058587,1.782215227505859
2017-02-13,air_968d72c12eed09f0,0,1,0,0,0,0,0,-1.1103477644105573,-0.9832238148592037,0.0,0.6848226602130411,-1.241555865584557,1,22.0,1,1,-0.09583718559214592,-0.09583718559214575
2017-02-14,air_968d72c12eed09f0,0,0,0,0,0,1,0,-1.135551739914408,-0.9832238148592037,0.0,0.9069608471864045,-1.1095638835460067,1,6.0,1,1,0.32949606068838194,0.3294960606883821
2017-02-15,air_968d72c12eed09f0,0,0,0,0,0,0,1,-1.0851437889067068,-0.857408278626014,0.0,1.153781054934586,-1.2175573233957298,1,6.0,1,1,0.6897221492935808,0.689722149293581
2017-02-16,air_968d72c12eed09f0,0,0,0,0,1,0,0,-0.9843278868913045,-0.7441742960161434,0.0,1.153781054934586,-1.2055580523013159,1,25.0,1,1,0.6997773087801181,0.6997773087801182
2017-02-17,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.2408106095277122,0.1239529039928662,0.0,0.7341867017626772,-0.7855835639968373,1,12.0,1,1,1.469248388487385,1.4692483884873853
2017-02-18,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.8835119848759021,-1.1216209047157126,0.0,-0.5739603993026843,-0.5935952264862184,1,15.0,1,1,1.9363105466370427,1.936310546637043
2017-02-20,air_968d72c12eed09f0,0,1,0,0,0,0,0,-0.6566762053412467,0.010718921382995145,0.0,0.0924541616174055,-1.1455616968292475,1,21.0,1,1,-0.21499082550761295,-0.21499082550761278
2017-02-21,air_968d72c12eed09f0,0,0,0,0,0,1,0,-1.135551739914408,-1.2222733337022644,0.0,1.1044170133849494,-0.9295748171298015,1,14.0,1,1,0.3616725710453013,0.3616725710453015
2017-02-22,air_968d72c12eed09f0,0,0,0,0,0,0,1,-1.0221338501470802,-1.1342024583390315,0.0,-0.22841210845523033,-1.2295565944901434,1,5.0,1,1,0.6766504419610823,0.6766504419610825
2017-02-23,air_968d72c12eed09f0,0,0,0,0,1,0,0,-0.3416265115431144,-0.41705390180984986,0.0,-0.9195086901501384,-0.35360980459794483,1,10.0,1,1,0.6286370554128667,0.6286370554128669
2017-02-24,air_968d72c12eed09f0,1,0,0,0,0,0,0,-0.9717258991393791,-1.0461315829757987,0.0,-0.42586827465377547,-0.7375864796191826,1,14.0,1,1,1.5637668876608357,1.563766887660836
2017-02-25,air_968d72c12eed09f0,0,0,1,0,0,0,0,-0.9591239113874538,-0.8699898322493331,0.0,0.7095046809878591,-0.9415740882242151,1,19.0,1,1,2.153753370533412,2.153753370533412
2017-02-27,air_968d72c12eed09f0,0,1,0,0,0,0,0,-1.1229497521624827,-1.2474364409489025,0.0,-0.7960985862760476,-0.8455799194689056,1,7.0,1,1,0.010244746990822617,0.010244746990822779
2017-02-28,air_968d72c12eed09f0,0,0,0,0,0,1,0,-1.2111636664259597,-1.1971102264556266,0.0,0.8822788264115864,-0.9775719015074562,1,8.0,1,1,0.43859454111731166,0.43859454111731183
