visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-11-09,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.6625932963333955,-0.7281979012967719,0.0,0.03445551479483666,-0.5786053091484311,1,27.0,1,1,0.14355154486170524,0.14355154486170524
2016-11-10,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.6976259706173413,-0.8276306728635108,0.0,-1.1902417705709996,-0.6598554231438415,1,17.0,1,1,0.3180931554722726,0.3180931554722726
2016-11-11,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.21884608873674807,-0.20893787200380248,0.0,0.6212896306992995,-0.30003348973559546,1,19.0,1,1,0.943096948545592,0.943096948545592
2016-11-12,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.13710318207420763,-0.08740892897778821,0.0,0.9529784788192137,-0.21878337574018517,1,32.0,1,1,1.8602519353447537,1.8602519353447537
2016-11-14,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.03200515922237004,-0.16474552908525206,0.0,-1.394357984798639,0.23389583080567267,1,27.0,1,1,-0.25197622510558915,-0.25197622510558915
2016-11-15,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,0.038060189345521425,0.08936044269641392,0.0,-1.0626691366787249,0.0017526479616430213,1,4.0,1,1,0.07812965361711488,0.07812965361711488
2016-11-16,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.4523972506297204,-0.4961881009743813,0.0,0.6468041574777549,-0.34646212630440143,1,10.0,1,1,0.461422031710421,0.461422031710421
2016-11-17,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.44071969253507165,-0.20893787200380248,0.0,0.6723186842562097,-0.5786053091484311,1,18.0,1,1,0.49413297733271616,0.49413297733271616
2016-11-18,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.2655563211153424,-0.08740892897778821,0.0,0.8509203717053939,-0.5205695134374236,1,12.0,1,1,1.3456163710123081,1.3456163710123081
2016-11-19,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.026382631250873055,-0.14264935762597644,0.0,-1.445387038355549,0.14103855766806073,1,22.0,1,1,1.6789683741097439,1.6789683741097439
2016-11-21,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.04368271731701882,-0.3415149007594542,0.0,-1.4709015651340036,0.15264571681026237,1,13.0,1,1,-0.18405731511120524,-0.18405731511120524
2016-11-22,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,0.1665133283866564,0.08936044269641392,0.0,0.36614436291475055,0.2571101490900755,1,27.0,1,1,1.121633789155829,1.121633789155829
2016-11-23,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.5691728315762066,-0.5293323581632943,1.0,-1.4709015651340036,-0.4509265585842148,1,8.0,1,1,0.5465703710783802,0.5465703710783802
2016-11-24,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.7443362029959358,-0.6066689582707577,0.0,-0.6289221814449913,-0.7062840597126473,1,26.0,1,1,-0.06519922262103346,-0.06519922262103346
2016-11-25,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.6509157382387468,-0.6177170440003954,0.0,0.4937169968070252,-0.6830697414282445,1,30.0,1,1,1.2564728016446793,1.2564728016446793
2016-11-26,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.5107850411029635,-0.3746591579483672,0.0,0.4426879432501153,-0.6482482640016399,1,28.0,1,1,1.889467054717338,1.889467054717338
2016-11-28,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.5341401572922607,-0.6398132154596708,0.0,-0.8585529224510856,-0.30003348973559546,1,31.0,1,1,-0.15359368636372425,-0.15359368636372425
2016-11-29,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-0.6625932963333955,-0.6508613011893084,0.0,-0.14414617265434782,-0.4973551951530208,1,9.0,1,1,0.27639294235072076,0.27639294235072076
2016-11-30,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.674270854428044,-0.8165825871338731,0.0,0.008940988016381607,-0.5669981500062297,1,24.0,1,1,0.43570273858754766,0.43570273858754766
2016-12-01,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.28891143730463975,-0.4630438437854685,0.0,-1.3178144044632742,-0.23039053488238662,1,14.0,1,1,0.36578621359332897,0.36578621359332897
2016-12-02,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.5107850411029635,-0.573524701081845,0.0,0.8764348984838487,-0.47414087686861767,1,28.0,1,1,1.4322629216301435,1.4322629216301435
2016-12-03,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.5691728315762066,-0.41885150086691764,0.0,0.901949425262304,-0.7527126962814533,1,22.0,1,1,2.1888596028175815,2.1888596028175815
2016-12-05,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.11374806588491049,-0.2641783006519907,0.0,0.41717341647166045,-0.02146167032275986,1,13.0,1,1,-0.10964615636735821,-0.10964615636735821
2016-12-06,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-0.5224625991976121,-0.6066689582707577,0.0,-0.14414617265434782,-0.6830697414282445,1,10.0,1,1,0.21172015673106848,0.21172015673106848
2016-12-07,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.802723993469179,-0.7944864156745979,0.0,0.9274639520407588,-0.8803914468456696,1,17.0,1,1,0.5720399623262742,0.5720399623262742
2016-12-08,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.6509157382387468,-0.7281979012967719,0.0,0.7488622645915741,-0.5902124682906326,1,24.0,1,1,0.683157296692086,0.683157296692086
2016-12-09,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.5574952734815578,-0.42989958659655547,0.0,-0.24620427976816758,-0.6366411048594385,1,29.0,1,1,1.8492650528456622,1.8492650528456622
2016-12-10,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.8727893420370706,-0.8939191872413366,0.0,-0.016573538762073223,-0.8339628102768637,1,35.0,1,1,2.336433410930379,2.336433410930379
2016-12-12,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-1.0713078296460972,-1.1590732447526402,0.0,-0.5523786011096266,-1.077713152263095,1,7.0,1,1,0.021447327996801865,0.021447327996801865
2016-12-13,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-0.861111783942422,-1.0817366446451766,0.0,-1.4709015651340036,-0.625033945717237,1,17.0,1,1,0.40948404171471564,0.40948404171471564
2016-12-14,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.8727893420370706,-0.9712557873488002,0.0,-1.2157562973494545,-0.938427242556677,1,9.0,1,1,0.8457132173036445,0.8457132173036445
2016-12-15,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-1.199760968687232,-1.2364098448601037,0.0,-0.16966069943280288,-1.1357489479741023,1,24.0,1,1,0.9128830216730903,0.9128830216730903
2016-12-16,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-1.2114385267818806,-1.3468907021564802,0.0,0.1875426754655661,-1.0661059931208932,1,18.0,1,1,1.9636285115862058,1.9636285115862058
2016-12-17,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.9895649229835568,-0.9049672729709743,0.0,0.008940988016381607,-1.1937847436851097,1,25.0,1,1,2.6325798346558913,2.6325798346558913
2016-12-19,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.7793688772798816,-0.6177170440003954,0.0,0.7998913181484842,-0.9152129242722741,1,18.0,1,1,0.3812677298420488,0.3812677298420488
2016-12-20,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-0.6976259706173413,-0.8386787585931483,0.0,-1.2412708241279093,-0.5321766725796251,1,23.0,1,1,0.8611947335523643,0.8611947335523643
2016-12-21,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.615883063954801,-0.4961881009743813,0.0,0.5447460503639351,-0.6830697414282445,1,7.0,1,1,1.2429889003957943,1.2429889003957943
2016-12-22,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.07871539160096455,0.08936044269641392,0.0,-1.445387038355549,-0.13753326174477468,1,46.0,1,1,1.9741159903353385,1.9741159903353385
2016-12-23,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.5107850411029635,-0.5845727868114825,1.0,-0.756494815337266,-0.4857480360108191,1,28.0,1,1,1.6462574284874487,1.6462574284874487
2016-12-24,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.9194995744156652,-1.0264962159969884,0.0,-0.4758350207742619,-0.7411055371392519,1,28.0,1,1,1.805816926599255,1.805816926599255
2016-12-26,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.7560137610905845,-0.8276306728635108,0.0,-1.394357984798639,-0.7991413328502592,1,31.0,1,1,0.5995071685740029,0.5995071685740029
2016-12-27,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-0.674270854428044,-0.7613421584856849,0.0,-1.394357984798639,-0.7527126962814533,1,30.0,1,1,1.10964809915682,1.10964809915682
2016-12-28,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-1.2815038753497723,-1.4021311308046684,0.0,-0.27171880654662245,-1.1009274705474978,1,33.0,1,1,1.8884682472174206,1.8884682472174206
2016-12-29,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-1.2231160848765292,-1.3026983592379298,1.0,-0.6289221814449913,-1.182177584542908,1,19.0,1,1,1.606055426615773,1.606055426615773
2017-01-05,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-1.0012424810782055,-1.0817366446451766,0.0,-0.22068975298971255,-0.7759270145658563,1,15.0,1,1,-0.16982430823738215,-0.16982430823738215
2017-01-06,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-1.0713078296460972,-1.0596404731859013,0.0,0.41717341647166045,-0.938427242556677,1,23.0,1,1,0.6811596816922512,0.6811596816922512
2017-01-07,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-1.1180180620246916,-1.0485923874562637,0.0,0.4426879432501153,-1.2866420168227215,1,9.0,1,1,1.2107773585234578,1.2107773585234578
2017-01-09,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.8260791096584761,-0.9049672729709743,1.0,-0.8840674492295406,-0.7991413328502592,1,17.0,1,1,-0.1333678344903967,-0.1333678344903967
2017-01-10,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-0.7560137610905845,-0.8165825871338731,0.0,0.46820247002857013,-0.7411055371392519,1,9.0,1,1,-0.0839268632444849,-0.0839268632444849
2017-01-11,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.9895649229835568,-1.0264962159969884,0.0,-0.24620427976816758,-0.8223556511346621,1,28.0,1,1,0.1323149604876344,0.1323149604876344
2017-01-12,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-1.0713078296460972,-1.2143136734008284,0.0,0.2640862558009308,-0.9036057651300725,1,28.0,1,1,0.12307599111339834,0.12307599111339834
2017-01-13,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-1.0946629458353945,-1.103832816104452,0.0,0.2640862558009308,-0.9152129242722741,1,28.0,1,1,1.1748202885264312,1.1748202885264312
2017-01-14,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-1.4566672467695014,-1.4573715594528567,0.0,0.51923152358548,-1.4375350856713407,1,23.0,1,1,1.4767098553764684,1.4767098553764684
2017-01-16,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-1.409957014390907,-1.4905158166417696,0.0,0.008940988016381607,-1.3446778125337289,1,25.0,1,1,-0.2175173663584385,-0.2175173663584385
2017-01-17,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-1.2347936429711777,-1.3137464449675673,0.0,-0.042088065540528276,-1.1241417888319007,1,20.0,1,1,0.13356346986253115,0.13356346986253115
2017-01-18,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-1.2114385267818806,-1.0817366446451766,0.0,0.6978332110346644,-1.3562849716759302,1,29.0,1,1,0.41372897358936467,0.41372897358936467
2017-01-19,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-1.1180180620246916,-1.1148809018340895,0.0,-0.4758350207742619,-1.0661059931208932,1,16.0,1,1,0.4072367248399015,0.4072367248399015
2017-01-20,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-1.3282141077283667,-1.2032655876711909,0.0,-0.9861255563433603,-1.27503485768052,1,19.0,1,1,1.1987916685244489,1.1987916685244489
2017-01-21,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-1.2815038753497723,-1.3358426164268424,0.0,0.05997004157329149,-1.1357489479741023,1,18.0,1,1,1.808813349099007,1.808813349099007
2017-01-23,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-1.5967979439052848,-1.72252561696416,0.0,-1.1902417705709996,-1.3562849716759302,1,15.0,1,1,-0.2280048451075713,-0.2280048451075713
2017-01-24,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-1.5384101534320418,-1.512611988101045,0.0,-0.6799512350019011,-1.321463494249326,1,16.0,1,1,0.21172015673106848,0.21172015673106848
2017-01-25,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-1.46834480486415,-1.3910830450750307,0.0,-0.14414617265434782,-1.4375350856713407,1,10.0,1,1,0.46741487670992543,0.46741487670992543
2017-01-26,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-1.374924340106961,-1.2032655876711909,0.0,1.0805511127114884,-1.541999517951154,1,28.0,1,1,0.5573075517024924,0.5573075517024924
2017-01-27,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-1.012920039172854,-0.7834383299449601,0.0,-0.16966069943280288,-1.2634276985383186,1,27.0,1,1,1.4954374959999197,1.4954374959999197
2017-01-28,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.9428546906049623,-0.8386787585931483,0.0,0.9784930055976685,-0.9964630382676843,1,12.0,1,1,1.9833549597095745,1.9833549597095745
2017-01-30,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.8144015515638275,-0.6840055583782214,0.0,-0.6289221814449913,-0.8919986059878711,1,9.0,1,1,-0.16682788573762994,-0.16682788573762994
2017-01-31,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-1.3632467820123124,-1.4242273022639438,0.0,-0.399291440438897,-1.1937847436851097,1,22.0,1,1,0.2299483936045612,0.2299483936045612
2017-02-01,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-1.3632467820123124,-1.4242273022639438,0.0,-0.4503204939958069,-1.3330706533915273,1,28.0,1,1,0.34755797671983624,0.34755797671983624
2017-02-02,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-1.199760968687232,-1.3689868736157556,0.0,-0.8840674492295406,-1.1473561071163036,1,20.0,1,1,0.33956751672049695,0.33956751672049695
2017-02-03,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.9662098067942595,-0.9381115301598872,0.0,-0.1951752262112577,-0.8803914468456696,1,27.0,1,1,1.1805634316509561,1.1805634316509561
2017-02-04,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-1.012920039172854,-0.8718230157820613,0.0,1.0550365859330335,-1.2053919028273112,1,27.0,1,1,1.866744184094217,1.866744184094217
2017-02-07,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-1.351569223917664,-1.5015639023714071,0.0,-0.4503204939958069,-1.1705704254007065,1,5.0,1,1,0.1510426011110858,0.1510426011110858
2017-02-08,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-1.2464712010658263,-1.291650273508292,0.0,-0.5268640743311717,-1.077713152263095,1,25.0,1,1,0.4609226279604623,0.4609226279604623
2017-02-09,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-1.4216345724855557,-1.5678524167492331,0.0,-1.445387038355549,-1.2866420168227215,1,15.0,1,1,0.2521718604777236,0.2521718604777236
2017-02-10,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-1.38660189820161,-1.4131792165343062,0.0,0.03445551479483666,-1.27503485768052,1,28.0,1,1,1.369587751010326,1.369587751010326
2017-02-11,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-1.503377479148096,-1.479467730912132,1.0,-0.24620427976816758,-1.4491422448135423,1,19.0,1,1,1.770359260352187,1.770359260352187
2017-02-12,air_3caef3f76b8f26c5,0,0,0,1,0,0,0,-1.4800223629587987,-1.3247945306972049,0.0,0.11099909513020138,-1.518785199666751,1,2.0,1,1,0.4928844679578194,0.4928844679578194
2017-02-13,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-1.3632467820123124,-1.3137464449675673,0.0,-0.6799512350019011,-1.3794992899603333,1,18.0,1,1,-0.09516344761855576,-0.09516344761855576
2017-02-14,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-1.3398916658230153,-1.3026983592379298,0.0,-0.4758350207742619,-1.2982491759649228,1,20.0,1,1,0.3273321248465087,0.3273321248465087
2017-02-15,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-1.1180180620246916,-1.0817366446451766,0.0,0.3916588896932054,-1.0661059931208932,1,26.0,1,1,0.6851549116919209,0.6851549116919209
2017-02-16,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.9778873648889083,-0.7502940727560473,0.0,0.8509203717053939,-1.2982491759649228,1,25.0,1,1,0.695142986691095,0.695142986691095
2017-02-17,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.7560137610905845,-0.8165825871338731,0.0,-1.4709015651340036,-0.6714625822860429,1,29.0,1,1,1.459480426002893,1.459480426002893
2017-02-18,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.9545322486996108,-1.0596404731859013,0.0,-0.6544367082234462,-0.7294983779970503,1,27.0,1,1,1.92342650971453,1.92342650971453
2017-02-19,air_3caef3f76b8f26c5,0,0,0,1,0,0,0,-1.1180180620246916,-1.136977073293365,0.0,1.2846673269391278,-1.1357489479741023,1,7.0,1,1,0.6012550816988584,0.6012550816988584
2017-02-20,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.7910464353745302,-0.28627447211126594,0.0,-1.3433289312417291,-0.9036057651300725,1,21.0,1,1,-0.21352213635876885,-0.21352213635876885
2017-02-21,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-1.3282141077283667,-1.3026983592379298,0.0,0.2640862558009308,-1.1125346296896992,1,30.0,1,1,0.35929396484386583,0.35929396484386583
2017-02-22,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-1.1296956201193402,-1.0485923874562637,0.0,-0.14414617265434782,-1.3330706533915273,1,24.0,1,1,0.6721704141929945,0.6721704141929945
2017-02-23,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.70930352871199,-0.7281979012967719,0.0,-1.4709015651340036,-0.6714625822860429,1,18.0,1,1,0.6244773560719382,0.6244773560719382
2017-02-24,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-1.2114385267818806,-1.1811694162119155,0.0,-0.34826238688198713,-1.0080701974098858,1,32.0,1,1,1.5533683309951296,1.5533683309951296
2017-02-25,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-1.1180180620246916,-1.103832816104452,0.0,1.0805511127114884,-1.228606221111714,1,29.0,1,1,2.1394186315716697,2.1394186315716697
2017-02-27,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-1.1296956201193402,-1.0485923874562637,0.0,1.1570946930468533,-0.9964630382676843,1,25.0,1,1,0.010210743622731002,0.010210743622731002
2017-02-28,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-1.1413731782139886,-0.9602077016191626,0.0,1.182609219825308,-1.2634276985383186,1,35.0,1,1,0.43570273858754766,0.43570273858754766
