,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
452,2017-03-28,5.5,10.3,1.1,0.0,7.4,17.57,1.0,,2.6,6.2,1010.3,72.0,1018.9,8.0
453,2017-03-29,6.2,12.0,1.3,0.0,8.0,17.34,,,1.6,5.8,1014.1,64.0,1022.7,3.3
454,2017-03-30,8.8,16.9,0.9,,6.3,16.34,,,2.2,6.1,1009.8,57.0,1018.2,4.0
455,2017-03-31,7.4,9.7,4.8,0.0,0.0,6.74,,,3.7,5.7,1009.7,57.0,1018.2,8.8
456,2017-04-01,4.8,7.0,3.1,0.0,0.0,4.58,,,2.3,6.9,1006.8,81.0,1015.4,10.0
457,2017-04-02,6.4,12.1,0.3,0.0,10.5,22.29,,,2.7,5.0,1006.2,56.0,1014.8,2.0
458,2017-04-03,6.4,14.4,0.4,0.0,6.9,17.07,,,2.0,5.6,1008.5,60.0,1017.1,5.5
459,2017-04-04,9.4,16.7,2.7,0.0,11.0,23.15,,,2.1,6.9,1015.9,63.0,1024.4,5.0
460,2017-04-05,12.6,23.3,2.4,,11.6,22.89,,,1.4,6.1,1017.1,49.0,1025.5,4.0
461,2017-04-06,15.6,22.2,8.7,0.0,7.4,18.59,,,3.9,9.7,1011.8,56.0,1020.0,6.8
462,2017-04-07,16.8,22.8,11.8,0.5,5.7,15.69,,,3.2,12.9,1006.0,69.0,1014.2,7.0
463,2017-04-08,13.6,16.8,10.8,0.0,1.2,8.87,,,1.8,11.5,1005.1,74.0,1013.4,10.0
464,2017-04-09,11.8,15.2,6.8,0.0,1.2,6.94,,,2.8,9.3,1001.4,65.0,1009.7,8.0
465,2017-04-10,10.6,16.9,4.7,,10.1,21.13,,,2.2,4.3,1011.3,36.0,1019.8,6.0
466,2017-04-11,9.4,13.2,6.3,26.5,0.2,5.59,,,2.1,9.3,1000.7,77.0,1009.1,10.0
467,2017-04-12,9.6,13.3,5.6,0.0,7.0,18.56,,,5.2,7.2,995.4,58.0,1003.7,8.3
468,2017-04-13,7.8,12.8,2.6,0.0,9.5,20.32,,,3.1,3.8,1005.2,37.0,1013.6,2.0
469,2017-04-14,12.8,21.3,1.2,,10.2,22.43,,,2.5,6.1,1007.1,44.0,1015.4,2.8
470,2017-04-15,13.9,18.0,10.1,0.0,3.0,7.52,,,2.3,9.1,1004.4,58.0,1012.7,7.3
471,2017-04-16,17.6,25.3,7.0,,9.6,19.52,,,3.0,8.8,1003.7,49.0,1011.9,2.5
472,2017-04-17,14.9,19.4,9.7,14.0,1.2,11.21,,,3.1,9.2,1005.8,57.0,1014.0,7.5
473,2017-04-18,14.2,22.0,9.9,23.5,4.9,16.25,,,2.9,11.1,986.8,71.0,995.0,6.0
474,2017-04-19,11.5,18.1,7.1,0.0,5.1,14.18,,,5.1,7.8,990.7,60.0,998.9,4.5
475,2017-04-20,11.7,16.6,7.9,0.0,8.3,22.52,,,3.9,7.6,1003.7,56.0,1012.0,7.8
476,2017-04-21,13.1,21.2,8.9,0.0,1.7,12.29,,,1.9,9.6,999.9,64.0,1008.1,9.5
477,2017-04-22,11.8,16.9,8.6,0.0,9.0,22.27,,,3.7,7.1,1001.0,53.0,1009.3,5.8
478,2017-04-23,11.1,17.0,6.9,0.0,12.9,28.58,,,3.9,6.1,1009.9,48.0,1018.3,3.0
479,2017-04-24,11.3,21.2,4.5,,9.4,24.45,,,2.1,8.2,1018.2,64.0,1026.7,3.0
480,2017-04-25,15.9,22.8,7.9,,11.8,25.48,,,4.4,9.1,1015.0,54.0,1023.3,5.8
481,2017-04-26,15.5,21.0,13.0,1.0,1.6,12.71,,,3.7,11.9,1005.0,68.0,1013.3,10.0
482,2017-04-27,13.0,17.5,9.0,0.0,6.5,18.53,,,3.7,6.0,998.1,42.0,1006.4,9.5
483,2017-04-28,13.3,20.5,5.6,,11.6,26.25,,,2.1,6.3,999.3,44.0,1007.5,2.5
484,2017-04-29,14.3,23.3,6.7,0.0,7.9,20.44,,,2.4,8.7,997.7,57.0,1005.9,2.5
485,2017-04-30,18.4,26.3,7.7,,12.6,26.01,,,3.4,8.5,999.6,46.0,1007.7,1.3
486,2017-05-01,16.4,20.2,11.9,0.0,1.8,5.54,,,3.2,9.5,1004.4,50.0,1012.6,7.5
487,2017-05-02,15.4,21.4,9.5,,12.6,27.52,,,3.7,6.9,1014.7,42.0,1023.0,2.0
488,2017-05-03,17.4,27.4,6.6,,12.7,26.9,,,2.1,8.5,1017.2,46.0,1025.5,7.3
489,2017-05-04,19.1,26.9,11.7,,10.2,25.58,,,3.4,10.5,1013.7,51.0,1021.9,6.3
490,2017-05-05,20.4,28.2,11.7,,10.2,23.89,,,2.5,11.9,1006.8,53.0,1014.9,4.8
491,2017-05-06,19.4,24.0,14.9,0.0,0.1,7.29,,,1.7,14.8,1001.8,66.0,1009.9,7.5
492,2017-05-07,17.8,23.5,13.6,,5.1,14.1,,,3.5,7.5,999.5,38.0,1007.6,6.5
493,2017-05-08,18.7,26.2,12.4,,13.1,27.72,,,4.5,6.7,1000.0,32.0,1008.1,0.5
494,2017-05-09,15.8,23.9,9.1,,7.6,20.43,,,1.9,9.4,1009.0,54.0,1017.2,9.8
495,2017-05-10,17.4,21.4,13.3,0.0,0.5,12.12,,,2.8,14.0,1003.3,71.0,1011.5,10.0
496,2017-05-11,16.8,19.8,12.8,0.5,1.4,7.03,,,2.7,13.4,999.9,70.0,1008.0,9.0
497,2017-05-12,17.5,27.3,10.6,0.0,8.8,22.9,,,2.5,13.2,1006.2,69.0,1014.4,7.3
498,2017-05-13,14.3,15.8,13.0,44.5,0.0,2.23,,,2.5,15.5,1004.5,94.0,1012.7,10.0
499,2017-05-14,14.7,18.9,12.2,1.0,0.4,14.63,,,2.7,14.3,1004.9,86.0,1013.2,10.0
500,2017-05-15,14.3,17.5,12.2,4.0,0.0,6.6,,,1.7,14.7,1003.4,90.0,1011.6,10.0
501,2017-05-16,16.4,21.2,11.7,,7.9,21.07,,,2.1,11.5,1001.0,64.0,1009.2,8.8
502,2017-05-17,17.0,22.5,11.9,,8.4,21.89,,,1.8,11.3,1002.4,60.0,1010.5,9.0
503,2017-05-18,18.2,25.2,12.0,0.0,9.9,26.14,,,1.7,13.0,1006.2,65.0,1014.3,4.8
504,2017-05-19,20.3,28.8,12.3,,13.4,29.3,,,1.9,12.7,1007.4,57.0,1015.4,0.0
505,2017-05-20,22.6,31.0,13.1,,13.0,26.92,,,2.2,11.9,1006.7,47.0,1014.7,1.3
506,2017-05-21,24.5,34.2,16.1,,13.2,27.68,,,2.0,14.3,1006.6,49.0,1014.5,0.8
507,2017-05-22,25.2,33.8,18.5,,11.7,26.47,,,2.2,16.1,1005.3,54.0,1013.2,7.8
508,2017-05-23,23.1,30.5,17.5,0.0,8.9,25.09,,,2.6,17.6,1002.7,64.0,1010.6,5.8
509,2017-05-24,20.2,24.7,17.6,3.0,0.1,8.98,,,2.1,17.7,1001.1,75.0,1009.2,10.0
510,2017-05-25,17.2,18.4,16.2,20.0,0.0,4.29,,,2.1,18.1,999.6,92.0,1007.7,10.0
511,2017-05-26,16.7,17.8,15.5,1.5,0.0,2.31,,,2.0,17.0,997.9,90.0,1006.1,10.0
512,2017-05-27,17.2,20.1,14.9,2.0,0.1,7.46,,,1.3,15.0,1000.5,77.0,1008.7,10.0
513,2017-05-28,17.7,22.8,13.5,,3.6,15.85,,,2.0,13.1,1003.7,66.0,1011.9,6.0
514,2017-05-29,20.9,30.1,10.9,,12.6,29.12,,,2.0,12.9,1003.7,56.0,1011.8,1.5
515,2017-05-30,24.3,32.1,15.7,,10.7,25.13,,,1.5,15.7,1000.6,54.0,1008.5,6.8
516,2017-05-31,25.2,32.5,19.6,,6.0,19.53,,,2.0,18.9,997.3,60.0,1005.2,10.0
