,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
461,2017-04-06,16.3,17.7,14.6,13.5,0.0,3.05,,,1.1,16.2,1012.9,88.0,1017.6,10.0
462,2017-04-07,17.9,20.5,15.6,38.0,0.0,3.84,,,1.7,20.1,1008.6,98.0,1013.2,10.0
463,2017-04-08,18.6,21.2,17.5,39.5,0.0,4.15,,,2.0,21.1,1006.2,99.0,1010.8,10.0
464,2017-04-09,17.8,22.4,15.3,0.0,1.0,12.56,,,2.6,17.3,1006.5,85.0,1011.2,10.0
465,2017-04-10,15.9,21.0,13.4,37.5,0.0,3.53,,,3.2,15.4,1003.4,86.0,1008.0,10.0
466,2017-04-11,15.2,20.9,10.9,9.0,0.0,4.06,,,2.6,15.2,997.5,87.0,1002.1,8.3
467,2017-04-12,14.0,21.3,8.0,,8.2,21.13,,,2.0,11.0,1007.5,72.0,1012.2,7.3
468,2017-04-13,14.4,21.6,6.7,,11.7,25.49,,,2.1,9.1,1014.9,60.0,1019.6,0.0
469,2017-04-14,16.2,23.0,7.3,,10.6,25.41,,,2.8,9.3,1014.1,55.0,1018.8,0.5
470,2017-04-15,19.7,25.7,14.6,0.5,7.4,21.37,,,2.7,16.7,1012.3,72.0,1017.0,7.8
471,2017-04-16,22.6,28.3,18.0,,10.1,24.0,,,2.4,19.8,1010.7,74.0,1015.3,6.3
472,2017-04-17,19.7,22.7,17.3,51.0,0.0,1.38,,,4.2,21.7,1000.3,94.0,1004.8,10.0
473,2017-04-18,18.3,22.0,15.9,0.0,7.1,20.8,,,4.7,16.2,998.0,77.0,1002.6,9.5
474,2017-04-19,17.0,21.6,13.4,0.0,12.1,26.83,,,3.1,9.2,1006.0,49.0,1010.6,3.3
475,2017-04-20,14.2,17.9,11.7,0.0,0.0,6.59,,,1.6,11.7,1008.1,72.0,1012.7,10.0
476,2017-04-21,17.0,21.7,13.3,,1.2,13.59,,,1.5,13.9,1003.9,72.0,1008.5,9.8
477,2017-04-22,17.9,24.4,12.8,,11.4,26.0,,,2.6,10.1,1005.1,52.0,1009.7,4.0
478,2017-04-23,16.3,23.2,8.2,,12.3,27.76,,,2.2,6.9,1012.1,41.0,1016.8,0.0
479,2017-04-24,18.0,25.1,9.1,,11.5,25.0,,,2.0,9.8,1016.0,50.0,1020.6,2.3
480,2017-04-25,20.1,26.2,13.4,0.0,6.5,19.81,,,2.2,12.9,1015.7,55.0,1020.3,8.5
481,2017-04-26,17.1,19.9,14.5,13.0,0.0,4.94,,,1.7,17.6,1009.4,91.0,1014.0,10.0
482,2017-04-27,16.1,21.3,12.6,,2.8,16.92,,,2.3,12.6,1005.6,70.0,1010.3,8.0
483,2017-04-28,15.5,21.7,8.3,,12.3,27.71,,,2.7,10.1,1006.4,60.0,1011.0,0.0
484,2017-04-29,18.0,23.7,12.1,,11.7,24.75,,,3.5,13.6,1005.9,66.0,1010.5,0.5
485,2017-04-30,18.9,25.6,12.8,,12.2,25.73,,,2.9,14.5,1009.8,69.0,1014.4,0.0
486,2017-05-01,19.0,24.2,13.1,,11.0,23.73,,,2.4,14.7,1012.7,68.0,1017.3,6.3
487,2017-05-02,20.7,27.6,14.0,,6.0,19.85,,,1.5,15.6,1015.2,67.0,1019.8,10.0
488,2017-05-03,21.9,27.4,18.0,0.0,8.6,24.06,,,3.6,14.2,1016.4,56.0,1021.0,8.0
489,2017-05-04,22.4,26.1,17.6,,4.5,17.21,,,3.6,16.4,1011.5,61.0,1016.1,6.8
490,2017-05-05,22.9,29.3,19.1,0.0,6.6,22.61,,,2.3,20.0,1010.1,73.0,1014.7,8.5
491,2017-05-06,21.1,24.2,18.5,1.5,1.8,10.29,,,2.4,20.2,1009.8,81.0,1014.4,7.8
492,2017-05-07,19.1,26.4,14.7,,7.1,19.76,,,1.9,11.9,1011.8,58.0,1016.4,6.0
493,2017-05-08,20.0,27.7,11.4,0.0,8.5,22.66,,,1.4,11.6,1011.0,53.0,1015.6,9.5
494,2017-05-09,16.8,20.2,15.4,37.5,0.0,2.56,,,1.6,17.2,1007.1,90.0,1011.8,10.0
495,2017-05-10,17.3,19.0,15.6,1.0,0.0,6.94,,,3.9,17.1,1008.5,87.0,1013.1,7.8
496,2017-05-11,20.1,26.8,13.3,,11.0,25.75,,,2.6,16.7,1012.3,73.0,1016.9,4.0
497,2017-05-12,17.9,21.0,16.1,85.5,0.0,2.62,,,1.3,19.1,1006.6,93.0,1011.2,9.3
498,2017-05-13,20.6,25.4,17.2,6.0,8.0,21.45,,,2.2,19.4,1001.9,81.0,1006.4,8.3
499,2017-05-14,20.8,27.1,16.5,,11.4,27.57,,,2.4,16.8,1006.6,71.0,1011.2,3.3
500,2017-05-15,18.6,24.3,12.7,,9.6,23.63,,,1.7,11.2,1008.6,55.0,1013.2,7.5
501,2017-05-16,16.3,20.2,12.4,,0.1,8.34,,,1.4,12.1,1006.5,66.0,1011.1,10.0
502,2017-05-17,19.1,25.2,12.8,0.0,11.2,25.15,,,1.8,14.2,1005.8,66.0,1010.4,2.8
503,2017-05-18,20.5,27.8,12.6,,12.9,28.98,,,2.0,13.9,1010.5,61.0,1015.1,0.8
504,2017-05-19,21.4,28.9,14.6,,13.0,28.61,,,2.2,,1012.5,,1017.1,0.0
505,2017-05-20,21.8,30.8,14.9,,10.7,26.63,,,2.0,,1012.0,,1016.6,3.5
506,2017-05-21,22.1,28.3,16.1,,10.6,25.81,,,2.1,14.0,1010.9,55.0,1015.5,9.3
507,2017-05-22,23.3,29.8,16.0,,9.4,26.58,,,2.1,14.6,1009.5,54.0,1014.0,4.0
508,2017-05-23,23.6,29.3,18.4,0.0,8.4,23.5,,,1.9,17.5,1006.8,62.0,1011.3,5.8
509,2017-05-24,20.7,22.6,19.0,13.0,0.0,4.72,,,1.2,20.7,1003.8,85.0,1008.3,10.0
510,2017-05-25,22.5,27.9,18.9,5.5,6.1,20.44,,,1.5,20.4,1000.8,76.0,1005.3,10.0
511,2017-05-26,20.1,24.5,16.3,,11.3,28.45,,,2.9,15.5,1002.0,66.0,1006.6,4.5
512,2017-05-27,19.6,26.1,12.5,,13.0,30.05,,,2.2,12.9,1007.4,59.0,1012.0,0.0
513,2017-05-28,21.4,28.4,14.2,,12.7,29.4,,,2.4,14.3,1009.8,59.0,1014.4,0.5
514,2017-05-29,23.3,30.7,16.4,,12.7,27.83,,,1.7,15.7,1009.0,58.0,1013.6,0.5
515,2017-05-30,24.2,30.7,18.1,,11.0,25.49,,,2.4,17.0,1006.5,59.0,1011.0,7.5
516,2017-05-31,22.9,26.6,20.0,0.0,2.3,13.28,,,1.7,17.8,1001.4,65.0,1005.9,8.0
