,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
456,2017-04-01,1.6,4.7,-0.4,,10.6,22.86,3.0,,2.7,5.7,1010.6,83,1016.8,4.3
457,2017-04-02,3.0,7.3,-1.1,,10.5,21.1,,,2.4,6.0,1006.6,79,1012.8,4.8
458,2017-04-03,5.2,9.6,0.6,,11.4,17.16,,,1.9,6.7,1008.8,76,1014.9,5.8
459,2017-04-04,7.3,13.3,2.8,,11.9,21.66,,,3.9,7.4,1016.0,73,1022.1,1.5
460,2017-04-05,8.6,13.6,3.6,,11.7,21.56,,,2.0,7.3,1015.5,67,1021.6,0.0
461,2017-04-06,10.4,16.6,5.5,0.0,5.0,14.22,,,2.8,9.1,1010.5,73,1016.6,9.3
462,2017-04-07,8.7,13.3,4.2,2.0,7.5,19.47,,,5.2,8.4,1005.9,75,1012.0,7.8
463,2017-04-08,4.1,7.3,2.7,0.0,0.7,7.82,,,5.6,6.4,1007.8,79,1014.0,10.0
464,2017-04-09,5.5,11.2,2.8,0.0,8.5,19.22,,,5.1,5.7,1002.4,65,1008.5,6.3
465,2017-04-10,6.9,12.2,3.3,,12.3,24.93,,,4.1,4.7,1011.3,48,1017.4,1.5
466,2017-04-11,4.9,7.3,2.3,4.5,3.2,11.16,,,6.3,6.9,1003.7,79,1009.8,8.0
467,2017-04-12,3.9,7.4,2.1,7.0,7.6,19.86,,,6.0,5.6,994.2,69,1000.3,6.0
468,2017-04-13,2.4,4.6,-0.9,1.5,4.5,16.13,1.0,1.0,7.9,4.4,999.4,61,1005.6,7.3
469,2017-04-14,10.4,15.6,3.8,,10.5,23.52,,,5.5,8.1,1000.8,64,1006.8,6.0
470,2017-04-15,11.4,16.3,7.7,,8.5,19.91,,,4.0,9.9,999.5,74,1005.5,6.3
471,2017-04-16,11.1,15.8,6.0,,11.6,21.61,,,5.0,7.9,999.4,60,1005.3,3.5
472,2017-04-17,8.0,15.4,4.5,,10.5,23.97,,,4.4,6.5,1008.3,62,1014.4,6.5
473,2017-04-18,5.5,7.3,3.8,39.5,0.0,1.45,,,8.0,8.3,988.8,91,994.9,10.0
474,2017-04-19,5.6,9.0,3.5,3.0,0.8,6.91,,,4.9,7.9,987.0,87,993.0,10.0
475,2017-04-20,4.6,8.7,2.4,,7.4,21.18,,,6.1,6.1,1004.2,72,1010.4,8.8
476,2017-04-21,4.6,8.6,1.2,5.0,10.9,24.84,,,3.2,6.4,1003.7,77,1009.8,6.3
477,2017-04-22,3.2,4.4,2.2,7.5,0.0,4.45,,,4.3,7.2,1002.1,94,1008.3,10.0
478,2017-04-23,6.1,11.2,2.2,0.0,11.6,26.56,,,3.1,7.2,1011.9,78,1018.0,4.0
479,2017-04-24,4.6,9.0,0.9,,11.7,25.87,,,3.8,7.3,1019.5,86,1025.7,2.0
480,2017-04-25,6.8,9.7,3.8,8.0,7.2,19.21,,,6.3,8.8,1014.2,89,1020.4,9.5
481,2017-04-26,8.3,13.7,5.9,2.0,2.2,12.47,,,2.4,9.3,1005.5,85,1011.5,9.0
482,2017-04-27,8.1,13.2,3.8,0.5,9.0,24.1,,,3.7,7.9,995.9,73,1001.9,4.8
483,2017-04-28,8.9,13.7,5.4,0.5,11.1,25.68,,,4.1,8.0,997.4,71,1003.5,5.3
484,2017-04-29,10.7,16.2,6.1,0.0,12.1,26.84,,,2.6,8.9,997.5,70,1003.5,2.0
485,2017-04-30,8.8,13.3,6.4,0.0,3.5,12.21,,,4.5,8.9,997.6,79,1003.6,6.3
486,2017-05-01,10.2,16.1,6.2,,8.2,21.56,,,5.4,8.1,1004.6,66,1010.6,4.3
487,2017-05-02,10.3,17.4,5.6,,13.3,27.45,,,4.9,7.8,1015.4,65,1021.5,1.5
488,2017-05-03,13.3,20.3,7.3,,12.4,27.09,,,4.8,6.9,1017.3,46,1023.3,5.5
489,2017-05-04,14.4,22.9,6.4,,13.4,28.23,,,2.5,7.8,1014.6,49,1020.6,0.0
490,2017-05-05,14.4,21.7,7.8,,11.4,23.06,,,2.7,10.1,1007.3,62,1013.3,5.3
491,2017-05-06,11.3,15.1,5.6,2.5,3.9,8.59,,,4.2,9.1,1001.1,68,1007.1,8.3
492,2017-05-07,10.9,15.4,5.4,,11.5,24.87,,,5.5,7.6,996.5,60,1002.5,3.3
493,2017-05-08,9.6,13.8,5.8,4.0,9.5,24.22,,,6.3,8.4,998.0,71,1004.0,5.0
494,2017-05-09,12.0,17.8,5.2,,13.4,28.48,,,4.3,7.7,1009.8,58,1015.8,0.8
495,2017-05-10,9.8,12.8,7.6,0.5,0.4,8.55,,,6.0,9.5,1006.3,79,1012.4,9.5
496,2017-05-11,10.0,14.3,8.2,9.0,0.4,7.85,,,3.1,11.6,998.9,94,1004.8,10.0
497,2017-05-12,10.1,14.1,7.6,1.0,4.5,20.05,,,3.2,11.4,1008.7,92,1014.7,8.0
498,2017-05-13,6.0,7.8,5.3,8.0,0.0,4.63,,,6.7,8.8,1012.2,94,1018.3,10.0
499,2017-05-14,5.4,6.0,4.9,13.0,0.0,4.26,,,4.8,8.5,1010.8,94,1017.0,10.0
500,2017-05-15,6.1,6.8,5.4,24.0,0.0,2.42,,,5.4,9.1,1007.8,97,1013.9,10.0
501,2017-05-16,7.3,9.0,6.3,8.5,0.4,6.62,,,4.0,9.9,1002.1,97,1008.2,10.0
502,2017-05-17,12.0,18.3,6.4,0.0,11.1,27.72,,,4.0,11.1,1003.9,80,1009.8,4.3
503,2017-05-18,14.6,20.1,9.9,,13.9,29.38,,,5.1,11.1,1006.8,68,1012.7,1.3
504,2017-05-19,15.9,20.6,11.4,,13.5,29.61,,,3.4,10.5,1007.2,60,1013.1,1.5
505,2017-05-20,18.5,24.9,13.1,,13.1,27.29,,,3.2,12.9,1005.7,60,1011.6,2.8
506,2017-05-21,13.4,17.2,10.0,,11.5,25.88,,,3.1,12.0,1008.4,79,1014.4,1.8
507,2017-05-22,12.9,19.5,9.4,,8.5,23.19,,,3.1,12.6,1008.8,85,1014.8,8.0
508,2017-05-23,10.4,11.6,9.5,0.0,0.8,10.53,,,4.1,11.2,1005.5,89,1011.5,10.0
509,2017-05-24,11.4,15.1,9.2,0.5,0.8,13.39,,,2.0,12.5,1003.1,93,1009.1,10.0
510,2017-05-25,12.2,16.2,9.6,,2.4,14.1,,,1.9,13.2,1004.1,93,1010.1,10.0
511,2017-05-26,12.0,14.8,10.0,0.5,0.3,13.45,,,2.8,12.9,1002.5,92,1008.5,10.0
512,2017-05-27,10.1,11.4,9.4,38.0,0.0,4.3,,,3.5,12.1,1002.9,98,1008.9,10.0
513,2017-05-28,10.9,13.5,9.3,2.0,0.2,11.97,,,3.2,12.3,1002.4,94,1008.4,8.5
514,2017-05-29,16.5,21.7,11.6,,12.0,27.15,,,4.4,13.9,1002.2,74,1008.1,3.0
515,2017-05-30,17.3,21.6,12.6,,11.0,24.81,,,2.5,13.6,1000.5,69,1006.3,9.8
516,2017-05-31,16.4,22.3,12.1,,9.3,22.93,,,2.6,14.7,998.2,79,1004.1,10.0
