,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
444,2017-03-20,1.1,3.0,-2.4,,11.0,19.24,0.0,,2.8,3.9,1016.3,60,1017.8,1.5
445,2017-03-21,0.5,3.6,-3.1,0.5,0.0,4.18,1.0,1.0,3.5,5.0,1007.8,79,1009.3,8.0
446,2017-03-22,-0.6,0.6,-2.3,23.5,0.0,3.42,17.0,19.0,5.6,5.3,1004.3,91,1005.8,10.0
447,2017-03-23,-1.8,-0.5,-2.9,1.0,6.1,15.66,16.0,3.0,3.7,3.9,1011.5,73,1013.0,8.3
448,2017-03-24,-0.2,0.7,-1.2,2.0,0.1,10.84,15.0,2.0,3.9,4.6,1012.0,75,1013.5,9.8
449,2017-03-25,1.6,3.3,-1.0,,10.3,20.35,11.0,,3.9,4.3,1017.0,63,1018.5,2.8
450,2017-03-26,1.7,5.0,-2.5,0.0,9.0,19.16,6.0,,2.3,4.8,1018.1,71,1019.6,5.0
451,2017-03-27,3.1,6.3,-0.9,,10.5,19.24,2.0,,3.2,5.6,1013.8,74,1015.3,5.0
452,2017-03-28,2.1,4.1,-0.9,0.0,7.1,16.63,0.0,,2.0,5.3,1012.1,74,1013.6,4.5
453,2017-03-29,2.2,4.2,-0.3,,10.1,20.38,0.0,,4.6,5.0,1014.0,69,1015.5,6.0
454,2017-03-30,-0.4,2.1,-2.4,,11.3,21.58,0.0,,2.9,4.1,1018.0,70,1019.5,2.3
455,2017-03-31,0.3,3.0,-2.1,,11.7,21.93,0.0,,2.4,4.1,1018.8,66,1020.3,0.8
456,2017-04-01,2.4,5.2,-2.5,,11.9,22.21,0.0,,3.5,4.9,1013.9,68,1015.4,1.3
457,2017-04-02,4.6,6.9,2.2,0.5,9.3,19.07,,,5.9,6.3,1007.9,74,1009.3,5.3
458,2017-04-03,5.3,8.0,3.0,0.0,4.3,13.28,,,3.8,7.0,1012.3,79,1013.8,10.0
459,2017-04-04,4.4,7.2,2.0,,5.8,16.13,,,4.1,6.8,1018.3,82,1019.8,7.5
460,2017-04-05,7.6,9.3,5.3,0.0,1.9,10.86,,,8.9,7.6,1014.3,73,1015.7,7.3
461,2017-04-06,8.3,10.4,6.7,4.0,5.4,13.2,,,6.6,9.0,1010.6,82,1012.0,8.8
462,2017-04-07,4.0,9.0,0.2,7.5,8.2,18.54,,,5.4,6.2,1010.1,74,1011.6,5.0
463,2017-04-08,3.4,6.7,-0.2,4.5,2.0,5.93,,,4.2,5.9,1009.6,75,1011.0,10.0
464,2017-04-09,4.7,7.7,1.2,0.0,11.2,23.04,,,4.3,4.6,1004.7,55,1006.2,5.0
465,2017-04-10,3.4,5.7,1.0,,11.1,23.44,,,5.2,4.7,1014.3,61,1015.8,3.5
466,2017-04-11,8.4,11.3,4.4,,6.2,13.7,,,6.6,5.3,1005.3,49,1006.7,7.5
467,2017-04-12,2.3,7.8,0.6,9.0,0.2,6.39,,,4.6,5.3,995.5,73,996.9,7.8
468,2017-04-13,1.3,3.5,-3.0,4.5,4.0,11.53,4.0,4.0,5.1,2.7,997.2,41,998.6,8.3
469,2017-04-14,6.1,8.9,2.7,0.0,2.3,7.24,0.0,,5.7,7.3,998.9,76,1000.3,8.3
470,2017-04-15,8.4,10.7,6.6,,9.0,21.67,,,8.0,8.5,997.8,77,999.2,7.8
471,2017-04-16,7.4,11.4,3.0,,8.7,21.73,,,6.9,6.4,999.7,63,1001.1,7.0
472,2017-04-17,5.8,9.9,3.2,0.0,11.9,24.85,,,3.2,5.2,1012.9,57,1014.4,5.0
473,2017-04-18,3.9,6.5,1.6,19.5,0.0,3.11,,,8.4,5.6,999.4,71,1000.8,10.0
474,2017-04-19,1.5,2.2,1.0,4.5,0.0,4.27,,,10.2,5.5,994.3,81,995.7,10.0
475,2017-04-20,2.8,5.4,1.3,0.0,4.2,18.03,,,6.3,4.9,1008.6,66,1010.1,7.5
476,2017-04-21,3.2,5.0,2.4,0.0,0.9,11.21,,,3.3,5.5,1009.5,71,1011.0,9.8
477,2017-04-22,3.1,6.9,0.2,,12.3,26.01,,,5.6,5.3,1010.4,70,1011.9,8.5
478,2017-04-23,2.7,6.8,-0.1,,10.9,24.47,,,3.2,4.9,1018.6,67,1020.1,7.8
479,2017-04-24,6.2,10.7,0.5,,6.3,19.25,,,3.3,4.9,1022.8,53,1024.3,9.5
480,2017-04-25,9.5,17.0,4.5,6.0,7.4,17.18,,,3.0,7.8,1016.2,68,1017.6,10.0
481,2017-04-26,7.1,10.0,5.1,0.0,8.3,22.27,,,6.1,7.8,1007.5,78,1008.9,5.3
482,2017-04-27,6.9,10.8,4.8,0.0,7.0,18.0,,,4.0,7.6,998.4,77,999.8,7.3
483,2017-04-28,5.9,7.5,4.2,0.0,4.0,14.01,,,4.6,7.4,1000.1,79,1001.5,8.8
484,2017-04-29,7.5,10.1,6.1,4.5,5.7,19.89,,,4.3,8.4,1000.1,82,1001.5,8.5
485,2017-04-30,10.0,13.9,6.9,4.0,0.2,4.88,,,4.1,7.7,999.6,64,1001.0,10.0
486,2017-05-01,4.7,7.9,3.3,2.5,0.0,4.04,,,3.5,7.5,1008.3,88,1009.7,10.0
487,2017-05-02,6.7,9.3,3.0,,11.0,25.19,,,5.4,7.6,1018.6,77,1020.0,5.3
488,2017-05-03,11.2,13.2,8.6,,10.4,24.99,,,10.7,7.5,1016.1,57,1017.5,6.3
489,2017-05-04,12.1,14.4,10.3,,11.6,24.93,,,10.6,8.8,1014.5,62,1015.9,7.0
490,2017-05-05,12.1,14.8,10.1,,4.3,15.74,,,9.0,10.7,1007.8,76,1009.2,9.3
491,2017-05-06,12.3,20.9,8.4,2.0,3.6,10.73,,,6.2,9.2,1001.4,64,1002.8,6.0
492,2017-05-07,8.8,10.7,6.2,2.5,2.9,13.19,,,6.1,8.0,995.5,71,996.9,8.5
493,2017-05-08,6.6,8.0,5.2,6.0,0.8,10.55,,,4.2,7.8,999.2,80,1000.6,10.0
494,2017-05-09,10.2,14.7,6.6,,11.4,26.32,,,5.6,7.7,1010.7,62,1012.1,2.3
495,2017-05-10,12.9,18.2,9.6,,12.4,27.0,,,5.4,8.3,1009.6,57,1011.0,6.3
496,2017-05-11,7.9,11.6,3.8,0.0,6.3,18.66,,,5.8,7.8,1007.0,74,1008.4,9.5
497,2017-05-12,4.8,8.6,2.6,0.0,7.0,21.05,,,5.6,7.0,1015.2,81,1016.7,6.5
498,2017-05-13,5.3,8.9,3.1,,10.2,24.91,,,5.3,6.8,1018.4,77,1019.9,9.8
499,2017-05-14,5.5,9.3,2.9,0.0,5.8,19.15,,,6.2,7.0,1016.4,78,1017.9,10.0
500,2017-05-15,6.6,9.1,5.1,0.0,0.0,7.28,,,2.8,8.4,1012.3,86,1013.7,10.0
501,2017-05-16,8.6,10.7,6.2,0.5,0.0,10.29,,,1.6,9.9,1006.4,89,1007.8,9.3
502,2017-05-17,9.6,11.1,8.1,0.0,1.3,15.95,,,6.9,10.3,1005.5,87,1006.9,10.0
503,2017-05-18,10.3,12.1,8.3,0.0,5.3,21.06,,,9.3,10.6,1006.7,85,1008.1,10.0
504,2017-05-19,13.2,15.3,10.8,0.0,11.2,26.24,,,11.2,10.0,1004.8,66,1006.2,5.8
505,2017-05-20,14.1,18.7,10.8,0.0,11.7,27.46,,,6.1,9.9,1008.8,62,1010.2,7.5
506,2017-05-21,12.6,16.3,9.9,0.0,0.1,6.83,,,4.4,10.3,1011.7,71,1013.1,10.0
507,2017-05-22,10.8,15.3,8.6,,4.4,16.63,,,2.2,9.0,1014.5,70,1015.9,10.0
508,2017-05-23,10.9,13.4,9.1,13.5,0.0,2.63,,,2.0,9.5,1008.3,73,1009.7,10.0
509,2017-05-24,9.7,13.3,8.1,0.0,5.4,20.7,,,4.4,9.6,1007.2,80,1008.6,8.0
510,2017-05-25,9.7,14.9,7.1,,7.6,23.7,,,3.6,10.2,1010.8,85,1012.2,5.5
511,2017-05-26,8.4,12.2,6.9,0.0,5.8,17.37,,,4.9,9.2,1010.3,84,1011.7,5.0
512,2017-05-27,8.4,12.0,6.0,1.5,7.3,23.17,,,4.6,9.3,1008.5,85,1009.9,8.3
513,2017-05-28,10.2,12.7,7.8,4.0,0.0,6.29,,,2.5,11.8,1004.6,94,1006.0,10.0
514,2017-05-29,12.8,15.7,10.1,0.0,7.0,23.66,,,7.4,12.4,1002.1,85,1003.5,9.5
515,2017-05-30,14.2,18.0,10.7,0.5,12.2,28.88,,,6.0,11.2,1002.7,70,1004.1,6.5
516,2017-05-31,13.0,17.3,8.5,0.0,7.1,20.93,,,2.9,11.5,1003.3,78,1004.7,6.5
